global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	t_comp_cor_00	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27
-0.17350073925398612	-0.5416303219770828	0.5005292795504727	-0.25490562782547044	-0.0016233493318926866	-0.5877712295877823	0.4050378775124025	-0.13665495620904525	-0.3640510559946994	0.4635031577747833	0.13036574430374465	0.0931262058726627	0.21684883845464298	0.7731810376768201	-0.40019140001827763	0.2340379096923514	-0.726456099688106	0.6478454385439086	-0.4278412759988267	1.5459306683193517	-0.5441293359154679	-0.030081497686399616	0.01954200616156939	0.6952581127453388	0.6994060909150498	-0.19891424649446396	0.36189469813409236	0.46328129339307556	0.12223075368076491	0.27345929243521333	1.2205695870021758	0.3339929482838094	0.020861519610818717	0.31843087565180667	-0.16924731382999716	0.4884397441237111	0.06599111812146327	0.15371529284421098	0.6807746723852302	-0.1876210127764275	-0.20322958603073404	-0.3729814327308191
-0.18720951520695855	-0.9555426286954405	0.050169072320745356	-0.13278619737697794	-0.23556606406791186	-0.5441755331147407	0.41706303516484355	-0.3463439415499229	-0.46295043331676916	0.2503139535709447	0.26828944930771914	0.42746060607055675	0.5061752884019697	0.4877097473741062	-0.28736212052068394	0.7799259371791202	-0.4686536118606232	0.414182271468389	-0.3800726390092768	1.71866329476105	-1.0815901370533487	-0.055267403731633094	0.3775652800831622	0.46294038301980006	0.5163793298671381	-0.2761834295032843	0.3431294527317378	0.38298735760233127	0.13033363799865608	0.06563981441687332	0.8402826238990101	-0.008649165904689853	0.25763368548796794	0.9504625444331144	-0.23098526573724498	1.041477644949758	-0.35614759653590944	-0.37108772159354614	0.44915873269690587	-0.006033709955701113	-0.957682154028887	-0.545943687920984
-0.05768393738778646	-0.8312923490949264	-0.18340769498858772	-0.31934882867128056	-0.2862620333779779	-0.6025719598877644	0.5342077734609247	-0.3337904848456958	-0.5219965831257195	0.3308567494165792	0.15125791121388654	0.5281954345799914	0.1652103269981747	0.26218104181835167	-0.1949821517163408	1.147504594091974	0.27815028998552166	0.1441433073642421	-0.2952687336015873	1.3744137783885262	-0.6912845631717187	-0.1905519851332518	0.3906926433168173	0.3136033087694419	0.30403622445454664	-0.21566697064771434	0.05632844791292884	0.37754690007996444	-0.0906576043900908	0.007852682783751917	0.5809915754980569	-0.2686684883396181	0.4605299170170328	1.6287109399160689	-0.2455799472234525	1.151769713231908	-0.6735397893454345	-0.6437578599268932	0.39789146977761125	-0.037269044278025576	-0.8991601484384314	-0.4454813127240207
0.07669182622428768	0.189837232217403	-0.4530509596119302	-0.3170889419961228	-0.42510863036705704	-0.6369205928948931	0.5881098342461519	-0.37677358352727475	-0.36945924358099846	0.3162207700814751	0.15025953400917647	0.4631383454272418	0.2740862856533264	0.3164341274560271	-0.3272812998594434	0.6494402456321786	1.0279678455715209	0.3418065594326031	-0.23973369162693403	0.7867945393372708	-0.06741878373750634	0.3612342116277871	0.6582917499789351	-0.015439691019460241	0.3254770243540371	-0.2247615995403196	0.07260677579578464	0.599316423425803	0.20097251937501612	-0.029280574429304408	0.06302980783545695	0.13040528930930315	0.46789822640586454	1.3559339005832203	-0.9752169594054286	1.1341019319833532	-0.737524087845243	-0.2974936615671279	-0.23520969636634284	-0.5236249061077066	-0.3583449357154247	0.2112187133864065
-0.06843601778774337	1.1314793158619216	-0.47512635241630896	-0.3198456600140205	-0.2841793916837817	-0.6591531068947502	0.24865082216523787	-0.37353279631457703	-0.3109217191184268	-0.4973497302747481	-0.3795979802580331	0.2633802281083164	0.14466385137015422	0.26728745166065776	-0.543877502122134	0.3284670424293312	0.8689764113828081	-0.04836464199432264	-0.17755170184278743	-0.018457585752672315	0.7478382245164034	0.449727643003582	0.07957871814883138	-0.7183036962719058	0.5940433331735672	0.05986658624548653	0.33394455904720083	0.6501013106870438	0.4111129596873011	0.4211265293569416	-0.08806180624628178	1.0254374336401577	0.2803501435750699	0.7202361942325288	-1.526749770088098	0.9186623999547388	-0.6323145920199106	0.0073418209639294785	-0.9062608490264987	-0.908843885490413	-0.05356591020086688	0.43269141814051826
0.36396123766519056	1.6964882331165818	0.3130936693686571	0.04713950076566209	-0.3773189995682169	-0.6165646937395285	0.18905854402190406	-0.4527969840381508	-0.44124394434531805	-0.6132985957507502	-0.6344396659376137	-0.1595551431607326	-0.20475325069444145	-0.12553626082413186	0.01551442624009826	0.027331831903186696	0.5772554096496875	0.03285678197134348	-0.33183811131612756	-0.5685805166393796	0.9415669806078448	0.7720969396866807	-0.36214270404160004	-0.9899011020636747	0.5728047853471543	-0.2148113206034168	0.2650747615583538	0.07963346406329987	0.1582863959920277	0.6220414265311981	-0.07437067434735124	1.278915560762915	0.7120908078850172	0.6685444762999088	-1.1237627323808757	0.6750596993435115	-0.3720479131757285	0.3000417907482428	-0.8266150996469944	-0.8812780307549235	0.07090319180874695	0.32036111637645037
1.2147891966754298	2.079720553595531	2.4085848963069	0.1114689163087755	-0.3818798524812908	-0.5541654175751682	0.5540233971370423	-0.5791188440499544	-0.40529200081615646	-0.07853324942745514	-0.5886265855679506	-0.1951074975656158	-0.5158353669244219	0.301645901134164	0.4891553127379314	-0.358856513849958	0.7647175444793057	-0.120957979909286	-0.27030823824085476	-0.6343967451254744	1.0458687604304533	0.6755085585424848	-0.860550600420733	-0.834810359292906	0.5164983899753144	-0.5376096044638902	0.2834869534177443	-0.36611423175478197	-0.7750288103307664	0.8782775375409201	0.5790925882213939	0.5989312899921524	0.9932038439958872	0.5349928572643255	-0.36567813908028385	0.007975670365127321	0.11062904690203706	-0.03755994641650233	-0.3738872683787843	-0.24432698757977137	-0.014358860357131235	-0.21335769333829907
1.293291541762964	0.7629963044725538	3.172438806216301	0.2640061582425449	-0.8110792111367182	-0.5544972831276339	0.46899922828302654	-0.46113114617589157	-0.3443538046002581	0.5056271240368455	-0.2905628423733323	-0.26807140803589025	-0.5199739889634684	0.3698449608082775	0.30802406685966555	-0.004255499899029587	0.4722523393040656	0.10982560195051605	-0.657172060549699	-0.7058760788847926	0.5659066588645656	0.37933969484152047	-0.26722532635129453	-0.24503310844765938	0.21038716811367134	-0.7694963160049557	0.7539663805771332	-0.20481822603045147	-1.585183660950102	0.8944868583748966	1.1549851135612055	0.12383633568647301	0.6519339439845431	0.42791769116735967	0.516286258106106	-0.277285836710199	0.4790652239666548	-0.12432577471337453	0.3831939466927041	0.009870686887590012	-0.3175877051787209	-0.2557334714787222
0.29519267793741916	-0.7562481848315226	0.9136232439225356	0.31070309191737355	-0.7610068215159309	-0.6894130431770855	0.47501633510406227	-0.4527471221738268	-0.24877803568586931	0.7285641935246424	-0.011854558827288543	-0.09171371671533422	-0.5509130452389013	0.2667210828716441	-0.6031536033140656	-0.09366246583527632	-0.1466310666394247	0.7107834184478203	-0.315211306354452	-0.5467997602560505	-0.3520340696349549	0.24938621410332742	0.38028202085922375	-0.0937307798015199	-0.11109550918599519	-0.6924544227955137	0.9124634266742702	0.37596011863713324	-1.0389341848023772	0.4903086879199857	1.3975494478451682	-0.3442275970634256	0.4046291972344907	0.41356505961668893	0.8001004552404213	-0.0223617113714203	0.9106877814307347	0.09652465566688458	0.708414545516427	0.5111399972117123	-0.528130027940129	0.08012690072162022
0.13094121614406362	-2.0599224660113604	0.009261532132473549	0.43090114170911	-0.8736799275597431	-0.6481956249646897	0.44540600995532215	-0.37284518093275604	-0.2107636109473009	0.7542919012109853	0.3112190153693017	-0.33629918185254787	-0.1509778717352127	-0.009519761519613666	-0.9283875918629068	0.08476284150204168	-0.4935482738452779	0.47334834411620397	0.4917964390540378	-0.3038791374730646	-0.9482120619215577	-0.10980596410001157	1.0391873028377343	-0.25011512355804927	-0.439081019529476	-0.26713269089255104	0.6122065998734352	0.9502077885823998	-0.4521371666364049	0.2802842980054377	1.3414207284769073	-0.5413661524130582	-0.09254509098971721	-0.3604321648019714	0.8880895418363459	0.4135748109970967	1.0019131663244643	0.26379245540231866	0.7860650660943649	0.2899961218983771	-0.8527508885867842	0.4680857308104521
0.08213853754743125	-1.5372340341355941	0.03790840294517367	0.1660945323039495	-0.6828770186370362	-0.369593462432073	0.29417835689559757	-0.4352385427344403	-0.3206291070898504	0.5406349607419225	0.6243187466224754	-0.44951868381078003	0.23282663335784504	0.30888798814962415	-0.7490413976502394	-0.37486469318626814	-0.22364544594007219	-0.32028141053389597	0.7129220942722487	-0.36000935768777675	-1.6503571249501083	-0.23598419463691192	0.685371834669914	-0.030718824124078312	-0.4987583084052972	0.0698430383970721	0.02051441188311675	0.8284397523871352	0.09422296772546335	-0.3107161814191055	1.1885824687758426	0.13164798933984814	-0.16552093248402275	-1.0410330933471112	1.0430652512713305	0.5933971393513173	0.9134068855997984	0.6968561150854181	0.44485865671673835	-0.12057492956253532	-0.8269002020851793	0.8588669459678148
0.39697874726750565	-0.6743514519658778	0.8261817175949318	0.07771150856250125	-0.7150490586212664	-0.7744313642813504	0.2671076064822733	-0.43786632177782103	-0.11138400391636696	-0.07625532675652294	0.6580405729593054	-0.1669343593538324	0.31002852196758385	0.8753512445258077	-0.6298411019145447	-0.7941059463785048	-0.2678433219024655	-0.7499452461724048	0.31028915735535834	-0.5895082491877213	-1.3728917962632738	-0.12472391332030351	0.3176310384556746	0.2185954881347715	-0.5897526147786583	0.10181030530903899	-0.6501313648000746	0.6281100327681831	0.707274049496245	-0.7007520257122051	0.5878974206637118	0.26427454611375445	-0.32532517294119745	-1.198086189366332	0.8257584379376827	0.5173031053262316	0.19447586010262155	0.9257010222752439	-0.31955288987256963	-0.42906904309414357	-0.2737132361143341	0.6290472187436084
1.2876498364639193	1.0811287495372568	2.3331816859343735	0.20359880618938647	-0.6630987788217787	-0.8358773006398321	0.24019906985759246	-0.5100430630448274	0.04333751633517188	-1.0611147159975431	0.47051079542438157	0.688183110594878	0.8830829539981943	0.8605433689207223	-0.09089051156077607	-0.48515250964400547	-0.33697371698680084	-0.41953527615262237	-0.17540060427616658	-0.8895663297421977	-1.177545676395162	-0.26911304833365424	0.5384182247542765	0.4900929956395817	-0.1373316151015663	0.054398806422141864	-0.6076978430477207	0.46493085233077286	1.312277308583771	-1.2628608376011392	0.411219430078364	0.18986843325446046	-0.1109362207174641	-0.5876277658361628	0.5697402197326167	0.5086190101343555	0.17388457767799756	0.5198847013601741	-0.7890996626966842	-0.8321517136640607	0.44916426760223555	0.670228973073534
1.6347468888221028	2.26102374618189	2.21736512126945	0.35641269191971686	-0.6328527951451273	-0.8516994008972194	0.18374457904384517	-0.28277101872920424	0.1213015344666656	-0.8531906279639028	0.20846628170276296	0.7923700475643913	0.5856004403562783	0.7752773354084943	-0.065739886721196	-0.30716064701929946	-0.35486229585154355	0.17581892604390253	0.15821425714695533	-0.7789484565479561	-0.6771123231478325	-0.3248474308864055	-0.003897896420255364	0.2630815241043244	0.2961981278991059	0.4342266425088998	-0.06298152549024535	0.38737140830008787	1.0700456017802948	-1.195796061302385	0.4776106206403926	0.04010601386779649	0.3849784553063303	0.38114500846264027	0.5859923540707945	0.5067554869340017	0.31641205960426944	-0.2648873773126395	-0.4991568940374284	-0.6102230465346463	0.7666683790583197	0.182682753177231
1.28205820976459	1.6824713002413116	1.626842087422773	0.3510702595262436	-0.47693739161278514	-0.8532562476267836	0.3845185528203619	-0.2834447727287786	0.09866112224849953	-0.2899224689074507	-0.32049317598706406	0.23377084569482168	0.1107123554744305	0.5527144663708569	0.01607467812530831	-0.45291045361989746	-0.5007523701887641	0.8920330616828447	0.43579938949894753	-0.4862587600433856	0.10920525363495448	-0.3129134294306618	-0.1678272339502086	-0.03373031882555605	0.31327522769094446	0.7853551133675212	-0.2696522399548609	0.32062481100826995	0.6981770218083134	-0.8028875879023761	0.5889698478963925	-0.11700372124743479	0.5431347724893253	1.1564748402542178	0.014691916687309459	-0.6779165695276905	0.6563634982004216	-0.8161236606819	0.03164034709349818	-0.8170586636372024	0.9443719283659453	0.18137414586126807
0.585732644171316	0.769725151744071	0.7656186646283261	0.3506752444165938	-0.6672442934563027	-0.9683919661230587	0.3958644038322925	-0.31630315592272396	-0.0027922006772234803	0.6369173349024153	-0.9435199911476382	0.10031233131894533	0.13594111958914057	0.5854280321300354	0.1683114854974492	-0.47602722454637253	-0.1608087516422063	0.3088489662670774	0.4501639728872662	-0.734139206200355	-0.03756302680187406	-0.13619910082404096	-0.42212814441186425	-0.6870470998391248	0.39433248224320144	1.1383335275470894	-0.8008699658977403	0.03679842759793179	0.6311842877617562	0.002068235529657045	0.4553436306181154	0.13440495605252106	0.05162735041233097	1.0462474088021407	-0.7417338933329024	-0.8481351778405519	0.3709416760683796	-0.9061498593444615	0.09712024981425747	-0.5197434729140209	0.6516679327164905	-0.02474159356208122
-0.23000010322762277	-0.2566905627387819	-0.7848994354736594	0.40220988654242634	-0.6045181975465183	-0.8407866784168538	0.37335903851369995	-0.4268224089691421	0.03790413536151467	0.7714186762399522	-1.2393578689370137	0.27001073078318527	0.29656306409511274	0.5683057191777823	0.3720015943175794	-0.40662546099465835	-0.29184474640369	-0.2840676130716203	0.765968810261675	-0.8593831993898466	-0.0921839105801577	-0.3071636355631064	-0.01885283852647649	-0.6572580798094818	0.4731356562659286	1.1381562041405182	-0.5194581514146083	-0.21194985904195754	0.465084507180845	0.8269408852407053	0.24820036035525045	0.6795357662642154	0.11513996025160486	-0.022230926113668857	-1.0486366548474821	-0.6032559847796531	0.04037910860677912	-0.19396310428771057	0.08765960384564335	0.31891508013115666	0.7425897195921695	-0.2871333494644424
-0.3979774085918678	-1.167310574511756	-0.7300142397671523	0.31378645516170545	-0.6314885213831803	-0.8132052918519588	0.3235505457282123	-0.31534545028620736	-0.19617631718352585	1.0815161361509082	-1.0696022319632228	0.1966150532799539	-0.21883588219326336	0.43748964967821247	0.48537024165246395	-0.3386663887047904	-0.7687657311177292	-0.16171646904430428	0.7658117188030383	-0.11976997086650983	-0.2212479779157595	-0.20607743201028053	0.4821575980511612	-0.44675441388453635	0.3848539470035555	0.7606418137651408	0.04090764689046484	-0.5348286408325967	0.5102813705130619	0.7710598717302289	0.07469530504141926	0.4254454647602295	0.532981949842638	-0.3559703212698597	-0.5780352153022904	0.24676496413150675	-0.12763645835708096	0.007389134457785559	0.2810599304135627	0.8081616343108089	0.524613236038941	-0.27893573130785043
-0.7804188315438348	-2.7737351424058376	0.032520242907207224	0.40573841904209973	-0.6745391567799349	-0.8403951476029934	0.33948942353010036	-0.38170097672263004	-0.15758194018753016	1.1535641858203256	-0.7449390935925481	-0.060895637119082496	-0.7200911950489535	-0.42577251917855513	0.31883209179222777	-0.2163367447598676	-0.5862138826491788	0.08855419386330589	0.44599596057016266	0.5951907873800674	-0.05936314875973679	-0.5436842816315025	0.6894153408107394	-0.33904106495212966	0.4994000569459352	0.27860195708054264	0.2616656748083125	-0.5202716417146125	0.08191785349625955	0.7257719864669783	0.32172583952862205	0.02231612931450175	0.31020727043625346	-0.13683933961976158	0.24069863450928905	0.667776878383939	0.05614608282717109	-0.25362228439912005	0.8082878437232509	0.5930480313091325	0.22888645553867817	-0.12090214450099
-0.7030003340242029	-3.2418687909142916	1.0532719417739103	0.4862799033408509	-0.8334020267220954	-0.9159749781421535	0.3205462562721464	-0.19833467311074962	-0.0004496095205779038	0.4021859575975982	-0.8421770740795755	0.04289533103933459	-0.8048474088191112	-1.0460411346774763	0.36670386600313887	0.22944021379575066	0.027501260242745615	0.04555700463074231	-0.008840526139965504	0.7225340843738149	0.12854950763442477	-0.47182358009242625	0.882062431179749	-0.28607093776467535	0.6057047832025562	-0.2036329959617094	0.32302987445066955	-0.7527418171029064	-0.3433570674597945	0.3239728928511739	0.6691195433985374	0.3596337326397169	-1.0184521491605982	-0.10334835904205912	0.5215172297456658	0.6290917906126274	-0.3143215461179896	-0.8772841766325499	0.6717775078228334	0.4676431646908029	-0.4189822248670429	-0.08098538400434464
0.002915493885163198	-0.9564284467900207	0.7601047829202527	0.5693512374610579	-0.8355586483286906	-0.8872026551376742	0.7254074562676587	-0.24658686007093736	-0.044543727033294546	-0.49357982862722766	-0.4823698552058938	0.4346330235389531	-0.4025161825067165	-1.2299420064564224	0.03150493666695934	0.3704485079352875	0.019254336054081576	0.7133303509770347	0.04376964012630742	0.3060907846603002	0.35808244731762306	-0.13863639838487002	1.4133765913723433	-0.125124313863567	0.9177059709714426	-0.3675521599293899	0.015484640400370382	-0.7657965087366531	-0.5401687356138416	0.24734203170664898	1.0519114666245761	0.19698587513821164	-1.2556980517856322	-0.1816175517467209	0.3763974672234419	0.07936615741927876	-0.7699967683866458	-1.2469456158682173	-0.0023999487344283353	-0.1717041614182135	-0.34453588428734916	-0.4089933057565184
0.8811898391863104	0.9840399044521386	1.109490082884732	0.4008915995096912	-0.35898497258228873	-0.9129332525606545	0.7739915305488456	-0.23527337321606237	-0.07626503768043119	-0.9822710573079386	-0.2132794809691817	0.6201342775515796	0.008814656113145816	-0.750102063413582	-0.38310862251926514	0.2908719059643387	-0.5416654175053756	0.4751867253909021	0.2565841848581509	0.07656771608068437	0.9289866361758673	-0.09623203323740123	1.1665607088336092	0.19073719177402043	0.9529388690175546	-0.4945378217147484	-0.20630640178932816	-0.22091127713392106	-0.5710493449447008	0.5366012153194659	1.0489001370165139	0.43872269124952423	-0.2588627387128661	-0.11857200865427904	0.5492897276020958	-0.32534783279474516	-0.8926438095374808	-1.05034404779671	-0.48172761684904414	-1.083069894386875	-0.012217123197872439	-0.5255438872275517
1.7085200037345891	2.4369195849923484	1.9006894823793272	0.009092657624930278	-0.24779975172033378	-0.8620684186585168	0.8392608119571834	-0.2438631217411175	-0.15185928506869914	-0.4745522141178437	-0.010957664439180349	0.25947303439377833	0.6018959234321691	-0.6529062969329843	-0.6392570702267748	0.2648010276603256	-0.615751636249252	0.08183889138791614	0.5474213829030957	0.17673274752535292	0.5961049803501731	0.17406604197188516	0.5686921565860291	0.48823762476901544	0.475989901643202	-0.34952906643800147	-0.06679196355032924	0.4638941707161277	-0.1692903124100698	0.7600998120456481	0.8920981678544749	0.6684686090737999	0.4024253675125386	-0.19244173385291322	0.37588639182807604	-0.11001690418179454	-0.7808865135029444	-0.611732830368185	-0.2826802300851177	-1.5003729192627275	0.22790853389593219	-0.7109171678712306
