global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18
-0.18212439037762979	-1.7945571179759325	1.0888949240799928	-0.5211398705281812	-0.3492611677308457	0.18804182579909248	-0.9202469641371191	0.3366136777707272	-0.412311756640138	-0.026294315945846563	0.07035126790781857	-0.31211598878610636	0.7061518395778202	0.17127979255293338	0.22332061443635753	0.6773797749343299	0.19963604283650035	-0.31962787737741655	-0.02766510486475238	-0.16327730944124552	-0.22846569006720496	0.7074352060844626	0.35494945855425375	-0.19722217384553828	0.4773007957346523	0.5005461080815389	0.4958184118933191	-0.29333673402244914	0.08341813782644658	-0.9890562322977269	0.6585406856120243	-0.33493069206895426	0.8307890481006394	1.4855770442730791	-0.5177531378536187	-0.15863813653990746	-0.14753003815907786
0.15800063824628363	-1.7430070372659832	1.7769127208222784	-0.52588899930011	-0.30081003517495997	0.1847250736693635	-1.0906215556435739	0.4829938813195703	-0.23231756666296638	-0.1592314033698069	0.874382974454657	-0.4973519319429032	0.3966123198923024	0.7120095231270931	0.27651796273005375	0.5783196134389417	-0.25901246230246466	0.12015760278768113	-0.491461695739908	-0.19639221088736883	0.02043280659191885	0.8319622253663665	-0.06523474861417469	-0.6103876165518787	0.6688514276725429	0.5491206112218435	-0.11936240954216772	0.13769867183064333	0.4656086692098984	-0.703044538258866	0.6063975748995911	-0.3987093964967457	0.8267575216631501	1.167472694066238	-1.0189331741353522	-0.2780016575494195	-0.6389499000476713
0.43983222422508206	-1.3880575796346293	1.6911759741259476	-0.563320854929989	-0.28821976442834796	0.18608112198709229	-1.0655635665398113	0.45681340974350665	-0.2325528919373697	-0.5035026930174438	0.6510066042395183	-0.14633901024564688	-0.30719691472339405	0.9520132220249359	0.22399769405060535	0.6033412888714795	-0.34457961065281506	0.404261385154138	-0.631538622279142	-0.210647908414942	-0.12853125470478796	0.732049330753089	-0.5242544583581799	-0.528695225578513	0.6141104237358321	0.34450452894927547	-0.1803236062684047	0.14673145358392642	0.16851207102839497	-0.2261289821542017	0.23926193572723856	-0.6118331039967161	0.32418469848939657	1.0405238139925093	-1.3646193644336584	-0.4544540543367401	-1.0748195310481623
0.5663151591666078	-0.2965801649041926	1.5639935681874302	-0.4546959197072858	-0.29010865462976104	0.17674589933090384	-1.1659910227536596	0.2077186350390488	-0.2601334323445574	-1.0455654236595773	0.41891717323721295	0.11857570162117943	-0.7243279931500494	1.026142221085311	0.047992486353137596	0.6481768905228997	0.15401677922245666	-0.08653101975618804	-0.5550859341748193	-0.15791339357908174	-0.31672338178932785	0.21220982747484704	-0.1409749045363445	-0.3333094240002847	0.3115573604998919	-0.23251728128245636	0.048000069907305036	0.30361878640901946	-0.011800021472394064	0.353132139527985	0.09889815343688244	-0.3044576431557324	0.15427413356479247	0.40958976610184233	-0.9775354546366327	-0.07135423202860909	-1.0122127795026512
0.39633221084681225	-0.30672280796560664	1.5855232982952034	-0.3944718217623837	-0.1735658897583608	0.1036441343285473	-0.8705593876394737	0.32718269725654586	-0.4335019935110045	-0.8413935042013562	-0.10765596221327314	0.23321772038615665	-0.7163211013832756	0.7480623539978678	-0.2431275886035493	0.9310322370491787	0.100297455664471	-0.2503037226001593	-0.11689255898500918	-0.1434084853171769	-0.34804829842443635	-0.05323081062257936	0.4284945993687747	0.1245801068902229	0.3613332185855799	-0.08248798519333243	0.37991197909098506	0.013884468133088888	-0.08761791344262557	0.56906915561821	-0.12938774783302906	-0.31251659760158723	0.11669967698921675	0.3706126833056107	-0.40193450506927325	0.06555461725296109	-0.7840381438372636
-0.18811709702103463	0.23425915680526355	0.39585108741521813	-0.20605576220195207	-0.21765763804446478	-0.010244976564809438	-0.9641741565723777	0.24250750123630538	-0.4231631462708845	-0.8226949079930649	-0.015636904863350082	-0.15883596972516112	-0.374813504418149	0.3788990008739373	-0.5092473578334964	0.5866974554759335	0.0998104852868554	-0.245866092783839	-0.2858978908001398	0.34127282185262203	-0.5555428096660355	0.23462289516331336	0.7936059005507341	0.6105398831251184	-0.1834782799062811	0.12006648900523507	0.3189261257240852	-0.5794982840789314	-0.02950582331749706	0.3139808935680593	-0.4634689596174942	-0.3046196689330262	-0.002333050960675536	0.4985014501863218	0.012809666156990971	0.24387575140808213	-0.5006810246669842
-0.5639661563158251	0.19532957907451806	-0.5752081009229351	-0.19040685106473101	-0.10677269728093333	0.004185257829220272	-0.9354003190200917	0.30773507941803746	-0.43100615764792133	-1.1644699662115372	0.22324984608207388	-0.3617351559628628	0.6627549176866215	0.49284758906352716	-0.3257731275871502	0.08343435413392453	-0.07309306841848175	-0.09792387130530228	-0.4985431497327533	0.875665363501403	-0.4671443525122649	0.20917972124906922	0.787167570719772	0.6344356979666594	-0.5325531862320873	-0.19544050701762905	0.21359939711022963	-1.112743168086156	-0.30916105075820627	-0.28833597347639534	-0.7401653154891729	-0.14870304760793573	-0.25416622708816067	0.6165072199986628	0.5494030760680829	0.5752117069796416	-0.5383229507227186
-0.8667599092223943	-0.6508486030316615	-0.9527450243373291	-0.2274254840436577	-0.16475015099707302	0.12721255585239521	-1.015418919811039	0.26991231559794904	-0.4971521353640679	-1.3259933079681878	0.25019810937134296	-0.15860830518092048	1.041361122530231	0.4110749730934547	0.3081015034594035	0.08207347168047938	-0.4036361117706397	0.19935116809971426	-0.3706363617406727	1.0740408251014004	-0.2823295380267297	-0.2681139247265211	0.5389814902991309	0.3439986831587307	-0.4378825980342166	-0.47689262492659573	0.41572876348105414	-1.1099242289462028	-0.5560548609284182	-0.16010063203879987	-0.6684033377379505	-0.12147194388497377	-0.20088995815248192	-0.040069372670296505	0.7882015264773897	0.873393693535636	-0.026357740605180424
-0.14478384514146606	0.09645662017887391	-0.03666106707460176	-0.050463185673932265	-0.14677080983967614	0.16137029980771656	-1.1960614620672265	-0.10899803325438345	-0.6253910499070181	-0.8516549929773355	0.06376647271291407	0.4723204050232801	0.710660770631816	0.3049688830500502	0.7714385982330527	-0.011693375779461036	-0.8960054703256773	-0.010627821257755443	-0.057126355749961645	0.8410701589578929	-0.3350317017832706	-0.9507576522346515	0.49931584965613307	-0.47967265681521914	-0.19363301285452653	-0.03632741548394807	0.12837818357111547	-1.1860421153111564	-0.7889213265345599	-0.22247102073664457	-0.1311144862437991	-0.17787782943363953	-0.1247710509727411	-0.10200687313441262	0.7608817690269059	0.43045697107269293	0.08198503207468366
0.5094667250177543	0.6681765607381278	0.270671177361294	0.05216114226758509	-0.2510048838214966	0.22292158665234324	-1.6262368373386173	-0.04049809923799372	-0.6478266578119595	0.024999690343414385	0.1419341150455154	0.4258884562245878	0.13326741524749958	0.1059018711562544	0.9171538027895887	0.19949419022356935	-0.7568627517146065	0.31162025581540687	0.1554580209084146	0.12413199480462345	-0.4503041090595042	-0.6251788861915675	-0.40518759365760953	-1.1066588415334557	-0.048252984769261445	0.3625810136879131	0.417596681472928	-0.8932854680345756	-0.9037715225521286	0.13031944968602188	0.18119244465820789	-0.0013225988956749575	0.124517425981727	0.222347400175256	0.783648393110063	0.10923232122005919	0.4896090299633341
1.0063545401715666	1.4540351526525048	1.054085333313824	0.11419957067832785	-0.2502161304168289	0.1965808174612696	-1.5090034999203128	-0.25298078040194316	-0.5671602220759299	0.3251521287837446	0.14918876944807158	-0.3460735010591921	-0.1218102528558359	0.2786177823578861	0.9194942450747564	0.3388725315483073	-0.6710203143716115	0.2619702032278749	0.4173640176549214	-0.19910783979902907	-0.7189410820247941	-0.06705047699080094	-0.6941437431199319	-0.9345575779716581	-0.05064366817637017	0.4285743583636979	0.3580849873282698	-0.2839123203624911	-0.6944075824448961	0.08052476248342577	-0.00783041755267645	0.5712684248764237	0.2258378514975337	0.1346536983030079	0.5812557781358808	-0.2364025530843307	0.10349951219982978
1.088649718246677	0.8351660809161219	1.4618482067692742	0.11777526202194055	-0.4042481134263243	0.28615946347563104	-1.441086631937097	-0.28377243399821434	-0.46007352221743214	-0.058706883722144484	0.07687422285049607	-0.8358377253296387	0.24546925095690778	-0.012497516790939784	0.5808987387174692	0.5702557778357555	-0.3248918543755941	0.3825012005513143	0.9286082951996892	-0.718529743491067	-0.6682614854884764	0.0765536314323453	-0.8104265380140905	-0.13395445612743526	-0.23074824736745755	0.669917978453229	0.11143477476806336	0.601440908919012	-0.5262899780139053	0.008070799951967729	-0.15064324658763245	0.4529957134269127	0.6031381102130051	-0.08258984962456509	0.4315582463142971	-0.40908898391056187	-0.7099580769720587
0.846332285289318	-0.4667650430949132	1.109211224779325	0.12753374878203189	-0.04992256533593825	0.20048635662697042	-1.4129407345182472	-0.4932149455028384	-0.35225859179106	-0.06833420577684542	-0.2713379675928867	-0.6628137753904287	0.5328626859860471	-0.11296626521011854	0.009809557983860727	0.8429738506119678	0.15112498061618754	0.023508096718814556	0.9658230057734746	-0.6756312708841005	0.31763629370140156	-0.04626419598210578	0.39184034981913574	0.40991613670737265	-0.049722412551516014	0.6504846982214985	0.2398899134696547	0.3565128218054897	0.1074178979129914	0.3515770022840327	-0.16041616818645105	0.3982286675094187	0.8109589372950354	-0.22311861432562471	0.42069807367558626	-0.015556101425831784	-0.48156909861857944
0.8562791276482802	-1.0937711585844445	0.597572059037545	0.1333317095852019	-0.08156607268237165	0.28143744488757466	-1.3981136837404997	-0.5312691625934896	-0.3502406990728261	0.01626395828132769	-0.5213837189223886	-0.23638769020398448	0.30228037467872493	-0.7901524025434343	0.11788593990950193	0.6984995088557135	0.9721274826776723	0.05177152542117659	0.45642706680255235	-0.12439075229842331	0.42800242659166055	0.1604378199419188	1.0035937865661224	0.39856513381344555	0.6082129069932939	0.4464777262653424	0.3220642544224954	-0.24915639877430334	0.693597927474038	0.6418292008193864	-0.043618607165836806	0.015481784771998491	0.1353888395812502	0.05230402377234097	0.31083210453601307	-0.536083926674446	-0.18000930071826143
0.8910134961509022	-0.38461012029237635	-0.13210724372673469	0.19347919357295187	-0.05087015846187082	0.20692950674864916	-1.3411879505658508	-0.42104241796590947	-0.23940307925258847	-0.17020170523583142	-1.09216971817055	0.42101574243851525	-0.3148076703357319	-0.6625471076838914	0.5158595770450807	0.06478279674999528	0.9452966096874343	0.2826150713125502	-0.22626891937413376	0.16969507695881283	-0.2659802241764422	0.5068801081187718	1.38053040787443	0.13492486029931303	0.8292450061580797	-0.07624322504268025	0.23725275021747605	-0.42083687750941473	0.5648871420650383	0.1628793226005826	-0.008174924217751595	-0.2607926284841732	-0.675141253381969	0.5784125034405617	0.2737924535503488	-0.378067212380853	-0.0448504497770646
0.8649594820158899	0.1842271930881072	-0.07881533099176352	0.13348425783625747	0.02175635871966998	0.2617334099038801	-1.4656501949738807	-0.673229447556166	-0.24619659386427628	-0.402770786281144	-0.7210223277048635	0.46809359286300206	-0.8314073670334776	-0.4637912957476483	0.2824278085899567	-0.29099947716191665	0.9748247668340544	0.10809187084560136	-0.5715589799650559	-0.10264114157410566	-0.7670460788203379	0.7949494884116096	0.86807432240502	-0.026217916569169518	0.4097076514783086	-0.007453077980245609	0.22288859429241747	-0.5239247795480799	-0.16904948820480906	-0.1996951735853532	-0.008801078731019402	-0.4539597861748461	-0.42362657260014974	0.5986768227446719	-0.24598527807703857	0.09479399438461783	-0.1228538161894866
0.5404953657542557	0.18954201018264008	-0.05602111670095289	-0.020130603310826306	0.027459601353123413	0.3306414590668951	-1.192114703039928	-0.7124714799112468	-0.21047380663324075	-0.6943454875268796	0.25796011168531446	0.15685447773080813	-0.4654132232703893	-0.15991938289427562	-0.03676133826985665	-0.3546818126187258	0.7034223965972172	-0.16562501957723216	0.14814342411943493	-0.3994452007683928	-0.8595219381468863	0.9497998156683266	0.5512045336398854	-0.057218633204184924	-0.09769897860772482	0.24229293860503526	0.22691150733391058	-0.4619959622133059	-0.2041548561979084	-0.6248783719881527	-0.47336800595878464	0.08376333965690214	0.19003616904715623	0.46843634963180614	-0.5137050776923147	0.7760804638031532	-0.38618905032260953
0.42053256915988885	-0.4199366730208065	0.4399453744718582	0.033013742498908503	-0.41244603469607877	0.1820016945085953	-1.2966694612709693	-0.6400664853840662	-0.14956974142795265	-0.0573459525495864	0.9793555359083441	0.4747915148783218	0.3104690019592403	-0.3733550625075537	-0.40179355029412467	-0.06417604298867374	0.5143238165168078	-0.5274355616177151	0.9944517113060704	-0.3169639809437489	-0.5718107834468699	1.3369489665156225	0.4557766378948786	-0.2954418527224448	-0.48383869882078473	0.2601562138791325	0.851860520720968	0.015825278381063262	0.1424533800641501	-0.39819973496794464	-0.39766796243383656	-0.025305801594513896	0.36291236942453997	0.3973259194844007	-0.5676652231576494	0.4242597796649552	-0.33381835585947817
0.016177761244253366	-1.8413485194553407	1.0113782747884987	0.13523982457312214	-0.49894749660783305	0.13064354491728813	-1.7900239925547987	-0.5858491582526452	-0.03924984738543759	0.44874886012669846	1.2057738912231455	0.3068253017271022	0.3801975672565733	0.04539979714881312	-0.3131403100493805	0.047250648232376305	0.048964451263977936	-0.6331788594832729	0.6021936852826029	-0.12105375794353528	-0.6428503134206012	0.8508942770826677	0.2873072611927409	-0.27929829879479556	-0.2464720424617909	0.2185145605759308	1.4995902991471113	0.561412109719732	0.48329805486261773	-0.05889896428616021	-0.12047149971916546	-0.4302250425137378	0.28925856695832	0.8592639031585375	-0.27266235804865613	-0.7624296347542125	-0.1505808615041139
-0.17662450166953908	-2.1056467210346286	0.9815304500271342	0.09792382174000688	-0.46409759988955634	0.01657628356091849	-1.8398054446058996	-0.7067118768332566	-0.15998575059802295	0.6452961560718131	0.7092984377514938	0.0585958599067302	0.35749735247404035	0.33262909296379517	0.010420306328823244	0.4888609748422844	-0.3165936122671976	-0.5783896481169898	-0.7258033045797593	-0.2410360551969802	-0.22729629014840239	-0.07277315384314756	-0.13625967514419232	0.1686410057220412	-0.3648842773849498	0.0035309761977841843	1.5035930362024865	0.5332561004999073	0.4312450692954443	-0.18846913977353275	0.27997137115070186	-0.6623092421425506	-0.23343284452606333	0.8469117582190961	0.1301810554733048	-0.9518221542209594	-0.4412176007086282
-0.8191371876624115	-2.1622214287178867	0.031143196202900125	0.20022265592505703	-0.37906492396186625	0.0029953593550236576	-1.8507276872798062	-0.4791211975946579	-0.18198831673084034	0.4673058253036518	0.4127537081567625	0.06891105782701755	0.11616965158925836	0.7930427298430232	-0.06705730545161974	0.6571222603688027	-0.3030588404497008	-0.22849064958893547	-1.0549750017632695	-0.12033093895200349	0.1552536250311019	-0.31726026496378634	-0.470370874276979	0.19302995078039278	-0.29942416916337855	-0.3882980030912914	0.7622120635541411	0.34311094009550847	0.36419617229933116	-0.9076166961509428	0.24695603668352745	-0.4726503156273698	-0.05541948605417422	0.8731410839401212	0.08079955284429577	-0.7959591156627389	-1.0221332554209215
-1.4028338107958078	-2.9911355044458654	-1.1080103964853323	0.27919757501756126	-0.2749228113586065	-0.045818158540667946	-1.9278520122421463	-0.4011582820766112	-0.14345345677098256	0.17478606308456052	-0.02059227738734276	0.43161036233793604	-0.0635819684402635	0.21788740250110972	0.04216311808332257	0.8095933832520809	-0.4188121187175483	-0.27921969814794007	-0.725351413207976	-0.40769314960344166	-0.04812625885487177	-0.43483199952090423	-0.13955631089915324	0.08528519519309766	-0.4715936256212743	-0.4888917791512919	0.019808211155712938	0.008495544824736499	0.07179906110880156	-0.8342077539100397	-0.02947430616695476	0.3420196029325446	0.12109432231583737	0.4653588299749675	-0.25775174423101044	-0.5405822366211842	-1.4762940695918951
-1.3765380868192534	-2.8660016073681933	-1.581074714059373	0.3349217264218487	-0.3477439385446739	-0.08836009276637766	-1.927805060615304	-1.35944188469262	-0.15094858785409326	-0.04411438420619595	0.0034364915720954416	0.5371308077117574	-0.05618229318365718	-0.35684314029241726	0.02709937019638545	0.6630826093312796	-0.28862161344430093	-0.48330998971045225	-0.03585431309827192	-0.5569685797422678	-0.24220295896085361	-0.19029129334863723	0.38201041974662875	0.021656951003466533	-0.22016931762589337	-0.5740488585757512	-0.11010581797901206	-0.8238058130192057	0.16171291781130373	-0.40497686915789066	-0.35484072193958915	0.17637660964302249	0.40353171030411056	0.34829482211191976	-0.36357026027490885	-0.5210696812455675	-1.2672324893170694
-0.8138224950363276	-1.8897237271119456	-1.3880181801479896	0.45763733154341446	0.6572886025392737	-0.5357273668869776	-1.9131979556221375	-1.3978121834226134	-0.13917656647228865	-0.5859875625536167	0.23691292868170036	0.36363687359910957	-0.2884961176104167	-0.7530875539168715	0.26072100054076297	0.2451499117856411	0.23693236754192384	-0.3530945765439901	0.07436814792951643	-0.5853559700704944	-0.23192161357107552	0.010951391259674552	0.6258344514818349	0.11918877574155795	-0.2843650765566119	-0.060595954232106126	0.1968177108576369	-1.0870659456824878	0.3126270024312257	0.014144811213104675	-0.8846855668229905	-0.11067809731673459	0.4457598541796013	0.21119813555349537	-0.04658734364536609	-0.7607001587684645	-0.39245980440060235
-0.13807437603766717	-0.895004290295224	-1.1278926622067074	0.4581733730998683	0.7844269584214357	-0.3080398247959524	-1.87281878043319	-1.7012153162360941	0.005830155109784518	-0.5860181015415707	0.329778851973309	-0.06112306912730735	0.0528863201046014	-0.5576004346687787	0.2452857312652684	-0.025948015160873455	0.725483265772321	-0.46073683008201216	-0.2139304555265274	-0.38202734900309476	-0.036535375390150136	0.4145022576439784	-0.15540689699468435	-0.3223765168669354	-0.20337408904033208	0.5167323495735517	0.1717145984622908	-1.075636862000392	0.4467347585048791	0.04246730478974837	-1.2057803149004758	-0.10301093021160017	0.8311637921586783	-0.2691011165595005	0.3688330336037726	-0.776363327562401	0.043168399111747136
0.729746822656567	0.33441657772243505	0.0814801017555814	0.5071753946796094	1.0291268404918499	-0.2890083843186585	-1.935164346248115	-1.8043123908814396	0.03786428228472976	-0.1936625845271214	0.2203144093137833	-0.27348573029599255	0.6372130705901647	0.057768960042095016	-0.0781278228519185	-0.41670269191541504	0.5648538847194639	-0.5146641122671318	-0.5266348524603583	-0.07735020470620012	-0.3176764175159366	0.4648716816045094	-0.6405742386798368	-1.141529092456431	-0.669796762721792	0.8749750421242054	-0.17187530644840238	-1.0030283568698732	-0.15925890711228433	0.08331569966402907	-1.1516127315622628	-0.01833346988183747	0.846806592443462	0.03148285821728348	0.599446878630659	-0.5195575912374434	0.20174511964737327
0.892165837537477	1.7305031785901268	0.2692477364275632	0.43473819020819077	1.0228540676311249	-0.18407391747640842	-1.848946371049192	-2.0229611941286714	0.4382561224409827	-0.20708386291933523	0.11711120927685255	0.18017702641905875	0.912079724860391	0.09678032707810258	-0.18886298825823178	-0.6553871537673011	0.36644585198183754	-0.07600826425336368	-0.7642742615166669	0.03275307696517137	-0.24352811766281832	-0.012747686029033305	-0.7599688794733258	-1.1631416067917308	-1.3597834065165648	0.7364175475670663	0.17894461515175328	-1.0764304617543645	-0.6864304039288868	0.13329895167251765	-0.23909626685893365	-0.1699322706819047	0.7609247424007001	0.3122154365519766	0.22901457090372088	-0.4735599522397619	-0.0823680961204941
0.2985260502779256	0.012315085500625572	0.6274191821969255	0.45255731228685125	0.9072435669525516	-0.15176315420165754	-1.7752828006106167	-2.1963507679137524	0.2648662306252765	-0.04888339763481275	0.37473491762513256	0.5600305151919397	0.8448510617599636	-0.2828763047163202	-0.3772382810586877	-0.7604172685016404	-0.24036154998272719	0.42057825791503706	-0.7161986946607248	0.24132536070547508	0.44033918570315156	0.06125732937819815	-1.0167252425936988	-0.34761312193528626	-1.5910803701585092	0.42981333153137924	0.37568078304692926	-0.7322343249364044	-0.6333523918358908	0.344737173968855	0.5600579732831069	0.07571477840163776	0.800753988002887	0.12920320209004546	-0.3746788500423295	-0.29849235995354456	0.37388111065392543
