global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	t_comp_cor_00	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33
0.3456726683251178	0.13676640850924743	0.7135079913836062	-0.09435021221714945	-0.5804442757893534	0.3874488386814243	-0.48402519079851497	0.08074673626848163	0.3073125702248637	-0.8774732880223042	0.005520201310147122	-0.06677343199986671	0.42912851755790266	-0.45332450790425993	-0.13007145174854234	0.33416838462091814	0.23852104462234314	-0.3267995284209046	0.9802837880579531	-0.9057723188930228	0.6388636722931085	0.023164015910865147	0.18301423848338821	-0.8645551922638749	-0.1895519831899652	0.4329944628467919	0.37663972408442925	-0.2474772134747422	-0.05494316670334945	-0.4205317624571288	0.036563451870223335	-0.6863492858950622	-0.2805954178116732	-0.025503335939408657	0.8336548513870564	-1.0348040162375929	0.3415079538486219	-0.7830543998793745	0.6570183057178879	0.3824991061599147	-0.28141558112834764	0.07794425589017139	-0.5307496478290843	0.16063973915301427	0.5978380434951485	0.8163023471539621	0.47086519597389837	-0.5458395970389951	0.686858881085086
0.264785773568699	0.37901827528453436	0.08160459315331736	-0.08885344191140537	-0.6621105263558844	-0.11150572012646437	-0.5045237197064669	-0.02996953254202367	0.32141245504928645	-0.7710892427264621	-0.4024348422777591	-0.5636940478815757	0.4371200508707716	-0.4304318446609448	-0.7272345061791214	0.19101805732833668	0.7530388769501012	-0.041268713863570186	0.35896772974547375	-1.4206001586635444	0.8401867075955128	0.104371484400593	0.5515838164636814	-0.8229735666166209	-0.05441600148159864	-0.046058847066113205	0.13750645363020977	-0.48492643361808585	-0.3238038373879891	-0.5739359316954359	0.9972297655116991	-0.035454137276637945	-0.09948802432445905	0.02835158916600676	0.39456422635444244	-0.9390510339776488	0.3329637463264062	-0.8282797894335917	-0.09246825157479256	0.022782030237979485	0.10669313825335433	0.131497191255145	-0.7823764556512713	-0.09115020286911496	0.6876875787543038	0.14148054024783172	-0.33843033228054004	-0.46471058128165865	0.1151261595191267
0.7340354165643797	1.2572540704800024	-0.0543171188943099	-0.48752234310137443	-0.7901629022392206	0.01758207672211054	-0.7528157632129596	0.03959815524077319	0.2598286555152224	-0.35502731709963237	-0.3565172714239394	-0.41077723745848166	-0.13591313006922565	0.05093865059449053	-0.769541654042914	-0.09702674389207727	1.1293738913427251	0.10995890646409885	-0.3251693925596993	-1.2865130608687927	0.6069260891311569	-0.190859062874448	0.3225049183092724	-0.40333474805294883	0.21574513206414708	-0.1614616506820359	-0.26418012523055084	-0.03072104427953164	-0.737743520191289	-0.4678086187551344	0.8798471546815168	0.7771480136422986	-0.03271281116495021	0.035615091762189306	0.00412384845423378	-0.016846832862475083	0.37898523203777446	-0.24713303110746257	-0.6286018878920847	0.07598197554292267	0.13247707230577738	0.2295386641093686	-0.6350693133922148	-0.36469929999945166	0.4105840226944236	-0.6873228031579257	-0.7000887266327518	-0.3926955261489702	0.01506451742493357
1.0212892773637643	1.6135644188932474	0.7657326393917274	-0.51538411096512	-0.917949656781833	-0.05387317742942102	-0.7764185735737115	0.12867806185408648	0.2320318599452077	-0.041412824695009905	-0.17241475865282166	-0.25592891289731895	-0.6955083840891277	-0.03702650348236235	-0.11614523540474042	0.07390461530210791	0.8794625619487655	-0.2355547121032392	-0.16229322654149742	-0.6588219522495028	0.48196209679895113	-0.5035251524019241	0.1029249795316445	-0.2339506271624684	0.40534997223033964	-0.13189926740352037	-0.2726918912040278	-0.22288200418039794	-0.40507186523600786	-0.00026449733325790704	0.25914699792744955	1.0052532044074585	-0.5300360077689099	-0.05125021801099331	0.07491304646892535	0.581867138663545	0.6365683751453292	-0.14861642169809242	-0.6744199689403662	0.24553033727207324	0.09771076896841134	0.3813196712985849	0.31513699677655116	-0.6360279127655255	0.06519866798204967	-1.3494683768793743	-0.3748343103220185	-0.4117553871458972	0.17074909397026794
0.5668751922567619	0.7235904326070468	0.951338303197684	-0.5040729959364282	-0.9284743168269735	0.029626280894411203	-0.7703756454367072	-0.15038169370681992	0.37873815820824575	-0.08451857658790425	-0.45186228567620695	0.3828860746865316	-0.570550018087326	-0.44499412487245243	0.5490661702345603	0.39124212094684724	0.46406714183189035	-0.4531430357759191	0.15371391510494822	-0.16740144424267117	0.5682345834966096	-0.4862498801291225	-0.10638108086811775	-0.7164210137729617	0.24780917884738682	0.15512919097092562	-0.19165737462647275	-0.1025056764460702	-0.5335181959469524	-0.008209974404995898	-0.3063555492465382	0.4859463060395475	-0.6809270017019117	-0.3043973238112992	0.23278275949485136	0.25990859974787023	0.8118554024629228	-0.6516491153853754	-0.5397573976186846	0.24261027395628867	0.1352202172518414	0.09016940245071069	0.8803007733225868	-0.28055800348235405	-0.657019249385381	-0.6014189216511575	0.15227620021378455	-0.014948631221232774	0.15494960039863812
-0.0027831170062000456	-0.20202581275369114	0.0066946188600088274	-0.5905988461968039	-1.251962139932747	-0.05569670589209738	-0.6473719643178977	-0.15763737483349632	0.47347271398286206	-0.13892506109643568	-0.11452054203713811	0.6011329492224722	-0.6613864240230396	-0.44064963985977246	0.7618789897733772	-0.13104377784025673	0.08981183690650994	-1.083626068742021	0.2451918587435385	-0.34025244611744315	0.5808351476342732	-0.16130715311238736	-0.7581433931110916	-0.7630282544096226	0.1487783869933388	0.2317684247897637	0.018141751407406134	0.22234358819015906	-0.4793263134589496	-0.04390264080894792	-0.2218157170797755	0.03565071350188526	-0.5496791457093106	-0.18877337227996194	-0.04711794198030211	0.03338010750480197	0.7166567325998222	-0.7044106969080787	-0.19375817091546813	0.15417894157859502	-0.04759203798270568	-0.24529764969730353	0.5096155300005382	-0.027624414121695962	-1.1412666148566735	0.4557459387086998	0.8910779535433793	0.4643031525066349	-0.10533932159903293
-0.7903936850841216	-0.7040077709615294	-1.8832909355908836	-0.5945119336835153	-1.2533393060254248	0.13913825172153788	-0.5973997142765218	-0.27481174947015946	0.5026096295181393	-0.10310292581046872	0.04587352047663663	0.7423587886657833	-0.0946780933323352	-0.4691360915900338	0.4968916392451176	-0.6799259546282688	0.23419971658264474	-1.4824151584105905	-0.06096927558820005	-0.3148334373947124	0.2852074070631685	0.3855695832795923	-1.1060897245959878	-0.6008067643600509	0.5698346421888537	0.30246630020704846	-0.41261833286491034	1.0511040850318756	-0.5388169906909489	-0.24895692706708258	0.3474047613846932	-0.11908557772553616	0.1607338329805392	-0.40040429922825865	-0.07773426176977907	-0.18535620068019137	0.6839778035594699	0.20712640781961916	-0.056588495917516086	-0.2929093160132743	-0.10745804370902741	-0.4361479924756163	-0.31311422480082685	0.08470774396783168	-0.7510182340702842	0.8849081719472345	1.1361640832297166	0.38083807674225084	0.03487375289947585
-1.3075542614452638	-2.342314568259339	-2.8674191476459665	-0.5866915095074863	-1.379994819238818	0.029760861605642674	-0.6070754166788749	-0.5519341147665391	0.531255523861579	-0.5346705972072852	0.3909980230114143	0.8391009529752114	0.11813046883717346	-0.20429820552916542	-0.08977559664879203	-0.7676227980018985	0.3751283929543793	-1.648561564994473	-0.24018330917848527	-0.2326365672650976	0.0183680046752486	0.3719857451126727	-0.9486076144006349	-0.20062799663792935	0.5612331045388552	0.2035088370692099	-0.7155199834081001	1.5681335163610306	-0.25864804777850137	-0.1441710978818286	0.26824230945288385	-0.16425299666831622	0.2656405885349128	-0.19230548410552742	0.04274554985455785	-0.05680820073174711	0.281944579630564	1.0929943676797715	-0.021694910340479736	-0.8609081806334263	-0.1281787143742372	-0.6247408495848626	-0.5113732833961931	-0.04536434822581938	-0.11034440160949799	0.5999559360615496	0.7683415276976766	0.40541307457712983	0.3386647843095975
-0.6212987813808939	-3.2054747438609374	-1.0744267181741047	-0.5908219116307838	-1.3463169315902928	-0.08371593760862443	-0.5582306810470768	-0.6221542756951924	0.5900867148383717	-0.5827857996615722	0.08948563987578922	0.8733957518113518	0.11969244575473652	-0.2409878245619175	-0.6231316381706625	-0.31856320120453063	0.25788922945923864	-0.908789652784566	-0.3328836540970004	-0.27112525215117345	0.220192048927729	0.31190334306101725	-0.770175424844475	0.2843026586421953	0.5071617768689944	-0.2725326765203307	-0.6399409095715348	1.3798247383827198	-0.14466324875797937	0.14776002232152743	-0.2920544516005802	-0.30119558471150165	-0.08109668774279863	0.2827809276619412	-0.3053360645188934	-0.10323333333055905	-0.16687063801593832	1.0908918309942637	-0.13306925026697639	-0.7247422013100788	-0.07069341184723374	-0.47955085804496367	-0.3462649793305841	-0.292231540250817	0.2627826964010471	-0.021982820054816898	0.18323984375167693	-0.03132328066948696	0.29051209760469204
-0.03880550756825869	-5.311030785507475	1.0790302158498402	-0.6991169841508555	-1.3363138144724351	-0.15461208845582092	-0.7473205922788331	-0.48317695099915053	0.39645336409175475	-0.45665196068099695	-0.34904200302571325	0.587573292187931	-0.16783550835601188	0.1970385751692809	-1.0332599078205515	0.3003657579462236	0.07248178953596716	-0.09259585299703514	-0.3454108153069214	-0.1356593594313888	0.14801903062512015	-0.08081698902313997	-0.26590861040725966	0.4591296160289163	0.23696202694722396	-0.4558829808842995	-0.3784524247697915	1.1800634236525571	-0.6355824074647347	0.5155485059962472	-0.49698751665523677	-0.5844473660627334	0.03791643298047214	0.441575912765103	-0.7730525533512197	-0.47582319687180574	-0.39310885587571126	0.6330129635248993	0.03705442171025975	-0.5256500576699761	0.093623021097493	-0.6292179977635626	-0.15099792445478716	-0.4283660063640542	0.8203043901616097	-0.6490470678637827	0.1329116449281073	-0.06328435388296015	-0.10900395185508926
-0.09149186669890373	-4.923934161041021	1.1278038039029388	-0.5984270240043653	-1.2488220405544257	-0.32148477438707	-0.9481721948381157	-0.6665021098445179	0.7482004346244349	0.3477357920276516	-0.3413609671645914	0.2121645959086431	-0.35389208018642343	0.3824373440694193	-0.9858252381537626	0.1648820349809677	-0.09626863669699355	0.6621883461624719	-0.00810517103252284	-0.5012424605088637	0.3717725283885785	-0.29196125088655756	0.37436310138526196	0.7043159541587316	0.0658048768827939	-0.6510280935426594	0.2619152796297705	0.7744125777754519	-0.7994283167327676	0.6348484982734816	-0.3486439896205018	-0.20387733472256675	-0.45248727072144124	0.6744319286409646	-0.8772650104338935	-0.6205028297873928	0.2328039601120164	-0.3407676673309477	0.008183986834494157	-0.35385341375021667	0.06852290919193532	-0.5681798942722766	-0.4997898836745918	-0.7286011694730037	1.0238791396233544	-0.5900393958807283	0.2890083180603844	0.22064664444343568	-0.19427648529943523
-0.31271244542509724	-3.3317427704684675	-0.010878268020149962	-0.409386043176458	-1.3171363787426302	-0.2041608238490123	-0.8843334435523931	-0.6330563474317545	0.7616876014663198	0.5906336860804965	-0.3003664607329742	0.026781507571485577	-0.2580025784678469	0.5209350165830487	-1.1761088091957674	-0.05054434044277264	-0.3375329286879152	0.7411595130821859	0.21828471327276808	-0.6442838789410535	0.15912383531926563	0.026915962184071787	0.9190185081892062	0.35717687643378065	-0.018403569674400048	-0.4502436058213948	0.7494130677520161	0.4859204433300397	-0.6254345408847839	0.3623207970768615	0.06299792057502643	-0.2825454387383429	-0.5510207656018241	1.0531954410163187	-0.7288636189234685	-0.4927245030721383	0.49754101029672065	-1.057606873569822	-0.21579023178392084	-0.171159379746816	-0.21147682171845897	-0.140647697058607	-0.5324827856267816	-0.5715314557199243	0.967153082991728	-0.18707552306181208	0.3759364342176627	0.1832780052117343	-0.039478119563079415
0.027839758302025314	-0.820330119528213	-1.027125329654003	-0.3306921566194693	-1.3434047080819507	-0.06124749138389987	-0.7738906010726506	-0.6808695540446866	0.7739522410939348	0.49540609941809555	0.2799281267562717	0.11554013860183537	-0.49471264367234463	0.6577457348689195	-1.2556768171762998	-0.6472045970464101	-0.44246728725786794	0.12102135334540313	0.4200087138653106	-0.3138661654351667	-0.3173461513807122	0.5929868471007654	0.44336879363093235	-0.1345226442297527	-0.05750143220305131	-0.4785207653808481	0.5599711518549904	0.41097788982815553	0.3467814705661165	-0.3272057014751475	0.10517567409367201	0.06761025894809222	0.12412220423442279	0.6672639736574254	-0.22136117394493424	-0.12335293311059195	0.7091972309383124	-1.3920109088975265	-0.4303377772625821	0.35050431637296864	-0.3961053615792607	0.17079017995875062	-0.3886135233458407	0.11659490913567365	0.7348242135009979	0.2600350931452221	0.7001970382012378	0.004870668841050659	-0.5313642711724562
0.15134852645129315	-0.38687080215690434	-1.3875891298475334	-0.4418343669590377	-0.7409269997057278	-0.08726794457506545	-0.749260311643738	-0.4011061815129798	0.8099682859144731	0.27004969660767325	0.740608961441372	0.21040591264852557	-0.29856933418235126	0.7969642992776362	-1.0564817648572367	-0.6889515439584276	0.028989549579529355	-0.9103793336911239	0.22924087017086198	0.1386683865375647	-0.026447310019855765	0.30637346892565176	-0.2996683969749683	-0.4009083121627029	0.40742389522458494	-0.6205375056772521	0.2798146913740613	0.19788967170123004	0.5221119503766831	-0.334198426906131	-0.18064059515586645	0.44094856018953127	0.8632153125777199	0.11179578489510186	0.3790947710416576	0.17710713881544962	0.559304204591506	-0.97020091760023	-0.14858855250502828	0.7661180474367427	-0.43491692203491006	0.6521299721298803	0.03466508006488539	-0.16751105934570445	0.1097128277275921	0.6964207674028751	0.7334921683581043	0.16309027798664333	-0.6739465262258331
0.8497553973006937	-0.4990773085109878	0.031133455242811192	-0.5902395394001536	-1.0253066429477802	-0.16813511798241648	-0.8502880676539236	-0.42549610626050355	0.9228516245668067	0.20938712039299825	1.0589788349526217	0.056052213225879714	0.6346425170921243	1.1416069040123276	-0.6058570744593997	-0.3747097614311948	0.658971561518994	-0.7788833457922284	-0.0018643646696943393	0.5730544661424766	0.03731324147180925	0.16174037040342343	-0.7541801224681164	0.02322818336507868	0.8652754815856211	-0.35052284011615337	-0.3120442258550384	0.5002061967386535	0.5002369474196625	-0.37491395806801725	-0.367348339870489	0.8871206105263477	0.8123228777492679	-0.0322335182642546	0.22459287968975403	-0.13512747192452526	0.6748606638371076	-0.1889266983583819	0.36684304032510945	0.6119627257977295	-0.1534932552171545	0.7011312206054062	0.0138509080299159	-0.2941960264627987	-0.43438708417179295	0.8925123576105513	0.6789036198414804	0.27346058501865694	-0.9120294494454602
1.1418770652234105	-0.27643008308255257	0.7832282800622109	-0.576845404662839	-0.918637216132106	-0.3543938446702539	-0.8507835147995719	-0.3763295708032313	1.0197422969059795	-0.27109824450214554	1.0378859833514764	-0.21566932382838866	0.745063189259019	1.0643337267657922	-0.0031071499459398807	0.13580127819861892	0.733422517553095	-0.28729412783230396	0.5315443135159308	0.6755505713467835	-0.11130265898179409	0.1503963822462199	-0.6007470912036826	0.3402564628352137	1.1331745561184565	0.09650011507684132	-1.020257514055569	0.1213347870656547	0.14117049159569625	-0.7967424612270305	0.08178812951576855	0.6377528148533055	0.3270898596502999	-0.0323997697025851	-0.12218184524990841	-0.09277763812391243	0.23483586025569567	-0.2881336523110566	0.4692646388843842	0.7177104246108049	0.2517795885392923	0.565598521998118	-0.2330548442370673	-0.24274604267359587	-0.14773681267139546	0.889739077224118	0.17550692537863155	0.15931379203785992	-0.7978082013794606
1.2551726350406314	0.08305668593329128	0.6045572333327549	-0.670482203545503	-0.6671102607742565	-0.42060995665783607	-0.8041468483085681	-0.4854435782041373	1.0152803624485003	-0.37422205868158726	0.4315245031647157	-0.2406098570946836	0.14358943092764123	0.24690601336227702	0.238856070285582	0.474716179787035	0.3494525435487447	-0.11814770309435571	0.9281752241741178	0.07138371427940993	-0.0020171054245545295	0.4454123168306105	-0.6969074031421372	0.49007916600031376	1.2699055542448203	0.6919576353742837	-1.290667648985355	0.02215449194394819	-0.5614406996212793	-1.5406071819903855	1.0245276080385448	-0.4265903557577746	-0.23993951699361965	0.3071601068491082	-0.6224602876164174	0.4073807384141085	-0.1567968403015935	-0.6325602591381959	0.4908760616685409	0.49172692651205097	0.37713103768692996	0.32845483190048436	-0.16982425897294054	-0.04314879530855348	-0.01408707326079832	0.5590579438688008	-0.5410715032673609	-0.11687713234020385	-0.07314378799886055
0.9967383879335183	0.41436538155141034	0.2053468030209988	-0.646890251918127	-0.6926340556876761	-0.4209897571821656	-0.7856295822169599	-0.5547101950896876	0.9392431553713341	-0.18718000086646294	-0.15781020942978202	0.0021459333656150647	-0.4888445242776482	-0.34467614821684367	0.543478902456717	0.4207096134060835	0.2820515221738285	-0.3421600232164625	0.5040973080385353	-0.05836214268370509	0.11113671924591279	0.4146119818615097	-0.105976271374758	0.03594386107036607	0.46018019189294557	0.7482158233528917	-1.4138224587813755	-0.009529689245651127	-0.7311660139472007	-1.7262463977015117	1.2755669905938654	-0.8650378961739664	-0.34733324998676085	0.5406933315488627	-0.6870869712669633	0.49827738807384525	-0.6196585763797309	-0.8503499312196985	0.3404926621292707	0.21455809608274273	0.137220373387664	0.017006273897484037	0.02553596775384108	0.03089237169494649	-0.39978305784985313	0.13116078852174937	-1.3820580758152479	-0.02343644193092797	0.8771619122388199
