global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	t_comp_cor_00	aroma_motion_00
0.04595682713448737	-0.6627270451651203	1.5562248094993345	-0.4983030326115891	-0.956605664310207	-0.44009669785933564	-0.6403273916182604	-1.1619883106717488	0.2232486080888328	0.7220698234427637	-0.47556058786026834	-0.0988935050554523	0.5106989741128629	-0.8024278373027385	0.5655096073427296	0.648126114970099	-0.11015983332665234
0.885386182252463	1.7393372204653654	2.0550474022840106	-0.4635335522757985	-0.9309362886477761	-0.29906167957096996	-0.7700179784693499	-1.1314088069972987	0.13268177649132548	0.2741530971587947	-0.15406387661697132	0.3779943570020342	0.366929041056376	-0.792500790946492	0.5848625861856747	0.8753614877778143	-0.5704070585610894
0.9905119305762244	1.511117453849355	1.743338510906216	-0.6167901809625609	-1.0488448505443442	-0.2861620017788773	-0.7837643216926571	-0.9606138966204343	-0.224744920121662	-0.42886799946101	0.379091197516969	0.7840631046662078	-0.2504101392053455	-0.4080933618357107	0.8917197029562203	0.35908541738686356	-0.6800585442450455
0.589103433331259	1.3554047378311065	0.5642789279789869	-0.4574911244512476	-1.1360610354305114	-0.22713937340067442	-0.7690550406609182	-1.2737231917565337	-0.19927112153818607	-0.5839150527962301	0.4337642131670864	0.701595357336126	-1.0318934027215032	-0.12774446685872448	0.36859384454722216	-0.06184272133819829	-0.7254618568174438
0.322196158015793	0.7225513956949661	-0.38740415978696763	-0.5172287254152211	-1.201772302087054	-0.009393944929472708	-0.8357297982024396	-1.6729345499256558	-0.1702967915423186	-0.5097270946092601	0.49581838063262296	0.39456171708893445	-1.015405065008094	-0.26671332077794446	-0.18470584761149644	-0.5405957644562381	-0.62945650816834
0.2331502805376495	1.1377585188568728	-0.5284385794172288	-0.5942500993234919	-1.1352509943061246	-0.16200050404442956	-0.8109920120665624	-1.6931897476719906	-0.06886592221476977	-0.7573567449899719	0.8028332879775504	-0.5433623367679639	-0.6746759612854294	-0.234948819853112	-0.8808249331757534	-0.3581394807052857	-0.3295174702344419
0.405144613901126	0.6283446426330875	0.5815025515909349	-0.2945366856350697	-1.1468402426396358	-0.3340463804958297	-0.9228735839552452	-1.8185199149354996	-0.07527200023123248	-0.5604849379073501	0.11437201210696052	-1.260535790888222	-0.2329997089280032	-0.375030787772861	-0.8240550837361418	-0.27773780559885186	0.04103751393611901
0.6458625556993204	0.8876132538354173	1.964999504325816	-0.03346249996862638	-1.032618140079742	-0.31632708918992336	-1.2034164136180348	-1.9859090727965085	0.050101107931867395	-0.7618994237527477	0.11967067408734201	-1.260069927885508	-0.2273960555086198	-0.268116258273057	-0.4116241402759806	-0.2760465383011177	0.2650883955969706
1.0027257299128611	1.3820854986158895	2.203807493467145	-0.016631214795045066	-1.0036980445594346	-0.09998250426333397	-1.158857636167917	-2.4273821648573293	0.38896059970383823	-0.4253286969847106	-0.34627356382159685	-1.0633504878747648	-0.3569065269764081	-0.12422037891862098	0.24663424540078335	-0.33064960484847733	0.08222630479343508
1.6862706020832712	2.4595577337794925	2.4470808164990308	0.4095713183831647	-0.9169032858959075	-0.12810607529811163	-1.073534072933172	-2.4562131411289845	0.30450971701122453	-0.6986787551820267	-0.618921111076819	-0.6774887878742675	-0.3223459002881616	-0.48534195332386315	0.5693551557155093	-0.39314277771736994	0.19500265330749733
1.8444658248946937	2.573628213731055	1.709252606706198	0.2853052440517692	-0.6082195800494378	-0.03167053481497839	-1.2632354070996008	-2.5721000610325553	0.3248853250133331	-0.6480288285510187	-0.6546017337838441	-0.32192469076170815	-0.6283104133306425	-0.2887258141915474	0.15345168054983777	-0.6898011392974043	0.5382467014763408
1.0360706787667517	1.0204770747856775	0.9160936997572006	0.25415824568009737	-0.6114651604019157	-0.010625707517989167	-1.247908057996923	-2.154804890558852	0.3427999675882905	-0.5323404607132426	-0.724596319985629	-0.11403771732073023	-0.5806741681266391	-0.18857567932609098	-0.038144602981507715	-1.2875076963510848	0.5908177419782894
0.396937362136956	-0.8433044895591952	1.1123286370705878	0.3987982096520535	-0.5836180241842893	-0.08192043155946259	-1.2889386540704513	-2.262002566329949	0.37677224089522565	-0.45996455035626094	-0.36544698341554754	0.460802176206696	-0.12753685947744248	0.19247928686323415	-0.29599552568025583	-1.3418887830626212	0.3475879922328071
-0.15363555392290562	-1.569925974860596	0.8145335186609806	0.5040883056434556	-0.655029631804111	-0.0705275780888364	-1.3224932055099878	-2.1711913442938204	0.37308319307426846	-0.3549178272497455	0.16830149778723866	0.9079782490639571	0.0027716367695551727	-0.07349004006335377	-0.19720458260668336	-1.0649159104338257	0.01708206753553001
-0.12812370940134082	-0.33364954258837576	0.3408256508641746	0.5519802531403536	-1.1443201726884655	-0.13611399655595302	-1.4323741287524254	-2.13868697187957	0.49495726893222847	-0.36535304470131247	0.7775761653106021	1.2586747714759159	-0.13717919788212407	-0.5837784790001604	-0.12645605006998842	-0.9412634608824413	-0.2245106829375585
-0.1440538974999082	-0.29989720448036483	-0.21069259594092488	0.5674484592553845	-1.2381081779489247	-0.0553079358921766	-1.4632029260106314	-2.019261220060215	0.3683084819925456	0.45454794911479507	0.9876652732891644	1.2022491984762904	-0.6296218014919797	-1.0734904285485045	0.016930855534913834	-0.9625148019137284	-0.24605285126795248
0.28140095636929713	-0.6296348471804397	0.29655196564646774	0.6554678576576918	-1.20086162298909	-0.03014687199769971	-1.4197107802364495	-2.0144868616233564	0.5998300522705771	0.9004542074013373	0.4582630602993913	0.6036644038998628	-1.0672178744607514	-1.0819251970154355	0.0769580761983151	-0.8664258120325872	-0.09773925311892208
0.1996075800762976	-1.099562890514207	0.3844643915489837	0.5192053411388751	-1.4106940045523155	-0.11853116460882411	-1.2598950165614322	-1.9188066486721596	0.7572725429454819	1.0377219562062057	-0.12537769745375485	0.04698423578903567	-1.2683513547779082	-1.070691556892818	0.3149288186232222	-0.31257890532290816	0.5620811564816321
-0.3044112890523008	-0.8795687198293474	-0.1290847305981394	0.15321659425531547	-1.5580777024356238	0.13556795581426184	-1.2264701909242945	-1.5669460218301272	0.9503846013083594	0.9589850078341577	-0.3188406908639158	0.03339997001339074	-1.0336519831555484	-0.7245158270958025	0.5568710886320785	0.43158678684739027	0.6012921659716356
0.23163509692369022	1.9631880204527632	-0.45346638903648706	0.11282681778034241	-1.4394832224855747	0.12229050628314968	-1.0128819517895058	-1.5806501277815224	1.020145575351669	0.49985808837840057	-0.3586605702252877	-0.06904109723020116	-0.8231058481513827	-0.5484074871948867	0.4310110277074941	0.43844022269060784	0.4531087786433825
0.5955031538136619	2.1564333904776465	-0.06784031098525911	0.19775562536033292	-1.5182045287209611	0.11798303624500137	-0.8185874865595738	-1.6835035831025413	0.8583454630505041	0.4975444492513831	-0.7287250785141494	-0.31746433174858485	-0.23822449851651573	-0.574751443191222	-0.12969235523564498	0.660514066859014	-0.04284635238928587
0.6903706525490345	1.4621178130582009	0.046313270053877434	0.18139336487831476	-1.4357382759654675	0.1276200005947528	-0.6315389447414413	-1.7472353990361689	0.9463103383985199	0.16746262369377748	-0.6265163086731809	-0.36941352157721624	0.007242750767422749	-0.7538806769436353	-0.51291978294709	0.6723415011669536	0.23822633838215276
0.18262838247039248	-1.3145049358596728	0.18729479154149942	0.2759820747588135	-1.4868005861342273	0.004368962182362587	-0.8786132392174475	-1.702385504497539	1.0713942745533125	0.1469858418506089	-0.5705864624947008	-0.3223192378131189	0.2353193188123298	-0.9302901051018362	0.051213020437831235	0.6369150842983994	0.27842995618544275
0.24216122105245413	-2.093182915903606	0.7646314464276442	0.45764483404902734	-1.6270663533073124	0.03315800765782158	-0.8638060472527888	-1.7911293896412483	1.2421726886037225	0.3658626715545644	-0.6461310757428178	0.149724280947415	0.7702027010271341	-1.1023568806772515	0.26225621864538695	0.2139880332282872	0.7527833718090692
-0.02567753276127739	-1.7382551611597112	0.5327087553152774	0.48806625421787597	-1.636920183705859	0.001025400327287318	-0.7350329357211666	-2.0534952241932096	1.6846167090708952	0.23653323183593125	-0.6154427508785123	0.3029418439281535	0.9859144096407931	-0.74086459631306	0.16609491412675265	-0.39469124351856644	0.684776259134427
-0.15606140347028274	-1.8069159041282359	0.8963783668332534	0.6795494983178061	-1.4514620162905445	-0.017585221182252076	-0.7609379012103531	-2.070261091788099	1.6503392486154647	-0.18789487224169538	-0.4445053812777303	0.02268399923409737	0.6901372353605109	-0.27688293897589633	-0.2629561261794706	-0.6530599085500515	0.41930849955047045
8.047667652293089e-05	-0.5043896241941535	1.1477893070315401	0.7795349447720432	-1.5295307588801217	0.3837252559227246	-0.8113179183692035	-2.1091793019331915	1.6458911947037493	-0.7673116463800684	-0.4643762959828229	-0.34372634475936537	0.0011218345376353795	-0.3748999390989877	-0.6298977664593954	-0.5830691752259286	-0.10528862058662103
-0.054711892751958424	-1.4821633229106936	2.3682502663492206	0.768418376377741	-1.6135809016450777	0.6512935530424692	-0.8380514222370684	-2.2192166255780506	1.889266897434005	-0.38733379937076373	-0.43069159705201326	-0.2937242980750661	0.10898670267566869	-0.23763467992821727	-0.7975645765181051	-0.26418577635191753	-0.19363359645799189
-0.4977391938082153	-1.382064431382879	1.9187926117267495	0.6452950600324271	-1.6178200168458032	0.4324731799378077	-0.8427926255703384	-2.3001453420706177	1.8567959265139142	0.1946899229849182	-0.6974165603703844	0.15557685669248428	0.7911508519334238	-0.188826656616214	-0.40861587994057114	0.4606907688445732	-0.36679812727612765
-0.45734661237077967	-0.645202390505545	0.28304118794937205	0.41536156227286336	-1.748551145001141	0.582618057350931	-0.7353146005236565	-2.1364637023446242	1.8395660276069505	0.5153725019703781	-0.4314570171182503	0.6397997387130857	0.7129223083669566	0.22903816686610406	0.40417869848079874	0.5187740561298544	-0.37752342404376854
0.23185851068602947	0.4426997285911276	0.2015390489294647	0.40937624207955003	-1.731401733411861	0.5389984421454411	-0.6310210279097679	-2.031209064120101	1.841345310449358	0.7526976347368125	-0.03944818325539487	0.06352900188158356	-0.00935464913579841	0.4498543845480296	0.7532793938099789	0.2870549059465072	-0.5783329919795656
0.562296402910228	1.8681436575444537	-0.027044838726644878	0.5523202811226923	-1.7821833446603053	0.6873720415778404	-0.6255199502947494	-1.8033224402861212	1.8600646523851088	0.6334995544399483	0.43842337451602026	0.08402797939007502	-0.08484331082333615	0.28468961134150017	-0.0017919201015702965	-0.37348609592047627	-0.23502165725726337
0.8911243354764253	2.210482820799808	-0.14825659357523743	0.6486655384570912	-1.8074917956111418	0.710502476605966	-0.7398493071396347	-1.8062486139403147	1.8901180915030016	0.07747015089639984	0.8088350820336746	0.05439960995693378	-0.01808925924869311	0.18114272589876765	-0.7775820505822546	-0.2724424767300344	0.19773867114613866
0.9374462224189493	2.0998949239629665	-0.8513605440263774	0.4533232398534699	-1.9060168723040227	0.8982006414936028	-0.509509297879007	-1.8331666351043885	1.9366122598410076	-0.35307276975374374	1.196065476032258	-0.12934512237476828	0.17714648870967883	0.0484820006935007	-1.1131968460520603	-0.053474567309428296	0.34436204657074904
0.9064159992222354	0.5343530485722578	-0.058479154147285994	0.6516011173620665	-2.0014904223956345	0.8062752790173616	-0.589941125941632	-1.833862632966545	2.0595349910061365	-0.7348797499526553	0.7213079597815283	-0.6272896459282283	0.0832590004551713	-0.4117485782440761	-0.4807072322234404	0.3362072460196082	0.42758588691739874
-0.01911690989590747	-1.826267213232018	0.16390952499974537	0.8389520540987467	-2.1143684541438197	0.8765079309949264	-0.5891056333575793	-1.7235133277713572	2.0523092042141844	-1.4463196899291766	-0.11677153137619382	-0.5469088304408445	-0.3983698611882399	-0.7406926172939968	0.10785687212577307	0.43991610352206023	0.08869314680742582
-0.6961179498033648	-1.9234407168593024	-0.013871500284112576	0.92787118607633	-1.8995459610526044	1.0479326598746739	-0.5861878779909503	-1.5166832809215136	2.0302767368652077	-1.2917242039574708	-0.2875417703554696	-0.1144397003133766	-0.03691909538195651	-0.9401871913030362	0.19599242573793316	0.22087459859813913	-0.4278227196894919
-0.6269631947854288	-0.4159804795760653	0.059221114140904585	0.9278935527904876	-1.8748205234764361	1.1665391911447358	-0.5898533483909023	-1.4818813035072458	2.05650683302788	-0.6601821350910659	-0.014793997454334261	-0.3528708687955674	0.4174130181009175	-0.32915874417363783	0.11048916060200636	0.12738079432755606	-0.07184364296036488
-0.011525841959953369	0.7652286255579164	0.311683236810665	0.8827024988969755	-1.9314152018005473	1.2353766679612543	-0.6281826033857775	-1.4627290775494952	2.0496064738117927	0.17752256464531257	0.17951386168169714	-0.5343105669903997	0.6322636824355551	0.29271098381438115	-0.3770742836984412	0.355538791279848	0.3375920314647745
0.5489697755981218	0.4061075504834368	1.572252899522725	0.9331417724469584	-1.830515174338253	1.2054912895053376	-0.6166620708216108	-1.4914303450640882	2.0463027811734644	0.3671515371286007	-0.21755715046167623	-0.1065974539513501	0.25727154869377583	0.4059441322774364	-0.2933460207101985	0.5672401509821873	0.9248559857100659
0.7659195837557536	1.7306723781450288	0.44373517329792167	0.8586955139786082	-1.9355312529231015	1.1884351266075732	-0.6827446639287204	-1.5957332863442262	2.152748101194919	0.1935738546741024	-0.21815905705528232	0.36237497331125046	-0.08177060482816063	0.4482271551118648	-0.2880480923264308	0.5346799800754434	0.763584306964794
0.563347932614443	2.4910623267764604	-0.32060338060342986	0.8653982151556275	-1.9437539412767266	1.4427964461801568	-0.7564635480723726	-1.7950153989421191	2.145011546457605	-0.27926922267290893	0.040977088463443265	0.38302409221531974	0.022874697409852603	0.4425513695741888	0.24417042329907754	0.39013256561515886	0.17993146881783362
0.3979333964108043	2.8416074051905174	-0.4752796058657489	0.9253284587067465	-2.0451417707296584	1.8048261055310664	-0.832407282255132	-1.6491219308383207	2.07532609401104	-0.7010195315542799	-0.05203839295433157	0.29469934179510815	0.2589311164974717	0.42816204494637455	0.2806133072572576	0.5214240953335009	-0.6373116338765101
0.5555743676865673	2.030343290569777	0.4132422909370024	0.7989476834031616	-1.9110140996425706	1.8502281015251332	-0.9371278163444026	-1.5536307402951166	2.0991354428155597	-0.6696379425699006	-0.0802474580460913	-0.38408248628790276	0.6824916290317535	0.15140303011079168	0.3150701352844262	0.7142236602011596	-1.128994123969357
0.14593194102226364	-0.33736749270042565	1.1013337206377294	0.6970630110738889	-1.9138845539390597	2.0294064252094395	-1.0202856042741995	-1.658808907047486	2.112997161081113	-0.6872138808938644	-0.11417611765401908	-0.8430742365604793	0.8354035571537949	-0.19227510791511027	0.02108205075818117	0.9179383025370553	-0.7231353208550397
-0.237873987089885	-1.3389681506695612	0.8439572847160219	0.7410380745254064	-1.6995347970500352	1.8035953008832204	-1.063493982883225	-1.7461752643365442	2.1639023041157	-0.5125428352402714	0.06382686137573511	-0.8311216312544801	1.0079848443215706	-0.5976040545663747	0.17678036655513457	0.7073340848290799	-0.19400093399119134
-0.27739637962221597	-0.5202310312578731	-0.13372380570850348	0.6991673150364524	-2.0493387400263043	1.615286372157013	-1.1217280063000499	-1.7544149484098532	2.0029189609979516	-0.20177118787602513	0.11782607268688154	-0.2998057716605882	0.6566964058247844	-0.7053662296662364	0.1153575626399518	-0.11136505476181457	-0.24039633283612558
-0.2539001939850828	0.4596500495647474	-0.9794501171843704	0.6898205628008085	-1.8270756905996728	1.7272840251614416	-0.8745197117659238	-1.8216786551398394	2.108616726550018	0.4657777538195851	-0.40051390727571556	-0.04744156834399447	-0.12028165031035351	-0.261699398960419	0.21917995887267097	-0.7487046498827713	-0.0018621462291465746
-0.18874646318475258	0.44178148494697594	-0.4450412853637946	0.7446611240638722	-1.9032340587803893	2.162461060155328	-0.9693767015806655	-1.711582007346359	2.070379748413124	1.0442893552180768	-0.19957915391724584	-0.2970353533418548	-0.4132189697714346	0.09223924992803324	0.6479493306764922	-0.691788621967868	0.10343762776711453
-0.213702505567125	0.12135287984052316	-0.4820706733174197	0.6962243593553336	-1.8010442388338421	2.229643501670752	-1.2046047238132611	-1.5675610783584468	2.073726992071353	1.0959988970895633	0.26241001304864436	-0.08625149244273518	-0.29743705115187824	0.32548656965408257	0.8843041969880778	-0.4982166971651562	0.345601013230401
0.06685252473299569	0.276587222887153	-0.6086337110413349	0.7872004628370911	-1.7936175106562255	2.2325452723103303	-1.32635274137567	-1.4821080607372348	2.258903219700298	0.49520223747468506	0.9177808901273683	0.06983070694535798	-0.07424681370449503	0.14096882345334405	0.9798170643876853	-0.5797832116946097	0.2603918681209345
0.5299622747499821	0.3594723839293932	-0.4316877233637954	0.7452748440090027	-1.8665836322956424	2.3497721371843148	-1.3913348066605815	-1.474248906250031	2.430460139118927	0.4559993459044474	1.7953892942383332	0.0002798192830508697	-0.07424522085074148	-0.22442012831623592	1.2700223158215447	-0.6361618937607216	-0.1989477435366519
0.583414456769381	0.8026896732378423	-0.3971937372637119	0.4966309897808763	-1.9839147752796562	2.3880008968821698	-1.3027283821350968	-1.5244764531911115	2.498333542171516	0.28997701507418366	1.7122896192612858	-0.002029692376991079	-0.29395650887663966	-0.7107858917927066	1.1245940115345194	-0.1710833436919238	-0.282649771531925
0.47538954370282777	0.8899496552888154	0.13796645655645268	0.42286546155925064	-1.9974866239359472	2.2954726151831424	-0.9974758712547627	-1.3839388183397874	2.6097670629764838	0.1409085826628911	1.2146618966189844	0.6332705669604479	-0.4553527566408648	-0.6609967305287574	1.0279476001443406	0.4043567453554326	0.24540547008700753
0.3227509473498411	1.1214349739082112	0.012371917601444626	0.4455448933313977	-1.9156024214902618	2.3416135466274772	-1.1262533784857305	-1.3640011184256986	2.8165224746469426	0.024618155524643383	0.7929793081150233	0.8235136136228222	-0.8462395976462338	-0.8416949144649082	1.0942439634283783	0.5735279447902375	0.5983120808746637
