global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23
0.7243050595806177	-0.4835434580368584	1.9595720332778392	-0.156910031654275	0.29676524634477935	-0.8936086019408546	-0.22934698923848196	-0.360549412301361	0.07784473751045748	0.11023491155799066	0.30848717985159396	0.0453695596533513	-0.4215705247531496	-0.2946076623282613	-0.12404887853380382	0.3387312229394567	-0.26577203939397326	0.5186938364129103	0.37232932211040315	-0.2819203946662034	0.48692835750541674	0.8339575995835192	0.8985265098064233	0.3459173599088646	0.5949025081077982	-0.0898502901672082	0.20681585177334671	-0.3654628301076231	-0.4978705583843218	-0.4485075826216887	0.16172342377496626	-0.6538998991648589	-0.29888979537667565	0.12048585106179352	-1.135019489891356	0.6936632931696339	0.5370783659623937	0.24657146500267843	-0.10372092623980467	-0.00833048177719769
0.7330750004799595	0.14840688496118232	1.5532443477441933	-0.21156028093618617	0.3814574143667379	-1.1608462516676816	0.012299680412097946	-0.19941858077376978	-0.014247877228678804	0.09382505837666602	0.24192774860163832	0.0622972754738608	-0.5990918257062532	-0.2408668666119145	-0.743429759972481	-0.38262185014597677	0.29400560296549144	0.4143379237940155	0.526125976236666	0.24515151251918021	-0.5812988256718763	0.23122902581308893	0.7745116719194556	0.786812533087344	-0.002143973693597445	0.3372950392704417	0.18349624340037274	-0.15146401948586571	-0.26464263967451207	-0.32439348604322416	0.11814103815486522	-0.7970315513873023	-0.3836172517634434	0.3329550999988099	-0.7768129732981313	0.724068363791498	1.0262615193980986	-0.10842926550064085	-0.06321379177298724	-0.5411662026187826
0.6982093864935989	0.8022645876598812	2.027839019815092	-0.16704613099321147	0.2287320782635925	-0.9596675459857757	0.13577300427318456	-0.20812101924886667	-0.17999994238361905	-0.2408521415074598	0.4596602800768822	-0.14554033068058284	-0.6391564313858059	-0.16667819834991163	-1.1306683587036426	-0.6536225475775433	0.6880440573507545	0.6873619954162382	0.03986702911208289	1.0097325328977191	-0.6653046468362469	-0.02707830764044733	0.25921127423964396	0.9882154999614581	-0.26311304978320105	0.6478509027721495	0.4541264716882611	-0.07176502935162894	0.3538614251975218	-0.28677629276166566	0.3880436488769931	-0.9211212664213128	0.14894841587916066	0.11383273753132267	-0.9348642062542195	0.19867308182472118	0.5185227551236831	-0.7731679023362712	-0.48339973927134433	-0.9104473854172417
0.0946457731678896	0.35011395753066776	1.481428294653285	-0.04661866389256196	-0.03470255479669776	-0.9294754863999016	0.18713526492358398	-0.1725786016681592	-0.08247508481079985	-0.5507648228458525	0.2769378545174952	0.09696438838025086	-0.43079529879462053	-0.08443194099937336	-1.0386596817489326	-0.47142637407902016	0.823942434441733	0.6390295425899015	-0.4377061611340895	1.2804534294916219	-0.6569902247102323	-0.2033464522369248	-0.07484923843318217	0.6514831098034649	-0.5351096194767038	0.2038131760731138	0.430119158716542	-0.16272102498904384	0.5055375827580726	-0.4874136737968727	0.28514805328995824	-0.6124305071022415	-0.17532753490575811	-0.20160400473974993	-0.5870214891551677	-0.1113225837201021	0.22396602067168675	-0.7833291357486891	-0.20807625411441225	-0.6208529624544138
-0.3460304104392099	-0.02478821114903329	0.3308592609097754	-0.16281705578649702	0.22516957322160513	-0.9044646545217632	0.11793263235766875	-0.0446133123202872	-0.16615714001370113	-0.7202908861293327	0.10309644511473096	0.22736897688891491	-0.24252800336010769	-0.16488454239614106	-0.4591120716144949	-0.7495849235396452	0.3785049284643346	0.1278702020419355	-0.926383102001269	0.6752597397769887	-0.3364879751279814	-0.17988554604139984	-0.20611065702222892	0.173471363100901	-0.4327606962554741	-0.2595925458750243	0.25574724064258775	-0.5696986336398693	0.5565215447850003	-0.7167149174035005	-0.05298830456206721	0.15833852157396053	0.010934744579832838	-0.11913126225094586	-0.18837702648979085	-0.039245223988911906	-0.29349237417209123	-0.571301915313083	-0.22642649508102158	-0.22587170379850008
-0.5725204691652617	-0.2206938174374904	-0.8123137666729909	-0.19562899666587646	0.2535053334341401	-0.8218279103562909	0.20995580366608463	-0.07549228305053322	-0.3237089005547544	-0.27745660931029453	-0.01180093017688671	0.16476479797923305	-0.09064305747409952	-0.13600915356580992	0.17002846326908366	-0.7127174800473194	0.19811901501244375	0.39055026553020333	-0.5996422488888336	0.2180459565421291	0.010164517618896668	0.09015408466241288	0.5670067103045261	0.15837458410173796	-0.17524851489271373	-0.7160103666111196	0.16952641467029975	-0.6925963018763835	0.6500819852403361	-0.5814986378824647	-0.41338647479648943	1.0441388723000447	-0.12433772299203598	0.49988797687960035	0.19194832301492018	0.6818519278475303	-0.3901161156937297	-0.4397823179324508	0.1733689748362921	0.0621554515280028
-0.49606163933801845	-0.5833208354544765	-0.9758374344157053	-0.038136368174593815	0.10273542347734105	-0.936851408258475	0.21456224122782447	-0.0634012095118229	-0.3603771177557526	-0.3343356922721048	-0.11608880711552194	0.24085974684756917	-0.011992897325861037	-0.5655972579606477	0.6449346740119823	0.04897100851298069	0.18099915806535483	0.32816126807187307	-0.374216817166584	-0.17169542425582882	0.06285560896728314	-0.07206100454930059	1.1031440663457743	0.16097386794941723	0.21648293590663623	-0.9072658785639561	0.15652682851747415	-0.2703007617059493	0.6255163312446193	-0.1865782282727384	-0.4494427998397748	1.2117910899008457	-0.4961259756105101	0.6726633004319887	0.37652178946801734	0.9303131177015191	-0.1860945818467021	0.15126046040177907	0.6083427371815072	-0.28336272521153455
0.03399329703686571	-1.633509284410897	0.9423578544890598	-0.11170495976878202	0.12044642983991899	-0.9647713414479324	0.21813172552953525	-0.09044026192764355	-0.536948290481991	-0.6188976231113359	-0.038830874809070735	0.3848053651292312	0.3751752036139726	-1.1305149928756442	0.6816894369487273	0.4967746922408784	0.5047593755796526	0.13850971548301177	0.23002130744298133	-0.20576597127724597	0.4688494051521667	-0.2783051883089026	0.7719381650179138	0.09817494920267734	0.40973402638450784	-0.3412762266099866	-0.08109416441687398	-0.3961422387179923	0.4321534121559723	0.3860976384234153	-0.521147166699347	1.196858098418322	-0.3672740215047708	0.5043908302423193	0.18357961141163093	0.5619036258741954	0.14401981220724736	0.3546384792007115	0.8742669870859533	-0.43781186564293517
0.7654899018506964	-1.649471363174567	2.0624320363975936	-0.4960406966647626	0.04265096222655204	-0.9184253166993855	-0.29178430023809204	-0.2884668736655691	-0.5619380279939311	-1.1020405402800117	0.21770359315288818	0.48519123846545836	0.4741989631955141	-1.0521826359862547	0.5291337751474516	0.4807406198052581	0.8287650048813143	0.06052990851168346	0.3591975104261032	0.0005931961754188251	0.7395936385972273	-0.6942276134069336	-0.13196915663871178	-0.03910008522952371	0.006323008823155135	0.45266170972691905	0.01960427919750961	-0.26768768409992755	0.34969378686559277	0.9818835897714262	-0.22356961144026435	0.6704199579302133	0.2709234221360082	0.6204611846819691	-0.016631070267332262	0.40778738032743916	0.3992032510446688	-0.02864588426884025	0.5626127430347572	-0.7359807920184469
0.37169071085034955	-2.6178266507029444	1.3155717090686356	-0.4078027625166989	-0.040208826287518554	-0.9474460971772232	-0.0028713132701863042	-0.3069467416415661	-0.6171787624517643	-1.4050897161474145	0.6175346502457528	0.3452135669665659	0.36005893242424214	-0.9757899419558397	0.49987592159541483	0.41648973891871705	0.6201185979952989	-0.09225647198701438	0.2631264030370047	0.17011264493067815	0.6246834699196002	-0.4213368324554012	-0.1435751074249549	0.1818371097644229	-0.39583899933859673	0.6641664618688747	-0.30451440883849	-0.13439876912175622	0.13006269163721698	0.8959291284245896	0.41207277741090503	0.5914606416039221	0.37082321422979664	0.7706222600830549	-0.2873620797114278	-0.0003123780410248571	0.028595823900707956	-0.1893453165829023	0.5294929236140618	-0.2049138612530527
-0.03318137763321978	-3.9595066654998203	0.7983198606591229	-0.524029852190333	-0.1131692126556748	-0.9372768257492378	-0.024821371846018216	-0.11573515789590941	-0.6908868668648767	-1.169855858613956	0.8741433480084111	-0.023217053019070035	0.04997943380330963	-0.6986377035933516	0.5201895169654656	0.6420610601283174	0.07533003514236185	-0.28321210238806876	-0.291301386332821	0.40552291208913116	0.22924351373466004	-0.390276311897046	0.1346489085043149	0.19044161112489058	-0.07836641642642905	0.45187315114370064	-0.08929445275703461	0.33122301747353233	-0.3409645622543418	0.9601576058683176	0.9400943612297606	0.18173542737989826	0.08991103017571402	0.44355034224419143	-0.4116357198137448	-0.15007008074197262	-0.13417367199243108	0.3943540271647166	0.7989957032271571	-0.18637554557995248
0.08583932795243451	-3.95136638023153	0.7742954151258639	-0.31070896487721733	-0.1271462243148278	-1.0387680290660402	-0.4689956731329496	0.06834804738667855	-1.0692975305216206	-0.4675059536616474	0.4470727546253557	-0.48314449096440276	0.055927362392060816	-0.47304630300368977	0.530943364912388	0.3245799054954103	-0.5313702389527809	-0.15107162189635234	-1.0194753178263072	0.23623511079311013	-0.45631077376832335	-0.291272513631223	0.5949802681899609	0.5418505404601291	0.504571362720217	0.11393893791313758	0.20620146729392003	0.6620517153931146	-0.6831860299327428	0.4340040358476681	1.0231288898212931	-0.02202095580477055	-0.07166926772256497	0.05658799906407123	-0.15891746619531436	-0.2416871912452891	0.17368820415464523	0.9412172313410825	0.6712944165377099	-0.06671725886107958
0.48246142313308205	-2.0644276838624505	0.23885616332753817	-0.5079150679509656	-0.1360545595988894	-0.9762967871143989	-0.24213521289605147	0.013754213762354667	-1.1608580298915587	-0.03362531154225382	0.4894762393224765	-0.806528741508096	-0.017084825211972146	-0.6803615511211364	0.11204705776729128	-0.010158865710396044	-0.7762571892470141	0.18951740641744597	-1.1065010480092132	0.03244120315899996	-0.756609298100237	-0.5344116406072262	0.17209963582130355	0.4480340082368366	0.3212226203144665	-0.15427431368528433	0.06453530725529584	0.31232439512645954	-0.45912579584023083	0.17768775685233487	0.7319843501738638	-0.2643456068454258	-0.2875400395606913	-0.012729373708655884	-0.20797044283036883	-0.2565817635669723	0.3018014533797752	1.2360961118425822	0.5299187462191725	0.29444114559234813
1.0078822274068178	-0.08328714997503399	0.19136408213841827	-0.5203795150842121	0.014151916028427913	-0.9642406637742016	-0.24555982838597576	0.20143426509737697	-1.4932988390728599	-0.009038284539232364	0.5207656554708966	-1.147144897601622	0.21959185143674922	-0.3171673769034987	0.19484655372165882	-0.12330119659323989	-0.5101943325124341	0.3824352951495098	-1.119568531025792	-0.020447034665418955	-0.48921934452757765	-1.236892917465262	-0.15661723060510538	0.5826481372189305	-0.40130597524262573	0.4296426569707995	-0.45683200313796046	-0.14020966469768212	-0.43695512884813015	0.3365736183629728	0.6233295792647434	0.14305798782364798	-0.4364640191971588	-0.005440568086377482	0.02939871189762107	-0.1822621615003142	0.17713125706137692	0.6452275383533295	-0.14647257565662414	-0.14356638271923355
1.1821384286979075	0.16363754480742487	0.7181695708785282	-0.6734986367787122	-0.11536821692430896	-0.9565953922624134	-0.08239834287988249	0.1420502122231228	-1.548985840041943	-0.22222362050770955	0.49557987840321543	-0.5358490905139824	0.4715957413555829	-0.03787797549145927	0.2162977338631928	0.06030521087335036	-0.35608403954293893	0.1827345085217937	-1.1960859402745043	-0.10241756495373545	-0.4807153510328468	-1.2276850684786986	-0.307571272563416	0.41998588234829304	-0.5980577324335486	0.13958119647444925	-0.6252177971324038	-0.6901430118363164	-0.3422325390305637	0.2645341843012825	0.4118275437060329	1.0963066108767698	-0.5097238180624181	0.43388794478856973	-0.32908970556952694	-0.27916073703806943	-0.14129958894042	0.033362161961358695	-0.30194363149874753	-0.3093009053912048
0.47760379439620726	-0.8963112098037317	0.18128622831578578	-0.660091330543017	-0.12814184616463437	-1.0297254598541319	-0.13058708878100042	-0.019123127235663673	-1.5161951021647555	-0.40047631791659	-0.2344724802678242	-0.3804064957832107	0.5400082414170513	0.3931445293282985	0.568622440573116	0.022249271551906445	-0.2698794850209407	0.18697061772179144	-1.1158473664447577	-0.14278123895430692	-0.13380867029381335	-0.7583559660830524	-0.4801499232922164	0.5595026563606111	-0.8908820115839082	-0.021104693753397272	-0.4605374732479595	-1.1728224412043056	-0.32771040871284085	0.20806396164250118	0.2294657117789143	1.2935754288386383	-0.20491406027953896	0.40503027993731927	-0.27623814010636066	-0.4323398530268905	-0.4054163212652375	-0.13130317705427114	-0.684765868458519	-0.530399841403919
-0.07954129217217518	-2.124357385732702	-0.490191232420056	-0.8716247319885766	0.06589335192452347	-0.9866140549653611	-0.2086179999108369	-0.0011635334879995553	-1.537509455529055	-0.04392778149012753	-1.1616510170110086	-0.032782323221828336	0.39249581794137967	0.701191935779266	0.6011803894043781	0.6830178412017254	0.08201847273423019	0.0838692076441061	-0.9935790919808443	0.13708663029247334	0.48480099501724555	-0.16825572145240472	-0.659144473361542	0.7396227339642676	-1.291595504153036	-0.41853411143762365	-0.12003859896964139	-1.661873499414117	0.019712418844241512	-0.7647339514842586	-0.2297808112453903	0.7769162656490126	-0.37221844297679174	0.12433725876415419	-0.41279925826415237	-0.49441298123967076	-0.04673329286169619	0.03318419500069092	-1.0100111203372177	-0.891551349319723
-0.5221611582048797	-1.1893984905416726	-1.125187608094536	-1.0113095743319034	0.03970421712563406	-0.8661512183878575	-0.21068716582033156	0.0072090957413387426	-1.5379803016670925	-0.2540417199609975	-1.2687203905025008	-0.32572030864142837	0.2093046699864172	0.8183399674225348	0.07501644214458808	0.9343871790182271	0.05376115897251146	-0.3364934076367221	-0.7533202122647584	0.4506098319203437	0.6536074471750647	0.27632214153523693	-0.5214943390413255	0.4998360934220163	-1.1560609076207877	-0.5905688329236899	0.4394847806842529	-1.214137157358854	0.6974518184978319	-0.5045884125710408	-0.34339098336184376	0.2658102778334783	-0.17006614237286435	0.1066635856339737	-0.5562486810261154	-0.5664897526386201	-0.009428398635672068	0.004856690738796573	-0.5148777044853086	-0.7388535480624288
-0.5745247243525056	-0.9430742635123841	-0.914215702503951	-1.7533622138391247	0.0031327298268055484	-0.8405220101544478	-1.1116097775283706	0.32384731677269674	-1.5368375627747661	-0.6153122693426945	-0.06639977616046155	-0.6893715843837157	-0.24324500846904398	0.8444184666645477	-0.5057753363671852	0.8083814969202813	0.08215576851652444	-0.3080073697175884	-0.44458202980636474	0.41801154204793417	0.40881968980470834	0.27633751227956893	-0.3175020724726984	0.30121999082055345	-0.8278723384632173	-0.2877088658089586	0.7925285932372252	-0.13335512574528705	0.7806237230342158	-0.699680915042823	0.08737895437304619	-0.21669808397936013	0.10797285647408361	0.42026941520710615	-0.39960400583291694	-0.5960572262581633	-0.4343915395228991	0.26606440209645776	-0.6283330795419165	-0.3037791892137623
-0.37382503858339466	-1.7885259622014256	0.1492549593464338	-1.9160869767178927	0.09675261385699799	-0.8888554068189067	-0.8580288914877159	0.33064792420874256	-1.892169682630783	-0.47796105055376165	1.11740485254085	-0.48292978314271007	0.09365890595800719	0.827209418261506	-0.23545288263773428	0.16533286587365517	0.18034331257442998	0.3497933464503319	-0.4029322606754291	0.642350825810694	-0.09244063167120806	-0.30427443821649675	-0.0745735131843699	0.35286160497288266	-0.45719239285217167	0.059601918533135206	0.9927537755406238	0.6010659103722967	0.8135063461966171	-0.8241637875828992	0.3038824501607197	-0.30787400263045744	0.9346806771950741	0.6708944353687355	-0.29900456329180913	-0.6083719441375443	-1.2096294444548028	0.26697834048252267	-0.7647460927177521	-0.18477735997067682
-0.14168226057910427	-0.4614691537635004	0.07624573076114555	-1.9180188422390017	-0.14310406294496603	-0.6906977895992965	-0.9997583842394113	0.33923503461360094	-1.8028126546165602	-0.19200436086738895	0.7536079997391644	-0.02841941852772223	0.6762817013338475	0.6127390140502693	0.11464013719853092	0.26137128522431935	0.43137901399486406	0.6627564493478137	-0.6924935713863873	0.8796264403471311	-0.8079089112110284	-1.0841147064970915	0.140390167189632	-0.2818523340849777	-0.22068456486944593	0.4524236560131702	0.7968432260396391	0.7658784681016184	0.5133682925636498	-0.5311531839618698	0.647700727779342	-0.6543065518204499	1.3163526618187007	0.8001410114093049	-0.2779534087993744	-0.1004338965304739	-1.248354646729806	0.2214753278180708	-0.8153737819148388	-0.14284301189386986
0.18291996377304517	1.1792332151708678	-0.23706641761739347	-1.9571463843712975	-0.18539497927857684	-0.6717850802034416	-0.9472250277816501	0.37264436804609286	-1.7345274735507603	0.0658291404594465	0.009158000327997911	0.47792964015302974	0.616881718952723	0.40068033121733393	0.4737852679332455	0.1372218361092574	0.5856944206317296	0.4380953209820979	-0.29502836076193645	1.0711620692704378	-0.6425240984680783	-1.4927198115213327	-0.1288247653082233	-0.5667505733112796	0.024600722578387007	0.6954775974976047	0.43589900247915436	0.22311551192342635	0.3537730600029623	-0.2741851322214056	0.18749596963257983	-0.9157670828181269	0.8772814408910115	0.7834964821573217	-0.8604055690113509	0.28535711509681255	0.3264026969822917	-0.07922729447905533	-0.7048567025679882	-0.19267779709656815
-0.06798210776006453	1.4117187915590093	-0.7261562357567972	-1.9412975464345201	-0.23129997132214866	-0.5770697658720666	-0.9424924077977918	0.3061192375676559	-1.9251385877406184	-0.13603460568497758	0.12350429317401336	0.5008217735872953	0.05773123476098328	0.12318694402778312	0.45398516654594984	-0.183001461505602	0.5376402928130656	0.5172418434998296	-0.5206941947629977	0.9531743470760078	-0.6013245598253235	-1.137678069443572	-0.10668986140382594	-0.983121026476326	0.5289643304266467	0.32368256034756177	0.03874327483533529	-0.12068997649330061	0.4860177562200502	-0.09677383110268008	0.11520085066852995	-0.738462505958014	-0.12059224281025095	0.033405764754730824	-0.9826674469514195	0.28906408000606165	1.1814046309908701	0.21039828869791338	-0.12848696949236943	-0.011050000415363486
-0.6837521450237043	-0.06640992036549254	-0.7931699041159929	-1.8583384710842956	-0.17752630823959398	-0.13674831283592415	-0.919375304065514	0.4094850113681175	-1.859834265478362	-0.3832158368975482	0.6381700800800298	-0.009835568081111945	-0.2062126474343949	0.1270927244444524	0.1956713554808086	-0.121217729520039	-0.008331818880919684	0.6144114727726802	-0.8824056660150037	0.45577743708247426	-0.5391737212868556	-0.30105562399104024	-0.3408562292044964	-0.41830272180726047	0.7190253784348273	-0.18390727806044815	-0.0031235185376128245	-0.10670647656085357	0.5090016805890055	0.24301253561944425	0.10792243796861545	-0.34191414786228097	-0.6803801160059466	-0.076046522114824	-0.5548962497563039	0.18621165420761998	1.3427741127053836	0.4148105620826258	-0.15057940377430282	0.20553833599799257
-0.6084126365301494	-0.7767950103879694	-0.6803443173924715	-1.9451988466717156	-0.2515712331387421	-0.3217607742788019	-0.8627958998390813	0.33256259093407736	-1.8334035974444187	-0.2601830348900272	0.7304366380428056	-0.9042704610037392	-0.04587999362244892	0.40926857932318594	-0.48491738482641633	-0.09896702918825898	-0.8191125778391943	0.36886979797450065	-0.8012737929227879	-0.03548174908140533	-0.5381009842820631	0.6467325322561194	0.15796518646039767	0.18753932789257635	0.6297048823276022	-0.45507914071182903	-0.2779108476871003	0.9121958647026988	0.3604838233451269	0.1524666650861516	0.5328495884849361	-0.2165177477942499	-0.5608635853774453	-0.09395403853863174	-0.18392960764829852	-0.1829123155685881	0.3078798579694634	0.3591054375658517	-0.1731305744333183	0.3355548041377905
