global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14
-0.0585823592077168	-3.141370622217281	1.2028188261310198	-0.04213974426246747	0.19525186820231388	-0.17005167582326314	-0.842647624895317	-0.4629525452536715	0.957510796958136	0.030202869240313106	0.04611701269260912	-0.36801577467312346	1.1116766936688733	0.24536682989552744	-0.21258435631555325	0.1612582294971055	0.5208481124655536	0.17329968980809804	-0.1537947318472281	-0.2284876342873466	-1.5597619931030315	-0.6382133020443144	1.1128204831250084	-0.8796164452150885	-0.3136136782801849	-0.4510406027376902	0.6273205353772869	-0.012825947625456025	0.3184016161614592	0.7001156373301354	0.3870795614615195	-0.3182326430491068
0.25301919516442145	-1.5680713153659536	1.3504253462617553	-0.06946082325212087	0.32904883846994726	-0.36494068107783517	-0.8368808511985233	-0.41417502908473114	1.3299085852176866	0.24795361094247578	-0.2023976377356525	-0.2891783389259523	0.7643877761038552	0.318151372417206	-0.008177575661406707	0.42589142475085906	0.30797161074842383	0.5968627406859092	-1.0690705478963034	-0.08435446604960942	-1.5351417270435948	-0.8527996700764422	0.6325571731098242	-1.2559708909125606	0.4800155923034573	-0.38103745355827734	0.25115777290214136	0.567007742101978	0.5700638474979897	0.1749745370930866	-0.27530907973522484	-0.49031961384366285
0.8963396462956577	-0.061461094928864646	1.3041939505647635	-0.18541779462693087	0.4111153584065895	-0.12921148777664407	-0.9000938880234848	-0.49189022450006453	1.450886452760239	0.5774584971918556	-0.06924766771137388	0.2573454426202497	0.2773328438207535	0.21918669104380256	-0.4751154048387368	0.06227542693919058	0.09842679547798809	0.7965675300449481	-0.900656867958385	-0.13930340363266885	-0.7602644677614173	-0.7958808609133124	0.18291083520893847	-1.1063821446502815	0.8599542440575786	-0.3488307978379869	-0.12939411379654156	0.5097108074569828	0.5409651212678418	-0.1875937344174389	-0.4339471703646772	-0.03171417953168748
0.49455616938461133	0.6130848588407554	-0.7273785220369492	-0.1554216027587343	0.4059244446861466	-0.13690387599382461	-0.9073603476901907	-0.5466331026996861	1.9248929835641508	0.7407924091832909	-0.3372544697245267	0.18931991289256722	-0.07299884625547133	0.29812132726641016	-0.9333391061899108	-0.01663177820182065	-0.21041445203206405	0.516727982083769	0.013689550139570997	-0.3013245774838831	-0.35632651710081553	-0.04884111659766987	0.09444012982390951	-1.189986833913895	0.675174139663339	-0.5616818889541387	-0.4418527139343612	0.17129391135419328	0.12007736016520519	-0.4357854931683037	-0.0884409716427175	0.5730222329869141
0.42629008517068256	2.003393347431169	-1.7903564106859	-0.2690123039182815	0.22988739362885727	-0.07462233893573383	-1.0847378152678013	-0.7116471528152006	2.231906444802126	0.8930642178841842	-0.021917321417173667	-0.10936907837503548	0.06566650840095707	0.355732971403706	-0.8962412361420339	0.4109588543736113	0.17294222036794843	0.18127396040650284	1.0306129610233357	-0.4358317839482711	-0.4062133195765876	0.40258557282927493	0.43596717894778897	-0.5023651664225579	-0.211030031253482	-0.49912842723213896	-0.47952350305311336	-0.2491703489815121	-0.4082421969839172	-0.2639607177122463	0.4082142924190618	0.5964708460759232
0.016009144838495	1.4115702152550638	-1.8297790199375816	-0.21633333057185805	-0.09442832587400432	-0.2288051486057664	-1.3343540162787257	-1.179415292880981	2.234554286583769	0.6961848012016463	-0.27542911544844506	-0.5938325711240939	0.544935892741717	0.9420500263572044	-0.6123541059531966	0.3413655493754566	0.5532976257238447	-0.10966741277416356	1.0867540127947877	-0.21474397038755513	-1.0238317106688466	0.9400628511616602	0.5426593102021321	0.20866862904566505	-0.8110465242536987	-0.09876188446304397	-0.352084510716654	-0.24841612299922827	-0.7932048820836606	0.4139027628406356	0.3368688306351517	0.43677879655955576
0.12359359107523535	0.7731947923462652	0.37029372475302347	-0.3017518065489991	-0.25227577846793936	-0.2353438619696545	-1.6014214383085479	-1.2630651985303045	2.4986112522823167	0.8452331819599886	-0.0403540907678144	-0.9060345221862324	0.6774056281644064	1.4387910226927614	0.16985808954495407	-0.13901518405625518	1.1414138611064912	-0.3517040265706239	0.6009144585468699	0.08522308288262585	-0.7149064397749849	1.2096029974684483	0.20318001041197473	0.658129326449431	-0.44573529710590654	0.8812808355493107	-0.15007051703301885	-0.5598264001140049	-0.7490454136300145	0.9273052043269966	-0.2828756423228555	0.4547830985892841
0.31087773462074025	-0.24874546953757604	2.027530738191737	-0.15713140181724228	-0.23662294282771357	0.09897501536020092	-1.2850772095790304	-1.1746100930110581	2.4573216593342924	0.7922961809072699	-0.2528568880067505	-0.4965615542207279	0.5851764449460254	1.158748481861232	0.6000019876223622	-0.8233232575918139	1.08863041691251	-0.650070868844707	0.4588036171410003	0.19104568354834245	-0.034956213042206884	0.46436741176127966	0.09368144687840675	0.9058257159253604	0.26079836213331214	1.3795852616199964	-0.129553069439797	-0.7362786788671082	-0.5688015150321797	0.4884264089891847	-0.7165559594073536	0.2798133247097583
-0.06011002393485523	-1.9185062539959763	2.589398412327121	-0.12375321625145091	-0.22830939929083324	0.09257728433911952	-1.353900310011356	-1.160283244585203	2.422461307569455	0.4143258799755957	0.4639332625220492	-0.21991748281333803	-0.04406512133436817	0.6674015271681771	0.9511307793264155	-0.637443622018745	0.7662178381819622	0.08498719226379911	0.29293770064235264	0.40936044138430355	0.27986168308468284	0.28342487727279725	-0.281435409850642	0.8858704121224936	0.40542382538846394	1.1821270933224979	-0.1931403129073425	-0.35255753000983076	-0.7938203615267683	0.028751404517922966	-0.8260226332280943	0.14212413038131477
0.02792382041702223	-2.3314359413197017	1.563836912520383	0.23624874680481522	-0.3379450929210982	0.12523374132984505	-1.6819962081941224	-1.3437349454266785	2.5550251777517805	0.00997840604882606	0.5092294793784387	0.23339442576494737	-0.309037893536807	0.5753667409836365	0.820156435125851	-0.0022433786251648373	0.4158596344254377	0.3573552487305127	0.24254099990939268	0.5031168523408829	-0.1641509776030356	0.05312124680340432	-0.03540874183444888	0.8581968230748465	0.3759094728897045	0.0894653244834596	-0.45250426410139744	-0.3244518205222894	-0.8659374309465115	-0.3146627250063325	-0.4078171162697705	0.12532605628987542
0.003806472159090456	-2.573927733834977	0.6824279910581305	0.2233122661732353	-0.3421303114950498	-0.19038944531127405	-1.5709943852378065	-1.3154799214486348	2.330647406573315	-0.49990679085779505	0.9068164845659027	0.40678380220663685	-0.18088836353245194	0.4528136140837583	0.4497024003306154	0.4167406754364081	0.25406913238448803	0.37629931120479454	-0.20422581217978825	0.03147744197112044	-0.8785790781184766	-0.1652708156149394	0.28847266812112676	0.4953562349740906	0.1812988459542226	-0.6706768322638006	-0.20308225574422945	0.13061993091579555	-0.5257660380585629	-0.5000999975254257	0.48618168740775763	0.42756788085985725
0.015312031599535097	-1.7754848887004884	0.3937693969965782	0.21698378943028113	-0.22502458999305652	-0.5830519992470926	-1.5736342489784167	-1.2390221527925829	2.3659603435839602	-0.7126973258435806	0.4716651086715596	0.36166363389843553	-0.14319520706850766	-0.13881117567084414	-0.08947036975830998	0.42536847507572817	-0.36689704026350967	-0.4445361324412366	-0.19393776432077164	-0.2437349393887751	-0.7077559556788103	-0.13477551455313613	0.2806552067305454	-0.1404585030619556	-0.32965055459691706	-0.7910446550817228	0.08431675432758544	-0.15539692502029426	-0.14271867456505208	-0.7388005759866565	0.6328965467759664	0.49057637196684895
-0.06320429471327088	-1.9483984788628317	0.6782656267220617	0.010552733577761486	-0.35717608854862726	-0.6008895557695683	-1.6148571363778712	-1.1769427066610925	2.410257544023464	-0.46573831381323283	0.1739992188333522	0.08468243263146939	-0.13607154003290967	-0.8337155978317258	-0.5845058501954128	0.31810308645878754	-0.3544360261313605	-0.8842050632162937	-0.19161751932276597	-0.21948918883616503	-0.10689874171584694	0.7178180579384288	-0.025458587572926676	-0.4610967865042708	-0.6023336472297905	-0.6486878802249564	0.09572485791453278	-0.35854407205148275	-0.013681712216765732	-0.43426938221227285	0.7211772246640601	0.4109296231459667
-0.22135750901958035	-0.5832979777233442	-0.09961202506892847	-0.00022561173428169157	-0.41145076620309373	-0.6824767797978605	-1.7212506650027115	-1.207917729540428	2.7236341410349896	-0.4231993638569755	-0.21999638772138094	0.15227762478680817	-0.21228757606446763	-1.0676534798274793	-0.8853458225878494	-0.22884551533383926	0.08282450752977978	-0.6523144116742808	-0.20779239353962453	-0.3412728768116704	0.6151030644401583	1.0615553505575095	-0.2279142676470555	-0.8932941441074631	-0.6692983711676118	-0.46059013666011184	0.5078705677341088	-0.3551650639314446	-0.46223940232117067	0.013766562485111926	0.43405262260780325	0.3164944748151637
-0.6532130379051617	-0.09533463940557468	-0.9558362295772501	0.2646307339840864	-0.1754083357996337	-0.7264249297347882	-2.1902552892122475	-0.7425249726117469	2.964213094202112	-0.3181230951925353	-0.23300293405672567	0.16456549442474325	-0.3632074705027358	-0.7257172923389964	-0.7209290319431061	-0.31268290590681397	0.16867165552030564	-0.16899640896134	0.1036110847175117	-0.058332992222036924	0.8025044078642509	0.46779962975846273	-0.4669129927953476	-1.280863032659048	-0.5848299504144584	0.07703530054248725	0.4784115042800305	-0.18336636970124784	-0.2229427245607659	0.5886198189952085	0.20093599664729334	-0.07381572601228137
-0.9059450855737152	-0.632059543713223	-0.9988443387639759	0.11014305367945854	-0.21317640055380657	-0.3911572045592693	-2.2076161660269626	-0.6940814067053673	3.0296101606224846	0.07037394009216544	-0.48214398884689114	0.37381788116264175	-0.5727053619740705	0.033565526320330864	-0.7571242441282866	0.009412969191603537	-0.25828922269165533	0.15565212865873598	0.15441087728218447	0.7572813247218608	0.5468224266269679	-0.02647886633600996	-0.7628427202432454	-0.7992907874421691	-0.36674612146655694	-0.2977718346303821	0.3279369425749009	0.24291792916930682	0.2865841076748811	0.35979116605180483	-0.18430977866113027	0.09784461184508157
-0.611143481115076	-0.12011496615792622	-0.29664225702425784	0.44039715224583664	-0.18892989620371586	-0.5841121103202476	-2.2046852498198923	-0.6961198589358208	2.787470043855353	-0.064168995936536	-0.18052546208388592	0.2917749446375709	-0.23174820998255155	0.6696963238828861	-0.13018811547333015	-0.018319320348792842	-0.6103417332753753	0.1367834878109917	0.3382083631046464	0.8558186108907084	-0.41268010894055973	-0.5282083572295626	-0.5477874947592429	0.1521662256021213	0.4269888053668914	-0.6788530513818681	0.3575686795939105	0.5615434840456248	1.0618926980401069	0.06484975523269007	-0.45050887268058865	0.0920529306031775
-0.579588227135355	-0.2873042800686892	-0.22885909505656238	0.5143732971730433	-0.4565551768393232	-0.4329155376793913	-1.9734616078035052	-0.5977329700190885	2.7878322011155694	-0.43378041901010417	-0.15873083137870436	-0.10738136537390931	0.3289530725376066	0.6011566568764647	0.2751733118610826	0.0931291049419008	-0.5468520548820865	-0.10810089532912717	0.1358497905622297	0.3137708161584227	-0.999194602748009	-0.2551231010372807	-0.10530549174876998	0.9685402555132073	0.7092193661370365	-0.7407277670152815	0.5547510674779217	0.35805209172896035	1.4462543546462672	-0.17917905598000988	-0.8179627909316094	0.4243132626308186
0.02275075694002182	0.1857661625111764	0.769075681618189	0.5879580108763206	-0.523562379360394	-0.7089346058376192	-1.93761521018296	-0.3553742434371	2.798556911943555	-0.579624421664042	-0.2730505070226657	-0.26163306314498	0.958916634416135	0.18023762475632765	0.5005319527437264	0.40192724275471325	-0.210013937164563	0.13012193861182447	-0.15579525167817668	-0.011195439287642273	-0.8664650197823947	-0.2996324266083103	0.08252813096657531	0.7832745853819318	1.1636975897011552	-0.6483916721226034	0.5267936743124446	0.11984344017451988	0.8722451243636081	-0.061725719994003045	-0.4497553700324555	0.14039999941504752
0.41542560985485555	1.7169668608792588	1.011733742048939	0.5180494633896515	-0.5204515061796955	-0.6439872195914202	-1.9134175791909382	-0.35863810094964216	2.792377455311241	-0.6553124630603856	-0.16683790482081254	-0.2625537920057982	1.0762130052617012	0.19468168179151848	0.41088430089513933	0.8490519869558677	-0.3749565542703011	-0.18528027530995592	-0.06018893365686478	0.2828968566638165	-0.8693422762452874	0.09421578585704535	-0.14163269703079534	0.21497871062334026	0.9945036721187297	-0.1990971139301311	0.08137752877294682	-0.024934612752365352	0.19629391812957378	0.08584631318495091	-0.00720430582554317	0.15988587137159094
0.7883082731033071	2.8487154034096864	0.4583909883302289	0.3310537666471649	-0.6538836602180788	-0.615444674662265	-1.9786506882137616	-0.34793150129391687	3.031720209485677	-0.5693267865881949	-0.11063410995409845	0.2944883590447296	1.2090723682875102	-0.06228255451219079	0.46336973025653716	0.8348728008540901	-0.4146610754683248	-0.15564936734355506	0.056395279955811305	0.4412396368283159	-0.4371610160956438	0.170335852645832	-0.09849173980140119	-0.09933419310617903	0.4107923514218023	0.3112796471739234	0.38292977285325513	0.14924098500335542	-0.10441971617091786	-0.05733632692431132	0.13519268638981347	0.12584813428550473
0.9158417558776161	3.3031098650466815	-0.19391058682002982	0.21770922853672758	-0.7504884091343882	-0.9402460734729299	-2.1130632388602693	-0.3153282864460356	3.056614661445918	-0.40133970857917056	-0.13396712196580718	0.9595545231986709	1.2454953664641035	0.20550757563678868	0.6640416038165049	0.2595858341374007	-0.2677293608005209	-0.28886956378575296	-0.05883470867875409	0.35633174499350245	-0.8595962146366999	-0.06733457398621033	-0.013512985681906856	-0.12692948244437446	0.25865019250306276	0.3980388435409753	0.846999323648483	0.02548534366993823	0.45314485794452813	-0.051942075878651905	0.5876890695047607	0.11302179994747778
0.3485352721204251	1.1197260740058659	-0.795345915599693	0.40486287690347433	-0.7999360071895036	-0.8718127689291785	-2.1172096128785896	-0.712052292955657	2.871792254983695	-0.17661377041615772	-0.37784007387947643	1.2465910837729137	1.025811464245119	0.22985841462074727	0.9683258639234046	0.0751284485966703	-0.003858798381075829	-0.014717744026701837	0.02026073943446258	0.15588221159836316	-0.7983221364851505	-0.21302921893029986	0.3247132725308265	-0.06435709906434812	0.6834087866937524	0.18132146840462582	0.5597738152033898	-0.008013769973122862	0.8147027186381484	0.06727066884866491	0.5179143613048205	-0.31146740229650083
0.2950622927088456	0.4197120227735639	-0.08820039167349156	0.4968949396922449	-0.7529602833134692	-0.9285644253479777	-2.2061682997435774	-0.7157668214098988	2.8384634672104925	-0.28295368462618026	-0.4655284636082443	0.7529770507782741	0.6285363244916733	0.7046895726390844	0.8508850365334294	0.02270560904471404	0.3593182072551145	0.0975560394911558	0.02702610190434453	-0.10851645940076378	-0.7454197968288673	-0.2028887386237455	0.29872774747073927	0.14773972785313827	0.33946014204384156	-0.5213613819033953	-0.050565352148335026	0.04492241507514422	1.1101431404137605	0.21044139698324446	0.5065625162759431	-0.15804837748749567
0.32234230792964635	0.22562524789806998	-0.3130425817541681	0.6863985788874412	-0.4841321333067757	-0.975702249628284	-1.943334669651608	-0.6900794956473394	2.872897500992199	-0.26299690681955445	-0.6971955829569145	-0.1194277623113635	0.5342588945239038	1.315012536055042	0.528733015121962	-0.09634433015734914	-0.026792800027645756	0.3777136560566686	0.2170815058684903	0.04489547755150812	-0.31710409084992724	-0.4214426985599363	0.260218744023684	0.1550526351903178	-0.2039430541263739	-0.9657780507039183	-0.8247394721290325	0.07940591417549854	1.0837916654478545	-0.14181605494937127	0.030486384667882532	-0.10742042196359282
0.5341804218241978	1.7392741614080145	-0.6669020327848592	0.7834612199699207	-0.23248458927862087	-0.9578017209738074	-1.6356832718968655	-0.8132168051537575	3.1523367384095375	0.20691761713576132	-0.6119613572543874	-0.9761893419153777	0.6242529170036121	1.1313459475849104	0.17011984664886218	-0.1967558173693181	-0.5372195544098394	0.3969041618019743	0.5152263225685905	0.28312179344289423	0.08712663768176969	-0.48783278103382	0.08448488528227349	0.6394275607985547	-0.5908684368117202	-0.3233451313533012	-0.36506388348877783	0.1811286680886459	1.0943561783176217	-0.3839999372214286	-0.15316698003616158	0.13928977276332186
1.576914442054904	3.0158322908838393	0.24900356060894918	0.7550569880220142	-0.32060729915367064	-1.0841037536439342	-1.5399693884841195	-0.9012939633319411	3.0854182688137204	0.7565930217215526	-0.5470225054827987	-1.4323606152872757	0.6065411436530712	0.08034987316377191	0.013423667718742024	-0.2543007914579092	-0.6347604600809307	0.03085915365857352	0.44540367194771807	0.08409658237366248	-0.1945484626837487	-0.27336373033179456	-0.15946948456343318	0.7606281831734584	-0.7914908257601219	0.8598146975143367	-0.3159083263265392	0.2332419134112288	0.7191339742213787	-0.43452876270132723	0.08898292220315131	0.027274711969694523
1.6520521089761036	1.5191214161109927	2.1209872809416868	0.8527793170685208	-0.47357193276641174	-1.10742415218567	-1.4578577665154537	-0.8871170544786187	3.159963825171004	0.26560293137765767	-0.30022578928206545	-1.4732535256496624	0.7031748868593909	-0.5165129904495468	0.35651170800679255	-0.05753404958730873	-0.07870914109450598	-0.35622961040814677	0.15151912917920649	-0.027759564905820724	0.17083123566597183	-0.39527337649852906	-0.20572459969086193	0.06000924767860511	-0.4214030879621265	1.4193123068040572	0.2695829336313394	0.37323749693474734	0.05318393141684942	-0.33258127959158135	0.21730219129484624	-0.027800571861338597
1.1855114804472138	1.5397586166573045	2.131953172438338	0.9020440464107556	-0.42416908625117256	-1.1036203778343612	-1.4285280071988968	-1.0331227101318654	3.1215850579711897	-0.5987906574095627	-0.1727958899123155	-1.0530112859246956	0.5693172482056401	0.06890122416591879	0.4850564150044941	-0.17602808930423955	0.41328714186429993	-0.517372030242983	-0.025297012641386403	0.14774212113527618	-0.045024048739243226	-0.6737023359601363	-0.4199602075133649	-0.07358502623269737	0.1996343669082516	1.1798480967103373	0.6261808772955478	0.32918257800948064	-0.3967264480368757	-0.44927578680323865	0.07177819001657909	0.02389682640754336
0.9435581487978715	2.2410264817370353	1.926986803285801	0.8807038388203497	-0.48354611546039233	-1.2377493086201536	-1.5315655071023444	-1.0857160289347043	3.113175992831836	-1.032995768831213	0.10706363831899995	-0.3980302702003354	-0.2497514523599742	0.3423629663664135	0.4653889596445121	0.010160708334020115	0.699660131456984	-0.2637854855206914	0.20980870356248116	0.47734616367751553	-0.2934266758511355	-0.6431191876414509	-0.5676490667066654	-0.17567824963391715	0.3199574587710482	0.7315187439056597	0.4900599877075111	-0.06445691162731777	-0.2606225498607513	-0.3236578462086942	-0.3182724784123471	-0.3823857986732975
0.6173842833616183	2.1901292137868777	1.3968094728361862	0.8007696699554849	-0.5102435627830483	-1.1695160104116389	-1.5803057600532884	-1.306706717041821	3.004547611088592	-0.7766170509404411	0.2033693608321976	0.04283289475473907	-0.714550286103318	0.32490889486718716	0.542028852719186	-0.20423395879143244	0.7171451375146204	0.3781464582301013	0.4899240226634933	0.5711146736973397	-0.6086981937374623	-0.3872577411988942	-0.4542031527023655	-0.011876097494636924	0.33405238111607904	0.3410042903551264	-0.13458244570619038	-0.41434155398975775	-0.29911449871842316	-0.4947077639433594	-0.0063177736758225364	-0.6376620209676382
-0.015121237320380454	0.5453202242917563	0.2612530122805149	0.742904206953316	-0.35368619402727447	-1.2974687202577504	-1.5902630241003346	-1.2461788367028128	2.96399101084724	-0.48979239138429603	0.3999368549869178	0.2504889386932154	-0.5019176400759376	-0.19155274741288447	0.4379521207798333	-0.4238913534886955	0.27476674503925874	0.4151152621617365	-0.07609897863798556	0.41192165933358443	-0.9395900000804924	-0.03344698025850062	0.023188577036678083	0.11441229674957669	0.4762326026441832	0.043913388349774776	-0.8723091112166182	-0.4769183858613644	-0.41374049958747744	-0.4081571385440617	0.5232706321636739	0.1006717131058005
-0.28411279647834864	-0.5441615131843907	-0.22328509957147147	0.7984998175814768	-0.1712718598119299	-1.1985550477941873	-1.4925280008416006	-1.0879228178690967	2.9778223538353594	-0.3738121256866211	0.28476734306753543	0.5457843125273476	0.5412251487785507	-0.30171700313535454	0.7160937650072813	-0.2894307441279015	-0.3931883217125039	0.546219424691596	-0.8240716725519979	0.1774516581624912	-0.8824828815827298	0.21496935850815338	0.23881459799114196	0.07941025253212834	0.4747600183744174	0.09298518131736529	-0.5599337097817542	-0.3500837555892341	-0.5307384818079302	-0.6902937264670418	0.6462523132947344	0.37885077450395555
-0.4446175541593991	-0.8884410033385263	-1.1064234834981757	0.7523699428838866	-0.18161967562205122	-1.1827490349875225	-1.901334688060282	-1.1213333287008864	3.1151425311297967	-0.6197851033991747	0.20655860455468125	0.8335379484629789	0.7217419518565857	-0.36512323850177797	0.7379828922067301	0.5163382898144564	-0.6150867727008456	0.19447968712958413	-0.7450678319984273	-0.009489445156109498	-0.4653365197584964	0.05346950434151549	0.5068645979687315	0.3430061699632747	0.1989121021589496	0.24291058364453869	-0.50612387817199	-0.031710051336220235	-0.4595378381966458	-0.4772552901679755	0.7322854774868756	0.5759839924338269
