global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08
-0.5706525922057402	-2.75687952222021	-0.2752248529240864	0.008133648095303439	0.5906152636727312	0.2431916772049359	-0.281454916881665	-0.2595258734422832	0.6870456729684953	0.31496476545032076	0.6297573421151027	-0.8107934215621769	0.03699180626062082	-0.07774990058202974	-0.39820762110403585	-1.604078095027664	-0.6789732122147453	-0.853709041584372	-0.17897246541157322	-1.4102109242079146	-0.8029744276644709	1.1534225493289043	-0.9829962023275723	0.10596716398666942	-1.0198598364983835	-0.15158493909059753	-0.5644060638702367
-0.46647775747665116	-2.243332451815281	0.609414137056002	0.003880469759274258	0.5869413939634883	0.2076041535782449	-0.3591603277289074	-0.18897252884451748	0.655416786311513	0.5303245520105777	0.8745514411031293	-0.7415382534434272	0.02563397696881964	0.14162205816913634	-0.1325749720430437	-0.5216526664740289	-1.1955134573282835	-0.24123554011777212	-0.648409099732781	-0.6532425115264616	-0.9433444346717741	1.4102592611278029	-0.764493797825236	-0.13529706206688416	-0.6827093263732489	-0.34256147986241503	-0.11166154878362411
-0.06489576404845918	-0.5427174800084171	1.2534791721555902	0.010379834646126424	1.2454353883815803	0.16724733232453015	-0.47546279443740835	-0.13468739225958826	0.8228986173782388	0.4941431549453031	0.7990069062306975	-0.3270041413274603	0.02808013994493615	0.6435049531585973	-0.10005941756533543	-0.06450863016518059	-1.2144683586891951	0.5595429152291043	-1.0972446026154932	-0.14455837524470122	-0.5761624003387306	0.7934242055699079	-1.0234815847930059	-0.2594668577590655	-0.4234358128623254	-0.23307632710304674	0.4364993667904598
-0.03919787178546558	1.4635450831382484	0.6119712321396847	-0.03431982675828252	1.2363123191509782	0.0921097747655325	-0.4682664327956906	-0.1868342695618032	1.149636316245941	0.6277123934461893	0.8316446652906128	0.020767445864480465	0.2974341629006442	0.7071963208581247	0.5935792814756162	0.1616220609734695	-0.6623733415128518	0.7688422510849615	-1.0750977683908183	0.051979085027718384	0.055515625246471245	0.18297341648061458	-1.0694679454596567	-0.707879700526687	-0.42761150323276487	-0.4077061117527336	-0.025958827908675746
-0.3718508321984478	-0.5148870421852697	0.45265470457278445	-0.11160518991588658	1.05425628697009	0.16647363605342708	-0.5003753314278779	-0.06292512132926112	1.2464690883849596	0.6444256113774269	0.816233636775301	0.21221688791839752	0.7130000885644356	0.642187617079257	1.027296751452179	0.12879197736894402	0.10474452903196277	0.48040612710767117	-0.7519321611175609	-0.06568891788335793	0.24714235666701148	-0.6317220264422568	-0.5262272344494668	-0.7479778038010638	-0.39022077421904394	-0.33687546784097283	-0.4191201469854446
-0.16123053104935361	-1.7412137218779495	0.8008200351653709	-0.047199148113497805	1.0193363840647687	0.1297668531590917	-0.2815389411309519	-0.027864143536188865	1.1549651530820408	0.6451924351981272	0.686770610619924	-0.3711937006982015	0.6613006506771317	-0.0017008795480103914	0.7815109966637483	0.6040691099144699	0.280827180529413	0.056334336398374686	-0.353702623188418	-0.15770666599587174	0.2944748652804456	-0.9601426648028096	0.3814666028718602	-0.7680763664595502	-0.428551605684956	-0.849991030830023	-0.3429399114386612
0.14477461779097728	-1.4689450450406403	0.5666395239850354	-0.04212184685799398	0.9965069614111262	0.09875178181949706	-0.29691574788339165	-0.028947016820487604	1.1151880081124417	0.07614790042614515	0.4760937897435028	-0.5245409435781737	0.15266979222943267	-0.5333730108989305	-0.23128842454316884	0.569263590395942	-0.1226244971011273	0.19381507410254364	0.44657962096041554	-0.4276604397974433	0.00711934991770508	-0.6460588323177536	0.5283625741812361	-0.6247341304654246	-0.783766216333085	-0.9704540631292733	-0.038001212455483456
0.6590626852581492	-0.1078814949113469	0.6069337174435088	-0.02781322225386762	1.218714644592	0.11131348309077305	-0.3630998424991565	-0.09776408723692691	0.806877776987117	0.09726070489049489	0.30239566154092234	-0.7878346111219974	0.05617652261833939	-0.7021372789617599	-0.8126988225099406	0.5000358038313216	-0.3927309067320337	-0.2037246536792465	0.7828700289681217	-1.0161728836837596	-0.08352544489866102	-0.0823537362061356	0.7214010630388225	-0.4788395593380422	-1.020745739307581	-1.3198432527339987	0.2749328346114448
0.8050752613986006	0.6406544244389956	0.08649438611767606	0.06504669175406151	1.253250470122802	0.08556892967941776	-0.2419478464667507	-0.15218150246704756	1.0587355050925886	-0.14552968550397208	0.06263532965171718	-0.6309506686578839	-0.22269402427521737	0.06457530875678708	-0.5842878284042535	0.2445019454174759	-0.4553420359929774	-0.5388164427613638	0.9451016760383084	-1.1790430544761759	-0.2741646846127975	0.49896370771303006	0.8191251785284861	-0.6635583032576021	-0.6809838715396929	-1.1205178298791165	0.59580589350956
0.6900151422423699	0.2731559958326403	-0.49739019877039314	0.2320258055931429	1.2202417574598596	-0.047716916329272024	-0.3035520054559075	-0.1823420488421399	0.9935267097052799	0.03668145891324343	0.031735084214060384	-0.30474060327593405	-0.11637327038496943	0.22611024355969978	-0.14185250747203126	0.30170789976861273	-0.3585663338197207	-0.6927182911792443	0.8399300345367151	-0.8162354685927554	-0.45374971644414996	0.33538219134573616	1.034920443236938	-0.47461483714019764	-0.08743218699107345	-0.7719264389145567	1.1494867006601732
0.040123709082928144	-1.7945943982952888	-0.7508753510353746	0.16998680620043963	1.2214219148782766	-0.19545034601768843	-0.36215377376011904	0.05229006172366418	0.7811346891252537	-0.19769678096847385	-0.06389789733446208	0.39033852224961935	0.4204686311169527	-0.21678753906546802	0.5644239384301072	0.45202392397617563	-0.046781255266133255	-0.7100849795349596	0.6244049786314438	-0.27778067971630677	-0.19021786790207898	-0.11028964880285369	1.085083519909784	-0.27994124578866625	0.6011761747359737	-0.04900013624392591	1.4160530578556039
-0.24997795950306728	-3.19022498776633	0.4440263747158437	0.36904008537542454	1.2364931074831154	-0.14099523891427912	-0.6176643313240908	0.08320968707332804	0.7409024129644514	0.2912772665119407	-0.14843044067294534	0.2695476646690682	0.8389574712332042	-0.8420429768089618	0.5792288086442263	0.1985129722027592	0.45159492623667463	-0.4876554019237959	0.4165277556377361	-0.463815595036737	-0.19020068476246235	-0.493306717003948	0.9193562252684396	-0.15331270732302116	0.005550238397333317	0.21709428370955333	1.29378432729312
-0.2619393048110803	-3.2585089641849003	0.4631266449324086	0.25942273253897874	1.2857248265683325	-0.11104931863731538	-0.749566162347781	0.07481722672489308	0.618328920780157	0.3276926618620874	0.22495619079986315	0.16570128333968645	0.4725467634483429	-1.3206733885839816	0.35203264914885146	-0.32065671641429344	0.7456599796486728	-0.44785542249247445	0.5825798776284946	-0.21000904400977066	-0.10670627746338232	-0.04069224899159235	0.7049639066088701	-0.07997716762581544	-0.7414165100271045	0.2992678564158916	0.7934406328271163
-0.3282491606746286	-3.158890964435034	0.11473913266548275	0.22927990002051513	1.2103774649200483	-0.18983631151594627	-0.5085009605178706	0.024778563246472943	0.568934791205322	0.7596621364000499	0.46177335077701914	-0.2191994951338911	-0.2960776600974762	-1.0601868099182916	0.4530117048922703	-1.173047850393507	0.3508111189208354	-0.33912089873156404	1.0716906629553937	0.2949378165543393	-0.18275069458111307	0.2876587548118626	0.4464067700744725	0.1522205817578742	-1.6045280439567715	-0.11708344380883035	0.4003887976935769
0.04335988177994245	-1.1066662838134695	-1.2612121774608158	0.3395185468926415	1.2117759827311332	-0.33321680430240347	-0.5811739649775469	0.048223869510213874	0.5526952467146706	1.1087065721566378	0.1319788685436902	-0.4221422541617507	-0.6328101018575154	-0.6871751240022884	0.39828134830533696	-1.3519392037293934	-0.07224718065373395	-0.18793437014717698	0.9088841068561918	0.7068775712935369	-0.007556858855122528	-0.21752975564854599	0.014554758502270658	0.28714610801929225	-1.6773842777921686	-0.42332572419232456	0.0881906200842333
0.8269710976525593	1.2253942674167309	-1.6587370874569975	0.405218155564111	1.1330906034313692	-0.3861285854015555	-0.5171056608250628	0.02917122353914403	0.6576612389731402	1.1152854009005295	-0.18165159001432563	-0.2922028625428581	-0.6531060624124732	-0.2730059311707797	0.6645273379015948	-1.0817603430207645	-0.29614176350601656	-0.23335951692781204	0.16057003632274422	0.5571786383892722	0.7623229867495684	-0.34727798522597364	-0.03624332048715144	0.6697883402406285	-1.3226758031725745	-0.3956365811434877	0.07861946641608288
0.632328905844882	1.0479583687382912	-1.0495008571951288	0.4429824999099576	1.1161466081573628	-0.4268523304349508	-0.33263443371728485	0.23721239752800838	0.7027440810366672	0.5917985913532143	-0.031204207611898	-0.21313536175952283	-0.3911830309324735	0.22515445080845678	0.9477106919711417	-0.17256399484297663	-0.3164933342672655	-0.06456501252312756	-0.17295854985338294	-0.32607870637347114	0.43517804661054643	-0.4484513482227161	0.3272996309312317	0.542764706385016	-1.1686353363098718	-0.2662367364435941	-0.23411131622720815
0.503978894755911	1.9644184483386558	-0.5826294699607585	0.15264215859117747	1.3726405108285131	-0.12648562895018095	-0.36950719231801726	0.5555944876870132	0.6633647978391989	0.05182879872902075	0.4182441656786865	-0.18662421021942288	-0.08145046721399293	0.6726326181607707	0.8012901051351558	0.4987166075319744	0.01573638211672845	-0.4203985387722473	-0.13630291293228497	-0.9145625386495538	0.19646390459120358	-0.3448097868482987	0.6654338656269128	0.42080150595331534	-0.9439422204596811	0.1015507418921147	-0.12979314188761
-0.3320458227201354	-0.5237682427071557	-0.08188624993053838	-0.048250206573859034	1.0596991312131456	-0.11310595620088584	-0.4961118626413356	0.6024615019078357	0.9553583652798224	-0.17620878082366648	1.0674031356884426	-0.3131931215665545	0.03507759688906214	0.8249432297777761	0.2093234394286011	0.20230221698225437	0.538475102906378	-0.49910781845522	-0.16399863797001113	-0.7065813874648214	0.1224627455068444	-0.2018410373558375	0.9060561298202023	0.2363630892188607	-0.4886917731457492	0.5073306871000118	0.13619504464649626
-0.4253999204409488	-0.5983024996435766	-0.534243605064975	-0.06628600611019744	1.0851582247140643	-0.10837761035133128	-0.31075652661318914	0.5559165850154302	0.9260362068283512	-0.20971976597546063	0.7684482465071577	-0.08731592460819189	0.13423899607262918	0.630035228081319	-0.12083190872210793	-0.033931482948182205	0.26434823029658333	-0.8229694239382236	-0.3153149465687077	-0.6298817682093072	0.3750766536909285	-0.41907740437047575	0.8948352018936412	-0.15041502839870058	-0.11704984206761737	0.7648121497444746	0.2666183711189885
-0.07519182730188076	-0.7874191564056743	-0.1305121650241105	-0.11528860982427486	1.1155255503693249	-0.053513582002592354	-0.33143466385593207	0.5850553394288699	0.8625848823232692	0.21943055090075977	0.35273881647654765	-0.16712146867137986	0.14213003327099824	0.12698163309567234	-0.4214472147603748	-0.3164803370865573	0.15453217325050314	-0.5582850378832411	-0.2859152628254186	-0.6343554748678708	0.5175923975356661	-0.09089043210463668	0.5653781202766346	-0.028386189526590444	-0.23756588846411722	1.145324165300724	0.284378025387407
0.7356609307230748	1.5266772794563024	0.1635643009551791	-0.035464163094755974	1.134647315333017	-0.07341133217095722	-0.42365847692724395	0.42888573280258524	0.7729348393573933	0.4507925597759518	0.158521034271328	0.09461196849751922	0.4199788217568204	-0.6490343647884425	-0.2805525107458097	0.47719623398926103	0.12944080323421184	-0.6202884121415562	-0.573874605605214	-0.4973163715065251	0.24531170803294425	-0.07411197788695333	0.2010746064488784	-0.44816693925810114	-0.5350508562547635	1.1943441529207193	-0.09081038544144894
1.360003257839206	3.5927368533756843	0.7069147719732043	-0.0980704226593544	1.1510443568334368	-0.03796009988990166	-0.44169974431047004	0.6338662095258921	0.8402420989175676	0.7199951089705174	0.33250076789686717	0.45136754358671105	0.14438063994716657	-0.7248796250484623	-0.4622643919558235	0.7819327415884659	0.2708893444538772	-0.584805507047686	0.08024375689991689	-0.3111749235301893	0.21189013680652585	-0.04299731414090346	0.15900242220927333	-0.3944642150943167	-0.2350640657469574	0.8959290867333032	-0.4836913733160766
0.9581955080744224	2.9410827426112607	0.8672455145369292	-0.0629794781347015	1.1246983778144326	0.004151115210616979	-0.5602105714441028	0.31868451661912356	1.2035055652696136	0.08576821867578403	0.6639186026531942	0.8997107855282672	0.07313172859565055	-0.7049565506501394	-0.2885852264429658	1.154135474736302	0.09668241365129833	-0.5274041074331447	0.3763372446430818	-0.2449778856338807	0.2984362996642874	0.15983568222248817	0.22924522359825808	-0.7596119333475196	0.3642423958096352	0.13787022016254505	-0.985231489002103
0.33012294709212886	0.9619859516056148	0.21246668250737422	-0.07836868042829563	1.1222016501469756	0.02037769041757356	-0.15095600387396296	0.21990400980029146	1.2242004765898256	-0.12857956585962893	0.4399228067828325	0.8285350400330785	0.4394181733509682	-0.41132599409164844	-0.31400064383646786	0.4568543384101149	0.09212949121521803	-0.08574297514361638	0.6162002057209	-0.34399777309829627	1.1542558795256272	-0.17965711018276972	0.5591808662342072	-0.8023743344974176	0.8126463161560737	-0.18249540509834333	-1.3078349316318711
-0.6576951135128952	-1.2706659851540916	-1.0559995821778314	-0.018618266147911025	0.909071348379107	-0.0418290101888423	-0.1844927167679799	0.34579289060970597	1.0232474126917883	-0.1794589561671874	-0.14986690470333344	0.8358893768320296	0.6424300533143082	0.007965278987261968	-0.15701764266291043	-0.6870646665983134	0.20568282340278243	-0.37313520780871084	0.6239416918895226	-0.4621028992447167	1.5618448095594253	0.10608712793151999	0.9988819375325139	-0.15475861680213557	0.6777404119859222	0.18323579399162201	-0.6582548254146918
-0.6205301623621831	-0.5138350697884321	-1.745320218585393	-0.1593696321380793	0.7997002652728314	0.0005673992914329018	-0.2665283644009613	-0.019678512358390354	1.2514716849621483	-0.13236800605225904	-0.49292661085596107	0.4819917818044313	0.029164603548562127	0.23244609722632356	0.042011642095188	-0.9423858959981999	0.19136461718600192	-0.7570374578048474	-0.10393264235023753	-0.9387968305989198	1.589333595555969	0.20970921380545685	0.839603719548381	0.5940832322695329	0.10426487097269609	0.5027365872402884	-0.05688718385243965
-0.5439941085935581	-0.21714730328834794	-0.8503383573863597	-0.17134240828833455	0.7880161968036082	0.08012100608290185	-0.39546760264507574	-0.012966986531308324	1.1745144282608644	0.28294795802062905	-0.5775756673269787	0.45575149133443377	-0.5896536991540862	0.5902351015100784	0.34609820789413676	-0.45034974150407264	-0.12612019476372444	-0.8025339221942618	0.01939935473402852	-0.6796565963762202	1.0131392438984923	0.7820731826353946	0.45327405542856797	0.7178065421333302	-0.18572609514995705	0.3437365263663061	0.14547025315005316
-0.23337931840828463	0.08504651190474974	0.2456018017428847	-0.3708379909573303	0.6790734334727321	0.2905749092367902	-0.5154643604707303	-0.09333501671309877	1.115398794828827	0.5800983630677721	-0.5165154511194744	-0.3052827562006473	-0.4407855927439843	0.965672944537989	0.44441850908755876	-0.19993642181737334	-0.9948797977967312	-0.6264487073021968	-0.08025919611115392	-0.14911317577302438	0.5308686895951366	0.4722502045403754	0.22055307030726448	0.36934029673347174	0.20199136544388174	-0.2810293882165047	0.2748221532051625
-0.22545715231245844	-0.4209799626940061	0.8424237648967948	-0.4269990429715774	0.5984736746181019	0.23988075525538327	-0.5875270594986042	-0.012178301380128348	0.7772975510510411	0.293994942142944	-0.21601314947223552	-0.33191988966939584	-0.29606628911446914	1.2853892734818184	0.4599433169995813	-0.04409368443597452	-1.0823848013493667	-0.5209137598728749	0.20399225091504658	0.7260973827170494	0.03502830553980124	-0.0780208308657301	0.01982172586116508	0.4089554278001072	0.4273583546816316	-0.4397135478545729	0.09890686156374767
0.2585181065244496	0.4712633323701212	0.8241163494834287	-0.5031428997542775	0.44696364988133314	0.24782185941171916	-0.5675365598711626	-0.014633254057841528	0.5285017564668242	0.0028136219838741567	0.010969347239162118	0.059104778238355866	-0.13630528773971243	1.3349567317864404	0.46677061870925	0.45098432964076623	-0.47543151957287294	-0.3392703768135608	0.10027532405465168	1.3264126808772407	0.003013307462384887	-0.3533767284840534	-0.2895352199476049	0.6504205108223935	0.3511385276692264	-0.41217838867395723	0.2207625644411091
-0.0009988245683725146	0.23095820752692275	0.14760937730123913	-0.5996732494160273	0.8468903231707379	0.17995459713579953	-0.8299678210184229	0.00693430041576255	0.5832556673269371	0.15854457343228626	-0.17907026304376095	0.12365238211325272	-0.47362857044966583	1.149674673682217	-0.08748379336736219	0.7964037112602377	-0.28158825472982746	-0.45128992240628873	0.2246678508424307	0.9720994665178797	-0.0310713987862992	-0.5410587146627993	-0.3301614464632593	0.5131443780023991	0.48229246942477055	0.12925054188606422	-0.47710926983191165
-0.2982878460790872	-0.401445722521494	-0.9743924051897557	-0.5895471718845647	0.8877345950340293	0.2764289099756753	-0.7496352500545027	-0.00196643190005588	0.5929030955735647	0.4753204104292506	-0.5585486190191743	0.12744160810479843	-0.9806574183024939	1.040019676102464	-0.6404498907152942	1.209969568835566	-0.3330366161850349	-0.3129300088926244	0.1738534508939765	0.4916103963669847	0.022053903980955625	-0.017447481749433436	-0.30136275023277403	0.23526766386110112	0.33893104426277665	0.3400744646665304	-1.11826882368354
-0.6084151185364491	-1.0740012207090794	-2.020103421964924	-0.6372615636903625	0.9010039273829628	0.2476134555040298	-0.8234463862138646	0.009726512439132943	0.5405747133138626	0.47290417894469666	-0.4998358863215444	0.32050211583140453	-0.7712963883442319	0.9132549092351344	-0.5952882005611143	0.5955168844948628	-0.4315864004970891	-0.1721943491276137	0.11232753515917529	0.1225445660673805	-0.3527438815815221	0.7553187188721227	-0.3154048122099249	0.05356429557450775	0.4274126370540478	0.6389699528655202	-1.137268340425647
-0.7008715881424206	-2.1307571358218778	-2.001968734431245	-0.5360030718145524	1.039402053211835	-0.21497278539025505	-0.860655647624239	0.001207952315998552	0.4114959109649617	0.25343399045583354	-0.23112796225483084	0.5800936035601818	0.19718940842034577	0.2865876294920621	0.18895618281942794	0.14716500326767032	-0.5925079801653599	0.07877861657236397	0.4575471063694833	-0.622477748768268	-0.7223656627126114	1.2805182218965825	-0.20074204001796944	-0.17005183619090372	0.14417941252798847	-0.06347667717973517	-0.07205414673949805
-0.519202121788819	-2.0985107461703265	-1.022165692467377	-0.4717757399076023	1.1817368008423044	-0.23670701886140297	-1.1723035778964261	-0.15215692479871776	0.290205132145753	0.2881973815513003	-0.18813627206599978	0.21093471536024977	0.5985499833430266	0.16558307711277961	0.9520933534206911	0.15142027684873732	-0.19304396239920424	-0.01888254708650132	0.34684455029797956	-0.941707123556751	-1.220058563843933	0.9063383430855593	-0.3636587201115671	-0.2780896581393331	-0.14150360829061856	0.12110167403529032	0.846214357492486
0.08924968099464568	-1.5511026850324379	-0.0490953636998836	-0.43192532884374596	1.1596845501221427	-0.31490768936843305	-0.8468966277171945	-0.17116484185423864	0.14924522360365894	0.3021800740333605	-0.4186065590756839	-0.26104456241044727	0.6064493419098208	0.510427279413735	1.0347289357341531	0.13417435416501872	0.35673711856944945	0.6098306043440191	-0.014362395348836309	-0.5960492579897007	-0.9429197602779277	0.07102984291819132	-0.013395007827709379	0.12295884423191858	0.0771539558394665	0.2718391193480316	1.0689422925401286
0.7616356797306829	0.13217173649975789	0.908205179174387	-0.46741254764813434	0.9546270641633872	-0.3026718526933325	-0.8036051048351791	-0.06515213447811438	0.1512183090714275	0.6830328587804777	-0.41649900710842497	-0.5137065411178225	0.6059945163402424	0.7957854063687071	0.2196474773778476	0.1964760164711812	0.7139597706280703	0.8646162186846357	-0.142724727689321	0.14892187725003692	-0.45052630666714055	-0.024739462989289963	0.12603218499882754	0.16691539885822346	0.6122622760390236	0.5532779624051629	0.7270191665780023
0.9759996323208278	0.852594317673983	1.568756540027507	-0.3655206438600078	1.0834852486548094	-0.12310482570675454	-0.7761595187404459	-0.17443717183361265	0.16570360598586492	1.0762235787619383	-0.02721494845456985	-0.4145005861288146	0.0555919599242809	0.4104084793677251	-0.31926196787920996	-0.6538381046360149	0.7815845754023731	0.37891390583787865	-0.134490924481722	-0.12402143013793017	0.09724630262669508	-0.2676253633577162	0.12706783858226925	0.22159582726433938	0.5936922942117212	-0.20491765653778743	0.6936854344594068
0.7085568389910043	1.6195600832342905	0.5230775886173348	-0.4305063615662836	1.3640738302056954	-0.174640084771175	-0.7894424385572893	-0.24645719913301695	0.2759202583626956	1.4422258028881028	-0.17059040915409662	-0.12003411422489012	-0.07433311532120566	-0.19936992192342065	-0.44318211994231466	-1.2034708261963596	0.6740162605062884	0.09739128723282812	-0.2670022070717102	-0.40614765954793247	0.14725638706620162	-0.14763647874841446	0.46615419724984697	0.23394022084605484	0.16834872093184028	-0.35749613814986597	0.3600069042484151
-0.22265955308651553	0.5501859277226435	-1.3602830189456585	-0.35116642717036883	1.5272195752559985	-0.0785016993507734	-0.7723029610603839	-0.45420384549075793	0.19373076602064054	1.2190386189814317	-0.1562545672324013	0.2728479411394148	-0.13636568826495915	-0.30039376855715505	-0.2813769014026737	-1.610789325328176	0.7531775794609173	-0.35932908271930714	-0.15553694905111387	-0.26064441753341955	0.047134756585628254	-0.10797254616168214	0.8057901795041209	0.2995846698054239	0.0662000560901883	-0.1134833119316284	0.25737322808661756
-1.003618152628014	-0.5600141086845648	-1.6874835427230241	-0.3621803769939645	1.4854182972241419	-0.07966274244698501	-0.8076021696097998	-0.4153967081722604	0.2429818071229756	0.46917068751301105	-0.4389656746677422	0.09277858716554274	-0.26689280371798313	-0.11631175271871666	0.03532159268620049	-1.1747383454948606	0.7629344487580617	-0.6989309367260556	-0.16605313685455725	0.0008957044409132778	0.009580054912005096	-0.012017101762864982	0.44340649532936155	0.8098095095328178	-0.17876363336001636	0.0289839711491436	0.17508860575672083
