global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_37	aroma_motion_38	aroma_motion_39	aroma_motion_40	aroma_motion_41
0.0071626097406569805	0.21027748265273383	0.6892572176180468	-0.046280853606956496	0.22421333798040183	0.4833520781902968	-0.5247937422558485	0.08057248262318559	-0.3980288418689449	0.23702350545433148	0.28025919822222994	0.3846659566519595	0.18071831592469664	-0.4979265476181143	-0.7279908646223401	0.12024294016790898	0.37227196233176346	0.390988056667409	-0.7584011528583747	-0.6830296332129492	0.606546344411779	0.17754868003833776	-0.7420790413105396	-0.033829004017832474	0.12566368787832927	0.41810847153402736	0.29186620399291524	-0.21384364399516007	-0.23695724568258109	0.2109251816964201	-0.5568891921591725	0.1579019378500969	0.13916228056464403	-0.21532366036622938	0.3605506279246315	-0.49536040678159027	0.16431111847294497	-1.2727957584297227	0.7752115043808085	-0.3184279963302918	1.276024514011527	0.29148347057091484	-0.561728164133259	-0.06700157642992542	0.0395417748468262	0.23271503370138832	-0.7998646558283188	-0.3175354091894716	0.5279358190907314	0.015465014095514618	-0.7563597120652985	-0.21088651497548316	0.13250509247485537	0.08363310599780865	-0.6685891133444004	0.6314122018950907	0.5458722231881319	-0.38681604047286267
-0.4897268134262325	-0.7519715790432255	0.5223995783340909	0.10216041860071595	0.23245421725885285	0.45328133857255376	-0.5739302322368369	0.09762663956553536	-0.4470175783994006	0.20650446322575244	0.32137430254356414	0.5976033851616699	0.3196311351984366	-0.4446388372824842	-0.915457611799513	0.24506873026594672	-0.4831191817692444	0.42132810861428793	-1.216682776806009	-0.6520611472575758	0.8454576863781148	0.18064211971366873	-1.463828869522491	-0.5624012260849042	-0.3709562669099868	-0.023108200984906832	0.4934054325076248	-0.13835545255897638	-0.6989765573123309	0.3293757746768998	-0.6794248102728414	0.18362232080845753	0.09833248177947684	0.21260540625428814	0.620515207349995	-1.001726201883199	0.3776421830363753	-1.1363732033772664	0.4133444478567998	-0.19993552948699347	1.1180946657352904	0.08980539003341259	-0.4187820657862512	-0.482475823996087	0.05695722225333822	-0.26646223863922397	-0.5753883608520166	-0.8156919601063057	0.3238797975233183	-0.0023172586382794974	-0.08485258392256156	-0.7716416239236824	-0.02518178695035343	0.03502126371383639	-0.8687217968925525	0.727639525620505	-0.049780767488215645	-0.6506700626271608
-0.6406920579288181	-0.44208852902234436	0.03491971779519065	0.1398154444927038	-0.05895560906176861	0.528624587704214	-0.4848836451358799	0.2866813804132076	-0.30831759379024803	-0.13257258396905275	0.07137229033636405	0.6242419287400337	0.8461384921347406	-0.4724044555710673	-0.7331604260783137	0.8377662120525338	-0.6809924588976795	-0.12697233297221425	-0.6778647355795012	-0.624501891071602	0.30965148447025564	-0.044865217997141146	-1.7816160257243912	-1.153831926680084	-0.5697390679967361	-0.5214980126489173	0.8555536302805966	0.07348787778292606	-0.30715725948655087	0.42714070140629945	-0.8660923223231867	0.17822577394677602	0.5427818671487653	0.36485171225919444	-0.056730593506560525	-1.692161943762697	-0.15990195364072757	-0.6253883319971387	0.10243789549157362	0.057124636523438084	0.5215977328376591	0.07823777129230444	-0.6681056036402254	-0.4824989911437334	-0.20744646367109693	-0.7651172725766077	-0.006736137132062154	-0.8065741306856494	-0.1159889275822932	-0.07711295346675434	0.0030509434715401086	-0.6945548518842247	-0.02084799429328929	0.1466047784439128	-0.2095321250268362	0.9754323623617466	-0.21469682602906154	-0.0814905114689129
-0.5192606130397285	0.004309678150823365	-0.07108428455586896	0.1613965533526303	-0.015063741587481291	0.7154169797048556	-0.46833238741946387	0.2641589470174275	-0.3115748579640355	-0.5858264521606371	-0.053611025250412524	-0.07758581363326959	0.9755662246992575	-0.6418321889729393	-0.0859228107706166	1.7852143118840875	-0.1926480213315421	-0.46959460860886587	0.1824762860429791	-0.4896642900251154	-0.1719474224760354	0.16410718615045067	-1.3393368231174763	-1.1696889396349275	-0.14866920410856793	-0.7100668200098351	0.8287561539816755	0.2843672540429991	-0.32840474544062215	0.5007014290082488	-0.22736310103191681	0.29882568677874893	0.621652191075284	-0.14357095695520253	-0.19574001397170462	-1.1538051746831877	-0.6607385214961164	-0.38750619998513447	0.12822059956705117	0.31665832535998284	-0.06328505750813633	0.12326594891126427	-0.46883134671246807	-0.6069663104135361	-0.06214776955700711	-0.8091302618232339	0.08743834236287415	-0.5184700962785623	-0.08848770400801763	0.14125078584629608	0.13393988475626215	-0.49874646201915107	-0.24919879526040187	0.22311607231022876	0.5203219247513907	0.9441866777626234	-0.3080032569338764	0.3264733136805967
-0.799076095719665	-0.42700008920466526	-0.4956165421910149	0.18656119616044725	-0.26830843656111036	0.8511260960242328	-0.3592575484828364	0.5781457806503801	-0.25367281749399545	-0.3985923431647104	-0.38862914738363646	-0.03942213701962889	0.8044485039259286	-0.9356451903663123	0.7248856167033577	1.6406605830019196	0.5285376216703016	-0.18581106436408998	1.112562265088116	-0.16408754762646777	-0.2879832812183423	0.024821666262946535	-0.8941345394340756	-0.46346407626147723	0.1398085011537651	-0.7294053301947876	-0.06400941727415153	0.03903181206850186	-0.5999005229739337	0.7163612478079241	0.032907946753218655	-0.028166510482002863	0.7870122698966905	-0.045220140352661475	-0.14631498932929105	-0.6279003659531084	-0.3092276448713416	-0.3289760061746308	0.5181778033608766	0.26927945506446965	-0.6121727841067225	-0.025212231469330108	-0.37149201126500864	-1.1064388777210108	0.1736774210724414	-0.45558218576759874	-0.11147994395544136	-0.21516152231409535	0.45284093884484433	0.6809164455848622	0.1401695178313177	-0.3568868160374825	-0.26703310616985826	0.1312008205220909	0.8670545380082622	1.496170251188739	-0.7481416669599668	0.043186257336370805
-0.4206517998395406	-0.13578648727829162	0.7022764369054836	0.14048757337115833	-0.47200225097355114	0.8795943711708707	-0.47618128676182264	0.664215975306977	-0.1579451152197623	-0.34015488352754747	-0.20824486786645655	0.06646465212175247	0.14554639389362975	-0.7831261950244569	1.2379305531536466	0.9688754373250629	0.5093704449931142	0.5972125949810289	1.185954263278627	0.15366998066322834	-0.482698610244522	0.3950843175000358	-0.2563302033075123	-0.3026192123803744	0.12956504610693925	-0.3812022111001597	-0.7828743165042085	0.0738412661155843	-0.9543764587682835	0.46713183409725456	0.22637898079769797	-0.6050787655203278	0.9144157735360041	0.00566620681590608	0.4635000872080565	-0.013963434739629094	-0.011215502167829242	-0.23152511720868796	0.7715011421459664	0.09679960419737943	-0.7958918400053732	-0.043151468621254366	0.13343980105981787	-1.386764388347566	0.47521133284500783	-0.24680174266205962	-0.6451469201324433	0.39606391368701266	0.5197091296781445	0.6406935135594324	0.10503095086881047	-0.11609598864112348	0.5794186337531135	-0.16506923791558528	1.139652816261515	1.459769377498537	-0.7498730590158689	-0.6884950457625747
-0.0991629686055144	0.3618803034761	1.0277586180355776	0.0755652205004426	-0.6280896921833158	0.8845420376743615	-0.40544738175437667	0.7083110389935817	-0.24613447029096952	-0.10449181666548389	-0.417917724182363	-0.31867240995115936	0.04997219120787793	-0.1066852794663451	0.7673645225404162	-0.10578670015792259	0.3899104116356597	1.1147231738469754	0.8449531081692303	0.5385105456575552	-0.6279479401285939	0.15445697420270027	0.5598254298787864	-0.7926912121885732	0.24738835583136884	-0.09335597025583559	-0.616609184154242	-0.41817877956646604	-0.4356540612996322	0.37371286218270794	-0.19117168553176864	-0.9353873017560483	0.9269241766225714	-0.16397841778460306	0.239262256350947	0.38962898917527655	0.12695676159261354	-0.1915521404883337	0.8847120569165808	-0.07307455748042477	-0.44026065300419237	-0.15280972858872355	0.3038150663087914	-1.4662463144423576	0.5487350196669187	-0.3809923387057189	-1.093964137125056	0.40536121129217256	0.18273429950127298	0.365535845344913	0.27378625722930183	0.33809112336135266	1.2909433618439816	-0.011095916582864561	0.8027176185013298	1.262609928306887	-0.726580014884213	-0.9460257219553099
-0.22624145097497778	-0.4907590354571456	0.46413462639442704	-0.009025979505825885	-0.845960688743316	1.0464944046974511	-0.41373854129799825	0.7166030543109061	-0.3301694561610706	-0.1382793836646954	0.1816991613086259	-0.7887135345575962	-0.14737693316379763	0.2545539121844383	0.28455484681758186	-0.40519816061868413	0.2165711869200663	0.5718609958210465	0.32496053049194684	0.5113534991273709	-0.642266392507336	0.11364316425987354	0.1978251645485233	-0.7789948721393878	0.4088814255358617	-0.07687020601082498	0.23100021572749393	-0.6685213595882361	-0.08877423697417652	0.2507606898686788	-0.45424932070673274	-0.3216530785764216	0.5565351825552286	-0.18542146682405328	0.10837377699038724	0.8434158589017323	-0.17540783104084193	-0.34815464371687366	0.880698255719064	-0.07707460374641917	0.11500658427046326	0.10950040986993485	0.42077505859915504	-1.339311288110915	0.5362039978657746	-0.33108179793362674	-1.239266125539662	0.46310237629917245	-0.48680194480658806	0.5799704181352411	0.17289435678125267	0.05802684683451226	1.9015238628689415	-0.3262013542467788	0.5759772995632227	0.45167561986710303	-0.42353685776940186	-0.574309720624409
-0.22941083302802834	-1.2908397268014615	-0.06139406195987934	0.006262060877625486	-0.8742091024641369	0.9773787875813189	-0.41492180260221173	0.9044924087349968	-0.39989814578719846	0.19364637208878582	0.7812643503370349	-0.6959853730013795	0.045206163226955254	0.3486092323131262	0.25544933468005876	0.19335525042035023	-0.026015236877130008	0.13377052923893565	-0.2035097754194848	0.46458661905363435	-0.5745497611596629	0.14018457566753	0.10543096600660175	-0.4983433411831271	0.5369641197480656	-0.27176607248198126	0.8959741747890076	-0.7141911195882941	0.19523835785042784	-0.01260064704138938	-1.0487375629800093	0.12125436329443193	0.541131951027417	0.4501462622488279	-0.01598939771828134	0.6772112749599314	-0.551885918076405	-0.9568533432323393	-0.008935103224320472	0.04224335859342296	0.5473408624406753	0.2636175115921582	0.5364434300599998	-0.7411911136940039	0.7508605696682437	-0.09121522620652883	-0.8518699265337173	0.5619712441267772	-0.5647458937314686	0.5748009072394505	0.09329017819847357	-0.25443346932645244	1.525834021220068	-0.5798245356443418	0.28457676271926036	-0.7909465737072296	0.2666531165414409	-0.3434099418611536
-0.07517536311085704	-1.2369392549966234	-0.5576072943700421	0.025906280301252207	-0.7873238096470174	0.9656723445248723	-0.5465256253395466	1.0130316154012997	-0.40851667284930876	0.044751305945265926	0.5248330355212559	-0.6469642133437971	0.35381033564641395	0.15456683408524793	0.6408921688871971	0.7401169586624647	-0.11382510720290208	-0.23416742270331592	-0.42877578939750177	0.43365778311853503	-0.4593639902793322	0.28634212612821963	0.19940826392005467	0.06840972332432609	0.31760742205826636	-0.28166200957865695	0.3259515693477929	-0.25032484092380397	-0.07530502155655062	-0.461759093820551	-0.5544109867985432	0.16081111132114018	0.35392567222481264	0.8702991368153687	0.6116042584663903	0.12156745700644073	-0.4017341182118627	-0.3687080624327002	-0.6001709335465936	-0.1295454726311279	0.24182592960372118	0.39332493780119443	0.2564778950527913	-0.3911631761034347	0.8127509551090698	0.8475410304635983	-0.5139224447333177	0.767094278301636	-0.5584544684682118	0.14463894016528037	0.1621257602039207	-0.5090021227193136	0.7006707843294946	-0.9659781480436503	0.09523955597149418	-1.0023057501376917	0.350726042551678	-0.12392126620202769
0.3212126849953033	-1.01652881812012	-0.787352757645007	-0.1335438244717732	-0.788449617008205	1.0276830636250738	-0.4711486928422718	1.0184106467929208	-0.4340878457659526	-0.6450830122634619	0.3410148058580577	-0.7091778373755854	0.5604414289062369	-0.2328141112657155	0.8469378204853237	1.2928583708594117	-0.6268265431516757	0.06080125918195785	-0.4211563948882072	0.2756683087670507	0.10026682122239945	0.12379428547184375	0.43082124749880846	0.2528835866460227	0.34193898300517733	-0.5160579020308846	-0.24662155921543205	-0.15826005279157568	0.1495142444897271	-0.10522185184715943	-0.41141005110319234	-0.5654730999774299	0.10518952109499943	0.7020727681779235	0.6941483386223467	-0.625902413067185	-0.2457122268810742	-0.3411958271697365	-0.47404054666577955	-0.34302282704730763	-0.2380636107906431	0.437109424548642	0.03572543678312889	-0.036426116909636735	0.919439425813162	0.9359213302334131	-0.29220880773490776	0.5584420797456506	-0.28459766114959223	-0.397745010108403	0.8119769875929528	-0.10522640359796154	0.3557053750358008	-1.158288579689429	-0.5269563162050701	-0.8601464347275151	0.4351932282527354	-0.39068261440578145
0.5604202592183817	-2.5383627691508144	0.13508349049971535	-0.1533967304026287	-0.7646284347516039	1.1087824215976791	-0.6640105885824882	0.9967372717943714	-0.4066767283607132	-0.8420693626902406	0.12008536879678804	-0.6137140290164816	0.7084597933749069	0.029254135162119766	0.5807924544708237	1.400570899313782	-1.172007958115323	0.2734120390328641	-0.208709459681429	0.591299964529911	0.00948805141893763	0.5252340699198453	0.37222842518646887	0.3497018352321606	0.028000960629995447	-0.10186925685646264	-0.3083311375634457	0.4265281680045172	0.37211212850614267	0.30900043217482664	0.12794824539071056	-0.6234849941375357	0.11578263611643422	0.5258214332874611	0.37985286113172273	-0.5282406290027396	0.05437239653552922	-0.15275287226503462	0.14399968144630668	-0.6162945570022272	-0.8920104517837599	0.5042256709987809	-0.05045342861848189	-0.20185479125681963	0.8113003011311083	0.31860688710828583	-0.46418613504967415	0.12375452080674512	-0.13423843154328338	-0.5852816605748298	1.004875716950111	-0.027698109320823165	-0.42888090679215635	-1.316586057394893	-0.4837481367210058	0.2645787893003245	-0.08009626771774532	-0.7343897906615541
0.767300260745038	-3.0164896620312183	0.7521813622309648	-0.08460547145800319	-0.6930415168611893	1.1732981702547076	-0.6025529122400296	1.003543819275125	-0.6403510438450831	-1.0260033007549054	0.6732829357409679	-0.6674404833951111	0.33854851476365855	0.07896646616881942	0.27084175886817385	1.0097947046310047	-0.8064933003037754	0.2335575224697004	-0.04280663058629905	0.5843672782411082	0.20433812539617402	0.24341405206066583	-0.3564998770198839	0.18620713129345437	0.06486088125751818	0.18201001336877956	-0.510495036672458	0.7219606032439129	0.6266454407619819	0.14515334791616333	0.3697642240432939	-0.5874787133100631	0.1651182163375397	0.4339116425464389	0.18195521846913243	-0.4353468983851488	0.7461467790781461	-0.4396365115643263	0.1675803569090689	-0.06458571510315546	-1.0959004820345775	0.4774460534989698	-0.3760396471257108	-0.37753356528201554	0.2668632951279019	-0.14393942360461273	-0.7420993846470012	-0.17285091402881927	0.05330354024590571	-0.7118425268667191	0.7518513525196548	0.1669307594686676	-1.2022535401897851	-0.5083825126174474	-0.2896240867011655	0.3370144405168177	-0.022524509002910406	-1.0968351409280395
