global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05
-0.24200822412918022	0.5271876459908544	-0.23238980733760206	0.28057353925837786	-0.06614479774340645	0.1402727271548359	-0.7278068592504963	-0.6558107595824783	0.6684213202344482	0.17424983778305558	-0.35370587729076536	-0.698664040985817	0.055469658712650756	0.6324046871747377	-0.3023611040585299	0.9976941132226994	-0.9488196123351906	-1.197777961732847	-0.44949444938451233	-0.14967163007516307	-0.4381647797944571	-1.0711584724773757	-0.5117890330808369
0.0414277907394695	-1.0658900719422713	0.2921733750195056	0.3596893327280879	-0.006850688598720747	0.25719301783150195	-0.6419718606268283	-0.6580433199928286	0.7244151564634037	-0.27380279245271366	0.0015930515983711758	-0.6902050285558643	-0.4150981392843161	0.6997552397296154	0.19872304857867096	0.8007062688349067	-0.7611880118343854	-0.6168849527815178	-0.35824566345471776	-0.2090096160971308	-0.5475733536967481	-0.5555521062463581	-1.0102089774985468
-0.0352996234467641	-3.640886967702709	2.071518266661084	0.45853291860814643	-0.6781204212705058	0.04182895992763422	-0.6498062730766679	-0.44546589981178786	0.8525649318126282	-0.7610880724950198	0.39621514791302836	-0.3607441726033403	-0.07533417866158718	0.5383356932753356	0.15525416020456767	0.7223242870917379	-0.36054427666789085	0.047580566124800244	-0.1828883206258529	-0.22245979831367899	-0.2986145639354689	-0.28071943569672636	-1.2453225320846346
-0.43674505554272297	-4.949462404621101	1.958251714205708	0.21478986241052853	-0.6879244877556159	0.10486146000125901	-0.36210591094892924	-0.11108305715748046	0.8039804897078435	-0.8213031251101861	0.9335428401692691	-0.25792976255017175	0.5591236198430173	0.45734416152945917	-0.2077972350593193	0.2158594134632906	-0.19350573823658193	0.17911745815486554	-0.7388510707686023	0.4484304644548189	0.06284928857060942	-0.14405010476892224	-0.8421206023910168
-0.5607613871357091	-3.1648397301577393	0.6207914135048805	-0.0359098046244076	-0.890112269330223	0.19517073264256118	-0.38584115259372787	-0.03801958971201472	0.682770646787744	-0.43104136794073383	1.4290770130998134	0.2145742575824732	0.7895627472627866	0.2723777330072886	-0.164779023227432	-0.2570842497645174	-0.13918663604737527	0.04566481657651678	-0.31818303237003565	0.6218076450074711	0.40162711537684614	0.03434543026438922	-0.081736317601304
-0.19132280608421914	0.165485690322426	-1.1412325641384753	0.016441025935373083	-0.7600519847679035	0.003776998774951912	-0.6414642006829843	-0.09007156417366863	0.5387969976093284	-0.5592897837585533	1.0397244412875266	0.509620937163601	0.10597445367206564	0.5743718422705978	0.08544661298987467	-0.031093386229147202	0.22987101665126342	-0.03405688472279871	-0.013282964534337693	0.7013306607373946	0.4521593503809917	-0.05371212306360722	0.10622720938759801
-0.02208410247165976	0.1242410242635063	-1.4421951499816952	0.0029858979490111556	-0.9321200917198035	0.011610956088833014	-0.7316575862420223	-0.12586499555439273	0.5293227018368497	-0.34638659047039416	0.4060530902797148	0.6621534219363054	-0.7540708393060741	0.22904864791673277	0.5824146336510584	0.18044683723668328	0.009455282791557182	0.09558284101715557	0.19406700838465837	0.3635765518730142	0.36624845324428174	-0.3237352291289476	-0.07057498135406991
0.2609586511751789	-1.7458874100531678	0.16553664596560982	0.06848043493555947	-0.9871252234030572	-0.02255545567870055	-0.7467381283974092	-0.35020748241754507	0.439701985564374	-0.15770138857803614	-0.24119484433388455	0.13016080292445464	-0.7745524170852964	-0.495848975831087	0.573560923209791	0.19229809323373837	-0.5178672270721391	-0.1481294470734241	0.7459373711121278	0.6239708622049138	0.17681238089928275	-0.24757552165173535	-0.11283465539775818
0.30985041565467314	-3.26601663965838	2.0540779449994844	0.05613489371873599	-0.8606255052642933	-0.21737354554292126	-0.6046976501990109	-0.3304174502541092	0.8809935175327497	-0.023698589203009136	0.18393549010134702	-0.010394445797235329	-0.45591224805920655	-0.8694457819625602	0.42692835660993417	-0.39428401504871047	-0.5159225043392147	-0.33858295154333884	0.22974963440175672	0.4518839021949871	-0.04334674155538721	0.3672966503786023	-0.21949702397979803
0.7381897610733883	-2.6508185841264282	3.3022280338223147	0.03274098145339224	-0.7794761860837696	-0.15791952677673152	-0.7237702002541992	-0.307058638334518	0.768267081410177	-0.15940822817010497	0.16583945583270987	0.4673134865772564	-0.43341084796302753	-0.44167895904870014	0.03312581138630161	-0.851981050018084	-0.7687048314651367	-0.12317692608808856	-0.19517489633510257	0.3686836801787573	0.15867442317878516	0.929446313042916	-0.29734467058195924
0.5521710633811998	-2.01546220290507	2.327064889538432	0.06341770037670186	-0.8741279939436595	-0.13868225306562387	-0.6501835202945155	-0.19472752088713788	0.6611012170757824	-0.42949324293807284	0.023530972792200514	0.714103578824614	-0.5716720310544864	-0.5691512257095506	0.2637564373494028	-0.7126732902557131	-1.0752603858472565	-0.2098022262692487	-1.0843682916228876	0.02938046271983535	0.1511377176904963	0.9803887620711939	-0.46042529369412705
0.9202707259993141	0.2781088417427653	1.8545230016726886	0.16898574165293734	-0.815420464395106	-0.1300188008160416	-0.7250910586536938	-0.4334398959527011	0.5035251977746129	-0.39403012135576904	-0.00994080248668189	0.7122121398828356	-0.49855231279354545	-0.02275798785940211	0.43906544526617675	-0.020638035251452892	-1.088070118766963	-0.10829690234893148	-1.5234575867456697	-0.2334049474407783	0.5410969287783406	0.7927663660759945	-0.22765746328033126
0.5968157564731849	1.035364441649025	0.6855600704165279	0.20194039657408225	-0.8045240245029959	-0.0383587945834509	-0.7626996728853344	-0.47516706428776856	0.7974255979964204	0.08926743185722742	-0.10403955766706195	0.6493393378097371	0.24366493590411653	-0.4883571559493441	0.09770816368305497	0.3472535858187031	-0.38409916826776663	0.25713940131878127	-1.3575146376569216	-0.8726985198055345	0.5853261570798187	0.38205923246439943	0.37404199561573703
0.3440475905447033	1.5995541528172006	0.42601322949230735	-0.08618270113327492	-0.8742047043087556	0.048346878731599624	-0.7986264573438066	-0.45497134998897604	0.7485811352361725	-0.15472155542926008	-0.45740846951017516	0.6678285299320078	0.7019308001845238	-0.8578422369434173	-0.05187612613226199	0.17635914569470698	-0.33122208107813556	0.7877074760181533	-0.7782391761314951	-1.1441666142415376	0.8688222093310058	-0.1215110823911907	1.0355134782704118
-0.0875390708194114	1.4823626681915352	0.11543295001218026	0.052938540622725655	-0.853513098952701	0.09527538711033592	-0.7386265997888544	-0.25323875568709164	0.9792259949932672	-0.3150886702967542	-0.40655490018241863	0.33195052472242514	0.7306972252715681	-0.9339615447762427	0.05832396290808939	-0.46959270745741954	-0.3517442773280544	1.0124318757502215	-0.37469043802648644	-0.914033777851228	0.6932452122513624	-0.25357008355822935	1.042786547891738
-0.4331293731634742	0.13747977161261815	-0.5586111727093106	0.048475107708293615	-0.8109151954819226	-0.1674083708710322	-0.836156060719034	-0.21155385886761136	0.9425093592200785	0.04405011025428887	-0.5862993101455389	0.17119013854541248	0.6528480276422676	-0.5949024465899054	0.18763671049629843	-0.1580155139876193	-0.4811241813935755	0.5137261364005604	-0.3116651727371594	-0.3963890132142783	0.5694023999491223	0.09076113561992599	0.8423965218313906
-0.4117892066725942	-0.13204232561839266	-1.0995456943967117	0.1355356760016355	-0.8521549352819867	0.050060489185918045	-1.0498670930257674	-0.23119567221685097	0.840006836050131	-0.19192195490086084	-0.7286444865598266	0.23487727562687089	0.38491002687475256	-0.3145307047198173	0.30180239012814086	0.14788986060390505	-0.48739509066676595	-0.12912930996602023	-0.19527929862962554	-0.35024332871557706	0.05975711305008328	-0.12496345455143243	0.49459561039874705
-0.3138761186019788	-1.1002343525129554	-0.8438967079859833	-0.06801362379388268	-0.6750911903601404	0.04498728910506862	-1.0350102036673539	-0.3527255224336574	1.1093735413599928	-0.819584748273157	-0.9118139266880873	0.3811736410082501	-0.11114011860929036	-0.2714278794790969	-0.0013243904773939904	-0.15045437203267756	-0.35099822966813865	-0.3347199407489381	-0.24016911364034724	0.018133880610386996	-0.2470580817624016	-0.10428508846507951	-0.40666871597970794
-0.06265535574530058	-1.347224453064002	-0.6593119480895994	-0.09614091395526528	-0.7057056826675209	0.11581805580497229	-1.0174121781342889	-0.27909848425869904	1.1662288095871798	-0.9228032223184888	-0.9523080027152819	0.6662796639834522	-0.5846080151910539	-0.2765396901115479	0.031456488905847665	-0.06177062929962506	0.2514143919390858	-0.3113656617985506	-0.28398740194586963	0.2023801024271437	-0.4785001671905528	-0.5314568675722805	-0.5849872321561073
0.3434962468769321	-0.31793054672421206	-0.7342927081365139	-0.10273101931307611	-0.6307287121881233	0.20980338963504247	-0.9319612929055318	-0.23034370162636564	1.1404500727666849	-0.5910586244962172	-0.9086062800949943	0.6714839229197092	-1.0568486873165084	-0.13379125705854267	-0.05858478264295769	-0.3413169192330383	0.28563196326842305	-0.012376556356567505	-0.26319949166290685	0.43609061254630765	-0.4903036696461887	-0.47808270130186775	-0.5024909850490454
0.41585197762930937	1.6903679971314498	-1.3054817265214245	-0.27040466286129494	-0.6035936645441896	0.06611184518436852	-1.09893574976532	-0.1531404643127731	1.100134461280955	-0.2173387114106266	-0.610856003165296	0.8462711162300819	-1.3214483014895022	0.5433752528522119	0.0937156272538903	-0.26485140820026787	0.16979345621032785	0.4167622407961216	0.26971220821239056	0.31086418464012633	-0.5754830444455236	-0.5204175233823587	-0.34284216682626184
0.5477960240175058	2.1710402798569026	-1.3980086068412678	-0.37327904784381494	-0.5968889431951436	0.23832225146197727	-1.0756934165426142	-0.15217156227875311	0.9766134921387088	-0.007776078808804357	-0.19052403970100062	0.8476223643037563	-1.4302396832650526	0.7012232880176211	0.25187869422055986	0.06918672074494123	-0.3003178423045824	0.1475080361501843	0.7146585924023803	0.24824560586531655	-0.46006250448731134	-0.23944211567927298	0.03509191206253047
0.13212795783662215	1.7549806731508744	-1.6564583046530832	-0.33399400890013675	-0.3384412670492773	0.34703450046972045	-1.2518232991294962	-0.24655731363258276	0.9579522296333178	0.43524492588532815	-0.11189544591928201	0.22548097225763714	-1.1638231285805247	0.5464600530569953	0.40011315169951706	0.2743170452663295	-0.06269837598429959	-0.4287005121802037	1.195092866521112	0.2774660283005201	-0.3514216983920937	-0.37945983714228915	-0.09229239285857671
-0.22868899170276202	1.3726929534358567	-1.7134349199283077	-0.20315196211607292	-0.3423877492917622	0.1683527678131357	-1.2544519285486972	-0.2530796234856494	0.9531919169540836	0.5661852488074021	-0.15422792362746052	-0.13554174289198911	-0.4251067533194638	0.51922220458477	0.430484840318752	0.25327163262119823	0.3109112298912206	-1.0567579486200651	0.9387623785939202	0.6815464556069262	-0.21768180730576536	-0.507030761867739	-0.38104817463627905
-0.05887152351158967	1.0933043528234545	-0.7027955407113683	-0.07814089491160064	-0.35978347174363906	0.07985782664379312	-1.1889130241326908	-0.25236676155039206	0.9375069783904032	0.5227373798826788	-0.05688068370838201	0.1852165787765159	0.37205783570236367	0.029704722436352683	0.36120971762070414	0.31140641381027245	-0.034956360903920375	-1.144159126311339	-0.08627114434345054	0.9154587117218641	0.062001850118200086	-0.8121413651404886	-0.6610411470785547
-0.314479794351047	0.29215834270154406	-1.038843806624713	-0.44155511367148953	-0.32065765331394414	0.12514827198862513	-1.2778769281719826	-0.22007525690945745	0.8688466783074271	0.4421839731908024	-0.11023429152997068	0.6124810882183571	0.5512324863769237	-0.16348391159057618	0.4352862973510863	0.14214761496193876	-0.24501847852918762	-0.8752007109334636	-0.9006295771750151	0.7242688600595506	0.19729469289173088	-0.6286101749057014	-0.44541530223743314
-0.5706093171715141	0.9347321898399822	-1.2235256492796378	-0.3869312971841619	-0.02478598195549675	0.038029051714681184	-1.3350174925365388	-0.2139621722498977	0.8888468681668288	0.2448958106162384	-0.3367651995744463	0.47570165144086174	0.07681200610371042	-0.31527048763549115	0.6211813651515836	-0.18594043146202877	0.022849609957734118	-0.26799099048706576	-1.178183576237903	0.7088044943099769	0.34043313041370954	-0.3741524295383548	-0.182853906114073
-0.7491834625240472	0.21357801836170492	-1.2297104097072447	-0.4212661173713804	0.02000105247710845	0.06184745640184278	-1.2148728149664623	-0.3772737174893458	0.9159190262832121	0.00202745579888186	-0.41982183307129345	0.26039831905292776	-0.7050997933947619	-0.4187938068165075	0.4919449484570378	-0.3434392666330879	0.30505099760104215	-0.2828957589645585	-0.4180949069369206	0.6531070199029169	0.5049763720914406	0.009526025193878468	-0.17508819403070858
-0.43252633200408047	0.7114187483149268	-0.2907146389213705	-0.5323796668343801	-0.13813719264232135	0.11430957213555866	-1.1232354170097407	-0.2294135594760137	0.9022887404131839	-0.16740905960612754	-0.33999138562447007	-0.09586482310270049	-0.7364624787143582	-0.29264573760668755	0.33443615074531535	-0.01843713498274019	0.22902415529313522	-0.07015496720870351	0.30928715393944073	0.3801220100347879	0.5662884082355728	0.1431337901009691	0.06729919905040857
-0.2595421139690492	1.8538375488392074	-0.7041737378945904	-0.7472956519722604	0.021996951135340087	0.0034738898476109475	-1.144343246952666	-0.3294838929733963	0.974144684528624	-0.31777354953602993	-0.07895650341582051	-0.18326898635086492	-0.7610801610514998	0.31093889487395815	0.29578923313196787	0.652418396777547	-0.4335206824819602	0.11395100758805546	0.6137743292918051	-0.0964524937433842	0.36330342226021634	0.1948091070030878	0.2412486774292197
0.020867368250176613	3.023303647041291	-1.138240407720807	-0.7189672423328426	0.30551887989425974	-0.45894793108144144	-1.2579928798706617	-0.1037623555792716	0.8638905411263034	-0.5170944006239682	-0.07147918438849916	-0.4715657642620365	-0.7632733081898427	0.48895185784531475	0.17622116359801174	0.7827284358497593	-0.4703847383786198	0.19519679642599527	0.5758458342405423	-0.05772057643126078	0.6003297594728121	0.004531472570488177	0.15890825075460022
0.40220002032584906	3.0150502410676516	-0.19124504289636401	-0.8465774157417665	0.21076182491423767	-0.42697070933501147	-0.7768625029434093	0.11530414027687252	0.5884308353251608	-1.0326431094945847	-0.5621360738221413	-0.7015564990363693	-1.1982388867756284	0.6589247638998583	0.21973742988557116	0.43138578970038133	-0.2630217113756927	0.25164651952628747	0.39570401920265075	-0.4093458749441941	0.9487119561457046	-0.15397167689440874	0.08564821744471203
0.5997526465290803	1.679668251374461	0.6910895604324976	-0.878934814709697	0.16162144276938117	-0.44236436696537645	-0.7502668367929121	0.1439451385572094	0.572159609266894	-1.0037148785621244	-0.7820710701388743	-1.087645869989326	-1.6078284333923896	-0.15427648205578035	0.6933809757926442	0.44842856176770074	-0.1943156875360863	0.3713603529245535	0.4601711487597232	-0.08109212811830813	0.5698915801571156	-0.534966887689636	0.1522303736562301
0.6568932371311971	1.0606517370467707	1.2791615235504574	-0.9265331988395539	0.15198265531926827	-0.4208474032713419	-0.717808982644532	0.12382658991364387	0.6604303743245222	-0.5915565039856331	-0.22213251767931635	-0.7065479654153205	-0.8973909314579026	-0.5178150858134092	0.8586925622105965	0.8175086076170172	-0.19084104032162502	0.18783686475442063	0.4149125957384201	-0.050490461177526556	-0.17253454510817895	-0.49839561950051964	0.14137344183806674
0.4832327410827376	0.13997429658903116	0.8505065622001857	-0.8906927980282706	0.06437300648457124	-0.391688004353129	-0.9318306213548834	-0.06387198456689441	0.7788369884327672	-0.24229739078436258	0.3394486319505729	-0.3984703124083259	0.20696667457611578	-0.3078250578966127	0.7674667937736361	0.588855563635171	-0.3069217895779033	-0.6546333174450236	0.22375100138553125	0.18865030309606076	-0.5652728413041135	-0.32540257680845375	0.5326351266148479
-0.037630485969591135	-0.06664899679355618	-0.5520042720809342	-0.9776749199877031	-0.05777075279651228	-0.44046677635756387	-0.8475486577116629	-0.12893499992123725	0.7801802842138449	-0.041020564659318595	0.3637491731713589	0.12864168859485473	1.1168842129660561	0.08265367935444104	0.38118497252300854	0.41749785340589257	-0.6870556673842113	-1.4491066435674338	0.15475626439803677	-0.009024812342586074	-0.5468407893744196	0.11768843583667184	0.9923381869305714
-0.2531553947434896	-0.17551441547560936	-0.8972799408671871	-0.7803764127211178	-0.007282201145521125	-0.4358966998937711	-0.46252840386327976	-0.0966906799647202	0.8787219659792341	0.174624790420484	0.0796272971912396	0.48564608940354975	0.789257736542703	-0.010911941458262988	-0.14969998287981404	0.2500196592519503	-1.0677216693605613	-1.3943058444980918	0.10968344948352171	-0.285509457220355	-0.5839806622246984	-0.36553537737863334	0.5138474993575489
0.03343729875977218	0.047295091341121934	-0.38100195252992314	-0.8176466400593227	-0.00968600139450683	-0.464001856191104	-0.6128497886376025	-0.056754952739586965	0.8828937937695042	0.4017359023322384	0.17295327411284148	0.400214080499783	0.3061742575005474	0.05772795329483157	-0.5791870917930609	-0.04010709091190086	-1.2277162781618909	-0.9210851470427334	-0.10855381716308915	-0.42599604603690794	-0.5154184459390025	-0.8359874931974728	0.027077339793790765
0.7047997597097024	0.8650988150188648	0.1951404553693699	-0.8062680644806273	0.032554406225533405	-0.5598964454136653	-0.6842868676057633	0.05157838820826432	0.909225317336157	0.5012208554901634	0.0567609398832072	-0.30883414747999016	-0.17697405929601223	0.5870455484369345	-0.725926249598153	0.4698595773267194	-0.7982635900620799	-0.3864240575256589	0.15053115712537277	-0.5522883636779787	-0.3289064103901279	-0.7876200128039585	-0.17257078904203513
0.6209977056089304	-0.26145997076013017	0.8289958322057763	-0.840792668867344	-0.038097578982089916	-0.3821115704016199	-0.8158412605794756	0.06241182073093007	0.8896726963861512	0.26768237737699263	-0.3010170376857311	-0.7865778827315806	-0.40669566192467016	0.5058926416758613	-0.5790513141291462	0.5803468382469111	0.15893484451876833	0.05008727233106795	-0.023667474652554858	-0.9721925375708426	-0.6306380478645768	-0.7992022008598229	0.008013290473520314
0.4621690261436204	0.23574536888512243	-0.2856136206380767	-1.058980619881853	0.0008066976437198226	-0.043939315095075204	-0.938007559957111	0.3234879161183729	1.0499822532812966	0.20781747570419357	-0.22694005452849927	-1.0933695559463905	-0.12504797806047863	-0.07556770820159778	-0.7703888955107235	0.2533556594822619	0.8506449099151208	0.3231881604273129	-0.06315028444365692	-0.8510353648501957	-0.9444627854455908	-0.8506943941090277	0.28973112270941137
-0.4597440962998012	-1.1168506810258492	-1.017067832723518	-1.216689716831215	-0.07715701582133158	-0.38488654999049315	-0.9324019747489184	0.3455116528990618	1.0455688619507766	-0.41547313145863335	0.19513643410557502	-0.7915821344838244	0.3869203984305688	-0.4782958221665939	-0.7929130366064144	-0.003639308600510731	1.1209085956243376	0.14057287573967633	-0.055008278973835444	-0.7041285631825153	-0.5139116833606967	-0.67493091347042	0.46757460038361853
-1.0005050635124981	-1.4419059203091007	-1.8038506363521871	-1.131975592924121	-0.11238419644103378	-0.5202204940977522	-1.0463388983358808	0.3658210223976854	0.9818741247831066	-0.9192855062466153	0.36287410094458256	-0.7652361962228582	0.6600754295789258	-0.23217361371205597	-0.4358028277289125	-0.5060406624693856	0.5448121665036065	-0.1768154697923921	-0.4879430484451777	0.050813746011897566	-0.36440826195163184	-0.33368980594610254	0.2864293718272486
-0.9868840586524659	-0.4393375269664549	-1.7647327645740511	-1.3052910366361892	0.009941867190422435	-0.9415545591336889	-1.188108829525333	0.3297048345410107	1.0066178878584893	-0.902321097547098	0.7047842402770081	-0.053304723838452445	0.42487734885970735	0.027463996895268905	0.21353789931016126	-0.45288507222022073	0.14641549648406407	-0.2137261353840658	-0.29104691832136964	0.11141118310815588	-0.21475269983842477	0.23628646018593435	0.09887276606205735
-0.9819697149746034	-0.07154028483661767	-2.029466583529714	-0.9043285457345649	0.03282406352379455	-0.8012160232060762	-1.1806014860204217	0.3868960108794269	1.0027145736542546	-0.735320097369434	0.3427371605256289	0.2594847656818606	-0.013574239241168698	0.5087368162945529	0.3213436066014104	0.18634327498128705	0.12652320510575085	0.011380163715268423	-0.18731933951385343	0.6161946876352413	0.5049037978831258	0.1531951866349608	0.19783938053862682
-0.5419705282160752	-0.7752896011314542	-0.7475095700018406	-1.0686374496543616	-0.048816272267686395	-0.9340116301537288	-1.1664317605035681	0.4468390459682653	1.1421275073524528	-0.36905444567045165	0.30670710291489034	0.21963550605732282	-0.25478049812674525	0.5092383522752253	0.03096327234990433	0.4191788371734102	-0.2121501075860882	0.3591588200434063	-0.16719335204266936	0.5148848814210689	0.6601971930175624	-0.1280871099282591	0.21065267538602656
-0.016827136744594837	-0.8710041218357428	0.1618306136440455	-1.1402257857420803	0.0600982998560307	-0.7801719721731815	-1.1257781587799771	0.3999121158603524	1.2941213183217326	-0.03835404615069221	0.46952595600721747	-0.13604353482923115	-0.20121706152330057	0.5935183125487882	-0.1464217069643075	0.174668275907721	0.04377211439927731	0.43875212011055065	0.11463677421176215	0.6834466888099769	0.7591127411650989	-0.29107655993680076	-0.14409583206869062
-0.17993183425471607	-1.1541669837741328	0.07056016786257507	-1.1215979533506595	0.0710117021575033	-0.7707140509021198	-1.2288569178592847	0.39343986665686415	1.46740837511244	0.3418367292238967	0.4098317337764647	-0.27099186893738014	0.8448103902358662	-0.1334443873216625	-0.18794057897693378	-0.36361302564667364	0.5048525090741999	0.3696579344826472	0.11477883517529221	0.1448429102570266	0.8435659444414739	0.014387307717145787	-0.4796685126718773
-0.13456077990898735	-1.6065898282457147	0.39055993031081127	-1.200115707295399	0.1852634001462682	-0.8703051438688423	-1.3009332080137417	0.18467718747444484	1.4060723913435635	0.48620640672982035	0.27297358302970354	-0.4368550801747086	1.7130936765495903	-0.3142454222549028	0.2199614348069366	-0.7990017716013488	0.28663628170230265	0.05323341698972422	0.26666949262362943	-0.19150727814472407	0.3071214290414333	-0.31934874681369885	-0.5299302752468773
0.4434389135584069	-0.5920318536406852	1.3222369316101135	-1.2735094466214911	0.3733901475108392	-0.8266204817779965	-1.309810514465941	0.0914586039373744	1.423566399046502	-0.0716361363980006	-0.3761187648254985	-0.4386284524461475	1.3201037609317756	-0.2228248340343737	0.38067959317639927	-0.9223535982726594	-0.5824441580319273	-0.0618861879804147	0.24753159683871737	-0.28641144720263617	-0.16715635174546947	-0.37663821219789867	-0.5657950609918292
