global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36
-0.09187059170191127	0.8307111485386075	-1.7990578768206322	-0.29674295490188457	0.2205938627342139	0.3986165943221519	-0.2548795409925677	-0.5138880999629871	0.025808597296424887	0.11051007225313633	0.5231090685079949	-1.1479027057227866	0.38801091296741685	-0.4092504829722096	0.9024772129618303	0.47050046427187364	-0.11662707095609279	-0.22465421167557792	0.00064628917395126	-0.4589755134764445	-0.052222326509019354	0.19642423579583532	-0.538580277838839	-0.4136870317934686	0.5008463371233244	0.39036858573533234	-0.48711998097592596	0.27682924633662065	0.38483922231214923	0.49751268137263444	-0.39563362561304566	0.016912946534859828	0.48202048906158773	-0.31527595287769733	0.48013609686103476	-0.5776450615918813	0.11690140180735452	0.2015483455255429	-0.9352886706552596	0.18025496992661977	-0.7226697579378569	0.6165877970841149	-0.8176272973022586	0.8419524034720842	-0.3276425989068175	0.05258043648357139	0.2957120902654602	-0.7413567749108885	0.02071044129993247	-0.07896195641027753	-0.5916418216486748	0.6656577120486524	-0.45452398676330413	0.6317996229812546	0.2507812500786096	-0.15687800092377338	0.4107038825967727
0.10183196446411316	1.5130295713499597	-1.2840113177774075	-0.34010735648978674	0.21415492458168567	0.43185878720810295	-0.21401715400488475	-0.4989995847741848	-0.003439214260554116	-0.2399566335475824	0.005388651565063327	-0.7792127098227309	-0.042270681640682796	0.0499198033291035	1.0986722907241757	0.6022267937599857	-0.11803441652479069	-0.4902682836075673	-0.5270474114421495	0.0586089857254253	-0.3269707342081116	0.9974828352372758	-0.06383209103823265	-0.4988015111188034	0.7978917043933497	0.5433613616572629	-0.43484396927365254	-0.060794785463594965	0.6080256471654524	0.03925493367853664	-0.651493610690601	-0.4690609737505929	0.8143084371317769	-0.7258278222935715	0.32268617541738087	-0.6849183171712582	-0.08521023985583827	0.19617806080999436	-0.36269190035234405	0.7069947406156213	0.14317114762660482	0.44901533421994166	0.003216650935998473	0.5200823844515106	-0.8364206148229646	0.11416526000567223	-0.07900919159205534	-0.4841578245923906	0.05466820258203103	0.23063398586181877	-0.22306533279354915	0.09972176424150928	-0.6196488087494677	0.4788594215501649	0.3970755801545795	-0.7816403772149132	0.09781093545025471
0.24781892574123765	1.599678069742372	-0.3965554033181023	-0.3017557270067996	0.2025357536032278	0.45546127097397526	-0.11528361536968815	-0.5583052073755829	-0.05290881138068846	-0.5116531997271586	-0.3852819179637495	-0.41329503108698656	-0.4309992549644076	0.5223038316153606	0.7878616045065994	0.21244891496624452	-0.1765593605955246	-0.42056848078279824	-0.6847421748610264	-0.15678776117803658	0.08573516553401822	1.3767334266563225	0.1536668925888293	-0.456419717446797	0.7127688356598278	0.7400337984227411	-0.06115627792726879	-0.3183769350806653	0.7372112348840506	-0.3860198087090347	-0.8218387580795512	-0.409514660887761	0.8936205257798361	-0.6969369814751433	0.43888579622515766	-0.8079539254056692	-0.30848353161246234	-0.1716804291358979	0.3124732747600848	0.8509087188348807	-0.023074239745086916	0.053569735089479965	0.32688921161541257	0.4419153359068929	-1.2467115845144383	0.32394320116253195	-0.6580582049683531	0.014114427793960658	0.46748796364754647	0.14005080567011768	0.2031390261825062	-0.617099265970018	-0.18729476057938632	0.4576769096207872	0.13962978419784514	-0.9827356708925677	-0.037830616309713974
0.0650532050014927	0.6771089571485649	-0.1216080966836291	-0.37246699134668915	0.08830809918663839	0.400640900823171	-0.1526204470880478	-0.6347544454449543	-0.39152579641205343	-0.8200536675991055	-0.5599331480654538	-0.11801365146938139	-0.2094652174210957	0.5221937154322702	0.71545586888093	-0.5518279922109451	-0.1462569851967621	-0.28866517814811166	-0.30879479271353427	-0.44281677235553146	0.4689556722387653	0.9169386028550846	0.506050477969028	0.1145577592113248	0.6049987708384993	0.6266905486584677	-0.26258388225566365	-0.1528249072593376	0.05244800507685386	-0.4831415701911034	-1.0152081429453996	-0.2676334566475862	0.7728488601726503	0.2437046478688236	0.19350610896855483	-1.0162316801324252	-0.8000697637759614	0.3193114111478702	0.8426812005941526	0.9826837004509593	-0.7505572539280547	-0.013789853518850776	0.24917165382327525	0.5065532893278171	-1.1883719607900167	0.05213172027189323	-0.9961473798243466	0.23947444659652978	0.3392491596662909	-0.5742112478579341	0.16593018182275082	-1.0410183286687575	-0.011650750118272697	0.744361536404339	0.5268528880485885	-0.5318230184072487	-0.21542938941034045
0.07255621847215303	-0.31046572896686203	0.20928584139802603	-0.36159178494196764	0.2853133162366279	0.1542058883115232	-0.07040047028116948	-0.5922778156903964	-0.35239256891675136	-0.6100972004423348	-0.7082186755127835	0.039058714638212054	0.26409671365251425	0.2213380234387047	0.29234583344897697	-0.5208515119425393	-0.3238576708764554	-0.702703516843603	0.16359301509935073	-0.2462945484582724	0.8674266660755238	0.6247368749107073	0.8348697271986467	0.3115395981072568	0.706697915911555	0.3035717719262192	-0.27553433231089053	0.5909491933287518	-0.26375535442025433	-0.4624055257752257	-1.156093780231763	-0.08974798496995977	0.9051392526175921	0.7412933784260638	-0.0023601766671135353	-0.7934614800992676	-0.542388402378238	1.1830121258986819	0.5504969126288144	0.8187367232530317	-0.4796263325732396	-0.127496572082525	0.08376589051538616	0.4441821281532161	-0.6830181506824624	-0.3682534648960925	-0.7362974773852823	0.26825327899206775	-0.17844141350642978	-0.9537184053140035	-0.11574523573745463	-1.205338167770826	0.10924603126592623	0.7001730049318636	0.6800974941448461	-0.16136622001662884	-0.4285840774755487
-0.27162230961915057	-2.012907061948966	-0.1409725400810084	-0.4393186352892726	0.0778068775511068	0.4009271640482408	-0.10371674670434473	-0.6371622124775785	-0.23939558464228988	-0.6359495752860881	-0.8800514846374327	0.4498298387507616	0.11454210603620835	-0.05242017511598079	-0.45391229366248104	-0.47736677777546027	-0.8281204793581389	-1.0704969465048442	-0.03940964933800521	0.6098237339209012	1.6968267425836194	0.22008102158116577	1.0164239119108043	0.3149691797916069	0.6487851049233829	0.016503974219896904	-0.4633792322871858	0.7942487111792111	-0.3087699108067641	0.06540773745742007	-0.5675163669407016	0.2758077555409225	0.6645057582167845	0.9561792275337885	0.013949596354101288	-0.15888488755497512	-0.1267967170410031	1.5645679969097055	0.1656464362402247	0.6241606598118142	-0.15495909299335364	0.021958482229248545	-0.3366256655576522	0.46878002673351615	0.11231174013407784	-0.36501943381078017	-0.22066744068779873	0.4722463934178223	-0.8358534217502102	-0.5579985469515886	-0.060639463137506594	-1.0919731037512324	-0.05076040145744872	0.6794358292387216	0.2903279200933542	-0.34747206433390215	-0.4707336486813141
-0.8851830995950807	-2.8497592527721287	-0.315690510564259	-0.5002592988299129	0.14710723167892148	0.17360972811870334	0.02169861238756697	-0.6699597817614645	-0.20748774416310942	-0.47053490811954696	-0.31905601695089253	0.9307232130988976	0.11917905676816787	-0.06256785973329364	-0.47099669265268007	-0.2780354267717105	-0.9321096633393104	-1.1917037270193698	-0.4782075322701047	1.0871220973807583	1.5914757295855582	-0.06641135722421342	0.6771357881484918	0.17319602377263657	0.5424083442705769	0.02205361795163876	-0.7785959232604515	0.4586885722343594	0.035257751952059435	-0.27055336928458895	-0.026703538959307934	0.4761573826180176	0.8910365716711317	0.5771604501359251	0.20754860294164518	-0.12092053782717077	0.22235383780064205	0.7606089406303345	-0.393314027888085	-0.018454201559822452	0.4732093704091052	-0.4540602808061775	-0.6109959343760873	0.4596325327278569	0.5502818293804526	-0.2322405583229782	-0.11215544076261967	0.4432709666501172	-0.5000939646504138	0.5877858707125179	0.1832984338087086	-1.3443693711563893	-0.47980637571620355	0.6367921193936217	-0.41808470014937593	-0.7988501964176649	0.09649281838754399
-1.0327457556257444	-0.9743105174951582	-0.5624620895636491	-0.610446637139126	-0.19214610247318675	0.1828577408148184	0.07990232126272509	-0.45079122787926984	-0.21985489543249584	-0.5318259243345792	0.23022678460845855	0.4368877174156813	-0.029838551038897692	-0.25686305362587325	0.09231134505760949	0.08307791940762957	-0.6296973378708124	-0.8450616894313147	-0.07686111441344155	0.6452514046860134	0.8279921146940881	0.12282696932505889	0.17152613609411976	-0.1361151741847311	0.5280715511715286	-0.2445804264637478	-1.0594358729778706	-0.04939106754707339	0.8444590857555102	-0.5292026639215033	0.48556942904310274	0.051462632319535344	0.5670568667875705	0.14066748377388866	0.3544677119352563	-0.05766566005622664	0.026828356996334436	-0.07341527315782696	-0.3902167215377034	-0.38916875781890453	0.8838143659630834	-0.8140408801693817	0.06834105409887432	0.41258606037895384	0.4090757955042578	-0.19195901549452316	-0.20331979602033184	0.5131339351867241	-0.3309817176553106	1.2873282745781516	0.3279310688614479	-0.9416646632311843	-0.7714352735072633	0.14787551734329385	-0.6535880998869819	-0.7644873605085025	0.4985564445026835
-0.19029123604100798	1.2982921002699137	-0.19176073040530778	-0.16724502582632156	-0.29626105955457177	0.22393142830691995	-0.04376077756201556	-0.4387467234448321	-0.2656162998343007	-0.12074504045008425	0.4378238720242838	-0.002280801525511265	-0.23244820320995632	-0.10723626096420483	0.3201893169664326	0.03461000769409713	-0.43845560645687537	-0.6529806306272503	0.3142145515340448	0.27990456191660074	-0.4340724868953548	0.25719716180973545	-0.3535673904875045	0.17027233291330973	0.23245005163006194	-0.1915083342089966	-0.8437258345457251	-0.347171756534537	1.0207717569487929	-0.566161182993556	1.0038357321343776	-0.854442602341963	1.0680193562402485	0.1273528992179098	0.20844675500930246	0.19061780617842233	-0.23488243210281307	-0.10394283370793653	-0.39492103009389323	-0.4181656482759371	0.4801076016723061	-0.9655439194253446	1.0056925522414384	0.40834010233837226	0.3518281443585154	-0.3614734923590185	-0.21546138372356127	0.824599844709128	-0.08306014523972896	1.3101083774752975	0.6882149162964857	-0.7727980536001742	-0.6218573409520044	0.07819359840418567	-0.49961824416653794	-0.523572862900427	0.8054179326901412
0.4291693960909525	3.261326881144942	0.5890832643586317	-0.25379416969823776	-0.2916026456488148	0.2735408098549698	-0.19612602639229404	-0.43097951602439416	-0.6008756754742173	0.1183364753218591	0.319480533267708	-0.439381618340108	-0.25163255978801513	0.8229484139760856	0.2391418669657436	-0.1681476505908777	-0.40191705304151426	-0.22114898102340144	0.5647022131669189	0.3292001815101913	-0.9283498876679204	-0.07035271292044427	-0.6915243235795513	0.14556432969881558	-0.046982852130465574	-0.24715828800128609	-0.5736186786719587	-0.23945042218506193	0.6523317726628186	0.030440956102945393	0.753227615613844	-0.9121832528145263	1.1162578831110694	0.1073787175455961	0.06266553045127682	0.14010405614564694	0.041983892866233476	0.2428448520493628	-0.19888869179131907	-0.35753131949555966	0.5359009411004864	-0.8099653355649976	2.236633942650764	0.5617118555605125	0.34996727619501294	-0.7756264911986487	-0.17483599681302128	0.8814752272607068	-0.013208159794491792	0.9441276609216989	0.9707192013196617	-0.6542936596679857	-0.36235720715969	-0.2072417574552843	0.18001730861842052	-0.1438955541790142	0.27350439489949613
0.47726946826154193	3.6485685710728055	0.9936069788417248	-0.21438794246226017	-0.37818656507502696	0.061530331296283186	-0.06159745687733953	-0.44346837849763054	-1.0727690086154893	0.2509450886220503	0.3337969525474031	-0.46048583355419603	-0.2548731886520514	1.0970580499775722	0.08693829008688624	-0.35378769649266756	-0.828802373719821	-0.1993460263051759	0.20528002188445835	0.6364555899439124	-0.8156801063270238	-0.6079360612697496	-0.33404683070149893	0.5105290708076192	-0.0009269525687144551	-0.39331210209339124	-0.6349352650547351	-0.18374659844115626	0.045546581985850085	0.14627156215720527	0.4726553946454208	-0.07110346653514484	0.6712892346912913	0.5144895000174096	-0.1881647474918373	0.6386366289310077	0.13122121128970984	0.1246689247913752	-0.42126032040528144	-0.23545170235842677	0.6840905067088514	-0.3602376539058736	2.1668214772632584	0.7506840538745511	0.5293581566752915	-0.29546731753727784	0.022641570564851138	0.15305480458427498	-0.4093769461245531	0.37915410823727314	0.31837030231148106	-1.2817227079665319	0.04938660229712025	-0.5786968230839903	0.46064604338816295	-0.13838366712460748	-0.17081971039068175
0.34588101975587365	4.28132226296521	0.10928701519474288	-0.33456186215594486	-0.0520550303205935	0.08767912393993575	0.11867285092426222	-0.41441083095962106	-1.1677780320325029	0.4589109456988159	-0.1190239637697587	-0.4871196319025421	-0.04317839923484593	0.8576457928391068	0.11608509002854195	-0.5557738572991427	0.008167692213820488	-0.04690224381726631	-0.11755211493763652	0.5447507578481036	0.043103395159462196	-0.6006181173825954	-0.36049140574318234	0.0773453460630129	-0.24536304518041585	0.009577524707938437	-0.5110812695108684	0.4777819750225792	-0.14684209460194883	0.01591666629533472	0.5451675176513577	0.793848630882573	0.5836885290428577	0.8765135446064768	-0.24300823560777357	0.7603531058995769	0.1303793085298674	-0.17715464580325482	-0.4125691091378609	0.1572817521578788	0.6847407149703147	-0.3164935329128631	1.3381128290142559	1.050318225742905	0.09779712910146057	0.5258844289313881	-0.29973552015469956	-0.08659651228458025	-0.6632029802281344	-0.05844124986616532	-0.4776201628973055	-1.2731377039727299	0.6742046684652403	-1.1266180243610864	0.6406290769918339	-0.16023394344659145	-0.5808467458130717
0.6624527278743169	3.992502424404788	0.08208558413607309	-0.40109381340677885	-0.09782306416881328	0.06773196105485416	-0.14334918378560912	-0.45645460893983486	-0.9875252160137917	0.3078747811583911	-0.6103542863391841	-0.7938261617135272	0.19773485584702405	0.10180082398110474	0.26748740943372423	-0.7611227275619521	0.24428179815496032	0.13508306024138655	0.311372406323383	0.23553272230036418	0.25344580464712213	-0.1730924470353051	-0.0766884594066905	-0.06836203680669985	-0.334355989364794	0.4380734279009546	-0.2667914028037644	1.2105244195470823	-0.2513857513887051	0.21852072645301257	0.4700293038033309	0.26273318626830905	0.5173382576368263	0.3978949887002656	-0.1341656230133974	0.4131645590638442	-0.007751347976546498	-0.2685236331751271	-0.20570138023795456	0.7071121630106145	0.4146115865705699	-0.46621917631630144	-0.21011156629601	0.6182362267177574	-0.13950734235417805	0.8943560230004229	-0.510498057829998	0.2829283841758483	-0.5080938283771612	0.006750854126975014	-0.7428285796288993	-1.1347258463475047	0.4632284890813294	-1.3894789780749128	0.6740770311913566	-0.3601993511821976	-0.619344299513285
0.9334099156940735	3.0381305871142303	0.35366157137508125	-0.5536400730601074	-0.24685649811707783	0.041272715088136694	-0.3002665055903141	-0.4916332790272977	-0.9883488639331544	0.4564704055623455	-0.53906878355375	-0.8053096562902723	0.5453498577181688	-0.2429348387780634	0.34882768839085354	-0.7322176310068561	0.5349845478620616	-0.03321079386512372	0.7369037717284782	0.33636413465353543	0.3235154694792425	-0.13032203557772568	-0.32524413902833454	-0.2918587065258933	-0.5775302907304686	0.9494598265630269	-0.060652744280246	1.495786008217393	-0.48472563583552836	0.5834140498225776	0.4023800870980165	-0.24356236420619962	0.38568994448091065	-0.0797714371239544	0.014291375781399097	0.2760102776996836	0.39915312232714334	-0.2623713041121083	0.09343240709022602	0.433057842684944	0.09185448553627583	-0.4432258037390209	-0.35145412800502446	0.1518058479268229	-0.33324621842410157	1.0069560892393095	-0.5932037988434686	0.6283795960080716	-0.4937171112376936	0.05056582776667236	-0.6038027953920283	-0.400115355461075	-0.4732643130604893	-1.0641796825015408	0.6143870633918157	-0.709918186854236	-0.6407736374847314
