global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	t_comp_cor_00	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07
0.049330925837888534	1.5881048215115399	-0.12301339427093996	0.002919430997452857	0.004069125101091919	-0.07890446601799922	-0.5060227997502802	0.44462870589023645	-0.035339710613338224	-0.07258636910373312	-1.280417701945946	0.45818106167661865	0.29920711550479945	0.5783751630446529	1.0611398672917667	0.0540945404755758	-0.23691437347927627	0.6146244281314741	-0.4062260128783189	0.5058574321859987	0.6757069733093547	-0.5878964273904708	-0.5468614866969396	-0.2866531069979371
0.44012235297571095	2.4495062780566563	-0.03882661306672719	-0.11937308859552218	0.09085338833421752	-0.14270335139865947	-0.21413880752555725	0.4666120600487486	-0.10179998696026625	0.07451150725929051	-1.375611386693067	0.5868340101062697	0.9562607816813734	0.7175834920416307	1.0371988092033586	0.12352348837702318	-0.3818705089425276	0.7052655495213609	-0.5376370347263042	0.9909220531079939	0.3967963420410441	-0.4468867438877047	-0.5809030466176762	-0.030563049148576084
0.33490395664919004	2.0523725154668706	-0.6730135322471937	0.040826780334634855	0.02375269806040209	-0.15452632532985422	-0.1820842946527417	0.5228702421975888	-0.011609485356804825	0.39620957366542325	-0.5658296221103185	0.9434990353703347	1.2075149519648414	0.5004176616563865	0.875137917481797	0.01845398077480877	-0.10905383856908829	1.0019822938757654	-0.12482145207245972	1.1566503833841688	0.27117512156186363	-0.34585956085459135	-0.3957581472044015	0.06062089417092159
0.22265602280704921	0.6934882848956992	-0.1852698986851105	0.0234178279795341	0.1583049272948999	-0.135610895248217	-0.03715734384053698	0.6752563953089894	-0.05359934333061399	0.5845429552711788	0.275553094184878	0.7038437553373441	0.9800295853734252	0.5784235825306278	0.4081145812850798	-0.07615709327395837	0.669335968825011	0.7346953972026413	-0.0975989303845133	1.579005632140012	0.8058259896647778	0.04119750163458696	0.4095237594591824	0.17862789613368626
0.5476571829089898	0.5804757116990281	-0.019089614541280636	-0.018233711334166427	0.1351897253708039	-0.23863497462896333	-0.0878656119526498	0.7726369749257064	-0.05521179291429584	0.8175710143416701	0.3538697321098514	-0.2181383249740094	0.7525480278579271	0.49853869177298754	0.10317517193793148	0.02945831889943517	0.36232512609091533	0.3233051400377086	-0.14652374880413765	1.2060117379106128	0.8078259318049978	-0.0231245728723687	0.7994170769835389	0.36127498230449917
0.711806749908445	0.9652783003793954	0.26799721451843117	-0.1743252412428176	0.15116567990696383	-0.2719349300034935	-0.08593923393975703	0.6710398096462358	0.018375699674642892	0.34427636170029235	0.022119416990132323	-0.44330104869925685	0.3309015466437115	0.47680934174687317	0.45648219763656545	-0.05929725867605707	-0.2204514354088381	0.285865795782427	-0.18883677902761384	0.3975603236984893	0.7210387999242228	-0.33549375859703107	0.31867769718555095	-0.0696709076777164
0.3932392405595011	1.1474705878619034	-0.640588563901856	-0.1457507665970822	0.21835448696733684	-0.43826147088350753	-0.26271701944705317	0.7217969359475352	-0.11087830756843184	-0.4527655735233482	-0.2563092389721806	-0.5657306269083988	-0.02276086576191699	0.4165315530579771	0.45814077008020515	-0.3570936237228439	-0.32834909468297063	0.4067356984001615	0.056649799051365676	0.18571500733421553	0.3416492619703224	-0.2164457057284462	-0.12433803829576834	0.37413243183705835
0.08337532002668323	0.6404462069584345	-0.9877419562811303	-0.273755598267864	0.4281300886208457	-0.4993055275939505	-0.09050087353399142	0.6193529388852355	-0.1569602637329287	-1.097003160734741	-0.3687989352815221	-0.8714674078716219	-0.4165011001298071	0.4046411138820123	0.654059855622511	-0.23340258287318844	0.022787551919787773	0.5104673446891871	0.10975507208717411	0.2685435511779667	-0.5505972842274541	-0.14580656136794856	-0.0859812872335391	0.931657956800117
-0.15286711791016644	-0.6433407835842821	-1.5316374057141457	-0.28783861424898377	0.42987878013741815	-0.5233194562259393	0.06379875564009457	0.63102156147656	0.09277318260185691	-0.7518838272855174	-0.280404825139367	-0.819395757655895	-0.4308049362035012	0.4585145735317	0.8165124462833688	0.14226551490227138	0.3446978182703006	0.40016355232792783	0.3406977521371145	0.008483927731453093	-0.5163299183319336	0.013814376378837494	0.08593647377424828	0.8889192630458966
0.06386649675857362	-0.28094230534697096	-1.6469318591662923	-0.3605884517292939	0.4017727713673874	-0.40631475475666273	-0.158531853867371	0.5858366354105259	0.2454811827417508	-0.06925220620869363	0.03701418429785639	-0.45291470084757035	-0.2781247894263981	0.6209836606369982	0.5559377283733268	0.7943231448129064	0.10765833490474563	0.16795104947997283	-0.31907248939696525	-0.2341213981025942	0.033585998421567384	-0.1753077372775016	0.430752116752827	0.34473855344658705
-0.07247844604072287	0.30487057480074997	-2.0298132211475717	-0.44599621646433074	0.3646895853992961	-0.5500651503236009	-0.054883702918166175	0.4854440071185666	0.25652493144344424	0.5105770135887683	-0.07782620867517671	-0.4182350092839987	-0.539775199694527	0.3446085802932514	0.14865480588747965	0.8321713772503652	-0.31404533119948597	-0.14688059749213103	-0.5949868066979436	-0.7700401457458694	0.7262965631159414	-0.11622875600807198	0.4093062959337625	-0.1820481861029141
0.20926214917443353	0.44276537283487283	-1.0454107432307176	-0.5598703942193402	0.38369718464646135	-0.7045703446576992	-0.013467896375838659	0.48952462135307345	0.26157393457230554	0.39426046325875896	-0.36190198752513547	-0.33995459056509514	-0.5598240133545085	0.3179539005441627	-0.21844227110981593	0.09620152741296761	-0.40217247968207165	-0.4426910874575558	-0.5924088412905245	-0.627917078887472	0.774499912683698	0.10021092091050411	-0.1579663359404192	-0.4402443923207513
0.5271650641952635	0.6937430905109503	-0.08268799895099328	-0.5482417213156429	0.642287192372675	-0.7325107033996134	0.17562878028157214	0.5204710532028842	0.4016550897136	0.07449498273605694	-0.17881448088830307	0.16987303354078848	-0.2109926660272094	0.22238681535653604	0.08875151288672607	0.16834042808502983	-0.0795068295170596	-0.5363081718048285	-0.3906089738294197	-0.8930045682529685	0.6800230941799746	0.3099209927719503	-0.7179721724759835	-0.6833914694147725
0.21557636835831612	-0.6514733225321215	-0.11561586954532713	-0.43216291403106905	0.6015906153032011	-0.7999255130241436	-0.015297459780298728	0.4764242124154867	0.5607472199667478	-0.2642741122789151	0.033219674164505636	0.2574375173774781	0.5940673081114745	0.12161868819279562	0.2355163880267442	0.41811107017688015	0.2940767133268524	-0.3767691119294336	-0.3762518517957015	-0.6655549107449458	-0.02110866099775822	0.4350043859914051	-0.5551530736886167	-1.4007829476888147
-0.058670384409411705	-0.6758694660928222	0.028442458500203313	-0.3445680434601165	0.4208498062514614	-0.3993717730234612	-0.035346391990480876	0.15070067066558673	0.2840409422643167	-0.5521396174835768	0.21451472741743546	0.009222018464490674	0.8672027100910595	0.18114719138300123	0.38484339079076335	0.43915730062027875	0.41140622660314813	-0.08980069027394251	-0.30708878917612153	-0.4422829663463702	-0.2614761476506107	0.6166532797419788	-0.2635101306827178	-1.4169530642571935
-0.12671396304202429	0.9684281078257775	-1.1159697799925412	-0.38369504601189475	0.4398777656720586	-0.3806114581121055	0.1857329197372412	0.13698671111192834	0.39213528601002545	-0.1969090073116268	-0.01269878144066172	0.10823880523806187	0.521249095259262	0.041645631712042476	0.4396611477382287	0.293076718312051	-0.17228225561568378	-0.3344507095551516	0.4592321356456965	0.2529044795479849	-0.321107018567414	0.6348493607077511	0.052328461845904825	-0.6548840653802686
-0.141785025756254	1.364517450472355	-1.188407615052109	-0.2693734182080208	0.4349744795066485	-0.32970839689581916	0.16431703820702362	0.3352618405419615	0.2352214926629544	0.33486421253587656	-0.5025293177578466	0.029186506474436387	0.22774362468333426	-0.2612939099938002	0.4809798438682921	-0.14045865374183872	-0.8486435484269188	-0.6042319106643661	0.8530108848314107	0.30836266381412425	-0.11938218561969774	0.9957002021430283	0.21846558245286896	0.11464354493244684
0.23082886919993229	1.1797728020486686	-0.14579580365757783	-0.2015706561482769	0.30798802544141923	0.035095660542467766	0.0027029195531324546	0.3483408846133013	0.20047203488436055	0.35754416266803396	-0.5261243071237691	-0.42563192491316587	0.07559012446663874	-0.21957431411617923	0.2983970163746176	-0.3576113119837193	-0.6093692211761623	-0.6872745549224505	0.4708210778012539	0.20830331919443265	0.5682772421300424	0.4803793307420417	0.207504413628257	0.35594946462871985
0.3895219976578274	1.3321319873002238	0.46127929403102064	-0.17622942963298724	0.5600100041695264	-0.46622274280085213	-0.1577435019425016	0.35634953774129047	0.10196126179167173	0.04248703215131854	-0.38748764841909733	-1.2459025105912842	-0.057214383950156246	0.08863540881063947	0.20888442600802673	-0.5492265852365297	-0.22031499332888382	-0.5547845744312798	-0.29278321482010194	-0.07540697952190192	0.8852123856348976	0.25203159611403925	0.43672012339505717	-0.3998265308073475
0.7487849814779539	1.414732330647483	1.3502622171021301	0.1556501605882861	0.46552284929906385	-0.4352279168635359	-0.4930346507595702	0.2035336014767508	0.22433286613512324	0.02483143983872873	-0.1979152349052435	-1.7042661690437717	0.08076874931935928	0.3678738890844662	-0.1705322356673708	-0.9773641634389622	0.10588820932541756	-0.49365727473486637	-0.24573924933290245	0.08870258765023908	0.6135825254134122	0.0895653408346854	0.7291523304486608	-1.0873076452578472
0.4943345958976627	1.0398543078916043	0.8341014733393761	0.0759890687974389	0.5332896084244552	-0.2469723023003374	-0.45055344311623013	0.24803206788697235	0.2824134929142289	0.23629677657683634	-0.006637761817310036	-1.467747024402665	0.30887310442966226	0.4912350395751672	-0.46214717474181227	-0.7291207980158981	0.5281493194349259	-0.5943657012065732	-0.04682261492223307	0.02666693368612545	0.6089907187009348	0.28234886328339637	0.23806409824695313	-1.1405637013364867
0.3268690058365973	0.9476783166718146	-0.08485490736278328	0.08064347550437793	0.5796509914295016	-0.0975267166898274	-0.5860880188896187	0.5791311096635912	0.2770325188161767	0.34420159475985845	0.021594982675930453	-0.6937726658663278	0.16810528184552262	0.20613315626254225	-0.5058749101934435	-0.22011572994607623	0.6390538036273092	-0.17633479009901298	0.3713984579409905	0.11808814250891829	0.07815513559366949	0.024042055817226585	-0.37780956787520437	-0.5546893073294201
-0.10940060694692605	1.056873137245139	-0.5874806655671351	0.4078219307080963	0.15332338537415624	-0.3082437766632811	-0.5709668675405792	0.6171079535989443	0.3215302835459505	0.5837085085117651	-0.11865398472996311	-0.2704390969915566	-0.2795108977206602	0.08353619911801784	-0.18167843920101837	0.01971879443754233	0.13771432868154898	0.2510583105895964	0.9648421568528022	0.25618904655320635	-0.46218355325089416	-0.0801874599402668	-0.5502950969015996	-0.15085053840204746
-0.4005484517599059	1.3953306141779156	-1.1337887642846347	0.34822471853717807	0.10064390158457036	-0.17979965538718454	-0.440343274509443	0.4301191066280724	1.0644500010680098	0.8993183285226176	0.3024053819459698	-0.24871951873508186	-0.28864814862293275	0.20952629140425247	0.163902459795646	0.21367747069942045	-0.2340966543468194	0.6646624097763664	0.8258564750340353	0.08100934208892346	-0.6010040703486439	0.14942285017959075	-0.23931917656605237	0.15048290833196545
-0.650738599947233	0.28460001658512124	-0.14029846469689827	0.32418461042694646	0.21415509922800663	0.07294178836867818	-0.5068037193229623	0.4867273976677783	1.2712697369325596	0.6760769116507567	0.10608203739280293	0.16745157716606793	-0.08115597196245515	0.5821661386839364	-0.11180088461354515	0.00840874682337028	-0.5330235299165573	0.21098785002919399	0.4104136100932664	-0.30963093782334095	-0.6628761511279287	0.031145083279430795	-0.35606916963536106	0.22795120355415466
-0.6232306686410674	0.5549919743091645	-0.39382360977157493	0.26303415410745107	0.13559197809035056	0.025602114387671335	-0.5254028864970307	0.7046113406112677	1.2424164744726827	0.19421009917080664	-0.1225606260757233	0.9033379514427254	-0.34757105615592576	0.4391309055894591	-0.4779819080398402	0.03705298809921885	-0.6942844137052916	0.4776793621768785	-0.5904753952502221	-0.13398038671682452	-0.27270447377978757	0.09329627114972826	-0.2710318816683838	0.4671601316662226
-0.12537645399230773	0.23350953058615276	-0.15166629512992413	0.21932122179150398	0.07777049737835029	-0.03417441559907398	-0.6006201337932077	0.6353534842059244	1.2627893276555922	-0.14466000556040853	-0.4304643744725131	1.0044374063414536	-0.8643263120500798	0.2359949578468431	-0.22199128563730403	-0.3738916955837611	-1.0051796675455307	0.5004769748262136	-1.5965404121778213	-0.24069607512433058	-0.6113124869234576	0.25715187222100644	-0.4470574331808181	1.137134773065317
0.19277159396287769	0.1382820296606303	0.2441259622522438	0.33253233126650295	0.17323953634209743	0.12829177756859647	-0.4396583738448827	0.6281419413944287	1.223682868094783	0.13993789939888282	-0.41771369247444534	0.2710976480681134	-0.9784711915272521	-0.4955922998102403	0.42463691678547005	-0.8961797024030109	-0.9793000805008651	0.46434185059209643	-1.7318659708317239	0.13446636809591525	-0.6510177137643135	0.6477088293135037	-0.45087066587791796	1.15150713777767
-0.16499268873634593	-0.3567866117782865	0.02839609105535082	0.3817128925535313	0.19153673341092553	0.14416742385281403	-0.2702108642755652	0.531978154012319	1.2217099249958314	0.8899051322807878	-0.15704537049240574	-0.05258309485699701	-0.6446487739394399	-0.6487161847451248	0.925654356441728	-0.8605230648448216	-0.5783335921869268	0.21718919302612932	-1.5723981446556534	0.18362804788438186	-1.0825107100649056	0.6627983309732689	-0.15941324496258027	0.794641345696199
-0.7311079053333092	-0.2892813926655183	-2.165919632508961	0.13874942468313167	0.2801460360505082	0.028455304841813772	-0.26104863086177665	1.0044706004434807	1.303514573290705	1.1323722779296155	-0.119135707908469	-0.5413879227510782	-0.14127057015776967	-0.5317837385093318	0.979789772542332	-0.05320850764546111	0.05688631587612329	0.07661710262536872	-0.7808131923762658	0.7317745881535384	-1.2109529881900267	0.24969886717408726	-0.23461386851788968	0.29357980073539014
-1.0646917769879274	-0.04199691784463154	-2.661904525398676	0.09187966003861125	0.4212859425279848	-0.04985752089292267	-0.45991336424402207	1.0551051426707154	1.2491890268085575	0.30158426710911135	-0.3066928335665927	-0.5143736706855069	0.16099249862709394	0.12590378080498574	1.008298012669376	0.41952786802944786	0.23063031243585005	0.3436405466870805	-0.19077356782054852	1.1785072181069272	-0.8346896190970292	-0.17747113396921263	-0.44721148386861753	0.27258157060226684
-1.0417435069515246	-0.5353972589867796	-2.4737564921149473	0.23044375872765813	0.43219333001634347	0.06724749177507422	-0.41839835491857325	0.9426503109197584	1.313922953904655	-0.10644594503766598	-0.022003766726308924	-0.33475369833092217	0.1819741134874867	0.7699882124022931	0.5718571189084839	0.950469904938547	0.6261694724378571	0.8086742692290393	-0.26690252917066937	0.7654171525378842	-0.04123394368296863	-0.2685467386040683	-0.4814810083943569	0.15935036040362344
-0.7171152677899163	-0.6786592034938241	-2.496611812686933	0.1965176617685958	0.18155942942734982	0.012292770635840465	-0.4824041785989047	0.7538512525183281	1.5071288978332706	-0.06802768686508244	-0.020332812424374878	-0.14074749349721452	-0.12052734972868893	0.922899452640623	-0.23562529024132464	0.8545750569200905	0.9175520251814114	0.3642745288561991	-1.0547784170579868	0.14982491670802392	0.28739759736630033	-0.13139918181411453	-0.13726796066238653	0.5114070642038543
-0.3589833432177977	-1.2043058364656107	-1.4842591335622854	0.2846910470561417	0.12408515709109297	0.015057627134455279	0.3591054439710951	0.7845689961072418	1.4758698670844836	0.20921650773558206	0.09627530287598865	0.0076567090725919796	-0.14165820061358342	0.36602894379524414	-0.4488866045202556	0.4537642361416936	1.2828382430267473	-0.16103280457796126	-1.3667359047956364	-0.09649381858339368	0.29735735707846583	0.40108671336557367	0.6085853326502955	0.7436436887287698
-0.3111305152708064	-1.4285863280019013	-1.1274251089098246	0.7699801851666686	-0.16929389769652825	0.0830992653259031	0.36509602164698135	0.7619910037694623	1.2030565668477353	0.6369244341054876	0.21864018149015021	-0.3114591350634271	-0.16928514041360312	-0.3293748600780416	0.015189678805849099	-0.04353538495770005	1.0921022988821063	-0.4569385278016415	-0.7413519046166046	-0.12824173844169515	0.26127140152697326	0.397776045186118	0.412973330820827	0.32865273106473014
-0.00825481057847871	-0.9595294449277658	0.1488131286945958	0.7077587091311947	-0.16167215070898178	0.06017406189173282	0.37692767882427264	0.7438201863863403	1.2899024484405786	0.7993360750502777	0.19554047565266428	-0.2572551575831237	-0.21012169420052954	-1.1903760357631021	0.493899605055503	-1.1853930207009358	0.5264952735674298	-0.07893340710681042	0.6257254200694238	0.07507879818937949	-0.13031005154920752	0.11208984087350694	0.42002148203174267	0.3615442479792706
-0.1245256923444871	0.5506087016390496	0.30878945386892953	0.5990207809698578	-0.11621826194785036	0.07794983540751689	0.2025015673337865	0.8451774923600796	1.249678975473381	0.8471719488556163	-0.32751642888235605	-0.008667587056563945	-0.4650999144911449	-1.501657319682809	0.7350793986959174	-1.500577872989202	0.38773200331126556	0.45794679656597415	1.308177709058577	-0.09989243068056419	-0.1290896883450314	-0.07678621252452743	0.011990327540045968	0.2257304922895994
0.2037953778946726	2.683116554397756	0.5308653629035742	0.39123284644532647	-0.08364942063224373	0.06560725239814164	0.14427523511248366	1.1634453040393145	1.2354182210283757	0.33066904295556854	-0.4376159393418929	0.34745750371567685	-0.9250212275601006	-0.6820266844845575	0.3488050637504763	-1.10249812783964	0.18215457350743192	0.6618063009587918	1.3312518779992575	0.21735937407529923	0.22427809352175862	0.1389696354673835	-0.04086216823611412	0.18309233362437619
0.38968049035124225	2.378312097367306	1.497498799497639	0.5718196822711747	-0.0021140002895193577	0.0821786448811787	0.14702085241172388	1.3100915581097992	1.084130199269962	-0.25006166571352983	-0.6007078699400578	0.29363737544308127	-0.8742586031324574	0.5151997228632472	0.02942898754985498	-0.503695192555219	0.14238556976770975	0.03277784374159021	0.7931250671660109	0.49105004373192773	0.5163156696035751	0.08571214235919998	0.0035909977441416457	0.4181374194790479
0.022413546592647555	-0.23006454666210152	0.8680657974671555	0.3936057318429683	-0.018952367516937154	0.12319738086291934	0.15405089832579247	1.417583300217173	1.027903533998034	-0.41717049598862527	-0.16440047184010476	-0.22216293327268302	-0.5292520718989192	1.1729563126682485	-0.0076780544596344955	-0.07053439527005011	-0.22024727393048735	-0.12110305643267011	0.5755496589999692	0.13223222420761732	0.19468094835820227	0.2466192021980066	0.17887313804133384	0.7947073347744462
-0.284845313187494	-1.6629995349691087	-0.31446868239780906	0.3687089301087153	0.0074421105767583096	-0.1358635636571706	0.15108297330399342	1.4109297613649123	0.8152140607673461	0.28421124815131726	0.20392202651021354	-0.4389750657481544	-0.13055979710693097	0.9669781324354887	0.17163533242817847	0.39521523746570053	-0.44109977427352565	-0.38545437895010587	0.21331867278038805	-0.3863761395006959	-0.06735253269996173	-0.1521434480656553	-0.10419745279052	0.7081207340627471
-0.2697220441262293	-1.6441044312553834	-1.0136479340246711	0.40521334656088825	0.0830173763607347	-0.2938633071312773	-0.07819836030587926	1.3079267571285529	0.7448365742838183	0.12103000427288436	0.08992721272319489	-0.5487005340982964	-0.2706159349113755	0.4167708980369702	0.4990048721256627	0.4628963529307225	-0.7386167648157079	-0.14435501887712107	-0.07403292582888275	-0.24614437448078014	-0.0804050501967134	-0.07966763698126565	-0.07846064058054247	0.3275849778845758
-0.12159865352342371	0.08247497186160135	-0.8126692353014282	0.549033976386408	0.15505073158169586	-0.25630908955428255	-0.14265424843514826	0.7532270623962966	0.8051461735189587	-0.02543114560135956	-0.0750150175684579	-0.25759361018661503	-0.47618161005019166	0.2002496565797698	0.16663283274965232	0.6929505691144452	-0.3388256808207743	-0.09091071413571897	-0.2079452608711093	-0.08908106746914382	-0.26882489240480967	-0.0716870955595283	0.2648577346826892	-0.27498879040092755
0.26791863614026534	1.6987290932074561	-0.027558458914500594	0.46568457181556466	0.14777834770923332	-0.430203791588776	-0.166971867523326	0.6760955909033314	0.8745089495540218	-0.23266281659094734	0.19781044758406577	-0.21399391928493003	-0.1850478626966308	0.1917982674168593	-0.03873269880545559	0.7237854127992273	-0.2997943945610248	-0.08806287319888145	0.19587446790707785	0.04494026985362719	-0.22923888399587383	0.2868495932446689	-0.04103242462270794	-0.8592111547249001
0.017466723112814067	1.2430231713894866	0.36787886621847843	0.5373341463969548	0.13511953405298022	-0.7680151414325312	-0.1720972542765755	0.6531729450815734	0.5275639755147716	-0.23037398784175844	-0.03239965047532712	-0.683500258827937	0.318594387909247	0.6002099932582079	-0.11442898370091606	0.6688131777611663	-0.19678750201352166	0.22044674564313688	0.7021882132818855	-0.20119278557748738	-0.35294160719880413	0.3291342510518926	-0.38594548483590224	-0.9367783938848782
-0.2009288460439337	0.8122151942030967	0.5528619369532872	0.601208291514274	-0.031317416632175604	-0.7525619661702332	-0.01525574705891719	0.6766186475831499	0.254238999694593	-0.510292508878733	-0.09836076316961354	-0.5860626806015587	0.13557881608011493	0.455995538254569	-0.21000592899050946	1.2018633661832543	-0.19083264607254866	0.5423197801643096	0.7137336685409795	0.02982198119874113	-0.7437355572246417	-0.03532314420734028	-0.627113751467977	-0.8243457197244983
-0.48791306358088693	-0.5064272701936052	0.4928746983618594	0.6397191251268857	-0.04846027168768944	-0.723382608850449	-0.026728625533559175	0.6511754222578569	0.11887493573662336	-0.4996946474020382	-0.1901396928579959	0.27068496668138575	-0.10058125344354102	0.09141129273423736	0.0028377323785744014	1.789181956269265	-0.019001525938388567	0.6487074612807309	0.742743442745437	0.6892016426219952	-1.236327306347507	-0.7227344328769058	-0.3067400158999056	-0.7575738687506522
