global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_37	aroma_motion_38	aroma_motion_39	aroma_motion_40
-0.350864107311929	-3.6303235804296916	-0.0529793762461096	0.34120713363340693	-0.7192859169579091	0.3509584413664415	1.0241167236011224	0.6559830011347726	0.14612858773222837	-0.5061696517362126	0.1574467277764236	-0.4306206680680333	0.2963187836532719	0.25416656983535485	0.04421144569694491	0.29340334573772864	0.6872806233861108	-0.6075109645336649	-0.5596623726986594	0.24488297420047164	0.5811236507976387	-0.42927627396102286	0.4799560852302047	0.2870008945457865	-0.08213522267070172	0.1835580540067048	-0.5399145713506034	-0.9646592812435387	0.20048500189687551	-0.5550794956945811	0.09098771551384102	0.8762521825844112	-0.07737352714802063	-0.25124851987650265	0.005667700815667743	-1.134862405415077	-0.6647219169826762	0.17709451218990335	0.8331286231739232	-0.8317607468211377	-0.17754645995512267	0.039994310731380836	0.029487115767320687	0.19629674987985427	-0.4283262675241273	-1.2690841523753273	-0.142986538896782	-0.1425527206389534	-0.8343417539533657	0.39201911576400367	0.6345233837762106	0.935825162503556	0.7254412956245679	0.2815130202070538	-0.009207275231838423	0.1811884933140146	-0.21172155878606402	-0.4259122625764586	0.3031004860662974
-1.03126375043409	-3.805210485652041	-1.644308173241113	0.28492005265963216	-0.8716938452389207	0.20507991321794403	0.9561950915465872	0.8576171345159556	0.04654620791754002	0.22323920954810678	0.38772992842648796	-0.02813018143721658	0.3153350071606678	-0.08395413674260664	0.033118380615619274	0.3943442653418017	0.4004976657788832	-0.2551756002441949	-0.12448262011906082	-0.5845419175639622	0.6280688799181645	-0.4679889055784097	0.4328279068491631	-0.08474523670764833	-0.08543194500635247	0.10923009813414344	-0.8452883467296163	-1.521962477698604	-0.060459974827197074	-0.3562306984640849	0.12125491510260804	1.5499149717346148	0.14627479214456157	-0.47126641223990945	-0.2668466919620341	-1.090339877132591	-0.9920060762920246	-0.4863750418902182	0.33716723375924484	-0.9159174083648878	-0.35731849371154134	-0.3035513584852808	-0.09620797185359527	0.6222448289903477	-0.29753116813271496	-0.5243017533795079	0.16567871869955145	0.03395477666238844	-1.045967015924628	0.07790162323643392	0.015609496360496963	0.636022045648854	0.8512879052484374	-0.5057988241273847	-0.06815245234278137	-0.10816331940742657	-0.6400839000755479	-0.4200300288778464	0.19060181366647852
-1.212258653973973	-2.2937167489868475	-1.588728506322782	0.28630550623158857	-1.0199867295466358	0.11724221186199561	0.7739411183957755	0.6382193863282404	-0.04299675339672811	0.4120710040856868	0.2613661579179252	0.3651942146226916	0.08585768730797509	-0.21174669635457616	-0.3694657840979971	0.13890739872874774	0.1017926227030806	-0.43430345920297925	0.6693107068179981	-0.6313328911271526	0.27232628157726196	-0.3747557320837204	0.3695373893898942	0.18076217082552995	-0.17158596332067166	0.39243581176966214	-0.2226934690562683	-1.0076859925350505	-0.9047660599370666	-0.026827379423253434	0.17273359440535585	1.5300883393683784	-0.11669891458299719	-0.46652080684863206	-0.044700531588392406	0.06202067278486564	-0.998983882952411	-0.2024679633812117	-0.13388808782336672	-0.7647741798559579	-0.46811670336678607	-0.35803021181432304	-0.17154016184974302	0.7961980565486928	-0.4827619666109391	0.3362654735287481	0.5340160808954345	0.1446679954669836	-1.1032696150858938	-0.19050758953903732	-0.27555248552614536	0.38207614249151	0.8032852877491046	-0.956827286034935	0.3753083503021327	-0.29868894203323987	-0.9962798492423056	-0.5976928636943722	-0.48442571151102687
-0.9243512726837482	-0.2603800812761794	-0.7647951445689161	0.10175940927503987	-0.6774654455785101	0.058098539107360805	0.9633320270990005	0.6361453306514675	-0.05071003960531888	0.23324366469591076	0.1958855894129402	0.37266150369348	-0.15181054047821574	0.09593021356660177	0.00010764872744368859	0.06679444945300628	0.22269042592165067	-0.6218350848610099	1.2566219306999251	0.044016014232026696	-0.367896754042249	-0.4182726404313127	0.2820018202044895	0.24966039503969228	-0.26310796094016337	0.5146228301358003	0.009786737161951862	-0.7279037365449182	-0.5153882720041815	0.10478266037101591	0.3306264743057238	1.0982621543177413	-0.29650616813429487	-0.282485368279901	0.01751866985214832	0.7059492618717926	-0.9335295310297536	-0.3975272324523023	-0.364755915261566	-0.44447573202762336	-0.4070995029252182	0.40165455237656406	0.17518310721241412	0.489428340968367	0.10675269339772214	0.7944909556667193	0.37364773737452106	0.2818822633261742	-0.8843282989465158	-0.010370556504074941	-0.5909114139690508	0.18401855225580557	0.49783295261317695	-1.5746509471278118	0.49237763124101847	0.006832100387031787	-0.5276207031750043	-0.38026698270027753	-0.9438793038160365
0.2286132597352598	0.8570405239015506	1.4794873744925126	0.22594966232420985	-0.6738562510098965	-0.22276587013773047	0.8610041874873469	0.7185706972300406	0.1758455246496926	0.46945211540110493	0.14033120595507917	-0.27881927989819044	-0.16992451746732484	0.6839587987127269	0.15221451680608933	0.08634018044052795	0.27136614101435497	-0.8317602005493494	1.359773400184501	0.9735830045040343	-0.19819798531263386	-0.03806050734751642	0.06408463159613058	0.4684438786347572	0.0063216874612634375	0.7229200462506588	0.15297224008565213	-0.4392418986870048	0.017647883852045857	0.19048956287629004	0.06568631544299512	0.9007779907399097	-0.18586224591141298	0.444617725351075	0.2905644614488944	0.6309633447436951	-0.27436359135518673	0.31733174259339897	-0.7051089254176953	-0.3505213927065418	-0.6250700835775349	0.8338638175864518	0.112379215758101	0.40174527104866364	-0.22097636137014962	0.9707297658591104	0.3463725028375988	-0.13249600012037957	-0.2614680617090107	0.17765784805680274	-0.05599060178865794	-0.02810122859391595	-0.11582188957094365	-0.6647129934573234	0.11080051191972064	0.30246716512436284	0.26493326374071585	-0.20067091132717127	-0.9752872328575763
1.6135486757860433	3.2951839054074252	2.266317672163738	0.47437927671968505	-0.5936841180375246	-0.2059516940468104	0.8532945335858927	0.7970610877243784	0.19051584560622123	0.5554783554928945	-0.2170865607809734	-0.7983407067673763	-0.5793203668337772	0.6891241685555806	0.45575443325906795	0.390112503793311	-0.2460340029812727	-0.6327983026110116	0.44503474479466804	0.3798056317226246	-0.29517671377309024	-0.189076703797241	0.07002810577368138	0.010413157211260939	0.24208339051496525	0.33623944837650593	0.4267548169425811	0.0881127608270457	0.18879485891477304	-0.20658497459626757	-0.11826752017289158	1.0606578869445376	0.07081578789264359	0.6537596653710577	0.3673255593655181	0.4793365102281729	0.37250920013867356	0.1770913332110784	-0.6840077538178794	-0.5066676559403344	-0.3314158967734095	1.1289553014225138	0.09307072997577223	-0.16811905257559778	-0.5681520750044335	0.887621027354181	0.5073832056861655	-0.4435112481862517	0.015666457105062547	-0.20513542198183216	0.1051681328850938	-0.06640105806626415	-0.6858232320191037	0.19063313020162606	0.3161130979137745	0.39992856601158044	-0.019737010879299546	0.33249187508576883	-1.0699717583389559
1.7535960146981575	3.3715246292829155	2.318181968107426	0.5115150850808147	-0.5779844184836251	-0.21682707557273545	0.8762038476716273	0.8454881362357066	0.04292557720079909	0.4034037083370986	-0.7832390045549147	-0.9164640198814321	-0.9677754609235747	0.9808178809039727	0.6449601896378244	0.3489138570314037	-0.3668684988374534	-0.0959363707823328	-0.2924096312740117	-0.1429725359758534	0.6194483096623896	-0.5566691492414154	-0.4574115310419977	-0.10991873931924376	0.09641645287036524	0.0782735312430613	0.33843899457925686	0.7355380444583375	-0.4280734679488774	-0.10466674777340729	-0.3076992956253365	0.8746186567770837	0.4292648560539735	0.18295795779080307	0.21878278213909372	0.2634958119979883	0.8536306456852599	0.04711233584592225	-0.7966165196754048	-0.622465607291352	-0.30041743452399555	0.8440110719187736	0.36340900214018007	-0.16737023662310813	-0.539998214565539	0.12878362627043224	0.9981618197254915	-0.5412355176601913	-0.2964873937290758	-0.5946818715847736	-0.10105904865821991	-0.0949684875000703	-0.5998417983073042	0.9516567558859825	-0.1060238065283584	0.3088382566293479	0.23536869645810038	0.8752277701510598	-1.2249973970184598
1.3338498400947847	2.2321014454504295	1.7990308854927806	0.611304230177175	-0.7197167680636489	-0.11982311676124784	0.956271300791961	0.8372284332583911	0.02696221791377872	-0.004405316886398935	-0.5081383248908774	-0.17069600908486784	-0.5709713810866707	0.8056649681417212	0.16040467108325954	0.3005202124258188	-0.05735520799355794	0.24096186635393543	-0.8611596925501874	-0.27593105962592235	1.227864049434009	-0.47875656053321725	-1.139832625224546	-0.151379129624113	-0.5188924328498501	-0.25926547287634066	-0.008132240691439847	0.6538123056480961	-0.7031259119297745	-0.2922399299777959	-0.4924608510732801	0.41215742464480676	0.47394863224550776	-0.19200882686653972	0.3802871340641297	0.12636543244913143	0.887967413849884	-0.10056580638818428	-0.5405962104279297	-0.4467701017366264	-0.3006192546352729	0.35261132847781224	0.9624265923205817	0.35869941655636206	-0.6780480515480963	-0.4853159236310787	1.0353455411580512	-0.4612243615469581	-0.5692150126462348	-0.47822406879102713	-0.3314730465552183	-0.4175724547651614	-0.3022408416377375	1.5008183790639649	0.22067746695317955	-0.09848345882184532	0.36009503067576054	0.46996996681882786	-0.6627471144750646
0.7800147777863214	1.5325672194386304	-0.15342540189679632	0.5761022276607431	-0.667161767380994	-0.04316115842881173	1.1099594380960494	0.8466891397277565	-0.056142490223642164	-0.6062845911761283	0.1081748806659124	0.29735651849921785	0.1510534859428779	0.7472149315522957	-0.4497295233812702	-0.23541241389825554	0.24481638545056228	-0.290210209109225	-0.4711010144901341	0.3841708345895618	1.494415329659991	-0.07869855572103203	-1.8820976147586734	0.15432855913894053	-0.7920749593174168	-0.29728467196629016	0.36731420143660054	-0.11866315476396228	-0.7841340851440474	-0.33030442302126917	-0.2552151615140654	-0.298140879593957	0.35666390658093894	-0.6089322226533208	0.3992016086576505	0.16704349615428923	0.7397493929722283	-0.21084446717996058	0.35058129468704363	-0.300431380103443	-0.9053875603269755	0.07254930367065131	0.8859374126738129	0.5355172376472784	-0.32049233384193254	-0.020159834144066153	1.0462542175095537	-0.23542367056724114	-0.25758132827709856	0.2776750665757445	-0.4039732326874132	-0.3697194835512711	-0.25403403725753176	1.4836041143489307	0.21783406381830037	-0.34787615830939733	0.968156092834987	-0.09118932088675731	0.06666996747046093
0.1632119584275422	-1.3499090150494886	-0.7136254207637005	0.6289796151528231	-0.5810453266899155	0.06682299824874151	1.0076826092530906	0.26737336970288184	0.0520439545079818	-0.7664340325287907	0.5203488181681237	0.4661088875552622	0.039848857483146136	0.17899431946731273	-0.3216675193741472	-0.5065175346070417	0.2970573846176847	-0.1301652748566611	0.17955025422515172	0.9154053607107682	0.629043002940026	0.6919744719233822	-1.7100127023080247	0.28826116328097867	-0.07836019889462989	-0.6654150342921218	0.6998570287458351	-0.4572069103232023	-0.9784886504696375	0.03685423943926145	0.03580703680569093	-0.6521439196391074	0.2832374475582774	-0.4007113320202032	-0.1940662250587197	0.05806025389287422	1.0009600855301706	-0.2810234532238943	0.42123463041746767	-0.04196415198689938	-1.2467042198733056	0.1188673878709944	-0.2081575206423866	0.41150757174252617	-0.16292118753997692	0.5915085002461626	0.7828358531656274	-0.08091549577615578	-0.357178293579479	0.3548307024430318	-0.7377869436982069	-0.34895679984479705	-0.47267230505398505	0.6625610086455077	-0.041414159842598906	-0.43552453922435236	1.1859785159288212	-0.7495529831336218	0.8652795315250464
-0.28958831358753445	-3.5708179041912746	-0.9289604737316155	0.6324193505892451	-0.7426041073628339	0.08034877464642015	0.9924220420100929	0.3959855298920216	-0.27496597050935356	-0.8212877219152319	0.7217512704321821	0.48665392471440216	0.17106427638539123	-0.40681595197572923	-0.28357626053144624	0.1271904604899877	0.3806587714569416	0.0017424071617154625	1.250915462736145	0.6291790234973931	-0.43764857847481914	0.7581472134940931	-0.8217527656964978	-0.02654555680173627	0.34056743569676634	-0.2334433952825639	0.9881494078428257	-0.5853946238447587	-0.5462688816901734	0.4348439925315993	0.08013374385019292	-0.7899658933330355	-0.18981314589463086	-0.181258391643761	-0.6448172015922579	-0.13067841298855548	0.2100827451574585	0.13596132695846574	0.41818765493718973	0.09509247894680149	-1.516785144548901	0.4353122518118677	-1.1353453805623859	-0.11663782955077329	-0.12248117859598091	0.5107948703465818	0.44890350676842616	-0.22753263959920805	-0.050797007249221225	-0.02700040845997711	-0.3591688792205338	-0.3892743295591645	-0.6307924878013587	-0.490086941432441	-0.04512462111071636	-0.38657475361623755	0.9565684584442595	-1.2392941389912835	1.2690396176916738
0.07254855805445401	-2.681162100612164	-1.0330368075288723	0.5331594739490805	-0.5910348091710931	0.01931575399208852	1.0116858101564346	0.3392091532321625	-0.19522699781984282	-0.8219043856900152	0.6420840260115958	0.28652787207593816	0.7551756145473381	-0.5201402226339488	0.3463250200197781	0.23327411516046534	-0.18976932455442458	0.3873265368009105	1.5948891123012305	0.24622400559689173	-0.8078906206706242	0.857720534236508	-0.15990082530607438	-0.37858067428771325	0.33410998499027494	-0.050982785891601455	0.37545429959673554	-0.2665574631935007	-0.3873942804326977	0.47214552069208887	0.0036066496766162005	-0.6680945453232213	-0.33108637448885125	-0.17403530519982785	-0.5995635363132957	0.019818485825994117	-0.23907272686004014	0.546851120509244	0.11872844571181736	0.3166178597394063	-1.469661608074282	0.17552981085176692	-1.5760693523314133	-0.29630818298527334	0.08050284321966916	0.005287711347339908	0.17592942480479112	-0.09339770172160658	0.2576257720059171	-0.618253667754624	-0.4048728050398623	-0.2880758230056998	-0.23695132778854042	-0.7196152553268137	0.37319618478520344	0.07967896481364505	0.5437935029666671	-1.1420883254968661	0.8907575307984532
1.0272252042812924	-0.48995044424403317	-0.5502368506470593	0.699850493693169	-0.3554886981761726	0.12523847830189982	0.9916452881264363	0.43487047585214933	-0.2485149954233259	-0.6271936508678234	0.15982948767558103	-0.13477643318440133	0.8050942450624411	-0.3290644141528402	0.6221866300153269	0.15766638833137725	-1.0835816399341247	1.066519914419207	1.4494336817375533	0.15402000329285567	-0.7636601794434118	0.8510914068647337	0.33835528235042184	-0.5581050020748496	-0.2681946092174008	0.3970795304211271	-0.25650261451075845	0.17184745400963652	0.26662022339667196	0.29228897077131155	0.096033372567785	-0.11669317030386074	-0.6982806681317536	-0.1283546235884357	-0.24922433133569447	0.007646514095069079	-0.11700742596339166	0.673774191714357	-0.026803066430852427	0.3064839945287029	-0.9390572029924167	0.1568720055491666	-1.4611390616042366	-0.3707542327003849	0.6239899216944239	-0.8210232383632755	0.9525791334853676	-0.11466077057327925	0.17254701089834013	-0.45785306881255533	-0.3754574793459929	-0.18303011799788305	0.16732830780061148	-0.3839034478861601	0.6003597684805466	0.07740046529034816	0.08575649541907052	-0.7350675490299766	0.24236982310911542
