global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	t_comp_cor_00	t_comp_cor_01	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22
0.6157850854039245	-0.5404790026778962	2.140433334022759	0.024941070379474024	0.08488584193067594	0.09414026944572029	-0.10411583687957834	-0.08025753373591206	0.5597479543366766	-0.3998078001771672	-0.8391692014766532	-0.9146210634877097	0.04150186722959993	0.06249444904276919	-0.45369711755219533	-0.7056201015218414	0.10608155448874357	0.12902965060101096	-0.1830375157697547	0.3414210193722671	0.0029483561957427185	0.20810717263406714	0.5528294482617495	-0.499049283804811	0.7742016383350884	-0.5670572890693365	-0.0733194377476247	-0.5530677192752708	-0.8353109905295674	-0.021533237227689028	-0.016882923272636675	-0.47944349130793223	-0.5018098709186953	-0.34847110770783835	0.463036392754383	0.16986051478537348	-0.38054757382697724	0.15075320948706464	-0.9848176320554697
-0.06499905011911078	-1.6745792463710503	1.2765314924240014	0.103437208983538	0.1323958605741795	0.10662715052712383	-0.03230709219936685	-0.15949942246681115	0.34295683766694585	-0.3976912830729974	-0.47065933763388057	-0.7955606900600745	-0.010904330148655363	-0.03353787296737963	-0.23274028545576425	-0.758242902362407	-0.436795650769028	-0.23081794055826954	-0.14562719160982937	0.032741584399906064	0.07249347944019689	-0.1800672623956982	0.5105511596717599	-0.9613871331379314	0.5890959476695135	-0.5191467792942517	-0.1357891187674906	-0.6496184925997448	-0.8314404317975314	0.3176010994560938	-0.053725934316216695	-0.8159739816560759	-0.33228638422755374	-0.32182323184478895	0.11311032590044731	0.6149895620221055	0.1299724420660105	0.8686198867825897	-0.6298029839393768
-0.3012157960993499	-2.30874693345518	0.5044049953030124	0.06918369427724783	0.0749829737915402	0.07799926688375297	-0.026874931311747004	-0.033741895247172055	0.2598267391457969	-0.17243162557457017	-0.44413307064516083	-0.03132927059680884	0.051164086890385194	-0.15750524749198666	-0.11206916657522055	-0.9353950700833166	-0.681101171353006	0.15557787845277943	-0.06121991774201396	0.20343558391286196	0.3667635371923294	-0.539120786295235	0.637558904527544	-1.4945990769784618	-0.2005524736530191	-0.1319876886757543	-0.38774781882401865	-0.7580467854794936	-0.8792646983167954	0.09393191556251976	-0.11569123916747702	-1.1506745174897601	-0.45544083928812684	0.13646110562970945	0.33264693730486217	0.5197536568568913	0.8188627677358549	0.8521629512691236	-0.2679733577863442
0.04865015516394677	-1.4544031821665437	0.5954141509144575	0.1749123331511728	0.044128394098591414	0.016627659003831105	0.06068864720093625	-0.20293896369639383	0.13857854553117596	0.03696201444692632	-0.4858908052695275	0.05889195939675295	0.3135270957177832	-0.6689971369293949	-0.6176538824397995	-0.9818298212472983	-0.20290450065844193	0.5448694468543128	-0.36749416381933137	0.13249100457452176	0.7545360373228615	-0.5601649450081242	0.502700045495693	-1.3701684856754408	-0.5483736246339966	-0.11827978452475499	-0.282597913912531	-0.9918509347877762	-1.5782852323693588	0.18494671048468467	-0.05480996041264919	-1.059836841655039	-0.37433231028397007	0.30712212476053213	0.5501833535819871	0.1594157061103733	1.0254443111684755	0.5575919937509283	-0.6640796129649009
0.39171367581290367	-0.9660326779438521	1.0458187576855202	0.15789181884295553	0.14821927227436654	0.14793941936751137	0.12597620900474493	-0.1456578006453125	0.19325048599327005	-0.16551030255485288	-0.6630037740662208	0.2384454033598185	-0.0053955377019401	-0.38335340105203886	-0.6291661810159822	-0.5400234887306834	0.4317905952480121	0.5739832529560501	-0.5295577273358625	-0.30780332331737253	0.6456889209830408	-0.08827470600296164	0.2648276025878239	-0.3785918695360692	-0.8810262041150725	0.015926411944081054	0.11039294175687114	-0.637474945178491	-1.50956295611829	-0.017249454392232848	-0.16286933703592865	-0.7618345635063907	-0.41787021965504345	0.732689458121771	0.5287803057054824	0.2252819078337999	0.8111347260060323	-0.08023385264070254	-0.7459680017861001
0.45242095678092464	-1.6411331196861845	0.9634114677245775	0.311631250264262	0.18159072618366348	0.006783448769083961	0.12481082710353027	-0.3160528377153514	-0.21174617709320454	-0.2527722014968024	-0.5659966914269872	-0.013837932047462203	-0.7656258645017064	0.24871181726028968	-0.4372693875195658	-0.1830682207199137	0.6295465965460245	0.7316331407800875	-0.42693745677983613	-0.23907943383042146	-0.04260771105790876	-0.04322329756351445	-0.04579880660629095	0.14947429654330183	-0.6936122655951156	0.18941221905314404	0.9464926762346714	-0.1175958956940515	-1.0168651824308208	-0.1539840684568297	0.054238494805767576	-0.34049103956123067	0.09392057717252081	0.8247452176556471	0.08689781228108891	0.5612534440865328	0.4937364775601734	-0.48796928953662416	-0.4065580325825727
0.6383118009539783	-1.4596455823924905	0.7317002776993882	0.47379918215566286	0.29228918139470716	0.01862413235670398	0.26811949081150904	-0.6004658644639351	-0.6176423725682827	-0.5087085391332753	-0.41753959564372317	0.16460136887542706	-1.0972120837372474	0.27688061978923045	-0.48549606984739263	0.07865668247337984	0.5092523230123518	1.2930115838692267	-0.055347783776958696	-0.23237606631806684	-0.740038176304984	-0.08852267558838048	-0.3470800637972209	-0.3560480348702519	-0.4512770412975531	0.48337545638025364	0.9172339384597773	0.011597909398107703	-0.2669855397081806	-0.5000187799921262	0.3700779534367341	-0.2971346997943085	0.1892520663302419	0.30249613537665776	-0.04122250403983281	0.14314981178408615	-0.4419274806620248	-0.9572932773326361	-0.17922791548178071
0.697563817347248	-1.1584345348304714	0.6653917250244434	0.39546252251428965	0.4973871809518972	0.05776406518127343	0.5489611960585827	-0.15573805525820988	-0.7353146400754189	-0.2053931422132626	0.1512038514462734	0.9294888092519684	-0.6889386107557709	-0.09701425686009998	0.13724612638334896	-0.4241712084306187	0.2613246396246704	0.9607707503451974	0.4380921633504297	-0.2772337227914819	-0.6292643496549476	-0.3089701149942289	-0.4505400327287223	-0.8596260096920194	0.33766445943820783	0.10306517455208336	0.9646365782734025	-0.3480466294631543	-0.2650794011781561	0.0346280948846908	0.6478337671651809	-0.4672254106463799	0.8749339478675316	-0.5694348482162881	-0.06039385599730935	0.06562606419887354	-0.8408248239697831	-0.7530502086782538	-0.08009200636411919
0.8846197187934917	1.002485844563886	0.12105732295367844	0.51437953672811	0.41430392499524066	0.03677654272791245	0.5739461979185821	-0.027314742337912784	-0.7017939019431464	0.34930726674893264	0.5958427216764691	1.48435427877759	-0.4515177603627077	-0.7029166935237169	0.911238171170695	-0.8363095069164533	-0.20565024954573372	0.29054942969498637	0.42271449071458334	-0.17315690100756603	0.12105409378421314	-0.19433593815397224	-0.03688344144845007	-0.6588732253023407	0.710334403464204	0.1596445032155164	0.7111244420165778	-0.2018728034934623	-0.6104354559629235	0.20328749625522963	0.37815731311214146	-0.5522785233245643	1.2627220511997699	-0.525294642219381	0.3234017545405523	-0.3281397144155095	-0.7027007263630476	-0.5268504598255342	-0.061681998666320285
0.5627942505952246	1.694057010319429	-0.05561008147084007	1.1039921968061508	0.40458044664716897	-0.14852540865227212	0.5853201545351188	-0.01569581369054832	-0.7467034681362494	0.026925122724852372	-0.18003580491851914	1.9171655359109232	-0.4809280481616511	-0.7563306531687658	1.473602342031808	-0.8606635013557649	-0.1489361795905955	-0.45175963312103884	-0.18446994506762393	0.0879933012864534	0.3366691576425387	-0.1757778409537646	-0.26250844016215524	-0.1395443995974413	0.5487522604746451	0.2307965693071064	0.09819646251198308	-0.15491011528499884	-0.3752525950208469	0.08468646074429825	0.500261721008229	-0.2446622018561424	1.2165902724341866	-0.07942042183998146	0.33778288656806216	-0.5281943028672913	-0.246904115471058	0.007134829268149929	-0.4625588172143041
-0.030971134612801363	2.815017344830055	-0.8264927335922874	1.1980597931613832	0.4631838891602002	-0.19066335673635845	0.5803201039761505	0.0012530397178037098	-0.8752576452323119	-0.0061581439107242205	-0.8382922640441568	0.8979901874552787	-0.3996896407802817	-0.6166145963593659	0.9463114376172274	-0.4426231259549548	0.3469965903042841	-0.36726534628525453	-0.7349183518241937	0.89916925528009	0.39432807582030693	-0.23491135163002333	-0.2616478368249556	0.08519441093761645	0.28077478849466436	0.5260374843318018	-0.3036199121228857	-0.08628257487089146	0.4988328289396193	-0.22432753225544047	0.7115786274192208	0.327067695311541	0.7700173726912495	0.36949283339769284	0.3054082602223163	-0.20391374262308762	-0.062451210400120485	0.6551621388210975	-0.8613638878428016
-0.39625270562597964	1.7726822610667314	-0.1838073427812743	1.2202291095568705	0.28281818451483454	-0.2741614512443054	0.5566045600550853	0.06921986572714292	-0.8588122670248237	-0.25776050288080105	-0.6421496306640249	-0.2869125462747342	-0.20097628595238023	-0.020711289133197055	0.2532300836147747	-0.19249334136743487	0.8662256860731953	0.23363127562303976	-1.2498763184634303	1.0441120135693391	0.0004495873890174096	0.013035446193822822	-0.46250269715757203	-0.12470330706806726	0.18627961977330992	0.5938110078385265	-0.5747417941707019	0.1072037608792557	0.6953341334850593	-0.5002216968186894	0.4121636827573328	0.8072138724960587	0.016865522008765992	0.45132243051859805	-0.1332684791492585	0.21742003986186303	0.19315001593862852	0.8022689798449091	-0.7660989414625794
-0.3950989350733099	1.4838413247938362	0.19372806060525516	1.6960175460122278	0.5316914192412957	-0.03514496794331587	0.5937891802140913	0.29060776376217073	-0.9001575304759667	0.13470070699711398	-0.47731482514387535	-0.8676609992033387	-0.16005451065192558	0.5006469978478212	-0.3042370276684005	-0.6325002273532672	0.823133021913957	0.2790563336554315	-1.012707063808134	0.968251187670825	-0.33000421109007416	0.34600135373450486	-0.4946183370993204	-0.479342108372317	-0.08389365982272917	0.21386458901197283	-0.6560943667511511	0.5950295112141178	0.04171927874537451	-0.1065491971352036	-0.06788409553616406	0.7093180548018617	-0.13452487189923654	0.0631234616391468	-0.137270772977706	0.7962181800901963	0.2409760769730625	0.8211593296368965	-0.6823638636207245
0.14312553369887673	2.283976658723657	0.654746571089668	1.425168056124766	0.48137261067985837	0.10280964484637439	0.5640938999013098	0.14202592360324684	-0.7862250502735029	0.3148068693803242	-0.00021593497193103417	-0.28932583480832763	0.07286698674410258	1.087521535653464	-0.40076481903266814	-0.9786258041642184	0.40250322875763844	0.2525413749317186	-0.28484355093633734	0.14491347110888386	-0.24975933983014154	0.2891920787402614	0.038529637073915116	-0.6413114660753426	0.04369386948494332	0.10256789033640493	-0.3497997719838608	0.7718409472858582	0.1499008587178174	0.10801833575312736	-0.22380916204355675	0.5590278288174404	-0.18793938540523528	0.6027979798981146	0.17621539442131043	0.9337127333972391	0.34326367479978787	0.2158483460837394	-0.16135252449358303
0.48035224872026033	3.6151977958268384	0.5470657311683983	1.5167815828917055	0.44778820709862716	0.27275228201794643	0.20471315873324247	0.06384710962526541	-0.6737246113550484	0.38996202290493814	0.1607851264363198	0.1368357287282845	0.42351689940964926	0.8484255564365849	-0.554844936317427	-0.762545653453761	0.0529210079559287	0.14222962456403798	0.218817238641567	-0.8371020819898619	-0.3625576072067211	-0.332231080926596	0.35821666230273	-0.6314571457419877	-0.1318729355206911	0.523382725121057	0.11219571100306829	0.11136877192801695	0.7907061253001101	-0.4426420042032956	-0.2533386345295249	0.4048230872046793	-0.07662436933332333	0.9191760172401466	0.4305032396105397	0.8728446636611976	0.009168813129897601	0.13675558121564757	0.08896870535019694
0.3062985991006981	2.760308305299548	-0.27107673413068745	1.4091086297614588	0.43350900070115517	0.0744311301195052	0.18242847257205666	0.15727711957210527	-0.687589390324353	0.6979482958112514	0.4480621694561954	-0.04235698300892671	0.696717830593304	0.5592415897020027	-0.7134185913740546	-0.3666857027788734	-0.09029656618822929	0.12412652479975082	0.20346586858642876	-1.3890327597072387	-0.12157434564381606	-0.4468862216901749	0.5961410267207026	-0.3664923979311551	-0.5683621464065197	0.7243875669072685	0.5241388973539135	0.04287192344162656	1.019077780336154	-0.9998496222715741	-0.3398359962054673	0.06806282643970976	0.10933039184986845	0.9240058369449384	0.25484118550207957	0.7063636179402357	-0.504100205802603	0.5665447574500008	0.1604997693000828
0.06239075989323108	1.6700806997332913	-0.43932981396454696	1.5069512863387615	0.6262618251746851	-0.05507603654569346	0.27850166970125223	0.21129066413095918	-0.6167238363528372	0.9873070613714827	0.6120849530655824	-0.6203403424953363	0.30341755475778226	0.13215706761352788	-0.35092934248957997	-0.2954978671116934	-0.06693430154517045	0.038134786255672	0.234047644368024	-1.008305428027325	-0.08608308544008407	-0.417404338000455	0.5606549974278451	-0.29011663686623435	-0.14681254993431367	0.6996246869702375	0.7224978639041482	-0.2303147518351983	0.6465885472796303	-0.6464640161276047	-0.08788766847950302	0.393888977741898	0.4376002403415613	0.7804199666913104	-0.14523377540185453	0.6573740709658082	-0.6514353393057954	1.1167039605176234	0.3301154102382976
-0.22294154263830618	-0.5394296359013819	0.4781435528982084	1.4272154235882224	0.6491349812610059	-0.02722973613935176	0.19557806763121136	0.15878766915528172	-0.7095704746468836	1.0562586742207676	0.7452659536318681	-0.5971356541202801	-0.08630170148586479	-0.2865823886225893	0.3082038142371744	-0.1688157722018429	0.29517638814963143	-0.2861668284924098	0.14790244559191507	-0.3311116015870933	-0.4144297702964204	-0.13748321833020527	0.08179837850404789	-0.11732571385190521	0.47813742256086583	-0.042724797536616496	0.11735791914861098	-0.24720055208442515	0.07049750289570554	-0.07194399660844664	0.08952559578767108	0.1491500197653956	0.28886581556459057	0.766515574754038	-0.059384461902801465	0.7668427288618482	-0.6126399245077635	0.9000677886811839	0.13911696347225297
-0.3507842162199366	-0.6632270504923493	1.2592699986505957	1.588982337971226	0.6219198232523273	-0.02173253647914064	0.17478277421985228	0.2813023727035178	-0.5787222341955522	0.6331823368857435	0.6850512606086593	-0.34650121014537355	-0.08823877421325055	-0.07791208283281764	0.9294933835179414	-0.013363993140355575	0.3549165339858215	-0.6471141510619359	0.6765140520955322	0.3644879097984054	-1.0249663104320044	-0.4692394360320297	0.06089982839199183	-0.09655917041969972	0.7276679018213223	-0.5686343026802595	-0.3830917572460049	-0.7117865587959863	-0.005354276604446114	0.48922645061352416	0.3335582566931427	-0.08695273784065244	0.1835992906715542	0.6123194894979668	0.4568881942232538	0.8801572679449384	0.26923901566202035	0.9484023677292016	0.006536258210541973
-0.6019562492023298	-0.5932112510826331	0.26463031499521994	1.5878234054800793	0.7410426696536703	-0.10924405085513916	0.3293467477601707	0.40182541576587166	-0.5242771245434077	-0.16473105379360295	0.5668258752661073	-0.32840097884048874	0.5894121009354369	0.30219910241693815	0.6610513123169494	0.1328615352725131	0.2403126119265101	-0.5887675706049014	0.39506879087728597	0.5469395536271379	-1.4277444294001462	-1.0069190706163376	0.35479009847303367	0.05827071019777709	0.39051256653001	-0.6972268235514134	-0.7071888185547479	-0.8838422683844538	0.05384703012836283	0.9726508885496367	-0.09868693717604134	0.4712727234250809	0.3447686056424272	0.589096175636059	1.1391517686170436	0.11988727342627623	0.6169938420782544	0.6939766580076382	0.07739262718550742
-0.9820666410249408	-0.9500564403056475	-0.5424051044877897	1.7310216743746536	0.7894778385988567	-0.323295660456889	0.2452109661649631	0.5887933745779919	-0.45857725099767527	-0.46730317060776194	0.3287312734561615	0.10371148882059578	1.0300248098946643	0.08864695105719522	0.2959819369463499	-0.049049748264794586	-0.1085709408484213	-0.1661866960949688	0.4966718284917899	1.0059773560059149	-0.8330641113168841	-1.3111204053499785	0.5389213360749915	-0.28103288209901744	-0.0005202199919932635	-0.5476941907677726	-0.761979322573558	-1.0751887705466137	0.2977781278111524	0.5342416120678672	-0.5986837329421382	0.820038520549787	-0.23085436120685884	-0.0216491479183253	1.1511823008826862	0.16320111382370395	0.4307651924541588	0.002252866370371706	0.22031901044548824
-0.8729032656843292	-1.18130178064977	-0.7799857138831303	1.6772613193600063	0.5350878553519212	-0.2404997652403833	0.3645990490652663	0.5777335640578088	-0.7265011066354039	-0.41557428502081506	-0.18175978608640014	0.33302570138934706	0.638550548451317	-0.7719407514550619	-0.10072593472094406	0.14752510287706938	-0.30278159879996086	0.09321389083808412	0.19980655278898912	1.285849193442257	-0.29524642832137854	-1.1475294578378623	0.37887555306600507	-0.5473726602755553	-0.7435501096807957	-0.13048094598666216	-0.8325037034531956	-0.7219119817748926	0.21734616468497608	-0.09318056253133254	-1.2525927934524206	0.41057678989192176	-0.4120015987167545	-0.11234408509433604	1.0017783132248417	-0.08675519452569896	0.3950512664278613	-0.4009575657833001	0.0324114528107404
0.28161871783344755	0.4656496122418162	0.8556218879560646	1.90121171708959	0.5635414739673077	-0.4044964880652564	0.29670947429244476	0.6050856454677583	-0.638345360379038	-0.5915775698900613	-0.06985026225414988	0.3238019018450709	0.1298513217309096	-0.9228187666041326	-0.5534867882723198	0.1443964372762061	-0.3972393962060859	0.2598800462654432	0.09182814759626907	1.3982845752854307	0.17071479821493915	-0.4230330922862738	0.7338832180825259	-0.44064260490538587	-1.308421905098076	0.1699796725467649	-0.8669392621235116	-0.638799648176072	0.047077628805261215	-0.1456396879463039	-1.1234033878273337	0.04390759820225975	-0.27038801303177584	-0.14664899048181393	0.4925938467947157	-0.48315607723919707	-0.16527690244330245	0.03156920905685541	-0.023310164581301904
1.1682174985352902	2.4451246262521766	0.8072892913792514	1.9742591300849406	0.6009968269025159	-0.14745419999751197	0.2520488743099366	0.5457993397687165	-0.7058393300998009	-0.4954567819969972	-0.02672180689710041	0.3881977221042574	-0.3270446686609976	-0.4008815782226759	-0.779610817314355	0.34796365348004143	-0.24959251809622973	0.3754175422228727	-0.014914858685151217	1.5621687542740328	-0.022828346010477205	-0.3096876505042702	1.1394226875181728	-0.2653066611201155	-1.1478003174730227	0.40186457262508524	-0.7517725897770376	-0.32806366186104857	-0.5351285387716005	-0.10854746474309518	-0.5314054714256399	0.414160903069172	0.17517638693472146	-0.06895343651753603	-0.062397530068498214	-1.0403875037308972	-0.4882274675528579	0.4980372180913476	-0.040349840178869015
1.5582240178135836	3.2861828343778283	0.5492590672992514	1.9919960744747103	0.5800604764477858	-0.06402660293567423	0.27840494251416315	0.5803986491925012	-0.7081183173992288	-0.15842483511348154	-0.10945244984661846	0.2176602780662617	-0.40648496598096645	0.3554255299000912	-0.7530611367021766	0.6211844444875628	-0.627352607853552	0.18715584002581967	0.15757892317654046	1.0217652119820384	-0.3088643705294743	-0.24217673592151298	0.64831522446336	-0.6688104097402534	-0.16030326134241804	0.12833014869692833	-0.5131223248500298	-0.04011660672701528	-0.5388300942608447	-0.3711916297467544	0.14454137448280643	0.6872659413542276	0.2857791019350456	0.10704524936972815	-0.1722550225345832	-1.1666783007728985	-0.45086305848065295	0.7094908801005088	0.3083065013772922
0.5943203981993269	1.095094537821764	0.3144704533253383	2.0482846550018463	0.5211233207167418	-0.08167207630861094	0.1468672491178167	0.3997797191833494	-0.7518501435460244	0.4493829658284262	0.31720692360371483	-0.1169353136137722	-0.4349239492129169	0.08996981782443911	-0.9014146946762788	0.5837050303975195	-0.4118306289937352	-0.07754366360745928	0.675797905184462	0.49109279443196885	-0.16501086847737012	-0.4497846167479565	0.043471948954570225	-0.5583440192937487	0.30119180839394166	-0.47780069855599344	-0.22957963341857104	0.47997009187998374	-0.846813930752329	-0.337016938861386	0.6576299044182053	0.7873561652894584	0.08679188338316848	0.5515089488386121	0.09934955651168224	-0.3371994618877197	-0.15228672556364423	0.49455122687811	0.5283956540138353
