global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	t_comp_cor_00	t_comp_cor_01	aroma_motion_00	aroma_motion_01	aroma_motion_02
0.2986250566860176	1.8585028011075215	-0.8367539068569594	-0.4694268092448871	-0.17550102376909107	-1.397673073780386	1.514767455248185	-0.6837001128136494	-0.22119729966405235	-0.36229236016513916	-0.3374580709640477	0.36182556407463445	0.34200657203232243	-1.4133745089332501	-0.9127264638481463	0.31134662577894867	0.05953902213145003	-0.23307157074043336	1.1896692134344806	0.7646583330297667	-0.5388971716770666	-0.5894105097727989
0.775662070341357	2.5715345528167672	-0.597431028118728	-0.4669974850984908	-0.35816224882931136	-1.416230003657465	1.8816674252292036	-0.6440050584939495	0.12667828158773273	0.10078312228818186	0.03988034845420922	0.0025106052643939164	-0.2224253067664552	-1.3230565316029563	-0.2958587274380651	0.2160933891542978	0.07780448866011455	0.4933869009803713	0.6724052015815782	0.6224584501010955	-0.06141995885550962	-0.35560487342693503
0.7609442263327475	2.161131306300743	-0.0977677677035868	-0.40216348940843444	-0.3466389523458458	-1.6237340478034654	2.1718841180531463	-0.8446172549083478	0.10367922558765136	0.4665727484950951	0.19462474351158454	-0.4711551363748149	-0.21325696835995103	-1.0508848954096992	0.4811101851767592	0.5301504063068563	-0.1001146287142931	0.7853663048870086	-0.4578558255238809	0.13739759711774507	0.43279030990757655	-0.14036797435808104
0.8707808699918396	0.5017401520835147	0.5309779026989345	-0.18038205992612807	-0.5237283263154255	-1.3638982072076908	2.176125953822855	-0.6842509108564463	0.12425845203883659	0.27437106426966235	0.47015769466283275	-0.5683132938070273	-0.005087726243506609	-0.9606644547773341	0.7246273095015425	0.5687459459141424	0.45602450034756475	0.8174250773782479	-1.0084360825903194	-0.0810401248236828	0.4359122977154699	0.03603869254807975
1.0862214013772151	-1.4189623870812766	1.5733660624191745	-0.22710639569995378	-0.49017957187729555	-1.5493565177972233	2.2742133808241074	-0.6537752303277293	0.1337071428832808	-0.3041487101247764	1.050496184281716	-0.5537375934858578	-0.11270393715131871	-0.9217791626533665	0.28926863129247055	0.13938226272935436	0.6634576394246692	0.26454440436392324	-0.4703123632998505	0.10328505570410194	-0.030622256870573294	-0.14052904816544357
0.9500161919335873	-2.56869229119953	1.7177538455868864	-0.539953117347681	-0.46361363198343575	-1.629343533852028	2.3043620182110875	-0.5477518373637902	0.05289837442095387	-0.3115520041569215	1.1450305423994196	-0.49427250422991903	-0.09509470572229217	-0.8949024994752294	-0.21119478142305073	-0.5853663422047315	0.5089926941076874	-0.11333256244125568	0.27723676387724944	-0.027974457623991627	-0.5426863351268167	-0.22296572314766233
0.5745696257409831	-2.3953711308388694	0.7883870242281863	-0.5053126635813161	-0.47566970878613063	-1.3242429267040876	2.2636814871883892	-0.940265927046446	-0.16820182328923028	0.008215000272781665	1.1745965861460026	-0.1030849867634372	-0.21057110349721211	-0.752630747729105	-0.34674214409556137	-0.9380336396501784	1.0356682858169	-0.2050968097171302	0.16703877095132927	-0.4947645541394991	-0.9710413653268851	-0.18423459619508686
0.6033256221578217	-0.7828835132229855	-0.149222040172882	-0.578013321552726	-0.5046348423142633	-1.283121016340137	2.307268544977278	-0.8705464747229871	-0.27480407729009654	0.2471284209831083	1.5442848301173424	-0.22544666945913483	-0.038123086876680104	-0.7046528419352437	0.3946725008995097	-0.5585415032653837	0.9465773460568692	-0.4330171644786413	0.12682134245726814	-0.9266155929880578	-1.1926474987818279	-0.41018291952106434
0.6372687280811241	-0.6334752411685355	0.377443548842829	-0.5368287843550448	-0.44029030204857295	-1.7212394780274805	2.3075798283754443	-0.7496832519251283	-0.39142808167691534	0.1863719155548315	1.7362574385090987	-0.12683052448681498	-0.1776253351963785	-0.7249509940101297	0.9707449497466075	0.06358712092590758	1.0408752833602866	-0.5004233582459967	-0.030456663592764246	-0.8855258276664941	-1.293674751931081	-0.47060767324366976
1.4114949604112987	0.5709788795932551	0.502127358852589	-0.36357112732096253	-0.5213642502885198	-1.6766353645396257	2.545135343278432	-0.8119653288978583	-0.35051990114684406	0.5416565780353899	0.7887945050565773	-0.055441143785167075	-0.11520013919560496	-0.47486803562708496	1.2620408145684356	0.07904043738338305	0.7179969027366123	0.04938566908195556	0.18180762755244867	-0.7001060970848169	-1.15913859223762	-0.35151442268822997
1.235078998009992	0.627712947659189	0.0669592254483198	-0.4127621878791985	-0.4092302679465905	-1.7561422055806042	2.5245039651513315	-0.7199479905213554	-0.32292262493064394	0.7289560976920879	-0.19370756246745946	0.03254983221396003	-0.37552864411365494	-0.6352513854398606	0.7211333255984808	-0.11720991115430701	0.3433078253698466	0.6101962117372209	-0.04413921590351657	-0.3133673076236752	-0.8131207490389571	0.3681598458020586
0.22359284142472463	-0.3447117366945191	-1.1909775253361659	-0.3175154419489291	-0.3976110426982421	-1.641691149401119	2.5414985727335884	-0.878638131478583	-0.3969113773153461	0.3366165433687643	-0.5436350282825306	-0.24851542871412932	-0.5366703937085691	-0.5588322768597218	-0.4056736864666722	0.09820550597511205	0.37450492272225017	0.6698281634804045	-0.19359532396052692	0.07781550064303475	-0.05221082777184989	0.3701831669354239
-0.19582568051849233	-0.30603257411415535	-1.6233635386903063	-0.33828235609301244	-0.41109402955441077	-1.586964303867962	2.3099615171612955	-0.8616495474509468	-0.3596877575112264	-0.08326604963558225	-0.378185930187159	-0.3378051175263782	-0.05883874186782258	-0.5479355910654006	-0.8670643333190495	0.11428138379298114	0.06880888928924218	0.4839560062489062	-0.5490654671753135	0.21148504340018742	-0.01931566162725528	0.19496521031049102
0.04041702154926588	2.0966357546193914	-1.50173780520081	-0.3296532787780968	-0.205229699869921	-1.6874470470063878	2.226315628387368	-0.811985101265825	-0.378504420005066	-0.4455179342045246	-0.21892916409243585	0.04973197551003992	0.04844710558877688	0.09692393420730128	-0.868007078801459	0.05359817684914265	0.23782825221381604	-0.15555722759464072	-0.7251528700477923	0.4203442235884793	-0.3936663539875855	0.2587589711874522
0.099285391986205	2.0888504328145365	-1.3072377589004958	-0.5547062287711833	-0.26639502614883714	-1.698363947629351	2.2601200451588292	-0.412504362431502	-0.37931775931393596	-0.887757665776901	-0.2291475559434851	0.6055195940083049	0.3762939970506441	0.2989348714781966	-0.6971760987672205	-0.09762950951502027	0.23197447628220597	-0.476777355955566	-0.753459926092118	0.5056621676360809	-0.9198265244366437	0.33701267548491365
0.6788867171456231	2.124487398269021	0.7131881603976167	-0.49928800091081843	-0.32292892574878385	-1.678198116041042	2.226740983328927	-0.4305425129605261	-0.22046288351268395	-0.6044383729443229	0.36194666543757537	1.040656763793412	0.5743904465830908	-0.2720218215843502	-0.3538791747639451	-0.11084407193111719	-0.4364921774247833	-0.22326745428375544	-0.5074377741207773	0.33953028775160893	-0.6008471462665457	0.4980298847204337
0.4410402954573912	0.8509017378775212	1.5730450346855762	-0.4068782109682185	-0.3498186898027097	-1.6517293638643376	1.9587105888815932	-0.6654874636412822	-0.23411729768320805	-0.23541293412254993	0.9647005836568605	1.0288723658707126	0.7063087896183472	-0.8999457435323168	0.05799731705092603	0.4811336360202106	-0.26595621936891756	0.23979257688922542	-0.3007596536624481	0.3365734414460228	-0.17389074057029896	0.47165232464263357
0.10200254549394254	0.8715917989620947	1.1021582736668625	-0.3341618304128904	-0.39444722741054866	-1.6076396898568892	2.0729986583858184	-0.5483371765768672	-0.22600014100406038	-0.07840073516869212	0.9172717942497478	1.2358552759758814	0.5422348210768361	-0.6482222689313198	0.5224127313916466	0.19655810747926492	0.08861337350284082	0.9103986723665719	0.03766276452003201	0.3988189387303618	0.3422400755184559	-0.1432583337716225
0.09591531397801811	0.5181786956546571	0.4320516276130512	-0.47039865149187476	-0.35898192036808646	-1.716557235130769	1.9545979650328809	-0.35540679460872404	0.02473685848775134	-0.03253356612586171	0.22166798024799045	0.8784777676334389	0.597298555736363	-0.6260561128447547	0.6785530300650681	-0.1495920038755404	-0.22142419553907644	0.8174341147525025	0.20652647076872163	-0.06913158875419298	0.8485491258484844	-0.3612449404630427
0.1433489154838261	-0.21609170374618303	0.3470284107630705	-0.3728487905702037	-0.2847180559700828	-1.6080125398057197	1.5654627867730826	-0.3815483979862671	-0.004611114305633119	-0.23916293604600106	-0.6951870136925761	0.31960350797583376	0.10539388408373981	-0.9442952897493595	0.9791003275055314	-0.3451058230458484	-0.6822941721605962	0.48038277874555607	0.16127481121414433	-0.34630388545360985	0.675410563927098	-0.0646747831024961
-0.0034102531891759894	-0.1211084426293	0.3552837538192084	-0.040085998142742996	-0.3084615465946736	-1.5736704247145377	1.5399800073104317	-0.3376908015152066	-0.17563550035689038	-0.48074322703508393	-0.9790028480060659	-0.08649990813097065	-0.7430942301520324	-1.0854027820089738	0.44028178580720406	-0.4558398196216901	-0.770579409292705	0.3960436353996777	-0.03623592686307677	-0.828068589635745	0.40728387129036203	0.29619117578452187
0.06887655914420068	0.6458729032801412	1.0732112281732347	0.08204227163912174	-0.2947984215221207	-1.5133987160672948	1.5460710139228613	-0.5112019046181902	-0.24503972644587133	-0.23587119026573825	-1.0827892093152163	-0.1448257823897647	-1.272331649598105	-1.5189211121274007	0.14919256555312338	-0.545465944218354	-0.581816987829991	0.6121086810602899	-0.44799197828265314	-0.42195116172136143	-0.19858647588635872	-0.15281959700628847
-0.37002526400729757	0.07024183165637343	1.4528973654348003	0.025192213294360014	-0.26212447137569483	-1.477998808830086	1.4623658901118424	-0.19992473466544053	-0.09001060949758677	0.247071794309945	-1.0301421114358709	-0.08104821069112103	-0.6672550414200141	-1.0265531877731315	-0.36221393748179936	-0.3929522758177349	-0.5032427789467021	0.6859152272697985	-0.42504453121312835	0.2486316489621681	-0.40663972745545585	-0.932192774989222
-0.3003829409020769	-0.32112883346201826	1.0850145868103729	0.27567806119653276	-0.2751177733176845	-1.3322236884705534	1.584523338531182	-0.09790862690047016	-0.20675230660801092	0.18889008884358996	-0.4328778075482034	-0.0844832789684738	-0.11706853263798965	-0.4039574417838004	0.028459463438394835	-0.15941253696105168	-0.04510160690398442	0.563000400544895	-0.37966694467234907	0.515451109991932	-0.5257145450529243	-1.0769844753736644
-0.12073737317189853	-1.2394185538904974	0.8669023082451743	0.42695384912137163	-0.2994284836891534	-1.3224692587291789	1.8266013400136156	-0.2701321193781878	-0.1467474757478634	-0.3992012438117223	-0.6256608298300392	-0.30620860913882	-0.23027828195678593	0.3039451161641432	-0.02877153163076599	-0.5961750582789636	0.4040729861899332	0.7358214620358398	0.1605182544674615	0.14298252970566389	-0.3858612559394422	-1.0362882419589996
0.186997886361707	-0.5671584312026935	1.1080281918325354	0.5259940078417037	-0.36361986716144346	-1.3032947887844843	1.7927634227987312	-0.3756903365764928	-0.10896812287479812	-0.23455974988174744	-0.5504332673117867	-0.24964932074831592	-0.8481643163648386	0.7249037878957224	-0.6179104903883988	-0.6315324372104207	0.2750792066667565	1.131983196740686	0.5574150205462083	-0.2840661828680935	-0.38147290897800257	-1.2666698055534442
0.013937750188538031	-0.2390593648769921	0.34421733572115093	0.5393361102818008	-0.3750883708956912	-1.2750178600784285	1.9326115675571103	-0.38866515313216443	-0.11140871645358823	0.24418207646844298	-0.5185235338792177	-0.20597974656500448	-0.6176252358517166	0.7860747500455864	-0.8242168405367756	-0.2084001836014149	-0.19561845580818646	1.0172272180905855	0.6831535859229366	-0.1304495843236191	0.004190376240415844	-0.6123374103310338
-0.10646543868260702	0.033229035583873245	-0.5777904909014738	0.5828488321654306	-0.43824378133800207	-0.8216219040817696	1.6885150119964558	-0.3678455731808137	-0.1612975183879496	0.146053897590405	-0.14808306357217754	-0.05340745956726315	-0.34850640397655974	0.4344728567682758	-0.00010320401648078814	0.05637132677570665	-0.16819609345403683	0.41655673041202834	0.48944812224040535	0.23887085726548174	0.52659496333084	-0.1460433435560933
-0.008403210514244128	-0.48594564147697217	-1.0289471356919906	0.7009202335105249	-0.3720485713085542	-0.9006786149148294	1.7478337237921382	-0.36837296120243773	-0.26669212106018486	-0.35048309612236495	0.5212851455969756	0.10868284240359707	-0.25177387991959993	0.2371920648165236	0.9334964266694774	0.20161484073906466	0.4667323127573463	-0.7511630125213685	-0.1347958461365004	0.28340386978698884	0.7459901293922564	0.4018646184638926
-0.4417958103450085	-1.3989930386242233	-1.7042280886283354	0.6441151671797806	-0.543986846725941	-0.8985098956009886	1.7207529090699945	-0.3628092483973426	-0.28317986784875954	-0.7723874449321682	0.49650228194207724	0.3367107323659064	-0.5967599574074058	0.019569930158829123	1.1530188423216692	0.04664430877525484	0.4636188888990885	-1.239642989012875	-0.3618151304519987	-0.34971191244572486	1.0984639208216032	0.23906692079974043
-0.6558944916743679	-0.16144843931474062	-2.903498077478408	0.6562548339035869	-0.5930981225841743	-0.8730925661575897	1.6052799247197593	0.10439625160233984	-0.27584269537796124	-0.771838685538531	0.2709827239381234	0.4201373830688008	-1.01252467016279	-0.44821296762989504	0.8468974217663594	0.06632566847534381	0.13108987961172647	-1.4508932939161692	-0.9072304615927872	-1.2497133774989053	0.8317902676714504	-0.2098008291510943
-0.5855518915965545	0.4267833171657755	-2.175572109519671	0.7296490896453907	-0.6036982791028658	-0.8418913485608359	1.7471350678235835	0.0925232624623932	-0.2456828135711416	0.046146013455900685	0.32463861162346297	0.7228569465985788	-0.6179786906220961	-0.1262106758926971	0.1636962673715704	0.1512861139601825	-0.21338230825410415	-0.9837645071404042	-0.9816477771768448	-1.4519120460049189	0.24518459656735073	-0.1585565481623697
-0.24961574812017437	1.5172036178207289	-1.2736045035824168	0.7642358334471795	-0.5791419434160295	-0.4057062045294917	1.5786933433867205	0.1129220626670164	-0.10367398215879575	0.39487114091303976	0.33042048189763107	0.849083136389754	-0.3530950128290559	0.30706741679869115	-0.46011528843377697	-0.07487721731720613	-0.21447501943878808	-0.8569217862497661	-0.758401470445619	-1.1285733767644035	-0.5471426619077447	-0.4714446538808189
-0.4472065867373652	-0.10937169796949045	-0.08226230263474915	0.6169723195074953	-0.6192225062628789	-0.3905564858169292	1.5576678696698962	0.0994681294763706	0.07540912263417351	0.18439377423454034	0.4469383908535418	0.5822683624702695	-0.3545002286012842	0.9788595297470013	-0.34285116319896536	-0.3582493812922286	0.013547032002543802	-0.5892608745277697	-0.6044762612818481	-1.140252483210767	-0.8617271045012622	-0.6805445159301918
-0.3926661929142485	-1.3219153308259122	0.6652747578849945	0.6050636696679241	-0.7402912672429449	-0.26866923391911296	1.7202133661829273	0.20201772649926159	-0.09646792020449149	-0.18859177022474158	0.5970911404877587	0.27558535815701596	-0.24522330031897235	1.0412925648886844	-0.3530842189008553	-0.4402797687997685	-0.047865468362072935	-0.384574095146887	-0.6574259230922594	-1.0327063184879832	-0.6970638188458191	-0.8748138156509618
-0.40999620162349154	-2.527889217988477	0.9299842618803074	0.7475093558249324	-0.9084656656016397	-0.3271848424499153	1.7132137434776773	0.20477516615027536	-0.3201310601377928	-0.6212985341314745	0.3827206135689565	0.1796652035331367	0.23651546629163828	0.6710136311197624	-0.2034744275002008	-0.5103315434087385	-0.6039290494309368	0.1503746087447276	-0.31693085654899156	-0.5620671493416239	-0.3879782595204761	-0.4008462080913665
-0.08305293668006661	-0.30195944493660265	0.5924089963309097	0.6870976684761245	-0.7585241421394122	-0.4079293498584968	1.5290092588632629	0.09289954053417654	-0.26403092331008476	-0.1757862410374853	0.4125569340145489	0.7044828289821585	0.572279630727351	0.5942213792576229	-0.5703137800426562	-0.5532644335060003	-1.0059142353875494	0.024476048609032148	-0.13706427389516676	-0.17700624941431067	-0.042012269145537656	0.032403237379758365
-0.15635049469200096	0.10576096028380093	0.18384681969689626	0.6672539867420904	-0.748887002585777	-0.39862860037914394	1.543419944112521	0.12279763533582233	-0.24436220961802146	-0.3885933332772284	0.06278007900130544	1.0393799881624408	0.5979573340245593	0.9174387475688179	-0.7797569338220944	-0.31258596406415984	-1.1401839035670607	-0.6544083589766364	-0.09427034622432921	-0.2389955104537167	0.5401128915098714	0.38802401974632483
0.07438752255190573	1.518743339022724	0.03677803811198277	0.764246042675596	-0.8412502855596395	-0.18806182416649841	1.4527784454231594	0.14990406824070196	-0.496855346109907	-0.6263419163442236	-0.22998897433900967	1.1833828331712322	0.7781252402335436	0.4341467775716067	-0.8380533417711588	-0.15983094003717113	-0.7612779765647558	-1.276520775115778	0.12587429453191235	-0.6686782981019617	0.6382022144276249	0.09878420529405992
0.5086240874558994	1.807355801881688	0.08035701392836667	0.7340134245168396	-0.7846844099096519	-0.16653275807665807	1.50362745476786	0.19475888598540442	-0.46333916734422337	-1.100896059377739	-0.22471311407670383	0.44029836977093084	0.18606901623670236	0.49429480960647143	-0.727763264566438	-0.1762712171443828	-0.730005377185019	-0.813828318938075	0.26973955796867777	-0.6980204372899368	0.7047319931747839	-0.2580495378979206
0.08654953967014317	-0.10667474214972983	0.038700007383848906	0.512468182445463	-0.8235292937439213	-0.07974544524414061	1.471444689675784	0.24178015755193077	-0.26444241879435904	-1.1746932428401475	-0.36290669622356403	-0.42104491233879177	-0.07785743052802181	0.5873921409622147	-0.3659336421090259	-0.7307336876033915	-0.7095420302518419	-0.0007972307084535828	0.4024227169145756	-0.5739460932055979	0.7743935341462134	-0.20276132075633893
-0.22952090817385568	-0.2925561013337725	0.2185843500057214	0.5492889769842487	-0.7913179955449822	0.08564929188028027	1.3488978921745471	0.2490636909579651	-0.36744714501523384	-1.2539512174208272	-0.3730727113896033	-1.2338230251056235	-0.5785264228460355	0.5789183796125779	0.08103203895530917	-1.0896268584452453	-0.15505740124988426	0.6205239218091219	0.5961658923220837	-0.45810762089857643	0.7119618218227267	-0.07345156655241118
-0.04624577988643446	0.9492972772135373	0.019995497232610515	0.5862276406294141	-0.8802084829999584	0.15990098488088178	1.4284794512308245	0.2057779901811405	-0.18773983337957642	-0.9342150042456201	-0.28910698694694686	-1.3767954579574524	-0.5258424691203423	0.6922334547518473	-0.3699054489824613	-0.9730717799789902	0.5339848847941411	0.7786176802914602	0.32849240560524606	-0.4148657595577322	0.289826524245876	0.23435727601212972
0.37108164696128604	1.7273941274570903	0.5227413450452714	0.50799064467418	-0.8720150910261611	0.12459085677215878	1.4012665435899252	0.1617982941363979	-0.08140233018401527	-0.6716105972845576	-0.4786734629808285	-0.8599966631126197	-0.4293611692172247	0.9728313902749129	-0.09547233244282405	0.25129218157939454	0.7989446630135413	0.325057999892179	-0.11519413540695735	-0.7038764320700477	-0.012561447055512218	-0.22310226326286908
-0.11965447413726552	0.8999427540217393	-0.6464628648504547	0.8581082780251612	-0.7893820588451017	0.3714455151938642	1.4433085689947172	0.3537632139403205	-0.13097532932236938	-0.2067476841086207	-0.34865072098366245	0.0126511116179355	-0.4191485784635664	0.7349264590007787	0.7342273570885923	0.993182736366321	0.7806599652739186	-0.005632192963626324	0.040810635922423774	-1.1153528022590218	-0.012292165064189831	-0.8016051573787559
-0.854453710680736	-0.18266426758371931	-1.5294071837496515	0.8677110074169453	-0.9246017454146858	0.2949414240428303	1.466500313657867	0.23226326158326593	-0.08549767468808916	0.12334269628562743	-0.1404330781019638	-0.13091980931855468	0.15190881570020462	0.44314353151210856	1.6666530744584471	0.9334753029669934	0.5691685055353245	-0.09933905953426024	0.00912604975090943	-1.018190335464037	-0.14183234182100224	-0.6502850221717754
-0.8688889474013766	0.2692373131336238	-1.8301187501462932	0.8640874906001068	-0.7770134043926897	0.300913771470761	1.3481138173780123	0.24541555151395333	-0.08804312472576627	0.10910671645933974	-0.2552230004610266	-0.6448213839433442	0.030453044643026828	0.17843549057541924	1.4476956586831884	1.2459106353226652	0.24582044757588217	-0.2873613198349154	0.3149281934292909	-0.8492231954738662	0.19113923160571028	-0.43158070104323953
-0.2486210955587377	1.2931846869218016	-1.7019729794505758	0.869949001880804	-0.7866525952269113	0.358375042333687	1.4602732338618152	0.39442813422432965	0.06799123284942231	0.27994069667106464	0.15371452812399608	-1.1743551164870323	-0.09920542898684236	-0.17540825576114719	0.9979975051890657	1.235695999380404	0.03984566884964056	-0.2581120802385028	0.38288457371906987	-0.7839973908770497	0.1278546556875776	-0.2812729190573561
0.207745861436822	2.114410095823423	-2.038597381878359	0.9441733619087195	-0.8223797872877331	0.2995679029224203	1.558113432345416	0.058698032856825955	0.20444880663270898	0.45723696979630707	0.06385661234037032	-1.0332016769052987	-0.2657286379120376	-0.33690336245756497	0.6990249460862167	0.9612194838023295	0.06902491691178074	-0.4981959631966534	0.27921521987554493	-0.8848817992396644	-0.06115842270280928	-0.518729486330526
