global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31
0.5260191131996943	1.595628912624706	1.223278630533454	0.6045584402929696	0.030999162457235205	0.22104168816323055	0.16749950996344828	-0.36994686925765086	-0.24484911073648377	-0.6292356173829854	-0.2676284222992343	0.24070202506523666	0.0827469695549172	0.5932568541876642	-0.22497939814824638	-0.5062113550950061	1.1407992159286084	0.5030715681828128	-0.5340069418241175	0.017121828248761888	-0.3650184571444764	0.3512011637858595	0.13529367099602216	0.2689200280364222	-0.13926094429266164	0.651658733025136	-0.6327097661312828	-0.41662196195709217	-0.14903869364909048	-0.3437497166130904	-0.15605610292712	0.8492391807262878	-0.6709188112011009	-0.7555543760181946	0.5978174430272587	-0.5231707474675482	0.08017314194192078	-0.10762647213207567	-0.38495607653758385	-0.21636431389190283	0.2029832016923128	0.3746121379579955	-0.3372903362548406	-0.12770226766153292	0.5026386830824107	0.363353207632537	0.10781618812457003	-0.1502311362921497	-1.0899306421532977	-0.33708119998327496	0.5205833240582953
0.3193893703026075	0.11098312169466226	1.4456782254359268	0.6079533320232562	-0.22076735562813993	0.23986782648493563	0.10661507373225146	-0.36721702477795404	-0.06857106013673478	-0.6629582770311195	0.10925098510413717	0.058223196555081826	0.24528057128250152	0.23671688640995897	-0.0020438423361575104	0.22799900996861963	0.8727017414173657	0.8299750719554718	-1.1728931474717763	-0.11072783189831657	0.44892487227759326	0.23558858116743397	0.24321664409760393	0.2241625548664014	-0.04017953277558746	0.5903072640923803	-0.7319418036537239	-0.42376507511831923	-0.3826788551069233	-0.7674607720364429	0.38878452092914895	0.8397317759366588	-1.0907735735350574	-0.18028402202073904	0.6639560705579196	-0.16156328784164975	0.13171009694234895	-0.6142536657141252	-0.2772005152260815	-0.15627195498175195	0.05056558384832778	0.055720403918008005	-0.3329822795444988	-0.23827948848334637	0.7037190094405608	0.2568709047588828	0.17279788208668242	-0.3124950804566344	-0.2647525533205783	0.4830460575081578	0.9052948943946673
0.3709278050014788	-1.0527992659148775	1.939900905074626	0.889320430910995	-0.3773032605639154	0.41376327049232653	0.09834797250425167	-0.3301429562751031	0.15645089197898693	-0.14449843136322715	0.459586125393934	0.05137499884584375	0.07267406327035272	0.025138398837446972	0.28766327834486266	0.7320874947184303	-0.10694258728752039	0.41859320134935524	-1.2846690989718237	0.18972892603054697	0.6452076403656148	0.4442843251129919	-0.10833186869364159	0.5101526836689614	0.05670292844479299	0.2657137106211127	-0.6537902426977371	-0.148355772927642	-0.5015334759389263	-0.8663506739449691	1.3704231773553894	0.6653724515729691	-0.6533665004008992	0.45043559215812823	0.3548217063573395	0.39470084949614376	-0.12087899555928619	-0.5771058287015776	0.11478113950314356	0.24084453905786204	0.18242694080000102	-0.34829769149488377	0.029414800326242756	-0.22197141044032823	0.6343043485269654	0.40600584644869026	-0.03545178053470943	-0.7780231061207901	0.09621290097431108	0.7340694595564854	1.1851230131624007
0.5412260059713552	-1.3628122293041305	2.6900382739752065	0.7880696284403086	-0.36836350763514863	0.34227709035128895	0.1760847931699325	-0.2341835270245157	0.35808472267826197	-0.2288735046872269	0.03267022885858063	0.13211362387612788	-0.3021609382313837	-0.03477750141105338	0.6712355123804016	1.0113996069789764	-0.7484511489542884	-0.12649429902445813	-0.7307665494086867	0.022544867703533783	0.2589440037428376	0.6510555625082552	0.12025825905432064	0.5274493352822258	-0.0376142477777771	-0.22227779102763418	-0.4698765023330195	0.07479712988610462	-0.5083928643398368	-0.9185289908029762	1.4061655790987575	0.4705728928124747	-0.03820681323012572	0.7729751302248731	0.35468099077995824	1.6867854667819593	-0.13111964162194648	-0.2694593922643909	-0.2751247275475111	-0.3429491239058034	0.7106987309956468	-0.9366870160737818	-0.14024014686267036	0.26348607419257836	0.3344738354457961	0.2517734256725865	-0.2485058947899851	-0.6726627910839825	-0.10546150780042979	0.5717717973979707	0.8315439627690628
1.0695586745486723	0.9365972756084116	2.3162919210926747	0.9025301138218652	-0.5672371378796554	-0.10369216516233432	0.22564649729523453	-0.23476062494748748	0.28113365685161523	-0.41537063350577175	-0.1655546907376135	0.46880550604727544	-0.11848166291830313	0.9158549625678238	0.5889998099108363	0.8098743334536903	-0.5691188215401957	-0.6252860749580288	-0.34796852479132945	0.42179418525283563	-0.07862042341861364	0.346601542469788	0.1862805010465815	0.5767594223367302	-0.06236584326804766	-0.22756099489521692	-0.1787008342124457	-0.376489141116958	-0.1970968431806602	-0.6293620204060248	0.95454469226093	0.5038853696273168	0.7492758109728008	0.3595944621945516	0.18022041487246293	2.186315746474	-0.21103678308151597	0.3873167872622114	-0.5526396960975656	-0.5221118005694212	0.47218409579525294	-0.712454998397247	-0.41951896982810444	0.6730538448560497	0.1915678219098358	-0.05672733557257445	-0.4623131898241843	-0.6017200405505114	-0.6434424508822296	0.10211825800869775	0.7472325143865537
0.8681583845848895	1.7198614641366063	0.6650229762452706	1.0718873364796293	-0.5347863285064598	-0.14566928637929571	0.3289786473934017	-0.0371673263761525	-0.0058623699520906625	-0.029156310344758823	0.08056995062116888	0.16084670301698617	0.1550476418235593	1.117951157285097	-0.04347602399341531	0.3629138517347658	-0.49547199476724596	-0.8498833309691989	-0.2409220371272753	0.5427869221136478	0.05779651681107072	-0.038308859516183194	0.46401567950020317	0.4747616912430192	0.16180941944427418	-0.1601546698000288	0.6083785029672627	-0.7901394206641951	-0.07411620081702176	-0.23037456193146297	0.3968145224202948	-0.11285686815097916	1.0371325469786918	0.05912455474521005	0.3461504898092019	1.3014581789381856	-0.3890163717882733	0.8424153434287344	-0.33459522112533524	-0.6462809577299303	0.05478048178091956	-1.2750217885904265	-0.14468045449096378	0.7691946406846817	0.40628138675885883	-0.32719947229249025	-0.6405812153056972	-0.5833619567590319	-0.7977143169107274	0.21451709045498815	0.4967420446204303
0.5489298890402321	1.7177098408115863	-0.5518620222402544	1.0234308236180527	-0.579442817191833	-0.1570692877214898	0.20455948163822296	-0.07904192813573033	0.015336374778329026	0.2964659891057505	0.261010026181684	-0.29564926042437817	0.34123145966764645	0.6949153669709712	-0.040122802288368405	0.29280401790587235	-0.21617750977023795	-0.8623529335606889	0.0569661403936629	0.16044497761177187	0.28985237390832963	-0.1869912925934216	0.5168355325137368	-0.1318818572383504	0.6538666302416137	-0.13501671266809212	1.1750240597332344	-0.45925541886785537	0.05628310233486843	-0.16837032429436846	-0.6435028017902461	-0.4937542381603754	0.19339766390943272	-0.31121599256938764	0.12649308658598232	0.19148468778322206	-0.5815885284069348	0.6128393385154205	-0.5341906862142841	-0.0660068906172844	-0.31917742689556017	-1.2613549457861217	0.2958707929720443	0.6268354144136192	0.2811396576148863	-0.15603840738436536	-1.070895814124852	-0.28210139908437204	-0.6198713273095352	0.1193795915732706	-0.05952833159018886
0.10399977708569377	-0.12178375026207056	-1.038195761043685	1.065071544678655	-0.342745473355983	-0.08767137111104907	0.08824369501675502	-0.011663935882298887	-0.004413719276328304	0.45498713137256935	-0.20010308485232878	-0.11899526756005788	0.747882767877812	0.06348098591052784	0.09013137344381175	-0.14408560348754804	0.261713912263476	-0.9702743840899112	-0.30303715397368863	-0.07984381239363035	0.0412446863766877	-0.2230968651268504	-0.16225858762131887	-0.04420448851125228	0.5704839493210455	0.004054683870732276	1.2207022129079041	0.27344720067420825	-0.3372216207540856	0.1814525750671109	-0.42361860469927376	-1.0488396078849895	-0.7411143290830984	0.018611807742161632	-0.5436327444127119	-0.3265381088713616	-0.67569846730889	0.3877958600364537	-0.3587628237472115	0.5148475063959509	-0.8062874690415863	-0.4522586573628388	0.7789814400594401	0.16725840210973336	0.5346745925120454	-0.33318650376582765	-0.9302948449762005	-0.06396300370592024	-0.7913347176947177	-0.10210050310676519	-0.5931921124965723
-0.6397118223910759	-1.9656889999617804	-2.359396078247003	1.0997844671422363	-0.3022661121674892	-0.22249171133679474	-0.12593213628978323	-0.23767268711435965	-0.3229565994189789	0.00594540573705703	-0.41337476493063124	0.13497191715611967	1.1194760858820432	-0.3054893975246069	0.7103337648446186	-0.6817023871827746	0.5108315738350079	-0.6529745648954771	-0.36049299597747086	0.023376904426850673	-0.1385789445298625	0.4954083229831293	-0.49014324038392937	0.09656484672668024	0.5317784767862642	0.6940204418873825	0.7372075898995699	0.9346594072685144	-0.694916482797755	0.21475747542757095	0.1608732412442508	-1.0605918416400906	-0.6039189782357985	0.09498360436716158	-0.9126273660580451	0.3968185479175377	-0.40214517733753063	-0.17287264863440555	-0.26225550917720153	0.7824026051446431	-1.1143624448520044	0.5018021444895511	0.7922089976694654	-0.3541334245045928	1.0425349664811834	-0.5028515526620866	-0.4560119516347651	0.19686732758158162	-0.4341638378770133	-0.5135650447221682	-1.010362880770676
-0.5798800999872672	-2.0016589863726146	-2.2270149838811166	1.2432742771728265	-0.23879385104902168	-0.15824750738888377	-0.20699420422865422	-0.2236089034891307	-0.1917503263009747	-0.4634075493481065	-0.5317549497536899	0.36733196570613497	0.9672669791054231	-0.2265696063545953	0.640478257753669	-0.6030637426166597	0.38802927658785935	-0.6756435663151329	-0.3998096692067631	0.45878016588223963	-0.7373699313779096	0.5281134439179936	-0.5739420110619059	-0.05185587042660609	0.06656595086946043	0.5129133376573524	0.33096101660014077	1.0830502063416165	-0.8513238021563336	-0.033098824825673945	0.5271211563527232	-0.48693665421099364	-0.058919620646856546	-0.21655343254519321	-0.5386770685358975	0.9153568370295853	-0.19665146687408822	-0.3508421916648905	-0.2936689903691644	0.3243294856287024	-1.1460087865841297	0.3067101508070595	0.8679184385555626	-0.4380271556745536	1.0682762038436473	-0.2751854070523945	-0.5992511537876776	-0.10406912466885693	-0.1434593710715564	-0.3965706818345492	-1.2948341464872684
0.462412107118944	-0.8708010379161124	-0.5173907746594051	1.322520486493616	-0.026116725755528092	-0.1472978108412873	-0.14106635261311978	-0.08262557405589305	-0.09195835479811741	-0.8466433358696895	-0.285110927380014	-0.008871336251353796	0.5681305115270271	-0.08049391951488014	-0.00265833590620025	-0.32554520761503397	-0.07710224950930979	-0.9325509523255857	-0.4339110476394236	0.5276341316538742	-0.7595378368062506	-0.005431996842204143	-0.8024873180529855	-0.7025045429887603	0.06003267934140132	0.4340119759181618	0.2865666655470491	0.7966064229709743	-0.7640694311223182	0.08118681261263819	0.9245110339287519	0.5603714144108842	0.1383827255131803	-0.02052783828857804	-0.2581107840126816	0.847241337872029	-0.07181002621761405	0.14726809356651127	0.2463082933491865	-0.40634755710618603	-0.6735351175191522	-0.02047859560551693	0.47597933345417837	-0.009028634636105124	0.7497997899724419	0.08087994684793233	-0.8243814599964591	-0.8240954936936974	0.5973758535885593	0.014032237017733451	-0.855836266561621
0.6529366500215167	-0.5783640841416213	0.4218936255270752	1.3064710236224262	-0.019194773332248574	-0.2194243824212352	-0.15525166912918123	-0.07660006650219921	0.3551996824425903	-0.7793399964946119	-0.11238428996602938	-0.1207470037958569	0.0625697120007517	-0.05601870363589598	-0.38037627788257716	-0.08060494589862216	0.2649494888435913	-0.5927156802113938	-0.746344430251523	0.508425171169562	-0.6423390880668526	-0.4411827750182532	-0.6133380429407543	-0.9428681099116646	-0.05074120311684402	-0.15858090410995937	-0.18082253629121528	0.6763327681935392	-0.08422216305262031	0.15985276339438506	0.5523259027619775	0.5346806940994727	0.432094907717829	0.6615754010420514	-0.5578089530017396	0.2518735881199986	-0.4705828504104235	0.6710677591297083	0.83698320649702	-1.2757204738001087	-0.03661192063373437	0.03904661891830027	0.3726277208606339	0.06966128928382227	0.27167357134922215	-0.010831254277977535	-0.9198739561317586	-0.6430940503690732	0.9311355557279081	0.4830619650596201	-0.3176122496982084
0.4420607146924616	-0.7100961883820858	-0.040890198107439726	1.3920722628693802	-0.04966074163203106	-0.15306045993210557	-0.14956308912355964	-0.13881427079018044	0.2824965974983895	-0.4093808009189356	-0.10884855070880937	-0.4379310827200113	-0.2836207056653556	-0.21631081408844557	-0.29515012755936765	-0.03715755999412161	0.7358003616236722	0.24589922523651733	-0.3371315093843617	0.48193706361832894	-0.16747393962418086	-0.4230682275912704	-0.7477733514477998	-0.9972366771892898	-0.08015793807008441	-0.5321592744260837	-0.16477214627326328	0.1678741824284399	0.361825619795452	-0.30963250613759236	0.3374129874042531	0.5187462270828735	0.1410722495609623	1.2121086721946293	-0.39335573696592385	-0.2623848123912569	-0.2612567801096877	0.4495432519949749	0.46931630347334935	-0.9789529950545246	0.39960013062388045	-0.11611546184741385	0.31083111320347007	-0.29112160494451095	-0.10558027922547401	-0.3815690617793907	-0.895277634785444	-0.5786703771090004	0.6371427629943334	0.2597973160057586	0.12070712001434702
0.3339120719324529	-1.0279935880740898	-0.2935845983524733	1.4287094677480683	-0.0755507604584455	-0.19092589008676042	-0.33728810103381	-0.2122322319045783	0.28587395545216804	-0.29819133249389507	-0.056313780790487274	-0.5352613759642977	-0.8659008509460874	-0.6125989827313393	0.15157056178613276	-0.001745961662629952	0.9118916056752191	0.7729438049237634	-0.031109542320430478	-0.03556775656239972	0.43256384502406225	0.2971881067679859	-0.5449146519858579	-0.5472587548601066	0.0005514503879988553	-0.7824573926865837	-0.309530481486775	-0.9607509303154723	0.8043716400711071	-0.6105878455642082	0.12121484260395343	0.36887044695646765	-0.41491471859053036	1.1909566348802132	0.31643116733842447	-0.24340570120896757	0.24843279095118875	0.024522705363423127	0.1099273440583072	-0.2936444849202053	0.44956266620807167	-0.19149270257387258	0.47101944392677386	-0.26815905612713803	-0.6823910038208435	-0.8329960132335209	-0.8092980301057362	-0.5392816812188149	0.2523992662869937	-0.08108028989129434	0.650818495944826
0.051880831134692273	-2.3964041081098655	0.3346545991580507	1.2707617948088603	-0.047927751269167145	-0.45883398257909663	-0.37950949156971114	-0.3122784602107771	0.16137730946397127	-0.031026343809182465	-0.19551315414007786	-0.0747256266992012	-0.8492658567290312	-0.6612033092016781	0.2552238672113615	-0.5904348961119129	0.5064714384740667	0.7333521886421861	0.4939587484035381	-0.46897419719731076	0.9426041910942331	0.8706334385637684	-0.1616419315151619	-0.12317245194708931	-0.018813793138899998	-0.4610926328671825	-0.7673340236930005	-1.386724557888522	0.538258016422945	-0.4865117191567853	0.06792588469920781	0.06931047322603176	-0.6447659115232244	0.9075254403201617	1.3340837645847574	-0.7988254891713746	0.23711398820450919	0.05819222924537388	-0.20909244829440626	0.12552608161779802	0.26019375150831353	-1.2155609256927786	0.5609805807168139	-0.08441304357878335	-1.173458790122526	-0.7795137364159557	-0.5000265868917917	-0.6666484956503517	0.07317267609084616	-0.17301549356790777	0.5380995950595949
0.5511671176375355	-1.975418738371826	1.5371390363391293	1.2274169499234264	-0.08272109597976585	-0.4933741312413221	-0.18477820242369045	-0.2992254898753615	0.1730303063034377	0.09986025799574327	-0.5285471001361465	0.39255092189713164	-0.708871550073528	-0.3153367426289947	-0.199299956613687	-1.181044155842586	0.2696659752470432	-0.432733390278593	0.7296068078744947	-0.8851827894771841	1.109551804356714	0.9828813008635172	0.30990301455574626	-0.28533051874536214	-0.39098174270266417	0.17516991167187643	-0.6253036039415284	-1.2318239194969638	-0.17842157082192273	-0.5351718284953213	-0.13328709625315976	-0.06405949317875394	-0.16013793348914873	0.2260944308040677	1.349346400029131	-1.076417100805251	0.05869042564655584	0.27106505922164675	-0.25593594984995965	0.051712153779783596	0.4219690540703396	-1.1868522413313554	0.6843905902696306	0.09112431099115745	-0.8704342491501518	-0.6306476588453586	-0.2847958928358228	-0.4152411680052161	0.0347930571295268	-0.16895642362843194	0.31446260173101137
0.7273550440994397	-1.4878689200959088	1.7496647310953488	1.265433769802958	0.10956062124413224	-0.49199911996327184	-0.1165439269453206	-0.2796277288187246	0.047646048144549924	0.20839392029893186	-0.6818134162180618	-0.02954575003049422	-0.0020641726838466637	0.16229716919142329	-0.7880699181179355	-0.8518376113120185	0.2713168916781265	-1.0817847705458559	0.578968834290595	-0.7372509205615875	0.3318203781925927	-0.05472893222347586	0.7093426168019744	-0.3711266208618596	-0.3744599130801101	-0.07197457989325293	0.0062397161167750004	-0.6991143410726962	-0.45296121065119144	-0.5836388409743837	-0.2552961399372089	-0.6817762438495892	-0.059004421888047616	-0.1444189385601503	0.5841009789598259	-0.9231494105708696	-0.2189286939906722	0.8253979161696097	-0.2595241829306685	0.0029339211117175384	0.21972762387610545	-0.7198939047870209	0.45477007710161993	0.03549113405678725	-0.9778382328419583	-0.7641518568994676	0.3041063267260556	0.13216816548871826	0.2876398312664436	-0.4954718038420025	0.24624995839855468
