global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	t_comp_cor_00	t_comp_cor_01	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33
1.0125264092157586	4.387273539638444	-0.14082368079755192	0.5991106961351862	-0.6878731955729878	-0.15742081781721642	0.023193293255660597	-0.2543411984024626	-0.5294457823203955	0.11514989255129869	0.07833220305841448	-0.035549775399546436	0.3529368196699334	0.9843240211750379	-0.9778455824285263	0.8560883478287308	-0.04315677943276683	-0.08119699408263233	-0.22048858668782312	-0.3643486828893929	0.5928473640099344	-0.17062759763398688	-0.15695488324682116	-0.595185172741846	0.1420180300383674	-0.136441380586954	0.534379442909132	0.5721383907961242	-0.6446716122975308	0.6527750720172173	-0.6858243089653095	0.2288552249450697	0.43152900684090706	0.32742698034102763	-0.3844387836979412	-0.25133876066439415	0.37145332094153327	-0.20770460936637564	0.19298069426496584	0.002071097599679547	-0.30960980358795887	0.8210158536394161	0.40110890054722237	0.3501727098842759	-0.2757786261693932	-0.613871686255195	0.1566368760658429	0.2796294784727179	0.854235430818738	-0.11942590853441004	1.1577866426537238	0.3777461915758426
0.7227236978910514	4.07028052853299	-1.1386564312488847	0.7870901262834322	-0.7657481630301927	-0.3229116019603129	0.00523007463785214	-0.16079360202223392	-0.5145194379261712	0.07351984473355341	0.37255859046199796	-0.5463220065779285	0.017230428408985973	0.6891350132240894	-0.5067987818534115	0.6032355160064626	0.47889381642174944	0.35071796474443706	0.1041804638964935	0.05227060298461953	0.7625209651727474	0.11609211332426012	-0.017835351335044165	-0.7739226619088011	0.6730807958688578	-0.15123803960083276	0.572478649817882	0.678344235978819	-0.5265476683973871	0.28095561100904876	-0.846529215682319	0.8645092077668262	0.07028201291883225	0.40939781225702326	-0.7500825807815805	-0.605089137428152	-0.1397132372515992	-0.08188553659563513	0.11780017050132839	0.02565384180183395	-1.319485855129453	1.1539657110020214	1.2673684476300509	0.369522969870244	-0.224482719343483	-0.3034764879891236	0.01686142189503329	0.39868605838683857	0.5725370094707617	-0.26755527019542696	1.0912462857369571	0.5947673748272605
0.7454350422376981	3.588045350683319	-0.9509181816853234	0.8319236503800103	-0.7792222434462281	-0.3293238543836311	0.04367679858519512	-0.11724578332900851	-0.36200314369620284	-0.17758732195802113	0.175750027541275	-0.9323375985553346	0.0113501808299755	0.6232582645271577	-0.13913164227289906	0.18253727266820002	0.48510517008225695	1.1289337533020891	0.1503638963217059	0.32034718102913123	0.07980307220789265	-0.12662091645190685	0.15025251806745404	-0.49319742429342733	0.6300517203531161	0.053373166894314525	0.44160122730995105	0.4691580597111456	-0.42447827920360875	-0.15605492085903983	-0.1915884926239498	1.2628020344484177	-0.21430343531455656	0.663290865441774	-0.6605273813022767	-0.5947259567820464	0.5031372717253882	-0.016869562079484753	-0.06574970337819185	0.21368611510716953	-1.3271759719757956	0.9516426875964499	0.9302497058852032	0.29056228122333877	-0.39076399753438784	-0.3114953273743748	-0.31555799025463044	0.525882595843907	0.18267150312558947	-0.16649252505474987	1.0577290717205508	0.5107691854928116
0.6232041309212596	2.58336279456369	-0.9886987535647457	0.9579820407310886	-0.8518381687171841	-0.20513238762419733	0.007438714565773795	0.08283329835538186	0.05460945950694057	-0.44449329354868966	-0.2773457893245442	-1.100123819876581	-0.5192794764900983	0.6550598816540366	0.07932758580965321	-0.32587614378565233	0.3302292340136963	1.3775916906680985	0.2253587784839383	0.5473955271060125	-0.12031158774167958	-0.20159504383993188	0.16710942778568122	-0.2624481669030145	0.6827767620612811	-0.12195437476525019	0.1589443521608276	0.1950450887217998	-0.5469542240609355	-0.3202643988902432	0.3534717754417034	0.7493726856633857	-0.7575259243007225	0.48830232541569385	-0.16017144020259122	-0.5195962878406556	0.44558332646905036	0.07893436138340892	0.1138560041695962	0.1756608358269189	-0.8529981018971629	0.5332906807598323	-0.2078148550621152	0.3254378052244046	-0.17004748435992367	-0.03682510435159066	-0.4593511362449465	0.8486269523318185	-0.1531328279819651	-0.606966078696981	0.6727644975239332	0.36987293055235015
0.6180234473124733	1.9704396363413101	-0.28055501517472414	0.8352493534422172	-0.8766437448716284	-0.16202411748029483	0.01559360139248686	-0.17063961218527587	-0.006533629886243675	0.015967352998189084	-0.9098721943395491	-1.1166644498700964	-0.6512242308133602	0.2952617350764743	-0.2141201142805444	-0.11968202874984621	-0.3766773854517917	1.4498834510227403	0.43427149820483296	0.8191690474593939	0.10246320853803492	-0.08218202105855403	0.36143462127391773	-0.27473706641949547	0.6426106654921816	-0.6055968371999311	-0.43116402161603135	0.27073116324976254	-0.440876232726916	-0.27938716360251364	0.5381899257131497	0.7762653341893755	-0.9461254647173123	0.40136365474064356	0.38552134557087675	-0.014677473912388876	0.21886206622782708	-0.12087030396179432	0.1546127173591051	0.14038094031020082	-0.487153690379936	0.13551671589902708	-0.9667020002540377	-0.2621107002076841	0.22631039756313445	0.08537393814408392	-0.06212801090078767	0.6786736714763797	-0.31395520899387885	-0.5785603104861858	0.3007600575803009	0.06767016132539781
0.9781469486265275	1.6069618726997628	1.4639363712202242	0.7074323467007542	-0.989676150239849	-0.16263490975714232	0.05212974350788652	0.003508088305765017	0.05387068875699061	0.2547873124714886	-0.8820372270973347	-0.7983329466934413	-0.7021776345564086	-0.005117076399979624	0.033751144183388364	0.06876084487875327	-0.46692806172690937	0.7221561917720861	0.30445380948338424	0.9420375383728333	0.2124652793745674	-0.0630912322113554	0.34886134416966286	0.3352212832185087	-0.5736946728589116	-0.7472114232952113	-0.5439283615117056	0.29894408211167023	-0.0037578191111335285	0.10093960103874008	0.2893843808026556	0.19552633416988544	-0.54214596547226	0.29013743805593145	0.6482559436590932	-0.25472484145797175	-0.21374918664488451	0.07523477972312788	0.15122762359314065	0.8705485960378008	-0.3432385649319062	-0.22987039897180175	-0.6757040317513301	-0.28516449637223323	0.7585680569438428	0.18506206998843774	0.46117934906183294	0.28635801837723546	0.013461412131834776	-0.2064273706956753	0.5846492100482706	-0.17320183686474513
0.8052617317435045	0.09835963247650946	2.932961963330596	0.13907153667333094	-0.7871704380202613	-0.34384796996031497	0.07878785213792744	-0.12021207701324368	-0.10877070598611988	0.6003018214440725	-0.4054964687232999	0.01973627162816996	-0.21054809456600262	-0.48606034760992384	0.7102399457462807	0.5122354284853452	-0.8716585244856101	0.5873459783479815	-0.3642330028941467	0.6654508893731368	0.136370635264134	-0.38021497634490026	-0.2209651197142606	0.3095172355871168	-1.3791312019237583	-0.6817431685592024	-0.3429631786938887	-0.2714423565234762	-0.05943737365392674	0.056570754669161005	0.13090008031058864	0.3109918611707601	-0.19430777878016595	0.5492999779819757	0.4293854901040874	-0.10559031974566233	-0.31917191771011877	-0.05601160171692607	0.17623260639899554	0.9947878244887934	-0.4060552482895696	-0.4046094410701333	-0.3207894539885639	-0.5846044540527859	0.6062297161982588	-0.020223516035567515	0.3558875796779713	0.013343469263654584	0.24801107376419163	0.07901828118365764	0.5918296456055336	-0.2137002135683491
0.5115143176516819	-0.16082789851304402	1.9211426617859453	0.005825267853767774	-0.8772319681556111	-0.35720856564917747	0.07079426496313514	-0.17132338525435323	-0.14797082417400526	0.4551051460859257	-0.2875478436747432	1.3095052457643155	-0.3478316724424191	-0.6539713455029205	0.8192050934640492	0.6524285835741969	-1.0762785471481666	0.7665262009958583	-0.6397753953863625	0.02955703218043959	-0.38755560465298805	-0.8605639432858243	-0.4703867820782553	0.09273827876064696	-1.1934273732899006	-0.02958196735127703	-0.36108980480892194	-0.5063458628975666	0.21589496323196017	0.17603564454178536	0.07065018617762087	0.07468759649109145	0.09554828616331335	0.46851314879300354	0.003745821833715354	-0.010774615549479422	-0.3061368127359973	-0.15968488453566246	-0.1671290986083113	0.9323548927947146	-0.12347461670857961	-0.2118002035968375	0.40287787042327505	-1.0573349921145856	-0.03960338949100127	-0.04438674276234031	0.13608731740710484	-0.04323178086684959	0.01857495081760382	0.45899279459404935	0.29513156897184073	-0.1424926070055285
0.2277105759018691	-0.3286796120078809	1.1989083349338348	-0.1234689347945166	-0.9053147614307578	-0.13511750423373256	0.020046434563476177	-0.1340490792915784	-0.24257553779403299	-0.30417351860149394	-0.2900891703377988	1.5741290882670946	-0.18137253917720572	-0.6459796996157572	0.019819194915892867	0.9216067580301428	-0.9168643585896807	1.1887163880091198	-0.3098247052628075	-0.27344918122655115	-1.2776918508836261	-0.8348143629124332	-0.367253729155826	-0.5300252559332772	-0.6126532582747531	0.6104247665723013	0.40930232265165784	-0.15633741887289737	0.10405075687054785	0.26691842072960803	0.23025325015092302	0.1780384365615635	-0.17536436315604437	0.22077669306994904	-0.3061594407501088	0.23923348155854193	-0.23547588999446828	-0.473514570512811	-0.6292585630841178	0.7307838305484011	0.41126441671577074	-0.6076332309488414	0.8207631050385473	-1.448424850415899	-0.3468780893373254	-0.11477651589768345	-0.058076299094624605	-0.38758470154968827	-0.14557174178736226	0.5814541773507818	-0.22975183439778893	-0.25887707931999315
0.014866727163736118	-1.4266442468510498	1.1068383466020102	-0.20741829396569006	-0.6219198232325491	-0.25498833544177124	-0.2854190540897252	-0.17534238398784918	-0.2089733794635659	-0.7846161847441193	-0.38061232373421716	1.816876640816722	-0.37035494874380626	-0.5570676446174395	-0.7327605524786893	0.49563997650265945	-0.44427080988660406	0.7428606791988631	0.42562702440286165	0.13179724623952072	-2.1122122860304393	-0.5961406153151773	0.12311371884810811	-0.8980257527500439	-0.07532031686918214	0.8788667318261713	0.5382663753639121	0.3850784224943804	0.1403169761589038	0.6236678345208801	0.2670816689696956	0.06522644023531717	-0.4527666752358795	0.08919121482855047	-0.6896848626606782	-0.052320275452465835	-0.4874209820117306	-0.690493669229087	-0.8979221753015659	0.6779651092638074	1.0864446626003155	-0.9542742629852642	0.11244512344132045	-1.6554177358443372	-0.004514481972203527	0.2538770490499529	-0.1976718780611454	-0.4914686104420116	0.18957454671993257	0.7783507987010473	-0.4336463683266423	-0.8960812215934987
-0.004332485583539623	-1.3083497421628794	0.8082442355340641	-0.19114812921467392	-0.7044485270586616	-0.21197458039219585	-0.21636033615293349	-0.14277181081476542	-0.12429864700257579	-0.6196425523312646	0.12682662516591148	0.9244720607535226	-0.45306969513431117	-0.5563238246286623	-0.7828643576133555	-0.16739849150420985	0.12212522524284486	-0.011570180320826353	0.2431797284518446	0.7757038363995964	-1.960323903227884	-0.05404233903803902	-0.0022283765367894616	-0.9036141776959578	-0.2631279703938817	0.444970773916063	0.19943444444960942	0.6719850019442113	-0.34983579261370396	0.9509630193255627	0.35403570295176556	-0.2416347676090167	-0.3224252562198608	0.324670910702906	-0.6334206368714038	-0.17608286118157077	-0.7450577212108377	-0.34209707795501154	-1.0730530838185255	0.8482818028380368	1.054387474979217	-0.6453562372803989	-0.7314004571481031	-1.4794998579468743	0.24929436743331695	0.5404600921202405	0.002193395401557609	-0.5224735552606599	0.5235069736007721	0.3413052070195282	-0.021747234246431362	-0.8689808636892649
-0.44535134979878566	0.3135290805053138	-1.348678519915561	-0.10423734366346228	-0.6863492725658172	-0.1856081355086067	-0.21824794380076473	0.007283443141753498	0.05191479765668672	-0.2732937016257369	0.6259502872225798	-0.23852040621430706	-0.44278790234876425	-0.26884099772131026	-0.7040686331748592	-0.8498502322094389	0.26533871205615184	-0.2662171008039732	0.011995349108758888	0.4107890530096965	-1.3620676407752037	0.19845434258201244	-0.16321556661897058	-0.5231587876220026	0.1830150601633034	-0.2006978361952916	-0.1475324440762315	0.4843765059423543	-0.48131072078171894	1.2231189385148473	0.531197899292716	-0.15556432163150533	0.08292772555029855	0.031903755977443125	-0.5898893230844074	-0.41491770352143076	0.03338929757781171	-0.2835491943965855	-0.7137155869193543	0.8235228473613272	1.0327604392937584	-0.31726102539333384	-1.173090058582914	-0.8090600083275088	0.6341055512354844	0.44541833938644826	0.4159881635560337	-0.49826363323958556	0.25558209191347747	-0.721399175055175	0.26430939971226336	-0.8212429772641207
-0.7672937772372332	-0.09034702727482607	-2.665961429656821	-0.0917856153218484	-0.6972989773248043	-0.17200753096034319	-0.13401362424040192	0.21251846321757212	-0.026623785605122588	0.21619765147554104	0.6140115044008534	-0.18508058842896186	-0.16804118333455212	0.3275385156368414	-0.2807452804299597	-0.8758138856669067	-0.10359943973189749	0.22541486684091655	-0.501152847978658	-0.15231223480076803	0.007704562985987451	-0.1798786857442513	-0.24906173620304423	0.21576150927108087	0.6949969899611073	0.15370318880568812	0.032331460465047326	-0.08017806214957932	-0.5815613405142556	0.7859941385673423	0.051867272515292696	0.3911792014496279	0.27881147460165073	0.05190850593640323	-0.385453695854039	-0.5599303406828462	0.21259199071515963	0.3134529839441979	-0.36267430542426204	0.5441885893004836	0.6849757692391337	-0.13835790557935998	-0.6796447418263156	-0.09108299372591802	0.8293021858298778	0.0009877543001105239	0.616638062620241	-0.39931789467140244	0.3715610352377246	-0.7128940122623376	0.4271256068746747	-0.38126935199082007
-0.9084012341445526	-0.8321008724813886	-2.5884769897486932	-0.005474611700728438	-0.5347505626160788	-0.3583951294840277	-0.46753131587580693	0.001973929519017842	-0.3049254201213847	1.1415629796985178	0.28383180522137536	0.30776045298239463	-0.2971650850816294	0.49926795507157035	0.6212585962789845	-0.7295564439546345	-0.469388629637744	0.17399790547148597	-0.13631839798277143	-0.5130696262357339	1.3960948993699365	-0.43526490662759837	-0.5403613317509965	0.693427350347835	0.6436617387053747	0.6403110660897748	0.12131249219197522	-0.09934986022410335	-0.6956057017337864	0.011130668260815291	0.00537852272594489	0.806661745922972	0.3127059714652743	0.011488309190423167	-0.2611471352125818	-0.3393662521479759	0.04439840925406469	0.9218279259577699	-0.24655736707551643	0.30689177079879676	0.6006552582495639	0.18677083985780282	0.05141860913677033	0.791502529264199	0.5954054678355083	-0.013533953236503636	0.7687984930848138	-0.09159617346271032	0.5979890300658091	-0.3633083067436658	0.751597305084717	0.06257300331276486
-0.4983225737922531	-0.8877640887572299	-1.6013476146825076	-0.006440826854142991	-0.831751763360669	-0.33446377016014894	-0.5335823722797562	-0.054951614813271064	-0.2898626081661652	1.462202079187559	0.31174864974860095	1.0283120548051665	-0.31117701548748067	0.14673759414164125	0.8472103564686251	-0.6447876316614476	-0.4096910507892458	0.5967360590993498	-0.16782669787444682	-0.5232843879034159	2.051615789229071	-0.33531454991081955	-0.5363658458285543	1.1036429564159764	0.682429847375795	0.44449981306423186	0.027404155178501276	0.23194630399946978	-0.34354286527144884	-0.5331278825894858	-0.28891753974462	0.6873888545061381	-0.14005735573202455	-0.08338795340277523	0.2722513330811957	0.18051682633725796	0.16564032580469576	0.8911746878436491	0.04628356827614623	0.14333526428673418	0.42389932496456495	0.062098952795617536	0.6061977616519929	1.3174495406199407	0.09126815541843149	-0.125294357649416	0.5333862593240173	0.23482361076959055	0.934628048369255	0.033947135888473326	0.4363956687116131	-0.1094027266001356
0.21568996973630106	-0.7212241138651547	-0.029586341374698857	-0.08651870672478883	-0.9940823219997008	-0.42135669389986596	-0.5578535599230017	0.06749346498040484	-0.3904649428907796	1.3084523628151392	0.3400611847208102	1.0675799001577924	0.040039421284312746	-0.798769241030284	0.3452332900387503	-0.18262327833011419	-0.1324640183136436	0.46820631833535514	-0.5324278720301002	-0.14486725007612702	1.5563225495218809	-0.2425504589031314	-0.551254498020844	0.5283517503934224	0.39245463671284275	0.0634041951082497	0.28921224676733914	0.5728998496513924	-0.05901937058888983	-0.5878492421819952	-0.7681421189101778	0.36921033595333774	-0.18152831650253237	-0.21405527061043994	0.10975957608804461	0.5842635172102222	0.7320148305080573	0.46696305655204035	0.0698068586879827	0.07133925253453643	0.050335972855258405	0.03255161946247944	0.4061637884373329	0.9065862468921787	0.03877038848588758	0.17581360186220232	-0.034049254161141275	-0.001827002712720315	0.6351007373388333	-0.01193769224728688	0.0683728836171146	0.2821756305060278
