global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	t_comp_cor_00	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12
-0.8394414892910047	-2.4421365140495674	-0.6604515617707993	0.8913063312367645	1.0686950783953135	-0.21552684300734504	0.18593120013393066	0.5548328206661254	-0.8978515891483191	-1.0887088171228458	0.38643246284564126	-0.4871502169690133	1.1457966735525131	1.0849976467013458	-0.5967513101017549	-1.0451831370275284	0.01778616099504336	0.171009226948873	0.42743646235632515	0.4685664724209931	0.42976963126613293	-0.02868424502625763	-0.28345139791037344	-0.3039444799410729	0.0350456879862968	0.3708483657644061	0.2676537005775834	0.22782431418808244	-0.7111944550250386
-0.8637748874483899	-3.427271069004345	-0.21573417809567708	0.6599559795072609	1.2759439827041081	-0.23821581021703006	0.1861573933519564	0.7994249837884319	-0.8200839827535078	-0.9209929471664975	0.4278530351344654	-0.4803418091891853	0.7564803737010971	1.1653163606088015	-0.3165011662009946	-1.576475284212111	0.30198846160371995	0.0013981240736831992	0.18838558428376925	-0.23909433875829678	0.28437914397518976	0.8199607752591623	-0.6797981504575835	-0.18266118958219493	0.3209334784642431	0.7862451330411392	-0.17020737702969416	0.21314655945589053	-1.2353217450396061
-1.0231028506430215	-4.694811779837377	-0.009685308956703387	0.5643181429565709	1.224830293767584	-0.2653282905919804	0.31761618288999655	0.8646220505357188	-0.8602972837666409	-0.06434892846059688	-0.01582300227437139	-0.1278011406808834	0.1118750762093928	0.9707431575826326	0.1331461923177188	-1.4918944010389852	0.50564236059505	-0.08264778300224893	-0.6148156493622298	-0.5239292363240077	0.08859423663275709	1.0661605571459547	-1.3475363256280704	-0.028179349817087057	0.24000604678053897	0.5926569268700902	-1.0358689355743018	0.8265812912887744	-1.1905612626373407
-0.4137992576784276	-2.4284953908196134	0.5482280812536122	0.3240516533873354	1.3686962527550421	-0.21208994471541068	0.26429824805642205	0.8235284614936212	-0.9260469248178416	0.8103383756341502	0.2771591042971067	0.4104001440848788	-0.4253136728462214	0.6915083042435389	0.6859313193297005	-1.1481685738501146	0.700650929674044	-0.07716768385606725	-0.542526429563483	-0.4692495393866474	-0.42412406258668844	0.6922992510663993	-1.6737863312643064	-0.4072750293158441	0.44394437252029945	0.5584513290331176	-1.340668537693376	1.315466799380809	-0.8062590318958339
0.17367609923586655	0.45140122433815427	0.5838965788607735	0.3659025534961868	1.2862161309013531	-0.34529491146740093	0.14200872139691617	0.8919530510532023	-0.8255663464124041	0.8861719892967151	0.5022553070561706	0.41903297849844806	-0.4650127589307116	0.604326564615601	0.9385241635078585	-0.5325186534683344	0.3170335212164509	0.3528203279487977	0.008695222354971832	-0.23596172069026575	-0.38334363980075886	0.16082033657085396	-1.3805052077253517	-0.6831605022236856	0.5070395658165869	0.22486723861989524	-0.7121115218003049	1.0223755907705112	-0.30271134085639584
0.7034671186440205	3.0585777803687852	-0.06631568153849243	0.19812090851943895	1.3221673641571063	-0.2337988444531771	0.14198619225260906	0.8608691302710565	-1.0643965184026674	0.5437191267895035	0.5396652445612969	-0.060804374262823785	0.06640850190489392	0.29501668890404387	0.4490541290724962	-0.015398445605923981	0.02377520593896344	0.364511439078118	0.08327964221857895	-0.39832334499373184	0.0788475632088916	-0.46788041105145795	-1.015504160912164	-0.3692609707499888	0.19113806800165542	-0.04569748414492574	0.30483276709352536	0.9120275234631626	0.009711473470571377
0.6543348285919479	3.3396316594409816	0.2852937787127957	0.19969428206416343	1.5936799729992999	-0.2657978063128005	0.11647853038416375	0.9277979585075732	-0.98798223989139	0.4343048458636537	0.5512169097626256	-0.43440448300823653	0.2008366563596336	0.22992889571973285	0.09875189775493988	0.532642726402818	-0.4132174165332051	-0.11440328933579907	-0.25118309205756645	-0.37853150813336245	0.24532348148548255	-0.6108199482537319	-0.6775917950768665	0.15658175882301806	-0.3501623777661582	-0.08258600951349172	1.0095343745132936	0.7731367502649458	-0.11498459071660795
0.2658585364264813	1.6702742058039521	0.671803986302701	0.14717079965231833	1.567690157120602	0.08071254090518065	-0.1338456808394464	0.7472787544345106	-1.0492904500651896	0.7498761173168752	0.3699301735397511	-0.45770296484633816	0.37401614129644123	-0.0708445167905166	-0.10771958702741226	-0.07104599230966813	-0.5767781668924629	0.20496997686922713	-0.052448978886956966	-0.3475366012985567	0.29590329960030054	-0.6166435796522478	0.11547613691190975	0.5849182471098876	-0.5150049865285324	0.23770404606230117	0.5659805467471054	0.9330036590783467	-0.2265693513691171
0.33140210638227774	1.1691635155732243	1.1674319312707824	0.10130908310947423	1.4460985238153172	0.09269906392624591	-0.144848947328592	0.7889141370507041	-0.9580387901940537	0.45734145611727184	-0.04265114641577586	-0.4944452419530159	0.568284330601375	-0.04836963636165596	-0.051039054449056875	0.0898492689272216	-0.6980182413334821	0.6329206490941343	0.18412908066622907	0.14398148837848812	-0.14660685591208397	-0.3159084856184321	0.5933105953864175	0.516730444663396	0.11445457259288516	0.23210114014870448	-0.27229920128390916	0.48618639634578015	0.13916615944192945
0.4658364282626735	0.46756222502651595	0.3099288971604332	0.07070621996658556	1.4968059830446392	0.13488168166074632	-0.08172891486605478	0.7809629389767323	-1.0353123420206634	0.3777666707933076	-0.5378923738962633	-0.18332805300882912	0.21204492361879232	-0.223779670550268	0.3047246016310985	0.1660874036708301	-0.9803235935764975	0.9782288528783829	0.7086678823299003	0.10699964317369254	-0.4132294781649733	-0.2529719649072852	0.5622304145550815	0.6575482758564168	0.6606607764137609	-0.12354253426420587	-0.8039906559526628	0.12663989948430118	0.228704707021471
0.18382830000357084	-0.678429887702259	-0.2177798912038422	0.20802585244545702	1.666802013367945	0.12378195371189721	-0.09260845968652885	0.9378908758185244	-0.9285272104446354	-0.2172911089353273	-0.5371302813519679	0.19004021746779115	-0.1206261860223101	-0.24819941883182572	0.3254658273320177	0.23714868647929424	-1.2242150852684381	0.7915269738236195	0.5924710890194744	-0.6173751674990334	0.08090958847746271	0.3611965074923147	0.25475633652015106	0.6236278822126924	0.34044273323981317	-0.047999509448686355	-0.48409603930010936	-0.029232630753774688	0.029540987316540396
-0.6785259675561606	-2.560446129002149	-0.8895719598691496	0.34032098647322784	2.1705627020272247	0.3159626542981326	0.07326268180329272	0.8861902416296901	-0.8700373693137373	-0.17214186405512896	0.3326032293482902	0.7056128159710161	-0.1595145507880987	-0.446506277692557	0.28017626783989485	-0.19352554559995266	-0.4601490299820036	0.48763515479583863	-0.20454715513230612	-0.6181501017411001	0.728391590123817	0.7357478502449994	0.28823649011472496	0.13629887490886747	-0.22665769829508642	-0.026113867205384736	-0.05771072021867167	-0.13129135166899078	0.026016713969398298
-1.2794700587388186	-3.8646325979059464	-1.5027538085024268	0.2793629480292553	1.8805936501066485	0.2457209094245092	-0.03979146063912001	0.7742962105202318	-0.8917670641875316	-0.2789790218852869	0.6083700844967737	0.5852147105462335	0.36895794858187514	0.21772374143699533	0.44873374532260973	-0.834032503632337	0.022535465721124526	0.3847314567073693	-0.4996684750825937	0.17544009966861454	0.8475278646693053	0.4478695885014688	0.1597771284903295	-0.4718244264262605	-0.7317051954240399	-0.4444758172492946	-0.41169789819169256	0.3717738444083801	0.27193944143717264
-1.390447753824858	-3.684293180585221	-2.0919821195638004	0.3568671611596979	1.964401047073647	0.3689569401749093	-0.053135934537813685	0.9469571760523687	-0.8521450015901647	-0.4103832331997309	0.22946366345891914	-0.020558382501122994	0.4298825019648261	0.3031469744498395	0.2444713401545847	-0.7366519112840514	0.5157589872690335	0.10328165335896156	0.25101373352118184	0.5639429988494855	0.4280031496420903	0.4846823636882629	-0.010278628287625054	-1.2522889514846545	-0.3502113967446618	-0.45465211321361604	-0.6481333142326252	0.057489727735861265	0.4184050044726821
-1.341905451934665	-1.4028748365996502	-3.4911679356623115	0.3569478337489177	1.9398923691781051	0.3535653905832198	0.11279684135857718	1.147169286987793	-0.887470595860632	-0.5687218892754098	-0.4066152121623135	-1.0297025326308042	0.03827250233021482	0.45487400490544533	-0.5217686295909783	-0.35481580106964755	0.04153773943906401	-0.08568884459132439	0.3984222268694093	0.6136100728201755	0.0717039856913118	0.6413466333927106	-0.3735638539375882	-1.5276705396179886	-0.13649937320613298	-0.034061325592372925	-0.7367391553602975	-0.17165075018308834	0.4979335447106712
-1.126363707577612	0.8395172955698096	-3.7002866755732304	0.4075368494847221	1.961104603970626	0.3460936159060943	0.14044200679145774	1.2925572387801654	-0.8063912547455081	-0.7476882557880714	-0.8284259754291621	-1.1823968960211777	0.017733552016880802	0.06857969966727362	-0.707073635645588	-0.06104630111321055	-0.7487965092473047	-0.16703827264819485	0.09081511297831821	0.5350027088918029	-0.2079928182470217	0.5046959754122039	-0.017475012126401027	-1.0806330022749444	0.10593081511550946	0.7543224239689291	0.007439147224766458	0.10199024632394668	0.15676383336362756
-0.7332438820316071	2.1237143182576252	-3.0998346955917384	0.3940659813939291	1.8262974515142976	0.24263367656579762	0.21912152491799425	1.6224365935996397	-1.0020388023339926	-0.7722601736698268	-0.31884282755564675	-0.6968880560291959	-0.14602316418858258	0.08592772526216166	-0.1349417160881578	0.0649575427004001	-0.41023307439884776	-0.17414248192159523	0.20272888592137742	0.5701325387769578	-0.282187587841933	0.11404179324084816	0.6288007712530905	-0.04674144614541926	-0.026592748744867892	0.9788243440685411	0.12276976136951123	0.6585754320530732	-0.25408258059032574
-0.8378011263848978	0.6807975679368623	-2.0342192205594114	0.09975917163557574	1.758476181295029	-0.06239559174843576	0.20345444601714913	1.6715249556841616	-0.907529002748585	-0.936433602298715	0.03945299106516438	-0.1429158928064328	0.2966538851746783	-0.2214150951548579	0.719658637649067	0.4155173577213459	0.11007601703612506	-0.3632908685566067	0.29179811720820786	0.34914698409114586	-0.49440051684772285	-0.40508579901332564	1.0826833748907447	0.47943840072138344	-0.23352726748375005	0.6484008503012483	-0.018821270287967765	0.4353331895630339	-0.6613057032861986
-0.2840218850803545	0.9268692044795991	-1.051605341861272	0.1344699446529829	1.6013317394074094	-0.0041457966268126645	0.23713439315584284	1.7730490489449775	-0.835617803822785	-0.9086225130141682	0.5032206347292774	0.0004078784173465522	0.48025884053181667	-0.08894806218164518	1.2053478884650004	0.5940724378790158	-0.03599477697305349	-0.2811968334309554	0.7744569681499698	-0.011665704368950742	-0.7351079524313121	-0.46120771723846965	0.4869400168964618	0.8380885041999813	-0.565940371444309	-0.14585667838440525	-0.01296569480202072	0.24740598449849682	-0.7000721580076864
0.4688735829201488	1.9364014169816999	0.3726618206133887	0.13657938646058798	1.5514674499888865	0.07984890549752972	0.19003443356346744	1.918843998697063	-0.8208630091304853	-1.275517905003676	0.04630648583901649	0.34094221694981763	0.26599844333424033	-0.265684698388821	0.4288270700403399	0.6744499669763948	-0.32137862164958997	-0.5694663924572398	0.6372815660319168	-0.353135385051587	-0.19339854211686053	0.32855413801799377	-0.2538234991015157	0.9878198249366165	-0.3768813547658966	-0.7921938672383622	-0.04017210957788456	0.49794214069343606	-0.8371042163334732
1.6446990661052363	3.3383292948390526	1.6799041172178493	0.038380242927647856	1.4126881527118995	0.09599575241244104	0.11197967612184324	1.9514218235579681	-0.778164024303175	-1.4366156241855388	-0.3835329115415649	0.38415814502182255	0.0758535560840175	-0.2920800217122717	-0.5803505599746583	0.5855619950528942	0.06533124334959049	-0.7007203629521158	0.08879897568142707	-0.592458593017179	0.7028296313211334	0.6004831440769328	-0.6208022081108641	0.5110502221526014	0.19233534493207652	-0.9372408353223659	-0.1082285582424485	0.5987500174217902	-0.7813218183669818
1.9275435678985406	2.986389472403409	2.6302545202735983	0.015167836576164755	1.343950807542262	0.08745289828004943	0.09581959568218427	2.0181821869768606	-0.7841697007313372	-1.0848831514823505	-0.21864723450886717	0.12837785238732616	0.21535054909518261	-0.767855413304666	-0.6583141685088513	0.4201941391616943	0.40696801606362043	-0.6708874856730492	0.08610224165651516	-0.5106925807043674	0.9656753862654617	0.49731637828890535	-0.2652897799180806	-0.03547675029626399	0.2368783088663518	-0.6608455903216361	-0.30895335248201433	0.04373827661108857	-0.01506909996643617
1.6138880880994022	1.855451197014869	2.359847986333807	0.04737144710285236	1.2167263558007289	0.14758945696539127	0.09462542070606368	1.9232737772371955	-0.5334805844831159	-0.12683701216921028	-0.0036215438517597817	-0.2969886639315433	0.5500040901244838	-0.7609846349504551	-0.575971206341548	0.23264623800975223	0.40700196859218113	-1.2148722176255564	0.3025122009830662	-0.1207310310889595	0.7253210230474516	0.39632266543349975	0.29438197693187124	-0.6328550807155604	-0.056874375569632436	-0.6224867551988968	-0.04859444129696919	-0.3779325596068374	0.13064605437623097
0.6601813376849137	-1.0162863924748977	1.6653420221504402	0.2448254492946994	1.291218612515136	0.18547638751119266	0.08894169978285864	1.932736188385171	-0.6230324983307483	0.44829145692750977	0.3636776747936978	-1.391049628704237	0.42017038512092153	-0.7737845467635244	-0.16518308379829497	-0.08382199041454567	0.33675778447799	-1.6077943918841135	0.3776079906323934	0.4184814782528738	0.3508611339457481	0.4244358091910513	0.7380889215617761	-0.7425582730154013	-0.2532827566372581	-0.5052811703635648	0.37235990870965946	-0.15816056000796713	0.10703126495683109
0.04062311357931683	-3.55398425230497	1.3982644990306583	0.16335849677044242	1.422220085592888	0.22317459814970464	0.016113985391580987	1.984088769417473	-0.6998412224016496	0.932523069986311	0.3753956165147479	-0.9020627035281514	-0.01276362696072158	-0.4732379664010166	0.5949364588075274	-0.13468811621939075	0.33940621922349523	-1.4535128893971974	0.6241537095354208	0.6586653557933045	-0.23129523148390427	0.14519844407684177	0.6109814948131753	-0.39080815938523744	-0.2956948462015168	-0.6104500087360973	0.8067653559005673	0.03342774348189208	-0.3334510423513375
0.3101360168605179	-2.4144910288176953	1.2790108623863357	-0.04177229213807582	1.3882393072311519	0.2334810006156672	0.02816521234626298	1.9547954135923455	-0.7085292558911441	1.1792435111892505	0.18161888523111339	-0.28383709901645404	-0.01540220329981986	-0.2831857265158817	0.7371242117439423	-0.05197549979978237	0.46877946468022164	-0.9012635162304128	0.7348381830734523	0.6744174083765209	-0.8520035192875146	0.4743215965453879	0.4505241566658539	-0.1374176389801151	-0.10276162845773108	-0.3667100663884095	0.568599963974936	0.6884967826410816	-0.5011917375421672
0.4082916193928664	-0.6263861505859388	0.982509565821915	-0.14468776898122726	1.3165550159434247	0.1321590277305619	-0.1712185587768872	1.91736694630469	-0.7952167667162695	0.5259949621709603	0.012020109152245937	0.7113163184050785	0.2808102992855256	-0.18925401158003205	0.8437384509245657	0.5255457785811612	0.23863338108049	0.06162386914856609	0.1693166351000584	0.4619660963253454	-0.799776501774979	0.5136664409234616	0.37988608004751767	0.02166555122608392	-0.42065865869275654	0.06550869654638222	0.3946255305062651	0.46792648643994517	-0.6964419353293824
0.325022097647377	0.8403676833952203	0.33620970151403823	-0.23070188731773272	1.6610308154306261	0.05803830827123686	-0.1407945836042126	1.8980045930022555	-0.8276551610450195	-0.31065330723087753	-0.05319712516610434	0.49786687170580235	0.8188252441252457	-0.29297528525040395	0.6648334784467848	1.0937141570866695	-0.12093964262783806	0.420831505737055	-0.09015399869507427	0.5425134925589955	-0.4482760603983068	-0.2593092771704267	0.6275944016139529	-0.06124376472414818	-0.4574460996686723	0.33483142763122437	0.27567371296189436	0.18292553125522842	-0.20285627626303412
-0.20157293079512972	-0.5650165780603601	-0.14988295809662655	-0.29620490422007273	1.8589949417937452	0.21059593888861344	0.1652594271903562	1.9177343688156263	-0.510812292384265	-0.710076294181251	-0.19757256259708822	0.21192032702237054	1.2414676417610329	-0.46581232443867804	0.13408904504398425	1.399518769122121	-0.02815587460018969	0.16007305649595344	-0.4197760771132573	0.47973580740549077	-0.05881180825162042	-0.6396763934177084	1.0129955475272412	-0.16806341671284425	-0.28562696441894064	0.6763253105246211	0.2760083990734576	0.2543866713699326	0.07837566246671215
-0.19334880505717672	-0.6597482279420737	-0.8806546632832013	-0.2663746926479081	1.6916400462110706	0.19673619006851442	0.2602972202071233	1.816721674259135	-0.553939444212494	-0.4133001307579767	-0.19127239458104528	-0.22256711435682366	1.3628833126130462	-0.599158766771831	-0.3298377394263957	1.4546922570300247	0.41802511921208585	-0.06945593379275045	-0.3645047391843313	0.647198694341144	0.15188520257681035	-0.5488850946447861	0.9862076648767132	0.19358689865660433	0.3234193810708923	0.8170669877008881	-0.0559640031267656	-0.12610660529492373	-0.02758015356237394
0.4996933162333539	2.4526389671578177	-1.251724656644442	-0.19239743330845538	1.6678402737994755	0.28258369995367993	0.11863480569644566	1.8542139203854462	-0.5389049141129096	0.019076809217496136	0.1002661062349604	-0.2849452721338588	0.7886346791472042	-0.6599411246808814	-0.43075795664267214	0.7394741730220372	0.6983736729466328	-0.3355640522154447	-0.31702842526524616	0.7093415240174568	0.4022169663714857	0.23679889778719243	0.44280752752470887	0.2631509424233685	0.5192753843272521	0.9988491184091038	-0.33252492501232006	-0.49586552811446216	0.19848129584458143
0.5615834107915856	3.0776630725414305	-1.3215066082094147	-0.08933158301848954	1.594112126494444	0.28315214153899376	0.1257315432855441	1.868722400831279	-0.3918673381175764	-0.019948353404569533	0.3061253958234472	-0.1951297836826928	0.7668966719346701	-0.8781171883178457	-0.08969933369355378	0.1681076782418528	1.029620736472019	-0.44030338968880667	-0.10399212202316262	0.2494866357621602	0.3782335448945818	0.967222508047601	0.030679118958507046	-0.04395705699261279	0.23857382272879563	0.7200312223642248	-0.5560558310727299	-0.4688435251349852	0.5526487682697865
0.22543545302726567	1.5471819497453196	-1.2549730753799921	0.024545886161923824	1.5722729807247129	0.28928160139890297	0.2603915982256708	1.905559881592458	-0.3236142769401975	-0.19796634275191577	0.5247039444766269	-0.4197959255085687	0.4965226332419313	-1.0907871053536895	-0.1579213811053188	-0.06380530905756515	0.8045573663418261	-0.37314566982475755	-0.32786609059720084	0.016611303014841382	0.21841641276048224	0.8685838157094004	-0.20628716590138327	0.02573534478818158	-0.47201429517622195	-0.031600896226489684	-0.19293080536165208	0.18410956376825618	0.6911668623455419
-0.009455023537423946	-1.3675928597283582	-0.43283836349808774	-0.011458362361431954	1.5981533732204578	0.31548619382124105	0.2845634404511507	1.9340545442386456	-0.2642066239112249	-0.3456877406892686	0.12777800198569492	-0.40693427797162757	-0.35699713206170464	-0.7273363013105154	-0.04804665141988363	-0.09944979578099862	0.48965904914300584	-0.32407874929753533	-0.2843792931734315	0.01906279352411017	-0.01641378478508625	-0.03230709422558084	0.3023470340939017	-0.1743096107807757	-1.3824600885882128	-0.37786513523727816	0.14754496195282776	0.34565368239764843	0.571283415559512
0.08035228599726546	-1.0554355855815345	-0.016184007157665325	-0.11468476768952034	1.410825404620835	0.34305347935638114	0.24471305811835986	2.0036927334648693	-0.057595483202277226	-0.7561439324980427	0.15569620174359564	-0.2086746909635823	-1.1562497730275973	0.010213390713924924	-0.11718693758262715	0.18339833321148546	0.49476738603736103	-0.32690426374716713	0.022895112861770896	-0.06773233486901258	0.4168041174035785	-0.5733284670039228	0.8014109169574897	-0.4642430727781309	-1.659293236646098	-0.49388061298129	0.5510940316132878	0.49235132284114236	0.18317001366179061
