global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02
-0.03198397220921061	-0.3147568555993074	-0.5397144308914763	0.9382644970017135	0.3414630944852464	-0.27137923749427245	0.7107910296978064	0.18783345174673802	-0.28046675141942656	0.4932438598013102	-0.1704484034854813	-0.04930721875396776	0.4078929610346741	0.6111376897503519	0.2622766803661234	-0.0026206790336302105	-0.4686073383560582	-0.8690403092559991	-0.13753730375913076
0.27904072238398037	0.2450945362376175	0.16118610139023604	0.8959943933359514	0.5557832740697792	-0.2834767915543513	0.7251055365816301	0.333073269626901	-0.28023656199226377	0.3903951327272783	0.190114780215522	-0.04425313695020881	0.3660810088799117	0.25376562509883643	0.1546395596303861	0.9784605266849398	-0.5563000905921007	-0.9160685979462517	-0.17033631915958347
0.6383181322413601	1.8794985515054363	0.2895976265272674	1.369782990717265	0.3657346587295322	-0.27984132297779374	0.6815851636085896	0.32401230463532277	-0.4043488358231796	0.09743145315390149	0.15317736324065975	-0.116621488829447	0.4768936089731678	0.15102880737174207	-0.2072271074332513	1.2030280339978352	-0.34912387798908395	-0.47580311274369486	0.09131479549506165
0.9087530384875	2.896070206247826	1.1307090009948189	1.401206351933588	0.42064891652946396	0.22007574573854144	0.6658049304655921	0.2976853997209053	-0.3749749884899054	-0.225804767664361	0.07438526766744895	-0.08396462944259761	0.9004137327264198	-0.11898974573998916	-0.40720514285173226	1.0762645238571085	0.2001644609248389	-0.2889568949247064	0.5717574334746862
0.8157228976737586	2.290469360881278	0.9682373899952819	1.3352412593820715	0.6103314231069885	0.3539141493187292	0.7388983542021785	0.3436093410909267	-0.19801348715926156	0.03544757921363873	-0.4003923745088491	0.1090549644879537	0.546333126907115	-0.5964512215690057	-0.3117459517955082	0.7271215692862104	0.20167716301315403	-0.3598543910022446	0.8970701016352837
1.1025084761762958	2.7051758340721674	1.0709861437192696	1.3027868650767167	0.5772031487524637	0.27481542273182274	0.7196591443759398	0.03510194835689767	-0.17087083732594657	0.2973734888483217	-0.490295009951887	0.5687387209202784	0.15796248104591396	-0.7912570549009263	0.10874661223848908	0.5983202040738105	-0.0036152629799602494	0.2288935667069351	0.7296240988270724
0.9933810219423871	1.7963930513217528	0.9372799527309124	1.3412639416652548	0.5691610880330025	0.23145135929863075	0.7342789978022743	0.09385091436991573	-0.13556405341743824	0.8572734881588376	-0.8432643374773205	0.8993746277467084	-0.22425621038071353	-0.4096027281022921	0.05821981381689417	0.11797482999987897	-0.13136226918172939	0.44827461780051175	-0.057073530316864095
0.9717528763981305	1.736867059219584	0.4945400034653029	1.6590433439701855	0.5684950618060113	0.16315877961439335	0.7782119843098695	0.11703372267711065	-0.2459015654469738	0.5883667015674998	-0.8829222531242593	1.4808955121785985	-0.4607057916661876	0.15850985211712487	-0.09942135680825259	-0.24386753377203566	-0.027936845382187245	0.26362118283303737	-0.6047543419524067
1.2538220002142397	2.3444007810317	0.45366506745869356	1.7009930051111062	0.5725775447086972	0.43448814235437877	0.27057608439027514	0.10978791399710966	-0.22173751346319653	-0.38621306674518807	-0.3256379848249809	1.3494476024849982	-0.885492919169596	0.277352505441557	0.15977875627402888	-0.2442328830889667	0.4856529099160448	0.10515179772493019	-0.7463810739100183
0.7817797339489752	1.8752931662533725	-0.2691394573584158	1.497734989733118	0.6285928084067995	0.4329169488331943	0.3544791795970468	0.19303206396114966	-0.2523235469322849	-0.7742589345432289	-0.3427413909536968	0.7141499150628806	-1.2881730357607586	0.13554126620891033	0.31753644544057363	-0.43710568189226917	0.9099153557334744	-0.12345153208284461	-0.5457357784904953
0.2484728227974348	0.7803745852376965	-2.129051612079178	1.570859571830404	0.570665732760492	0.3987994767531472	0.1796492009021383	0.522706521858901	-0.1938817382940427	-0.7444539259694184	-0.595939339180551	0.17563826757387901	-1.0956246516718688	0.3187482287959109	0.5422513804769482	-0.15713909537116935	0.9000856141960647	-0.15202626627219257	-0.02664729161288395
-0.28826442384477824	-1.4196141479662459	-1.4708525509577932	1.6152028944638148	0.7933945497148844	0.4430108490046316	-0.02504315992546438	0.586351225713091	-0.1731990216089811	-0.5800136628897692	-0.6273518497341167	-0.11580187340000737	-0.779699628676578	0.4560683796358482	0.03496406285879289	-0.3392225803556389	0.7481957096028018	-0.18899198661430233	0.4721614715287251
-0.5184568028538442	-1.8962435175843453	-1.21866007627543	1.636927954041454	0.5024679142603312	0.21551654520521	0.2997473054587283	0.6291714859701766	-0.2371613562979255	-0.10545863921667706	-0.42397094720729434	-0.29135340783704383	-0.14624939807049203	0.1507823197937317	-0.5058026430858544	-0.4210731752745413	0.5733044248654813	0.0914038658002782	0.24864145175247757
-0.13286866977017633	-0.8212888562863908	-0.26611368888692793	1.680071093610804	0.28596969581545095	-0.1041722133978841	0.3081413112839215	0.31974391556135406	-0.13168061227589148	-0.2784353705376628	-0.06008215638692127	-0.1449777075588486	-0.006479688054822305	-0.10402037855757305	-0.7826369097404897	-0.4601134019489685	0.23215712379985892	-0.392617074615531	-0.22248745410071877
0.276529757325002	0.5517591592113358	-0.06688805325870589	1.71350506018322	0.32345473663648655	-0.09652959489059458	0.32606288479093576	-0.035363929119584026	0.15233045316585184	-0.4069920724139387	0.2190367756633028	-0.16678153451273617	-0.4846751303788677	0.3371429146268594	-0.7271133349425258	-0.3881052086886431	-0.25059962048306555	-0.7234385308360729	-0.7955212901922005
0.23529248611785206	0.03219310098008443	-0.4039726612869867	1.7318188712978821	0.3399765176897201	-0.1342787958379956	0.44059566874441036	-0.03417266716669334	0.13616397273041767	-0.5369249504403973	0.35130286194377747	-0.32732602667473265	-0.6943995920297081	0.41876571791447864	-0.1383553802011125	0.20736275735184115	-0.7487835390666054	-0.9712152360422204	-1.0023985950894274
0.08272676391868988	0.0020095460385637365	-0.5436975954096608	1.79353646181509	0.18240981807374945	-0.1816302384838325	0.5906134630757013	-0.06035299350108631	0.20184803089722364	-0.3301876884185597	1.0264694119811275	-0.2059735575438351	-1.1093327985264865	-0.06038844836004068	0.12308136515603588	0.679518553275717	-0.8376311608638399	0.06938176486167313	-0.48714764545996797
-0.18072533724223538	-0.24613882738150347	-0.30842589344638216	1.6529507860867394	0.1290408025939467	-0.11377867276463881	0.6384336800949395	0.023861962898311544	0.025084832982697758	-0.1264619008350964	1.064086942066501	-0.33580519878901083	-0.8488519726727423	-0.24592689279962968	-0.3253874155685242	0.45121361093877943	-0.78289045712101	0.5628600287121999	-0.06644577147309602
-0.5592092467353691	-0.21974165517223038	-0.49298691252584614	1.7815483201695743	0.10192921968708323	-0.1936658874058272	0.8737831969610048	-0.04421998823816741	0.15425341283200228	-0.23317338703528623	0.8302046633411174	-0.16688342869495676	-0.6777658724725484	-0.4889921178914375	-0.7900906403628815	-0.3542575880100184	-0.137100371642538	0.6480790495711548	-0.05108463509256725
-0.5034410611555806	-0.07498068448189338	-0.13988591460081987	2.0462610430499133	0.09579127834660944	-0.063924266325185	0.8378862739065905	-0.09817849500806847	0.14972603663478182	-0.4392581011076281	0.6067254355833934	-0.1610452113127024	-0.9124603805148	-0.542550266431305	-0.6503204297129793	-0.36142053605836955	0.0953249948495599	-0.08022583529497962	-0.3797057494999217
0.4736773898768504	1.501088260871645	0.15136007907785767	2.1341035052566357	0.1790504462475589	-0.08678407091634414	0.8912505712434868	-0.0021752767617765484	0.2984953040907042	-0.04260499789365898	-0.23949249928808933	-0.02903549053860752	-1.1699329566996624	-0.6109060116953889	0.10111673984573732	-0.07480741056467388	-0.21818598214345486	-1.0532357709747817	-0.690599154069693
1.3178270646200247	1.4323354384736038	1.2627098680173396	2.17743043302103	0.1273091420669293	0.07095109959781222	0.7416068361385809	-0.0073204013167568445	0.298458388711272	0.4154235753188034	-0.3639543337756429	0.0021892475394937492	-1.0178826734603903	-0.6182923531600196	0.547582723539097	0.21788437324562338	-0.19358762114747094	-1.2761580868167641	-0.5706770473556114
1.026901915567052	0.6296998191961163	1.481688777257857	2.1087151699614437	-0.08805240661978125	-0.1281454078560471	0.6275817652393744	0.008175311046776858	0.22697552722114395	0.6565102512741998	-0.34621271232497947	-0.19107770429525067	-1.063209365542894	-0.6386161821360677	0.7266823150803466	0.2624345035216054	-0.09305034158948643	-0.8105448126833531	-0.010884654422924769
-0.13355075306339467	-0.7965652635140328	0.2894201388291787	2.0664171662855093	-0.06140980997200118	-0.09588699439896015	0.7452571670671	-0.06702153806743194	0.164750029425435	0.5046439028522927	0.05740564156170765	0.15640295821737266	-0.5782191715551912	-0.5359150592446997	0.18509420816107097	-0.18132185629300854	0.14402051906349062	-0.19148820980253783	0.5017112510616877
-1.0935659474453643	-1.9828543877803702	-0.9848329087292919	2.230135249044469	-0.06899531616620061	-0.36338479994506057	0.81514426122143	-0.06263136062360813	0.27170746891904085	0.2545551563783041	0.2248793794777457	0.6162149576340445	-0.2644412446947761	-0.24563840101147508	-0.3557123112711666	-0.6147367393596506	0.019825700162394412	0.11759445860209758	0.8340448598201733
-1.3929408313638403	-3.259304072578875	-1.1762282264320416	2.520980825059299	-0.1452902493785713	-0.415407904924656	1.0101403251753565	-0.14869824285172284	0.1242003242089171	0.26766483033708777	0.21204155042832493	0.3947011720975668	0.11667340211190583	0.12963884141767779	0.04130378828089698	-0.5784736947085048	-0.15859704782800277	0.43738611707332853	0.5308880516561105
-1.4905073213300692	-3.838542941041238	-1.453470457160909	2.468650585660369	-0.17178921235745037	-0.6502877639113369	0.9982792975278023	-0.34038142907682684	0.128431191941435	0.2354691599692094	0.4717765394697521	-0.04719929586417079	0.560245161487259	0.7235954633273047	0.1402915496920096	0.120954942328318	-0.12016521441894941	0.33227255583409226	0.17763154174240653
-0.9698097986695959	-3.9725348359908903	-0.9016175754016338	2.4429258159187013	-0.1785494990400605	-0.6373286086001128	0.7469051352816607	-0.39536748996068105	0.3407120891191906	0.10542409532881636	0.3809906523743507	-0.10311984844436428	0.37038973054082247	0.9324221746383657	0.10255332957870286	0.8012042196086206	0.4048342045756999	0.4005061898611732	0.1033955132750531
-0.23126353086751078	-2.03555370113153	-0.2528131839365018	2.419243898902585	-0.3887808701232209	-0.7036923304697538	0.7734002274402983	-0.31919880574932286	0.4688993844749203	-0.20741533907501927	0.3449891548694773	0.4867990344898105	-0.23413670433444106	0.3583031641680413	-0.27639356035604784	0.7983785207882877	0.1814650230934512	0.09857273609692963	0.5016845285908431
0.2814001983453761	-0.2015244991287119	-0.564936090717647	2.8591660893414526	-0.4279187831478172	-0.6893020335464569	0.6807203893165223	-0.1445503272610043	0.5093769515585419	-0.39738186976806467	0.45014254234591344	0.7760022369939694	-0.33466654059789486	-0.37812745184199426	-0.2767522726217628	0.20393236191275635	0.2478473664651757	0.19227432444902517	0.5547758230503999
0.9534754599084307	2.253783034358442	-0.10744145904347069	2.882812869724212	-0.41919951441163683	-0.7730364516553012	0.46523084455733466	-0.280888295674333	0.4079807678055257	-0.4946178551008179	0.8005456101663615	0.2740376997892191	-0.2707514763158171	-0.7999094299826077	-0.5054057965808211	0.15837299693570286	-0.14749199457904763	-0.25707620658999236	0.5260828856050225
0.48113560754383855	0.34421164041149943	0.6723355509475221	2.665445892493316	-0.25520816703441973	-0.534821566526043	0.26515087098543966	-0.30373273937326545	0.5588814846804337	-0.7561505794602391	0.8731560017128821	-0.07966073683187404	-0.024123387723504947	-0.46291070643352056	-1.149423296989999	0.264912276189301	-0.5441515360044353	-0.6029523285708503	0.352465557115704
-0.0780171519139784	-1.1776662030099696	0.3752035005769959	2.5536404676895703	-0.2107125125273639	-0.623475318168907	0.23908182149677953	-0.37490263398445794	0.646574326294244	-0.3549145710473864	0.4232009786824846	0.150860037677629	0.16188414634640164	-0.0025931899564275228	-1.4622114394099568	1.3163625730051207	-0.7087385645905613	-0.3370432625123459	0.0822065068885959
-0.35251270210527297	-1.6226992434794094	0.10346177196049003	2.4061948223929868	-0.24660048936719392	-0.7002441337694287	0.16311708751830067	-0.3774923113346852	0.6521352437358686	0.2570982529645725	-0.37569261506503143	0.6339201445013251	0.2839774618606985	0.5085418199508437	-1.043150541930681	1.1779508075358203	-0.4880892878699029	-0.11376973465284493	-0.04093914102985079
-0.4906148780891568	-0.7989735211347675	-0.9064024599623199	2.4507655875688936	-0.1521477149019295	-0.8535387240010975	-0.029123106123449927	-0.37410947770287933	0.5222112564397845	0.41903099547874084	-0.5101740679140587	0.665507414819714	0.08854199027129968	0.1732142967663071	0.02809248242083396	0.8870493403258599	-0.17595300370163527	0.27991433832123275	-0.500887771093715
-0.3694967267470767	0.2919414275624861	-1.1100205228836246	2.282980809152297	-0.05781991368773862	-1.016085922372192	-0.017073871223174206	-0.48690949828514296	0.4449056420689169	0.26066200788356253	-0.384769373132038	0.24353706936365968	0.100080236343394	-0.44656507484949565	0.5817463755885414	-0.15076459951291646	0.3797335242523802	0.8275403038833489	-0.42767013601236004
0.051615778305668714	1.6143236654471589	-0.6586659275688226	2.2591946330400248	-0.0622756552332989	-1.010128871062799	0.01997028323045448	-0.36839127556915574	0.43636827735883754	0.23609282524590594	-0.5055100750912339	0.2566680141955103	-0.19936321325785394	-1.0354195552551264	0.23339567699652353	-1.0100204522069356	0.845898134988269	1.191487909746527	-0.35935679928273373
0.1504326227201434	0.6758934133941356	0.08239051701859934	2.325583008838289	-0.038233107381711935	-1.103436834942863	-0.10231737754986935	-0.22782867597931547	0.25943432250086823	0.22199642474662853	-0.30079821131926043	0.6284553270461866	0.4104291760537957	-0.9036853253843982	-0.11013923840238067	-1.0360837742615163	0.7238137858592666	0.932012863191916	-0.14711312172169935
0.1451826580341175	0.47660471345141053	0.3842446161821566	2.66785619624063	-0.18663077598958064	-1.2591063097199113	-0.11014178132352416	-0.19188430607952645	0.24024063726424463	0.37106614502479873	0.07408866681739641	0.5198008015572839	0.7650456568182512	-0.32232722857327034	-0.752645128720125	-0.7032911898964751	0.3564497816951879	0.43620740823148135	0.47552213873882243
0.27539857682217184	0.6393623357995707	-0.06975928116162372	2.611863858854662	-0.32492411594498527	-1.3060823316570411	-0.026832818972555808	-0.18269082030173756	0.34037457758085815	0.5077335294735869	0.36664816202540174	-0.45499050860112517	0.8273909349512544	0.18424708933602177	-0.9337827058320084	-0.6364130807631094	0.09126177787621487	0.5566883554031711	0.8143927392060683
0.48026201387367584	0.892354093141981	-0.2545222863654619	2.6867623500402757	-0.23336280273207216	-1.2588933025749334	-0.0923976730583514	-0.17856016185575524	0.35066077271755614	0.8516718164999801	0.5721322463989209	-1.1859826826244915	0.5103987650931664	0.2844430276887524	-0.7496603129344716	-0.4925375781416529	-0.1078833520117541	0.12969004518109228	0.9481598207876162
0.14767466878630287	0.8411224052215872	-0.14171718162092378	2.6469884102428494	-0.2954074789732356	-0.9521913333497696	-0.2056065958671959	-0.16530535979764355	0.25241344829064843	0.7914014512046227	0.8923882263125982	-1.4322910881556208	0.3210093286999394	0.29970943273149886	-0.7049748053341929	-0.4177258031689608	0.35737217877118016	0.23192287335262968	0.7789844383885229
0.07533901178225294	0.18777826612353143	-0.0668289422552831	2.741387384943649	-0.2738095526458261	-0.7886088147329106	-0.39657661315439874	0.033807555444063275	0.31722840794386137	1.2060170655602178	0.3267586129751154	-1.2589021106920422	-0.24837399347196976	0.2027207137390351	-0.5544402031624173	0.17484644032296015	0.6516272845512101	0.0095028357125654	0.7755345335305877
0.20337166838914333	0.23746160277290182	0.33209825953194283	2.6642236836334514	-0.285295118270785	-0.7874117589105382	-0.3798319639734474	0.0640990614046719	0.40081234267337484	0.7606568143109712	-0.366211261041166	-1.0256012135482997	-0.34392423875854045	0.3782168252078054	-0.7332671592119776	0.24314219284650745	0.7190986624102432	0.5935807250826842	0.48690471491633086
0.5261596516031323	-0.4701279833024722	1.4422879320302417	2.673954999518137	-0.28807116810337224	-0.7552422359162548	-0.4311968940229366	0.15616108391398592	0.44391155206451566	-0.2359245538503883	-0.4959440992036439	-0.40252290839951893	-0.6239484087783205	0.30102009022721554	-1.12473831457354	0.04095139601407283	0.5927817463442759	0.8302033577119774	0.1130750919985498
0.3955243105734493	-1.1619978001432893	1.3655996841266649	2.3931122755309095	-0.2921871612862192	-0.6503520792961328	-0.19924593544882088	0.1381478406763156	0.448794835322296	-0.9496648379828626	0.31528833284469104	-0.03713222640136314	-0.3209166271194513	-0.08049000493721661	-1.1947511403021105	0.22578414726935267	0.020349929211461188	1.3695598106406577	-0.6045060188645941
0.46537493592742274	-0.7727885515475262	1.1471091050119258	2.2246764058223603	-0.09644726854208979	-0.7571805830606728	-0.3050268797997459	0.11329230318333947	0.49077025812389985	-0.7425389762714666	0.9968896603342069	0.2682591272114162	0.11184688853817133	-0.3932192576786371	-0.9217774723680892	-0.0074385212668720445	-0.27691045041755863	0.4823761243432806	-1.0917813047475562
0.3333470656707509	-0.3990487903193742	0.6959679271196294	2.2704227139442006	-0.01571632185242594	-0.7811830094565919	-0.5133040140551378	0.11572109814740064	0.3243628429645262	-0.14220867174467652	0.9207607871521365	0.4990905168453769	0.6850613787078937	-0.6307752170837255	-0.34161182413016705	-0.12980176005155863	-0.3143017114804063	-0.21234519224830647	-0.5150229618945027
0.36558563275852757	0.3767723390747125	1.1172394745617011	1.9249636525726685	0.1585346122199655	-1.0785071244932904	-0.4753323810914051	0.1022268161886116	0.5094166277218642	0.4110367003226049	0.20126539185054326	0.9301357597442792	0.6404837581095305	-0.22217069800362862	-0.023041540369702945	-0.25089085623572915	-0.6060386457967486	-0.7048607320100067	0.3080744817795611
0.05364514153390937	-0.21526023904608085	1.8022877849622825	1.9667476241022752	0.17081238139807348	-1.1886218912580344	-0.2774423144019784	0.1152488009733316	0.3946684792536099	0.048562694393683443	-0.6219360382849656	1.2941884824211651	0.7194035802599653	0.3046357482026435	0.3858191159663139	-0.07967612836514718	-0.8381835467813874	-0.7621995671668184	0.5435530369764738
-0.2507168679781933	-0.8327663617558972	1.6564099544039124	1.996923899032066	0.18252032923452793	-1.3297816486445129	-0.40902938604883454	0.40429233483728544	0.492196610588799	-0.07712040674653305	-1.047323915727746	0.9068529228107316	0.35241624913770614	0.6769788445229897	0.6783966511434678	-0.10365733006557348	-0.6492438726508811	-0.9966742778476748	0.23654189511062715
-0.47644223704358724	-0.20972379901112814	-0.11514566479364463	2.392809086667302	0.34912099249644846	-1.361821755253938	-0.41721294937425574	0.4360893890219186	0.6486533117483207	-0.11003293860899868	-1.0178202631927635	0.34963172633890666	0.3989766164617527	0.3525915297740315	0.7011777068714374	-0.08470031017204285	-0.6904782425871456	-0.6454865418409229	-0.0841481732694032
-0.4490022335638423	0.40992016899579076	-1.3585911868285054	2.374944219999704	0.12476593348896986	-1.1271583567760424	-0.35047315514806265	0.37380555004039484	0.5524076922276768	0.03300108531569896	-0.6571667871288299	-0.012557094877175502	-0.3384898455074434	-0.1749589966068926	0.33585843548210514	-0.416627016778423	-0.5484810968880113	0.12131243001334303	-0.10509476330796903
-0.10487117168667505	1.9062814679893063	-2.0002582986188306	2.6224764050761786	0.23909068979198123	-1.0295803790075304	-0.28130716301771536	0.25801939683961866	0.6171451092513892	-0.29695651722498084	0.23520594632493713	-0.28792693256419793	-0.7519132971200144	0.15070349648911815	-0.48673451522271954	-0.9367686654450609	-0.6302105040806277	0.2694478045173696	0.04669938214110368
-0.03841687152794343	1.3415568620195368	-1.6219475330280335	2.7586325369800293	0.31372473278746416	-0.965857435072865	-0.22347101416750267	0.2003036470350375	0.6537730397794975	-0.7331677003429946	0.728298505491767	0.03474532402254239	-1.3714762930537368	0.4274009761706351	-0.9409602524339138	-1.3533116429511614	0.057153751843118515	-0.4183907583667279	0.10967201599660516
0.07584792512203081	0.5828829928190815	-0.28955812338413384	2.913858979546256	0.3933935413963458	-1.2419825376921474	0.035973285377187	0.33711738993759005	0.29798240885366106	-0.7667639876050674	0.605236614581037	0.32739413976962783	-1.2562013463470318	0.2880762390150381	-0.8425174734275861	-1.224700578734487	-0.059129448028617804	-0.8014762887524352	0.0942218428017846
0.20893426746268307	-1.570865007832935	1.577944891960092	2.850066764635638	0.6763813689060049	-1.1986986429621367	0.020021351875279356	0.5930396159256224	0.4330270161816815	-0.15230139830532918	0.11700848998477506	0.20852721366288268	-0.23395167214096	-0.0022638088607691885	-0.13962136048880205	-0.6245033269260744	-0.06025466179531824	-0.8085329781554368	0.16066417065837674
0.10952005338968374	-1.5889144008442906	1.600063569802594	2.926212716668868	0.8729367539423105	-1.1477444350356267	0.055774155504949366	0.48921410533078424	0.18015633031919015	-0.14356615613032347	0.1273832820123891	0.015155191843399763	0.6540042174146268	0.20326932356482422	-0.14869850954756172	-0.2617794538338875	-0.2936955948962391	-0.21888464593270665	0.5266225398043229
0.05792088172672061	0.02417103122317665	0.06367127570596448	2.788985795023846	0.8249538262159165	-1.1777677209192046	0.3344199426475081	0.35017001164248573	0.18683281843706973	-0.4495971911716329	0.4515652834269161	-0.045809198322212384	0.8881995558811288	0.3432311426721661	-0.13870899236554493	-0.1988060806919507	0.17182836153830988	0.4746417943894577	0.6672077031979868
-0.7968370370828864	0.08361818972273438	-2.084688248095874	2.8865996059518446	0.8976197221930683	-1.2056893190754363	0.3859558481724566	0.35704741191696177	0.2863573828316378	-0.6152869722343957	0.26373112228105006	0.12551732725506506	0.764855480442376	0.6089349960008087	0.1290937077986365	-0.1297973611602123	0.7861661760505194	0.9126669945324738	0.6320650512799538
-0.8409410497873272	0.3464526811220845	-2.6701562687788076	2.9116449866520173	0.9452362535423626	-1.3258277808795265	0.31916306973090114	0.8770519260049578	0.29176954860122345	-0.8522347940611908	-0.2595865641278416	0.28248453565781356	-0.003436824024715634	0.4096713877980633	0.4574702015524966	-0.1908756382600696	0.7142920852455359	0.8139202361640099	0.40252468347260534
0.06944978272637044	1.7792106963637275	-2.094307136488726	2.9547751240776194	1.100747055637604	-1.6781055677726255	0.4230603464068293	0.6286182990927718	0.23406024362345298	-0.5871973470214636	-0.5304272799640555	0.8157522065133689	-0.43092880486361673	0.5028429442819404	0.09123355827381341	0.14685704938587704	0.14415777587871775	0.5527994603424313	-0.25266261664634576
0.8007467452644105	2.986446837925181	-1.3445087636768303	3.0993583725817078	1.0543602164249675	-1.773681467940956	0.7940550240158001	0.511155859123425	0.3010865670743483	-0.45393492604611885	-0.26575814273658416	0.6703279585847722	-0.8750214792886124	0.0109313072238499	-0.35138936313276187	0.5515157217443876	-0.19281209646272846	0.07162042295391459	-0.5233637723248967
0.9829603158977118	3.0687029440182494	0.013597913574237341	3.012644905447429	0.993612928175807	-2.0921864769430405	0.8188838211116328	0.6408887758518911	0.4660698580387629	-0.1680656995482177	0.006418503101676976	0.8949140458027557	-0.74794197768378	-0.38098743841282556	0.0584448019894457	0.44664638097587916	-0.1385252049906091	-0.325903010555379	-0.8687444649038207
1.0591039123135393	2.805063819727728	0.07131957212533957	3.086447338454416	1.1133176875342408	-2.142217065493521	0.8838948610303033	0.7106742555858786	0.6285708376049408	0.17728572011744895	0.07262770428185283	0.5490099264640613	-0.604975181391515	-0.600173468968722	0.42675369113156353	0.30863859858004095	0.08705013694314732	0.04211558671318584	-0.5461822699446218
0.7114451282031153	2.5846958041754977	-0.9178726341172161	3.2197051961318075	0.9211149831390613	-1.930247653856093	0.8881828898420797	0.717896840151304	0.43540429501329647	0.736509437168368	0.32768524435226987	0.23989757463076702	-0.36721689588873085	-0.2015065169453012	0.31027480103756433	-0.048319315131936706	0.1700018171329466	0.2797084685381424	-0.05300583586821748
0.9674390198268362	1.6966454146429524	-0.4978513896801125	3.5596472117895304	1.0262867227896828	-1.9045922072538048	0.8151230146686641	0.7966343411229473	0.649464035754286	1.0236243612858418	0.5181151047172133	0.061464178578151264	-0.494715728954077	0.24934048845851875	0.17978932511706178	-0.0990606551909666	-0.1471760335114999	-0.04928604858610828	0.5580752095974907
