global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	t_comp_cor_00	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_37
-0.0011440061632739945	-0.9089532017773186	1.2846911648883557	-0.3748082774877683	-0.2507701678900778	-0.5532950211038007	-0.4357000950902222	0.19798367265840194	0.5801990003221501	0.24223476100111488	-0.07202620340537738	0.1421797475878821	-0.43745422779489845	-0.14260447997007009	0.37199012345789423	-0.32650190247911687	-0.2998608014586628	0.11491778300950325	0.6670867634282126	0.1556216374121657	-0.15959036499487522	0.5324668869633278	0.6492784563507226	-0.1230977956546426	-0.486479624802697	0.32876695321574256	1.207243177466152	-0.8357014807891622	0.20173697146202052	0.031059413171549154	0.14229081168384208	0.5289575843329194	-0.01038913464816909	-0.13931142607134797	-0.9016006855859076	-0.066299654181202	-0.28032241480136133	1.1869815560572383	-0.49638878599008945	0.8440850417266847	0.18702397920526873	0.8636212298414309	-0.17218048422530524	-0.11406980844496173	-0.17416642669686463	0.5760664041133532	0.03591028079959483	-1.1504040734303915	0.8324138900541479	-0.28106485444919876	-0.10363312823606617	-0.4175091862334689	0.9844409374394961	-0.6638623093625722	-0.8043801765347328
-0.3494702301760688	-1.651085257682711	1.222751603866623	-0.4975224541758837	-0.15585966845295318	-0.6136201298836202	-0.5103291883302014	0.046691672737013135	0.6538633960230966	0.26715339728405796	-0.1915188850942607	0.217157216524859	-0.6731494278332871	-0.8897121004970718	-0.3505292751259794	-0.6086520555128343	-0.14397073585040404	0.2577582568667122	0.041841377292496984	0.27608875279195716	-0.3648008388487228	0.8262610193596595	0.8667623870700344	0.2704722180906569	-0.4615686886681564	-0.20251664990711232	1.3247486124306518	-0.7944388867596807	-0.12582445411959953	-0.2502158044392147	0.4456303948338841	0.31326752019621257	0.29427367786351194	-0.574189882586509	-0.7382435770585485	0.4250690350266805	-0.31422956374352123	0.7812355066949075	-0.7006792368780819	0.2259205861326061	-0.07797185299132943	0.06689441357766605	-0.08218478512051804	-0.22285062016938673	-0.04380488795994259	0.9847579505003575	0.8657590189216439	-1.438191911157804	0.7986092891041284	-0.08167104646248194	0.1321798746005837	-0.7464545442520079	1.0508725332667783	-0.4679168222714193	-0.9678697781588194
-0.19737305301380953	-1.2280443485005	1.7712884513250808	-0.5368901097033845	-0.0838318275938578	-0.464048915496769	-0.6433427148397576	-0.023502874685005656	0.6771144797827254	0.2670169481456597	-0.22278382056075396	0.2542976135590657	-0.626761200072863	-0.8751363072195311	-0.17186218370101808	-0.6694894067061992	-0.1799959867363029	-0.46531761529654136	0.17481651739510035	0.32446031891054167	-0.28382157316783924	0.7001558215288705	0.7265692966154643	0.37966038546098096	-0.4043896181071619	-0.9942006351511162	1.2169693475753378	-0.157108419455108	-0.43217847238160795	-0.7067579241430845	1.050962814630413	0.149658379593087	-0.0011268531161612715	-0.6026926042817008	0.01236403850467086	0.2010595107900931	-0.22300401064309755	-0.21783282995873288	-0.789521024569465	0.011062513550587995	0.04147365199612443	-0.17323556100807552	-0.25935064051924445	-0.06531675104962756	-0.052501554805673895	1.003404432748503	1.26762478949523	-1.251587354805869	0.6310327790402235	0.543774489116573	0.20794049293664266	-0.7769833090722398	1.1535801875094056	0.2599771179616174	-0.7913710159665288
-0.13925538430838874	-0.6998406755317148	1.23177150486422	-0.4632846733745533	-0.22321917131726735	-0.5364038589113699	-0.5089222627889677	0.026251615245356748	0.809443055137744	0.42786543607226335	-0.6605260955626907	0.3989678246983898	0.03422221334535061	-0.5399966579923725	-0.019363819577146984	-0.28326302482515486	-0.2914444495410372	-0.9258188427394883	0.6096730266766219	0.10643461919046787	-0.04104163606658088	0.24119222874959187	0.4706814803279557	0.1760367925634032	-0.15987149642633952	-0.8073456554649948	0.28649706801106656	0.11038224006673875	-0.4635650417615411	-1.286407932202822	0.7823979778668231	-0.030537169501159554	-0.3429120787385687	-0.1610505922186884	0.4842816448265495	-0.5604566084888545	0.20839618439947402	-0.171457064024738	-0.5228531182518873	0.27360998344988463	0.23088383717779307	-0.16610851696240034	0.1362114631260266	0.1750155514227896	-0.02146141800126054	1.1460826881448498	0.9825322388709317	-0.5843939857725431	0.5516210986927144	0.8303379791353853	-0.1062041565530219	-0.42893914717217047	1.778694376691111	0.18718694229717397	-0.12616839795217794
0.1313992591048386	0.22747767593094703	0.9228972780812947	-0.6490781693401109	-0.2749486114900116	-0.7152714223070429	-0.4566972790280469	-0.02675536139568014	0.8651824651502926	0.028610914014872778	-1.2477870609962585	0.3258970510287726	0.36570006801934757	-0.4102087724936149	0.450042484436832	-0.033777427660877435	-0.4279458058499434	-0.9286723644259619	0.7285015247816551	-0.04321049507352438	-0.04461738210011078	-0.28963567183955463	0.5144468794282048	-0.07251044601908752	0.39480662968960745	0.05408975320804228	-0.4126302957847849	0.04494941033580741	-0.2901105111301364	-1.6561526045395898	0.5684791578668582	0.03404996224514113	-0.7805732971366446	-0.13179237479651643	0.9119548875599419	-0.7882337057257178	-0.23484591540035143	-0.38560716274722107	-0.5050523817086674	0.3037487581277842	0.5530826716346461	-0.09072121818798394	0.6712293117760385	-0.17109582594729705	-0.14867708558400863	0.4738651107763803	0.44744103838899074	0.32450106392405337	0.23251537932964111	0.8301476011364323	-0.5474870040878166	-0.4995724356667464	1.072038557929121	-0.29417332747398844	0.23337930308606006
0.09475254768231638	0.24281043341179193	1.2345685211725272	-0.627475364537401	-0.3017082995309234	-1.0978150534031956	-0.408396104990023	-0.14276070858943202	0.8778909230227001	-0.04256443590161871	-1.65850316366234	-0.40160925707288675	0.12019197242044857	-0.41644075563487387	0.1190490166485102	0.2318044481399261	-0.42097757680180165	-0.48969948734501195	0.30838337004711247	0.1928559997364571	-0.1593382084851112	-0.46353132291338267	0.39560749907069165	-0.3122101789093363	0.7015667757402212	0.7516812210622362	-0.20553121369951957	0.15138362454117174	0.09493928421543507	-1.1976233228587303	0.6818017193231916	0.20465773373476775	-0.6105661143730315	0.10754557756197858	0.8138406443732062	-1.0600666865856994	-0.6131672772560405	-0.5051963235083318	-0.5661050091817188	0.42546462275575164	0.6094077497220389	-0.20828967935126858	0.6397856162920754	-0.6167304142924127	0.00909877074763753	-0.014258542371287035	0.09268892382776392	0.8756359679567022	0.026584076232677178	0.41104773185265153	-0.5046091745003641	-0.6946845521942504	0.050593562845747175	-0.6415257869305317	-0.05904084667440438
0.8543157456742226	1.7719396521918442	2.388735538646613	-0.7339847099048157	-0.1785175277094323	-1.0931320468881025	-0.36069397608480896	-0.388797599212573	1.381145769987059	-0.40783022109874983	-1.942004594987229	-1.0286940237892606	-0.024752911083378622	-0.3512732292403819	-0.28071255424559316	0.5476392560261649	-0.4191042761161634	-0.41226045431347985	-0.17655326895758522	0.10082379945310914	-0.40048324008914765	-0.5105773955751136	0.4396791656898436	-0.03512248068935831	1.01624220396209	0.5553369860379022	-0.23748255205495283	-0.2748405478688209	0.1966638343198695	-0.38234245568141045	0.5906678256097825	0.4916150278528741	-0.37614350183949774	-0.15415497197715505	0.5432083966911332	-0.816688653252918	-0.44841233169466116	-0.9210267018519606	-0.2693617992364256	0.8339569016382056	0.18093145195088287	-0.2675348839202373	0.4715323815052693	-0.4657231123108891	0.3997864931075958	0.8988788404202785	-0.5523700253641833	1.0047831629007098	0.05363995028077619	0.46651557661110354	-0.47222480690725216	-1.0633762208630326	-0.5030681883930267	-0.6929497156875338	-0.4383226344393667
0.879603657556904	1.1280889277309605	2.3081195985770484	-0.8287424757597394	-0.29432047108500714	-1.0563577440813443	-0.36228299081135157	-0.16571086500174217	1.4065721686185146	-0.06866176982077932	-1.8612565699288384	-0.9097133147100135	-0.3310471618518901	-0.266098534133448	0.022337134650820076	0.5888547925839109	-0.47981630565635475	-0.22067592624968763	-0.16646554895205154	0.23040113940939416	-0.5922165140757106	-0.33387742320907027	0.757703040454992	0.07635265083315859	1.0600711341860733	-0.24046719422726956	-0.8256575385885383	-0.16190858629434224	0.26444099195776405	0.21047869275106112	-0.12109761532752066	0.8721538014179039	-0.14860697432786737	-0.49176206561948715	0.7861946248740717	-0.3736563343845439	-0.1457117592541382	-0.7892268383027851	0.020248172107763807	0.5691873066998346	0.19143565326383452	0.030004167954570626	0.21107171356891027	-0.010316138642454434	0.8445384143577	1.5353615599390138	-0.5131414387527413	0.937665146984038	0.1279333108146007	0.6928447542924832	-0.06703223470867056	-1.022807215665273	-0.42048131009493145	-0.1722773154712384	-0.5943839149857333
0.344405332191491	-0.11856293471021251	1.526478298950976	-0.8288315052067564	-0.25838456767837975	-1.0843996947440784	-0.41058239513889166	-0.10665619976726942	1.3493149547972303	0.19185785082785442	-1.577848994734981	-0.504583410076193	-0.49085816643285424	-0.014686556110881469	0.33263068117185607	0.5959872796778722	-0.8111954605540672	-0.06429668392309984	-0.40169490724029916	0.18288090975319862	-0.4827943268207818	-0.2549296267828339	0.4516565006141365	0.2211204004520783	1.2520238012404723	-0.3774876337718179	-1.5890204647440183	-0.11634173403213793	-0.022091964186541503	0.32480380317699425	-0.8983108133906478	0.44408806036172277	0.36876913017842655	-0.6483389122180763	1.3880806459406008	0.19274492565994727	0.3633782413291096	-0.3962809453230244	0.6711044375002494	-0.028558223624170438	0.2624023519369796	1.096569545727698	-0.06863045749462768	0.2424744096908072	1.124463072320406	1.8247532517437426	-0.37603310407923757	0.6214299343182268	0.2743372149802981	0.7740493462023947	0.1677018738146234	-0.5789283337351772	-0.07789603557782823	0.29735796311051016	-0.30214472514463386
-0.6216141546283552	-1.0007982238180095	-0.9467843338964905	-1.0865145225794304	-0.24830200126305113	-1.0434274076366845	-0.41506014373935823	-0.0079467200527185	1.2851453764392915	0.40153591971801134	-0.7797183973436279	-0.5340092023239075	-0.7337383495366494	-0.13402357910762774	0.08092479370381113	0.6117800857468582	-0.9630531030155866	0.18278705521690577	-0.38709403106536205	0.0033279507166913904	-0.1104923946052929	-0.4673453820997098	0.023892771951682164	-0.0854844870641374	0.9702306676961479	-0.03029992516014579	-1.2319267603856379	0.26438461520256107	-0.21363571282610058	0.4803991960882829	-1.7467481348393123	0.19487277616640972	0.5250792527077764	-0.5677975279755199	1.4909265150845907	0.44622090033544737	0.6018017012597643	-0.0750103057766495	0.58747686723026	-0.32145978860171043	0.9507299898448814	0.9529321256917419	-0.13325600783119673	0.135868265634483	0.8198818693559686	1.5021296096834902	-0.23992299263090638	0.24056940833069684	0.1502944833104133	0.42914073698091165	0.7801440176839419	-0.09593939710071152	-0.04125164149124612	0.41579264136953725	0.17072913932700845
-0.5305441055352854	0.027633020350475365	-2.86520934096143	-1.126848816800037	-0.4986141992898538	-0.9511174750761804	-0.45709922672393877	0.03430173457144946	1.2550695544828727	0.22805404785782868	0.08800754981242616	-0.399381812051382	-0.6954673849481717	-0.3596630779498066	-0.502160849533918	0.3288939987699906	-0.6862015809379443	0.06190473598682249	-0.531673166057832	-0.2096510599585551	-0.34792748512165306	-0.5872170437548473	-0.03027160456983746	-0.7746555617815001	0.11776460115367388	0.39016370137655937	-0.27692767986104366	0.3471676135918308	-0.7272684140767617	0.5239101594851605	-1.490390969791176	-0.3082728861783437	0.2904746476397991	-0.18173513329916072	0.9977071420183581	-0.036371792545611695	0.7985742786945393	-0.12475533233085284	0.20974567959528398	-0.020775477390662815	0.5840365393654767	0.6348067081738243	-0.21668140182122864	0.07369913117307414	0.7115249115040665	0.7960472649067003	-0.17341783782846504	-0.15128341133347814	0.0880104371852503	0.4994209476344573	1.3294643784281959	0.3329584579845252	0.2159310014160899	0.13098694086300902	0.6127047986608795
-0.01635575775807091	1.1027393827375422	-3.288627230792956	-1.18828634703415	-0.39790740797339424	-0.6868930829594813	-0.21306195744793532	0.005148324204330375	1.2267312967241395	-0.08305377343333806	0.5834421033907982	0.12222554525732232	-0.7404389269445999	-0.355583171427343	-0.48816468841619953	-0.15092111545496392	-0.3711954918004847	-0.1842818873343204	-0.11565289258054463	-0.39991485403856714	-0.9160411753826683	-1.1419709139323353	-0.0010913473018977697	-0.7534304714204493	-0.5711643260425749	0.40609999503172495	-0.002416077061849876	0.2515049455594833	-0.44199475554327655	0.26728908441962773	-1.0923374386761502	-0.25790537098783844	-0.2725723438608973	0.2018044329830861	0.3328418906615135	0.0817829622561569	0.26088258371209644	0.11444472003471429	-0.19290028558405767	0.9009805474075345	-0.09548221505168707	-0.1068236738627232	-0.3203250945810078	0.053543627004789755	0.7663141283749421	0.21826432112801428	-0.5371600321300952	-0.4411980017875391	-0.15585395123149992	0.12403457354090099	1.1801716376729605	0.3830970289656739	0.6062254382298593	-0.04861751318103467	0.29092761092148817
0.13768821409917492	0.1659412979656092	-2.1625437783526653	-1.2227499304324632	-0.5469285689832128	-0.5138749876532559	-0.25961820886428	0.0484400307455718	1.1348771002835725	-0.012495882613369076	0.4664979763000969	0.567794073445935	-0.7065955275055951	0.023453472968975916	0.13175596227058714	-0.5096737530592156	-0.10319757585474768	0.003951546695139285	0.47325008864025914	-0.3427045490614214	-1.448434280551762	-1.0856308283702725	-0.16083846983942687	-0.16247160806684172	-0.856816707196969	0.5630480351673632	-0.18388922572856803	0.5604805732803175	-0.033243818414832774	0.30574397538453246	-0.8637488671981677	0.1542118986194189	-0.7051330522711363	0.3288600213506334	-0.12479491894911228	0.42387728765103394	-0.1021968866989989	0.10644418510782958	-0.19314745766383043	1.5155098980853923	-0.7018414754826974	-0.566066683097807	-0.5286221148236551	-0.08600016243352893	0.8809223276953859	0.16788779871808135	-0.7200013257932721	-0.19684553148651365	-0.07368358513595852	0.2721090664238804	0.6017804736244589	-0.07208060308650881	0.9214112693130264	-0.446777540836986	-0.3164922419564964
0.21945845341690362	-0.676016180879355	-0.9263579457344682	-1.1909438520228315	-0.5282560151386141	-0.5464770185067083	-0.15831642880944374	0.10394636881549899	1.134495789673504	0.23913393402554994	-0.13349580348483747	0.7079489080028635	-0.10961326774282727	0.3353956569321997	0.4050978663811888	-0.9320742788257592	-0.16130542432931758	0.502506822009946	0.686497595517886	-0.3529415666593799	-0.9980729313448824	-0.2616971961230524	-0.21134541306004578	-0.02733997397882797	-0.5730188071482005	0.03995913720964455	0.3489923573275046	0.9654586850885611	0.09626060911372009	0.4452203833064214	-0.7529287949732654	0.19885979234670606	-0.08844963337186346	0.002931943153529602	-0.16602446084739028	0.9913243811873054	-0.429776821026381	-0.11789545316569486	-0.3357750759304617	1.182194427944989	-0.5245380531257641	-0.5976962936036677	-0.44290700306285385	-0.29693595985054916	0.3842951284278298	0.015423410368179628	-0.6805818799922245	-0.17732989758616027	0.07744288821390247	0.5694470167957189	-0.21761089405285258	-0.5410596225037642	0.7904133426252844	-0.43321407507696336	-0.9149458898052435
0.4960313190202392	0.08314479156276003	0.6388459996268446	-1.4062276512897154	-0.5860230116350167	-0.5449040434040296	-0.15860923882745256	-0.006350183832504908	1.1731917939268741	0.14283777155389654	-0.4902517400707232	0.5679906665443288	-0.08161431637914054	0.5784801845961435	0.12218849828796005	-1.0130162552015327	0.25709332114602707	0.850906902847084	0.4105530030004	0.12919007037039698	-0.16377036000590328	0.13239829096306704	0.08798645437489393	-0.24180484494909846	-0.5882183987915598	-0.5803383624233839	0.9901664755099362	0.42440365944950664	0.4292770923696819	1.1420166881436355	-0.9997626210299144	-0.1872738088079518	0.5275423365350242	-0.616385148527105	-0.2861505682675426	1.2920093030254203	-0.7381097832815564	-0.59371079338392	-0.47145189842392476	0.6333690897362407	-0.02513365577829012	-0.8727577599949998	0.3647531866377587	-0.0884954863609915	-0.3227220807513227	-0.47923562055177243	-0.2940350973916657	-0.4341247870290378	0.1750411065250413	0.5349974451248178	-0.8918184127131605	-0.39656733438765923	0.5504583059755461	-0.17653224730873238	-0.8057801937857562
