global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17
0.25591643983941437	0.7157317244454858	-0.6713312306773128	-0.478571785944112	1.025571578334965	0.9302355379250011	-0.059230334697491886	-0.8796983445410745	-0.8666206465595405	0.14458418930888364	-0.8296970631869954	0.11160408489621285	-0.42193873565427714	-0.2937294282662445	-0.3542781815535443	0.5739363140791289	-0.07650717858866272	1.0312328364738836	1.1204619185682556	-0.5248805894791266	-0.17233629914999501	-0.2855141698000269	0.7350439170181717	-0.34507840181502575	0.3860277263325322	0.054741025089320855	0.10424440754714658	-0.22657443867653332	-0.13729325703458597	-0.6090035355024803	-0.686853165627838	0.3920194957584986	-0.15876348081986894	0.3952840194986641	0.3121625520551113	-0.3158248282502085
-0.7252479555070255	-0.7352732878950783	-1.441423532813326	-0.5634774205472629	1.2433534210097457	0.8623412872982412	0.2943635075677454	-0.9541508174785158	-0.7796874035571281	0.7318350480476138	-0.7481552949893887	-0.057123542421234276	-0.32177376452167716	-0.31534873407700637	-0.2720787598209348	0.10117366282647491	-0.3051379936138075	0.9500422941390876	1.4605237036947496	-0.5782937223863427	-0.27100463527653396	-0.22538036039622383	0.16574430137202756	0.1334912375122978	0.1263530839452958	-0.22525789682368286	0.07653825222206298	-0.1392272052215457	-0.23858931426870886	-0.7405396291042459	-0.8260705996375137	0.030232460683284872	-0.4413927076598909	-0.09035586712183624	-0.07626321088943644	-0.0557620029797987
-1.2629752220519448	-0.9508952850569494	-2.567354525305127	-0.5367045768659708	1.0216607557749118	1.0200644286931884	0.3433965973258963	-1.0579782691403268	-0.7498426115231668	0.5791321677452418	-0.14009634370840565	-0.16226187304922293	-0.2966487431020935	-0.18280584672875125	0.0892164527892399	-0.24253932750965843	-0.4013994779942329	0.18250026430703506	1.1624294095015264	-0.5865583137474119	-1.0989564241863305	-0.4016141031768181	0.43004213823110476	0.23495420647469928	-0.022200841020757027	-0.24852410576625392	0.3581115772289359	0.16376672659355038	-0.559716796397089	-1.130479542762123	-0.5419356342044913	-0.9246575247762554	-0.8833116641421184	-0.5425470966393419	0.2817730214907834	0.19823588587238428
-1.5520171708488522	-1.8042744068526366	-1.6666680513399814	-0.7685757861053301	1.0228820243033039	0.9392559965428833	0.20590343184512588	-1.035547061724078	-0.5908108878924179	-0.27620909229899826	-0.286971572203786	-0.46273594507455534	-0.4593838254097167	0.04828952804242357	0.3170134680702593	0.24946554704176419	-0.2766881446894126	0.3731359931986454	0.5306475742188336	-0.5973220949613999	-1.5885675388602145	-0.5169108214694763	0.9315236924192611	0.6088842907862664	0.06883381996391984	-0.41901188821433527	0.20799278518440945	0.5730573864304342	-0.29621161763862797	-1.1165397594193234	-0.1259504653284551	-1.1439606408481442	-0.6174697008712494	-0.9480951499784854	0.5128204517375601	0.5431531964140909
-1.6272361106482063	-2.814810057374312	-1.5449263782184905	-0.7927257879264364	0.9572528990040141	0.9534833922597573	0.13362060597540476	-1.1865359785518073	-0.6101135769704269	-0.35276863743269854	-0.5317536094030586	-0.7892560575501868	-0.7230793140387287	-0.026571525919152832	0.04496808988166239	0.8049050255431384	0.01753927976705188	0.8243021215457326	-0.12373819010453645	0.08071511435069198	-1.3717089558019704	0.009616966606750339	1.0611739248337333	1.1755016267137217	0.5948664538961614	-0.34419841690902025	-0.2226876961634714	0.8978478455437551	-0.3801682644986574	-0.810544786395077	0.16815871779729868	-1.0897876310471997	-0.5703459964639607	-0.7939317640366139	0.5083428821360491	0.41719062749838465
-1.425077326620666	-2.829601190761128	-2.381684350869841	-0.8453161861356111	0.955466824371147	0.9768404334555874	-0.056112715382773765	-1.5322336092888333	-0.5047133486781392	-0.135759832744099	-0.8204889650897619	-0.7494550182971156	-0.5693551922506158	0.22194697582530604	-0.04480554056748426	0.9003497731412988	0.021880384738228943	0.7012690555703966	-0.6804389902279329	0.3328371288715369	-0.05764814506830024	0.6659397739881885	0.5720573216975264	1.448201116688719	0.7252024499098277	-0.42119876797990197	-0.44438133798059104	0.7300130932862992	-0.4928451469334208	0.0753105958337959	0.2083953274685747	-0.3055849005926027	-0.6976754438986651	-0.45993919052189414	0.4080780834880552	0.5534818734979355
-0.964509836304648	-1.7649914462409169	-1.9715311091738215	-0.8941787667682428	1.0745516308372485	0.9414361767869236	-0.08679755496822342	-1.4932891488256026	-0.49588006598110457	0.12187935806762079	-0.46838719910316196	-0.6696508219105664	-0.3490624827743079	0.3648978401590755	-0.027164522958487737	0.871151484687624	-0.3922789787111599	0.2733180762946041	-0.8270959026315203	0.23622489957603093	0.6775155593074933	0.7545852601513021	0.08161429062511587	1.2818843395754203	0.43023788675643276	-0.44552816511575866	-0.09426660452575192	0.5008830875261177	-0.13364798100349215	0.745582612347186	-0.42097131563323065	0.5794517281357835	-0.22183480782313467	-0.09181165605438048	0.4241320417968542	0.4325352442652466
-0.6308885695198843	-0.5874626556118919	-1.68071836110611	-0.6533348659471826	0.9525510411830608	0.7331163277263117	-0.1067315875415896	-1.4886846215747886	-0.2993950151747423	0.06196628427328591	0.08536266700398738	-0.8869789456157112	-0.20479708643979774	0.5455312863118728	0.15228794220012465	0.6579010912722569	-0.5115236495878459	-0.5960325177144642	-0.8070036398447594	0.26594739804410783	0.43376071198054394	0.3780750217913717	-0.66620014088528	0.4179074590120723	0.4604722072326355	-0.600121442748861	0.6652258894336387	0.302602441482719	-0.13034146631547697	0.813420420630403	-0.44466310824170124	0.8743284430972668	0.42065019100260703	0.11686121757161141	0.3589392121675026	0.4169870376204233
0.03300373250531455	-0.15245273366097983	-0.22375226666637962	-0.4882061438294129	1.0692340444535586	0.7473409777943472	-0.06988473503067469	-1.449497050278366	-0.8295770160839556	-0.2909624739305711	0.07126471866838593	-0.4235324227133649	-0.5531412434822058	0.19182252876778846	0.2202550266919183	0.26084998505738033	-0.7439837063744928	-0.60699203371623	-0.18553374339631454	0.13341169086055538	-0.044241530210151044	0.5413411357814336	-0.7735752196319847	-0.5585918457489664	0.3720971729234919	-0.8815195552851794	1.0540329290129051	0.44178306830121916	0.041454224234518396	0.8826718248399396	-0.41218492147798885	1.1962250007819695	0.87400983200729	0.1996750130199829	-0.22579148772614935	0.22118624025719583
0.2166579756904679	-0.6968579324385411	0.8364783932662112	-0.5480364939116633	1.1565785766370806	0.7326598181681655	0.044727678236722995	-1.4390359347741541	-0.7943383461069011	-0.5312932900149192	0.16550917588010278	0.12603680339434253	-0.567362246646885	-0.08150544014065032	0.277224879990515	-0.1896268965495595	-0.7953830257968998	-0.4793320152776772	0.9334842621217755	-0.15529073364661283	-0.31359344446745596	0.4106777832248628	-0.2403009247508652	-0.9448834000656382	-0.1631552193941055	-0.45647747882858913	0.24624341745429104	-0.07298351926278185	0.0007108867210349956	0.6158578464033047	-0.5750656462240318	0.9761517071121583	0.6659648629815661	0.37623518459259536	-0.767563250813325	-0.19723478989763335
0.11277102673928507	-1.1159061827191579	0.3958282302722788	-0.7012510670753239	1.140663295890792	0.31742597871024675	-0.1514823712237632	-1.4393647829503449	-0.7386205570474618	-0.3683145547855432	-0.1580685909485469	0.9901926430498273	-0.2720726551405877	-0.017133087153261443	0.32631931231172573	-0.28907529645308655	-0.6126403542694491	-0.024883952099637556	1.1549185419089596	0.2335801764419962	-0.6301836816743174	0.497381097038205	0.4103435265956881	-0.1672122194384548	-0.7231530751226467	-0.4928141378690029	-0.4423305354576194	-0.5347254112865908	-0.1620931732637307	-0.13223064841724222	-0.4586027184699908	0.5462254107727681	-0.10187981816537467	0.33641619747701895	-0.8817601645482497	-0.35620737826495047
-0.2779614603235177	-0.5948417874859006	-0.5995710123883577	-0.7811115501470777	1.0134253637210544	0.4492610610992683	-0.2168278477086505	-1.4770851703434564	-1.026182103993893	0.3347592343009037	-0.4625331331858547	0.93297378582882	0.33986262939750994	0.20706256029249254	0.7287414289160251	0.2291846125174048	-0.17847183285165066	0.31066343831900356	0.25368445230352293	0.38170901042887045	-0.4042349621918751	0.4175818765872517	0.871704220884966	0.5995790678764805	-0.7978861259227619	0.12587133487265273	-0.578340909156231	-0.4861632225296249	-0.20461058706639168	-0.08293476046140938	-0.21620143024331737	0.06444678827267317	-0.3327179804374904	0.3259470748648493	-0.4850015652925003	-0.08065968325141035
-0.24594842641945558	-0.3297660033472818	-0.42675743390125925	-0.9574597254256612	0.990118040762822	0.5758361177044238	-0.07280547544080487	-1.4586790900209088	-1.1067309736640272	1.0884876354860056	-0.46925617226998567	0.5454015548588276	0.7590718880964243	0.5975854908446776	0.47636528433779735	0.7160475805334063	-0.03487664846674465	0.3111550228924091	-0.16757407456357154	0.6038324280158132	-0.5101172737439987	0.43639426874720827	0.9635007963105521	0.7422295483907876	-0.45931123761223536	0.33208231020019935	-0.8070372473571399	-0.012041151957004885	-0.31855745264136703	0.16869549157087427	0.18842987059461497	-0.5473636995027952	0.40746274062305354	-0.023726401142358897	-0.3598060814658658	-0.07795799794452098
0.07890213981818546	0.4090635638999953	-0.06367460834755473	-0.47526697311132327	0.9795661281261984	0.8330897989320405	-0.11052272546770953	-1.4377891508936724	-1.5514956428205646	1.4184336396990167	0.03693424786561605	0.05266381032638685	0.8840004926056251	0.5220569458070659	0.4927597090375932	0.3646023026779372	0.23826165120626508	0.4464209223237034	-0.01911019147116832	0.6821579931785016	-0.11262899516199165	1.112011468072687	0.6425767386167809	-0.029371648833447353	-0.2856782337912356	0.32823618146210565	-0.14263909934226485	0.37513322877830074	0.2907397124729708	0.34705074223985116	0.2530091813915234	-0.9765804527262895	1.0392554696390868	-0.4612314793246966	-0.18203889884693103	0.11924263171282855
0.38224150032215265	-0.3729847925536004	1.0942522685058564	-0.6155747471862507	1.1764810063314624	0.6960385770713968	0.17739883612691548	-1.4164201866649466	-1.4005103518706121	1.4667940050879533	0.24561596608851494	0.04295531073517509	0.23921187915871944	0.1946527397263108	0.29621061751847744	-0.3091549720158632	0.18991362156412334	0.09630007046032889	0.3766280847427833	0.6294213057831471	-0.1799126191821161	1.1076933729997305	-0.04404343119706209	-0.594991337710845	-0.038967808580550725	-0.048539447704767556	-0.13060182192564224	0.2549109114198676	0.9203576400042	0.09518665364728164	0.043036239723196645	-0.9455696240234595	1.5367589121339402	-0.9491890294497817	-0.30552942878238015	0.11965889924658098
0.6407798784466971	-0.09935581082614964	1.850443654726506	-0.595275901118202	1.0179922229453473	0.595703032244209	0.1325675141889057	-1.4528455195229975	-1.3983885356602408	0.7029002931338014	0.4372546176027509	0.11771207347634924	-0.0603959624996217	0.23918203095470483	-0.10098194536707271	-1.0686430498245914	0.12316497469878329	0.13497763426160553	0.3689333786535641	0.24726647172810926	-0.06650441938583805	0.8892395723134136	-0.22524883591432945	-0.7810416213795726	0.24986518826252047	-0.7002785418995918	0.31410331218945176	0.10186720291848314	0.996760951878779	0.11952934195069648	-0.33581473324000577	-0.7794957728067137	1.0134321724989421	-1.0211600307141913	-0.6360657046338534	-0.41210369555979676
0.6070346460887746	-0.5645111416109958	1.8582399825169467	-0.5882808185526173	1.093691524299432	0.6295696270189991	0.10946642599871617	-1.4442462718655673	-1.426429276556899	0.48003586643946433	-0.31771207151049247	-0.2524886660349996	0.035649214950727356	0.7253826432212068	0.031421279735797114	-0.7605351095302242	-0.2601808732127918	0.17378861429710002	0.15509002329495025	0.12704767962950783	0.17773513512276368	0.4284198524602751	-0.2615898669826619	-0.6453821029978963	0.05605782746362786	-0.8948376254601583	0.23055120242314625	0.22680278631962222	0.7635136310439705	0.4201295920191606	-0.5728429972328777	-0.7561279810885835	0.30965190688566097	-0.8453583899071555	-0.34054537003016183	-0.5558007384068826
0.7340463225441779	-0.06963912876061157	1.5997651453412474	-0.9280052170906563	1.0771228679785767	0.6058539685272972	-0.03917118371628847	-1.382281035577792	-1.5749791029466524	-0.2155636317496171	-0.5840401350145447	-0.8652102528132459	0.1330277473796415	0.7431812695486552	0.30793608509498005	-0.12210000992331556	-0.08012697345216001	-0.04535796692551466	0.19789409270477598	0.5378209310308774	-0.19793170973294816	-0.26824142954081914	-0.08500083357753181	-0.8108711484888871	-0.5802259690547293	-0.7386312493183502	-0.5063778232823327	0.3703171856804836	-0.003278978494370577	0.7477090321495902	-0.31294684040782006	-0.45521231211743124	-0.3722522263013795	-0.38193518039721436	-0.3233501066008677	-0.3552136986787037
1.0917677877717265	1.8190055644114766	1.4217586187331794	-0.6824365497795815	1.0018705490712871	0.833809428267217	-0.030914875990376955	-1.3511248173364576	-1.521432471481813	-0.6263293500196339	-0.5973029128984212	-1.314517732914477	0.11632211138386857	0.2842910326604068	0.738974039136878	0.17307513612127845	-0.10864827994154126	-0.05860262694215555	0.0582939671587157	0.3650404094999311	-0.6666150226385096	-0.813036689437609	-0.3667792439642077	-0.7548621187984927	-0.12311130610057612	0.4127030323120602	-0.7252136235866515	0.566308630317337	-0.6787639063818026	0.36519678456480087	-0.07299189300453188	-0.30451641937460944	-1.3749299565240272	-0.06864755704349412	-0.2144182423325199	-0.21513201584923783
1.186373535743276	1.7118735731637686	1.4227738047552712	-0.7144893174320515	1.0100377258653277	0.8493041227385149	-0.04060832035466196	-1.1881215721558254	-1.3144317167499429	-0.7373876429096036	0.040686726553519445	-1.193408577099836	0.521678062014001	-0.022816309733890622	0.990460173418097	-0.0063201023254706	0.21543517650924515	-0.3154484698766898	-0.026853523927716397	0.2940392713143259	-0.8801589487632705	-0.7096710728061992	-0.612011329073885	-0.6699923743168171	0.7130263026110006	0.6112906920616097	-1.0031024847800685	0.336867880603511	-0.8251389494966511	0.6303310862012524	-0.1445814404301251	-0.09101050785603994	-1.0740978057450608	0.05649761585754206	-0.5119446138491416	-0.5993499952124357
1.4244468533900623	2.2253287172547003	1.1219422152020435	-0.8540393409415247	1.03290694529631	0.9101069479459559	0.30182322080689056	-1.1854687782448752	-1.0542588176876242	-1.2392389991733395	0.48630033555639923	-0.8136515849323808	0.9023055059139612	0.13301886448293557	0.648212706492875	-0.3001629763051565	0.3872197190623366	-0.5166123808900828	0.05201107225838098	-0.14214809194922462	-0.5395928856390824	-0.8207325201173102	-0.6920140523335288	-0.33135787940458794	0.6106552401614251	0.3833934420736777	-0.5839815192118623	-0.0506004271844156	-0.6218073942256824	1.1694664282643803	-0.13482675736597646	-0.30948878695463133	-0.6576292374626159	0.13722498821361137	-0.7119073137594508	-0.5618071919729847
0.4834362215647386	0.3247110679119744	0.3051342730272853	-0.7946663804322327	1.1319273445542801	0.8519680709882936	0.12028793176869826	-1.1559229601549346	-1.0865168026251895	-0.9207166419946161	0.8394520828750357	-0.5709762515628845	0.813249357609813	-0.05311944677391853	0.26616391199112	-0.3268231240325084	0.09640436921674184	-0.09920704894474033	0.5653715445469629	-0.4329951645815117	-0.08025526063493163	-1.3871834023976681	-0.45075409596269234	-0.1380556822046304	0.5846386888198352	0.09438200136989836	-0.3798167067178554	-0.4981330481568833	-0.29227793143151404	1.9615617310233335	0.20080599228746035	-0.6070046376853769	-0.034270805569897735	-0.13278870575051804	-0.5600081515591515	-0.46265966038917533
-0.45376000932752214	-0.5955247987636629	-0.7612486149039357	-0.7847000445176879	1.465128356059689	0.9247451913671099	-0.012220942339191049	-1.2889006930162699	-1.2140211580455513	-0.6313952235179489	0.45634066801949813	-0.3793684512876482	0.19125790314219904	0.39273649815618117	-0.09344172337742884	-0.5775296178932487	0.19076315416069733	0.5886078319752037	0.8334137955050621	-0.4923697183131877	0.26634960391316337	-1.197468442117956	-0.47343023567579146	0.09687668278010597	0.049064341053587576	0.06428629431879923	0.01694908095039938	-0.3946905776034293	-0.5622322188398905	1.599527282842362	0.33636416726379187	0.08557767020216869	0.33584579488507443	0.12961521179619337	-0.2501508049060951	-0.3868296871868145
-0.6644150849979757	-0.4244879798164854	-1.483975475892135	-0.6858001829880201	1.2190457513926038	1.034915894389973	-0.06637011059239029	-1.0270321310344082	-1.1881171234864685	-0.7868585241427078	0.057581632442905005	0.25630332751512575	0.18736033648302505	0.20203914170816348	-0.4545762821363896	-0.4104892871513462	-0.0536800641959727	1.1672983572169806	0.7356333468701568	-0.49708697606563945	0.1439513081727094	-1.1249697957816212	0.02829719311037736	0.40959489791895287	-0.09873154819046331	0.13628725222856816	-0.3104242291620527	0.2967583361650934	-0.49587522638215714	0.7712513044272553	0.8389483888256412	0.5737149210129061	0.7732959606694286	0.03754216969980192	0.3263549510976808	-0.4409631049426335
-0.8994916074579759	-1.8250177206298712	-1.0547939185413306	-0.7705481227058075	1.1889312274260502	0.993763146795857	-0.13139102549808238	-0.5557281280363926	-1.0983133105456862	-0.706956068314331	-0.049368481302435825	0.05481753434794843	0.5032660196919734	-0.29983051341077893	-0.252529326747307	-0.6324759673547277	0.4239255478281643	0.4843089716790882	0.5207287089402112	-0.45470654430221324	0.17820695314402088	-1.0138946099251167	0.3653606556968908	0.8377596272652437	-0.12169124567699077	-0.1027385039502542	-0.652435128109806	0.26450681928116854	-0.6485832944493832	0.2385154347022217	0.7823222119574385	0.8252432946478405	0.986633099232223	-0.08763811302216036	0.7571902817877005	-0.5519166808465095
-0.7439876803361511	-2.0471276049459766	-1.1681647060731946	-0.6912277436396945	1.0757972144395864	0.9684738091063414	0.18464244428676377	-0.5372183035811954	-1.1093208019462044	-0.2732743231272056	0.007521981805995253	-0.19812708466290518	0.363837458552271	-0.15505080158459508	0.10816563483729844	-0.7234403993951289	0.4736147791659295	0.04958367994615878	0.03825395037236004	-0.34821247262974975	0.2991076961905834	-0.4434571506995135	0.5139055653116722	0.6729514370432784	0.06992246818786885	-0.3455432020341058	-0.664248272698644	0.18120597084391193	-0.6832474321008586	-0.2335367589244665	0.5701190955868167	0.5673503060583311	1.1365154490552902	-0.12691762226823114	0.8948979690994795	-0.24301305898745199
-0.9462217228351826	-2.4546649777956735	-0.6924329586294381	-0.4923127794530594	1.1730232769886402	0.9077969315295258	0.19925294749840156	-0.1895080979122542	-0.9864675312039554	-0.4673040756478563	0.10289818569903483	-0.4643723916871606	0.1422430699184987	0.07465513601977067	0.49097367216360305	-0.679425984191885	0.42100794980136724	0.06592290001234362	-0.25326313772482534	-0.3605581331985556	-0.16423101799806317	0.048518470927459985	-0.04752855360205599	0.20268666670360874	0.3029821636256361	-0.17687910435421464	-0.37195541017404676	-0.0147767482999363	0.10910267377720712	-0.30404928615218446	0.311418205587138	0.28309406551352695	0.6485744534033933	-0.4688364554164001	0.1641606081503207	-0.0712176046878586
-0.6859757519615839	-1.4353703489287086	-0.09851140060886232	-0.46364213357646644	1.0509996235077936	0.8977540131456302	0.10942592127443751	-0.4052881729905941	-1.0853235900238662	-0.7464746752032828	-0.03290018416750155	-0.4723004545874977	0.1287366069829904	0.3404741885191197	0.8344344422426933	-0.8919821259264343	0.10036296669743683	0.29042165464247477	-0.4656193023508948	-0.7409918038794963	-0.6001473186182561	0.6436690912073926	-0.297075634273391	-0.12530831949057536	-8.182062992850092e-05	0.034073679877795825	-0.40389242290916777	-0.3897709176789026	0.2886937935281729	0.0031878185127441156	-0.19806896498496432	-0.33483477391985245	-0.11382983009951059	-0.29641135699176435	-0.07177543597412012	0.19836786445201432
-0.8791320778569148	-0.5906180952556586	-1.235233937593538	-0.5865356869918997	0.5288879645613047	0.8953578035731317	-0.0795597881175682	-1.1167456905718416	-1.183086046998694	-0.9023111871843121	-0.14892547864367037	-0.5042374168437831	0.24448487206678823	0.026879921035260275	0.766169185169983	-1.0671334673737898	-0.11897796324133185	0.5589779249327649	-0.6186239071617781	-0.7074476891726049	-0.5326680405760992	0.5383000966430334	-0.19208362316098754	-0.6998894037287144	0.15763790215047505	0.3615405729345541	-0.6527431233434545	-0.5282457036148974	-0.07026815796605959	0.5101879202014116	0.20088884976784524	-0.500580838584794	-1.0128656977444856	-0.27355032647093436	-0.16622022472717374	0.372631532259798
