global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	t_comp_cor_00	t_comp_cor_01	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35
1.6925859110730788	3.3260666325439026	1.025926370663982	0.059423194565088516	-0.26183724255013563	-0.5641196515247736	-0.048083961057394764	-0.13267169631808062	-0.38544097849794756	0.9132599170632443	-0.1876627235913827	0.7859832352664167	0.7778114827307284	-0.7780512096385133	0.1135574680650665	0.2702407634919759	-1.2424219361937594	-0.7552883153822448	-0.7243357187961609	0.1916221600321182	-0.30380527883507435	0.1731254127666326	-0.2880064273722617	-0.7182397962649623	-0.2918198971338729	0.20441405700288956	-0.056910057008840054	-0.073066674549261	-0.27900419143091265	0.08849783699868581	0.6040859987376289	0.7355797217192381	-0.18296685266758708	1.0456984552199808	-0.22636229258011206	-0.3378516104329566	0.18829954313650996	0.13077985945821236	-0.0023130992005890505	0.9808183687602642	0.23594492616997093	0.011700016493574083	-0.7160745858885621	-0.423596559913412	-0.38516252437452086	0.043634405675833196	0.1939136786123151	-0.9584985786549562	0.14252631691646975	-0.29700363245547395	-0.3642091302434145	-0.3149467111917907	-0.06499594549859887
0.9967644245546916	1.305596935589966	-0.35300975957259817	0.026765352054793974	-0.31601476563935554	-0.3505660695818219	-0.07013502089276437	-0.3293372896451858	-0.5215147373337152	0.5057151836802194	0.23241601888128022	0.13340954179158346	0.541079517984045	-0.33143361601289095	0.0704345537130282	0.447400456277927	-0.9529976274200839	-0.4010537938675992	-1.181049794081643	0.2338401743418677	-0.201936729025245	-0.07115349526371907	-0.23371629032425853	-0.6057265905762015	0.0995795596174317	-0.455934721902099	0.4316918726423843	0.26158002971527833	-0.4770374600584363	-0.22089753951573476	1.0779536222256187	0.7647887921417644	-0.043374573731851454	1.2503693384712091	-0.6739304897134215	0.23342681107364843	0.4048346162565782	-0.24803003374181537	0.054240258899475806	0.77382438126986	0.5081020207884804	-0.00975189400930327	-0.49500705596298306	-0.2505297988225132	0.18574997234377713	-0.5639433457631087	0.5056352573466406	-1.1030342512803197	0.8379582746134866	-0.366474320714147	0.10556787863192137	-1.0861266407197594	-0.42231270442746305
0.29554147286218435	-0.30686837312331033	-1.0082991209318621	0.03577835578935014	-0.27026012314947706	-0.41645836291383626	-0.12130283838368013	-0.3171927321743402	-0.5630084292989715	-0.3231831425392247	0.6557941771105666	-0.11996065539231876	0.16348246514946985	0.10049183720528441	-0.14677887015989394	0.19429688153709004	-0.9306052470393662	-0.14490543157116284	-1.0899585607453859	-0.151527938464666	0.03780778900721933	-0.055059026571097125	-0.5738126741527884	-0.6174434077482998	0.2666678479952193	-0.44876764801842706	1.1543422779565098	0.4374594847752419	-0.2938514330918706	0.4160978538547144	1.2074287074637793	0.2653985470912908	-0.1546817720960558	0.7151700255174502	-0.9720855498506787	0.6166651241184333	0.6193281738239597	-0.22213190908225341	-0.042269472704232085	0.7228911540391203	0.5948802768550571	-0.10082995130529405	-0.0932752603431031	-0.14945114368418705	0.2869849228614424	-0.521490146502387	0.8796046177733476	-0.9020700885515004	1.0983611766906403	-0.6567125911378879	0.7193770949905477	-1.1268068436510574	-0.22187307508344045
-0.0865100115378486	-1.312375863526441	-0.9706093513920655	0.4418113339643914	-0.25828796335062415	-0.31080649243504493	-0.14359747760641736	-0.4626684567966879	-0.6137265091808753	-0.6219250030713058	0.6565510449336311	-0.3317865709208351	0.10780654091570628	0.5175104062999347	-0.10445237470798376	0.3019570610122271	-0.8845923678065016	-0.437313013666329	-0.8659789991783942	-0.2663840397493573	0.038693539813943516	-0.03686333047606752	-0.6262878156570405	-1.2894723030701585	0.6092713530590869	-0.6722431721872276	1.5859972028891425	0.5486815449365452	0.07490705887771315	0.9625337503656558	0.9874667370253096	-0.313375771200708	-0.40601527338102983	0.09305435838646782	-0.8281300981497799	-0.11817148930037427	0.38540390113206924	0.07163770550051846	0.2938888975181441	0.6321866503214804	0.5237006652177897	-0.24291134032456863	0.595100307351419	0.15787582277532375	0.06930528176890573	-0.28209227315491076	0.8153804923108221	-0.41645581183257896	1.1492695576097982	-0.7771956387727017	0.5764683456921667	-0.7286203683928217	-0.1302958128458576
0.034241303284344916	-0.6991564448250208	-0.608385859050874	0.39078227862677656	-0.15753368469552742	-0.3514821780384559	0.011351566949345582	-0.7455720682779214	-0.6690728537603451	-0.7488090953741144	-0.043364297500810695	-0.40408190282297335	-0.16147363877165782	0.7654650613455269	-0.09165598639235595	0.3873853053833648	-0.6210133102919694	-0.4359489298104132	-0.5031859964529097	-0.749980520043457	0.1580079155097295	0.1248769298198996	-0.5294531822275608	-1.39153585399834	0.4040273073171927	-0.5696317256029626	1.5079644637433758	0.551673716707619	0.45600394326531524	0.7783717693613165	0.20980181109728213	-0.48908629500482703	-0.40782747898134514	-0.2558343969921969	-0.2270469150691813	-0.38605491903243194	0.38145223711999804	0.5440469913273704	0.10093890555568985	0.21004169924538485	0.3443684666335746	-0.3371793235250065	0.4267876034568763	0.7816683543429713	-0.4137563949883225	0.1369509246548937	0.9890606135020205	0.25527170973525415	0.8812924512890964	-1.025729079415727	0.291323196004899	-0.4134270638848285	0.18044752424220575
0.16778519101094752	-0.34791532461660857	0.021709871813634984	0.42786282175214263	-0.1895060731797859	-0.4487139072731827	0.011135881036965818	-0.7059807477553179	-0.49209679955151764	-0.4903028542990761	-0.5953644109956363	-0.39680223128107056	-0.07357484698882842	0.6298937160549534	0.0691429998989779	0.5465642683067048	-0.19367602647313922	-0.3216331066692296	-0.413104186411074	-0.6069195143515251	0.006433320791863025	-0.007662998434129094	-0.3878465524727423	-1.1191123323894274	0.3707354009952261	-0.7815030644365475	1.159896673619216	-0.307433741909126	-0.06610518767654754	0.05719464099702645	-0.226414726575298	-0.5707476973770117	-0.6609919560116935	-0.3106612663526505	-0.06037193048891686	-0.08874959869940591	0.09462767840156885	0.7666069879100248	-0.21536468902692785	-0.4936982867752303	-0.07245458401031192	-0.540268309825523	0.13487301859326495	0.9073069120978445	-0.6448799477607354	0.12190166315885108	0.8451614905903166	0.9814009738841373	0.804095701136994	-0.7729612694742279	0.5378175417239804	-0.524296866180387	0.4457859423573064
0.4970208038262798	1.5954350199887464	0.0667376496763814	0.09813799077921387	-0.2802512525750306	-0.5151150372418646	-0.15853349098547792	-0.6722586127443431	-0.48262762362261014	0.19287082379782355	-0.6368013271178592	-0.7963621261790613	-0.2931861698763694	0.600097283364951	0.5451068811989767	0.5906934722333865	0.17251051760054242	-0.01494398157851947	-0.2831282601854037	-0.32988166124267637	-0.3617837192458227	0.06980730181388332	0.07959983775731917	-0.6816666029867652	0.6670874975586103	-0.6168585175856508	0.30804891334176826	-0.4457732323085761	-0.594353586737677	-0.3993139075702039	-0.30637417887647445	-0.45629287444658917	-0.390781419449431	-0.19534144651580762	-0.0019498468431754646	0.041344945433788784	0.49714463649797225	0.7887015647817902	-0.2798194095980956	-0.6027242671001833	-0.31693880674283664	-0.6596180259064486	-0.5208113807782877	0.45131630499905523	-0.3502097345972504	-0.3379851927234064	-0.05807222753381973	1.0941948053125907	0.9219739015216221	-0.3897659913539992	0.382665433352829	-0.6205875551067901	-0.0721178920755836
0.9606108267755955	2.672615133457164	0.527186611117233	-0.07157820392340736	-0.2478556728168642	-0.500616296952076	-0.0640014566295132	-0.525405416550697	-0.2994322538209971	0.4606676498126217	-0.37335836121846766	-0.21966790587982934	-0.2006169454844952	0.2818918491676664	0.8076475195929101	0.23247212908159243	0.23814516405715813	0.1594220802724218	0.10389561743481915	-0.16588425710416999	-0.3154246188161213	0.3990141186621357	0.19776807732411425	-0.02023770349485389	0.5536524516263356	-0.8939300236638548	-0.09992806495276349	-0.4286731396323861	-0.8695836501184516	-0.5690276408488665	-0.3074139191328676	-0.5050191484162678	0.18319016801751387	-0.09782314040733388	0.008998259988439826	0.013762965533099305	0.5580133878741765	0.5289073685179908	0.17930484213798653	-0.21173797320722038	-0.4974549078311694	-0.7428171860792616	-1.2327992890889115	0.1043158419722029	-0.4396941619398179	-0.4906835200241017	-0.6283948804915401	0.9775488426990826	0.7939940763306279	-0.06707385106527462	0.28409943776039054	-0.44155247071280534	-0.728700609702687
0.9536836025420699	3.424448512996737	0.033850281246860625	0.39908257803496305	-0.4602451120752358	-0.5973032368619657	0.018237208364792992	-0.658494964568838	-0.3170937674765629	0.49122435646938006	-0.09010524419448593	0.3572171299064232	-0.6137858375800069	-0.12945023021358593	0.8586782943106068	-0.5022881539570838	0.36660783115959056	0.3295860080880522	-0.3111857761389057	-0.3206209992558267	0.31928219273975555	0.4669599213775233	-0.15658814123361248	0.35875831110610334	0.18743897070013607	-0.48946330371373437	-0.021154531453493775	-0.4447406542793313	-0.4835260876997808	-0.2352100825239103	-0.5905267948239483	-0.6367108040345975	0.5925426926261191	0.044187871950597896	0.1917053916127373	-0.016187278488486754	0.09258519345556823	0.15636599369362977	0.6501110856370104	-0.04383771478645073	-0.08676095218984042	-0.4991896694743581	-0.8136073751185238	0.3325218194298028	-0.20000996098103824	-0.3520775429143497	-0.8776659734048201	0.9147495537690702	0.7014182860809742	0.20687326212196977	0.14282148941913284	0.06360106798153556	-0.9814633618958029
1.1746777710778704	3.4250111002293053	-0.03210204473600464	0.3354558529219514	-0.5454929508054454	-0.5751270479756998	0.08445821102847403	-0.5930981632769947	-0.1565936093287451	0.5071765787964098	0.3067074407514339	0.6399438553485736	-1.2271628284968021	-0.4546858816408065	0.6998669363494616	-1.1582017168895744	0.493989503927992	0.43412748411553354	-0.6766054394711518	-0.5296457671883797	0.4590057273785331	0.5167963694021309	-0.7915227645510353	0.28437844749063024	-0.48268870735461705	-0.06521942439402198	0.4156522338757277	-0.5195540345620426	0.05140453379170856	-0.16352098671955934	-0.6205992620965187	-0.9214321676524015	0.5001817240017402	-0.2720798869419626	0.38469728646346846	-0.08107918014135908	-0.21363901153354414	-0.28618224371540724	0.6528709885497813	0.006131992760762742	0.42046958742202767	-0.21306512208351852	-0.8201179344673597	0.5273650985272205	-0.3266196287589348	-0.2461132974514788	-0.6113755859752477	0.61306239931494	0.7547009105430716	0.379387120253828	-0.03936631233455572	0.7952454041146118	-0.5509090901573611
1.2274196535941226	3.094853968048112	0.7025646109459138	0.4063218578970661	-0.5075719000951473	-0.4514530042397505	0.12310814406641571	-0.6474143688163161	0.297244231328033	0.4827095691999864	0.3369695852557231	0.3844428938957295	-0.9026958389809655	-0.1226091034985469	-0.12671755146695948	-1.0420814107816458	0.6076159751678947	1.0576774605990835	-0.4470474835310554	-0.16417765566540185	0.26284633033650223	0.10771423045827379	-1.1533216735573963	-0.19636537641707905	-0.13651613640559282	-0.0578660260459219	0.8829167176893349	-0.5572139753589325	0.217863952112036	-0.01951222018226599	-0.5226137627225137	-0.8166809356758089	-0.5671281095578242	-0.5058096232283831	0.3035264528968972	0.16843373105392984	-0.23487137039638747	-0.5161887913142964	0.18508387573293514	-0.10845521511838385	0.3568865825092082	0.3388534077720751	-0.3384021012026304	0.6592824949292357	0.14345664045507828	0.1940476375296148	-0.05231903297415909	0.6617833092233368	0.5386206739458378	0.609520813574767	-0.21990814796181252	0.784057885905679	0.17547438216204536
0.9547801223716164	1.4082387983242586	1.5739143373027482	0.7025524131575942	-0.2183742698642422	-0.2543345193146944	0.25957268285203705	-0.6682467673342707	0.32381500152055703	0.007774240132511636	0.5000211733482958	0.10600929584103945	0.17291966882954546	0.49607821985967476	-0.9674266518554991	-0.4573441243028889	0.49714815174223853	0.988324861643062	-0.2132815633849145	-0.025457768478156992	-0.002497776885017004	-0.44834538238586674	-0.6971447699634007	-0.13857706812250298	-0.0003435868120550651	-0.054641777894303224	0.9071704483222144	-0.46050689133317	0.06946452954897041	-0.030782462651981517	-0.4416622477338182	-0.4379689528052527	-0.8415722500894378	-0.4999290986102786	0.11357423362288561	0.10633920206100612	-0.3650174897687588	-0.2316434851029775	-0.18712239321735774	-0.06814223618661697	-0.16783943366850332	0.2768150568037911	-0.3851433771656992	0.4057675419371287	0.08650046858364246	0.09567243853923404	0.2446194527593134	0.042426421144461386	-0.006355158643185746	0.2448199065706333	-1.0681651375778998	0.8362878853185496	0.6139534339591275
0.6808521580139915	-0.6234976901320055	2.8977541230452704	0.6708853508205255	-0.23979774218751132	-0.41722993355500804	0.42517409432438824	-0.6904983358777774	0.29370880585982145	-0.47284177305266567	-0.06792294415493243	0.5354320936982404	1.45706464465751	0.291878626391328	-1.2949587141104721	0.07342212165013143	0.12383449674432516	0.5926295144140529	-0.57885468767324	0.19909649327795273	-0.3600885057878778	-0.4224852869806511	-0.09793895404129296	0.6467258097162858	0.34933027961967733	-0.4238399331068908	0.838427737096674	-0.5021657853102522	-0.11930127056300455	-0.4387621756528183	-0.4131694485970582	0.24366903905267426	-0.8773867380058532	-0.01658596622244468	-0.2401256927016562	0.3927748342333275	-0.42230802743507573	-0.2794096579077881	0.0036013622244835232	0.1179307414021795	-0.0131696219136021	0.07859773961888693	-0.18106264148401072	-0.16836859527753847	-0.26655881378914315	0.618814386723146	0.27806174576150633	-0.8038921726420154	-0.2104536444989565	-0.6635539380874	-1.5639463250589614	0.4194046877958549	0.72721416512778
0.3168844396111373	-1.860486272247933	2.0038794140417098	0.13655054169165004	-0.3871742120687941	-0.25965836952013477	0.34176800086344455	-0.6635354316295399	0.25409754675879226	-1.024678366742838	-0.30652243490930936	0.17696619115056117	1.795188303569982	-0.05313975236118313	-1.0319728140059192	0.5131304806578578	-0.020708887360190033	-0.01807503133631235	-0.7133544470220808	0.2877930669421431	-0.4527755487225201	-0.25940121199341937	-0.0931931806553333	1.2238525559096811	0.7049863224848976	-0.4609593569634964	0.44496794631525405	-0.1349333724272466	-0.06420486398487747	-0.9306438002213345	-0.34949082644155494	0.37230714068328447	-1.0676110926007947	0.11961559488151301	-0.617836239945395	0.7881142307094094	-0.44867211063421797	-0.433657199467532	0.41885277535701765	-0.0715142621331628	0.5325934664453812	-0.3121817022108388	-0.015568150145049031	-0.3947959472220082	-0.36418368547693	0.23884738907238653	-0.41378786170048615	-0.9816025262652336	-0.5402583356373781	-1.0993577440560491	-1.4883355294533256	0.047214255854019144	1.022412191617397
0.22230787963666024	-0.28442153089702726	0.10010598458094622	0.18102277939198091	-0.32775068007817887	-0.0936444187592721	0.15095451849124336	-0.6775904692687115	0.5310691578083451	-0.7234195166922817	-0.2678832340433945	0.2414809793325047	1.039612003421912	-0.6536885479001631	-0.28584483172325703	0.7596741103730833	-0.09627748196611867	0.42314737572294137	-0.4802979440278262	0.2139603926893548	-0.1471089091168324	0.44050735211665937	-0.4922434390679478	0.8003017440641388	0.31627228989291906	-0.3168929227541497	0.09272891481340292	0.32416374787053504	0.026050707127976865	-1.1462426353399557	-0.5565343092053575	-0.010355684465149182	-0.7589055243092186	-0.23175410077641875	-1.007472812777508	0.7542525955426466	-0.37976142627169723	0.02820437891867448	0.39442853305912506	-0.30200102050171124	0.28382576322091757	-0.21573759337012174	-0.3504681839539761	-0.6144397656619215	-0.37724191457042194	-0.016255309088819274	-0.7776164139673328	-0.4795170779209902	-0.7649855194592479	-0.5027552168164574	-0.7304907385333611	-0.5274498353521895	0.8842040484669232
0.21554804261990462	0.36863733818477407	-0.47928007636979536	0.10750139318552351	-0.4416551630312797	-0.1603645386994501	0.07773149994256912	-0.6995270377439499	0.6330412319169458	-0.13954874556990546	-0.31314202601610214	0.12635906513215486	0.1067165724273849	-1.2435081573187419	-0.24108687428081418	0.9866962616595907	0.01644584555228744	0.9062577188835077	-0.19480009905820267	0.18764200715152887	0.0419868430550116	0.5749207968593666	-0.9339871155127254	0.02793957743275218	-0.1908076067282941	0.007854359389578121	-0.017509201664669377	0.8348065851755303	0.09159652642611249	-0.681420644859179	-0.6820812171355685	-0.4854091313727984	-0.13838318701943053	-0.5611659182463584	-0.4413792226089514	0.6057014799882723	-0.14993786438478823	0.04727749236630072	0.10862363266227905	-0.05911720459886962	-0.22839170188470886	0.7123651323274298	-0.4443433025574589	-0.9392963657269257	-0.46949105934681407	-0.13330094260387107	-1.0891270510047917	-0.12557549382334685	-0.818499434869361	0.21971567444840737	-0.04451190436514187	-0.3799530497062141	0.9694815583135507
