global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	t_comp_cor_00	t_comp_cor_01	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06
0.562853721442726	0.19075625929084972	0.9718346789702418	0.42908772118297717	-0.5742725873904149	0.8784009896527577	0.3564064443794359	-0.8047057054686075	-0.26544875304918036	-0.5113566207065185	0.2501072195656096	0.17038228565710256	-0.7564539259489657	0.2800120849127259	-0.10466433536051091	0.21048401135529132	-0.6982436296796355	1.1240410173701563	-0.4572829523003942	0.42629408314577466	-0.29059501744784627	0.11572371517340438
0.48364181865931677	0.5372961790935453	0.8671405116937989	0.4297585972182856	-0.6084431027701468	1.0123720553362552	0.4908910728095778	-0.9055393998948457	-0.36106702769045673	-1.0547155153308971	0.15078178559266825	0.3789547558600965	0.0016939012658553595	0.811117075171094	-0.16679024906806367	0.3325260191480715	-1.035259904196202	0.7860824123132935	-0.36554664112548174	0.3379500704919472	-0.6587554803102412	0.3296629760781579
0.37552787923010444	0.9455776032974041	0.9901394176985068	0.19307707896834472	-0.5659017679666868	1.0894905937202772	0.50460618851218	-0.7764243424185796	-0.3770522899195109	-1.0559004284406281	0.04022233647500656	0.12626776508086993	0.3860961374344944	0.7434591453632242	0.037953819402726824	0.18236608098361093	-1.1471822088156658	0.3772791861583469	-0.17239413446344803	-0.1928858981830431	-0.4281166732298812	0.4403919214688382
0.326344385717516	2.281995677720355	0.7904416526454994	-0.2613942411246828	-0.5713772916340828	1.1322269104514509	0.6838033373841709	-0.8476062208965631	-0.35299424582974265	-0.49826392622012616	0.9052972046036136	0.0928649431306658	0.8024009741914804	0.008900754294454395	-0.3007958016918466	-0.08542171374206248	-0.692054564666054	0.07178317178496604	0.825360693578016	-0.6040447943185354	0.23850950075289076	0.15617227585647653
-0.19462200284984174	2.2936775756274774	-0.9443518357548818	-0.33635156796035903	-0.6870203208340859	0.9028853400851042	0.7000600205522184	-0.7794019311947766	0.14393213509396058	-0.07875270656957759	1.168575720883094	0.4244668593667339	0.3320632301083407	-0.4280212778103538	-0.48603745130257126	-0.309030024560776	-0.0036319640993095845	-0.017613579650191013	1.2168484400504977	-0.9909229326496878	0.2583654333702292	0.058717683538280524
-0.13137886544369548	1.9274121420778154	-1.466903630238691	-0.29448795439412945	-0.6755155972322207	0.6805308857366827	0.5936868006510699	-0.8973802205881592	0.1984579077016857	-0.07017160427338967	0.5398026021759093	0.5779720832982349	0.1560205564721654	-0.3812519981975233	-0.5278581841945551	-0.17761484352071782	0.5689610352639529	-0.70935577417719	1.0852380461827311	-0.914994495070657	0.13325605760964274	-0.21208115770646857
0.27469093590226307	1.7075980990174209	-1.5055405019266181	-0.30277351672020936	-0.6144772610156477	0.6977345786678154	0.3884793420955277	-0.8786871823823804	0.13441919365693333	-0.0811897156941842	-0.25227314379639054	1.008452168066141	0.24047923963255163	0.2795508698794481	-0.3253373027061597	0.0529570917381019	0.5747599737990242	-1.2844129892293645	0.4793120043147844	-0.32151719970305764	-0.013241178917724966	-0.15157209452576376
0.74120767724092	1.743327080848473	-0.3480409092725124	-0.48514194276535505	-0.6594798577997703	0.5783943945603609	0.32980471944675127	-0.9770771764165092	-0.022919880777220736	0.21663906080018797	-0.7067639548288662	0.9660563725946377	0.5507049342636771	0.48070789174947276	-0.2680225693865348	0.1727164315780239	0.19220075985153065	-1.000011166126442	-0.422990646016322	-0.01929889273494655	0.17386799981926018	-0.31772674279869295
0.8452508279709897	2.2317250910989355	0.4220247982645836	-0.5082559549150505	-0.7470841187481857	0.5297613776745622	0.42713297909624626	-1.259922334600633	0.10027676184690366	0.11936927767516078	-0.23853466948567537	0.6112530826475252	0.5079697086029479	0.5930265901310472	-0.2321989117549175	0.6683590710965118	-0.15580249430650728	-0.46512454279674353	-1.2000656468543598	-0.05616274296316078	0.20038358396604014	-0.6102800527957568
0.09932627403007108	1.0009510510048725	-0.22478797522429023	-0.7594503975090046	-0.6404425086010107	0.7691363795182364	0.49867839248003637	-1.3615802231623904	0.12976088564772714	-0.12273931518419454	0.1299907874757648	0.15650504376340268	0.04753480848605489	-0.09392994627660745	-0.02511755687157438	0.6373471137210369	-0.4008620336453495	0.5104561457716335	-1.329182664073715	0.14536451992386462	0.31845262665560436	-0.5562370735822587
-0.5538755671270469	-0.801018855244935	0.10952434943296302	-0.5211089301947767	-0.7520264850028434	0.48598349963817855	0.4098332128032015	-1.561949453551649	0.16101172783294948	0.11341906020284762	0.021631292575793964	-0.1315563702986759	-0.3800619925692061	-0.43614584307250415	0.29641147073971946	0.4130364305516751	-0.4260989529379774	1.1763534986916349	-0.9066030810506367	0.46808586092923704	0.7185286985904591	-0.4063007173250642
-0.2108281778427587	-0.49560230782974213	0.7312501205199622	-0.4171959018355811	-0.6994557693227484	0.5605622158256797	0.46556750345428494	-1.670953830772031	0.2672046539170182	0.8316582785302564	-0.40423985557178244	0.13993804219806322	-0.6908069802544123	0.02189833422250007	0.11357563906379659	0.342196232609122	-0.33043405700937234	1.2434956041293717	-0.7385072430008434	0.3483569301782976	0.9737249027223436	-0.32906407848923586
0.6693226286506184	1.162447682001037	1.6487855331360886	-0.4081413036374987	-0.7211859664186968	0.5826905128579459	0.4299059252213257	-1.5981861973290863	0.22448710712089906	1.121265729292117	-0.8596797806972675	0.8259612174032838	-0.5700416758083571	0.6179908076602135	-0.6633007365339841	0.5227056574616412	-0.1958150356628485	0.5568109225464264	0.014557610356757124	0.44638544222085225	0.9610585331756221	-0.09229128837723152
0.5830268868129382	1.4724802890956048	1.1435888275827497	-0.35379882615203795	-0.699682118528445	0.5691995643043146	0.3885266754963441	-1.511013265362025	0.050381814849551565	1.2194486000500233	-0.2511218536858315	0.9312318228131462	-0.3055104179260022	0.8653356330040481	-1.4068733793409725	0.6790591441513006	0.3926841174722038	-0.07133789369358307	0.8010918139730786	0.05486191709058477	0.680043031796326	0.1890508407116451
0.20358474774268215	0.6974643306578898	-0.2939183664810542	-0.33503655628096707	-0.7799547356920221	0.5020202334055685	0.4278621099275116	-1.689764609987234	0.02726431064173696	0.9936683833043638	0.78493824136376	0.5345961140070601	-0.05391226175788071	0.45661841035444356	-1.7418923747993273	0.700659695148376	1.022664874919603	-0.28486410747282287	1.1260719241612678	-0.27906991847485635	0.46084429530760435	0.02550133977928229
0.14943787327275176	-0.15720744536675868	-0.9480569321493112	-0.39898371841364855	-0.8803593495362904	0.45194880283639605	0.10530605027294837	-1.7159864594438674	0.07196221115528036	0.8595975208659709	0.8985092312669549	0.3894951879060045	-0.08099845652630026	0.0027206695772827062	-1.229290037276988	0.306418749794401	1.3953451423603547	-0.05053615816637341	1.2072669913436649	-0.3475002043889113	-0.12503535255283613	-0.18844754780212053
0.13609606074101288	-0.4895777404161688	-0.36026552210302487	-0.44582635679446797	-0.7114364501046639	0.4564982573156984	-0.03387941891454513	-1.6793293693497062	0.018244127627710403	0.6163302861629404	0.2361980602361833	0.6062900322534098	-0.3739257199615942	0.01400827348473115	-0.9447643620817245	0.11841557302946279	1.0656020285094026	0.41840440282727687	0.6028283695368665	0.3101235505565064	-0.7113446933413241	-0.5856240505407834
0.4735564896712319	-0.4207431707265066	1.1047809999290508	-0.35392613920348315	-0.6812544430139088	0.4257994571074534	0.1495580557717543	-1.7522429918493718	0.019755770102842175	0.108725825169994	-0.5112779420219319	0.967835431061762	-0.7362580405800621	0.13418321229287147	-0.6452816137343022	0.2757674986171941	0.3402709768849637	0.2399130161862037	-0.36754361470013164	0.40863406679501413	-0.8889444025311597	-0.5257976767806521
0.16473072860447585	-0.9232439791141416	1.0458431486199744	-0.339108472933382	-0.7393318518059121	0.44655523264397934	0.24418892468820186	-1.6926560784785543	-0.013935225996868843	-0.044606928429880045	-0.7822124478714746	0.8632680256291506	-0.6991588253197742	0.07728721685022753	-0.05769779106177242	0.8034509438853839	0.11123761252655098	-0.24608069689907627	-0.7574393584601001	0.3159582065479379	-0.42693451125144444	-0.4990532173588567
0.01863734069528137	-1.3634234911660297	0.7460839888464557	-0.3167221203970101	-0.7151696584548632	0.5188239711763124	0.4086307478329261	-1.5210210731718774	0.0618124979290189	-0.14099195265533127	-0.9727314373727541	0.4816356139488192	-0.587720825783128	-0.24454130225942106	0.43416353262906227	0.9600526887885776	-0.006958486041773256	-0.35105367934912984	-0.41153828050817637	-0.1770530718822762	0.04716098808610739	-0.2011546800426983
-0.4258883924124723	-2.796394131415066	0.5927533143384782	-0.1584172187151951	-0.6963204185279755	0.7632868412511654	0.3671496932974629	-1.7144112089168544	0.05685245998929968	-0.476625057790482	-0.9526644898569336	0.33120347611777434	-0.08058469321843514	-0.2932011689655769	0.5352896872316691	0.34098026039125306	-0.5822761306463402	0.17342343223357057	-0.1057941723580152	-0.1577059481121427	0.2885323076269244	-0.07626040322684528
-0.5690665616119073	-2.70800313911299	0.42653006896123014	-0.2937057418258867	-0.7678004546974968	0.7583648823247667	0.28905578099961754	-1.677219609626389	0.33136622767513607	-0.8590211822136787	-0.541667854043093	0.28931436978168684	0.5016997461861976	0.2595872376649054	0.8243954540936684	-0.5352626738173808	-0.6893001488042307	0.44068575511132607	-0.16678854251949846	-0.543755526536509	0.013309700639876666	-0.01162863591636777
-0.9384586058894429	-1.5135419103632926	-0.2186443516098664	-0.1101504503597269	-0.7987828584731499	0.8976029507905082	0.26745922581412646	-1.8141821178012487	0.19302947917906757	-0.7883295701801636	-0.2938974467798216	0.3845579106832786	0.7424907760592561	0.08378902789641512	0.5557929968774835	-0.9828850746955055	-1.0462140680585676	0.5464999031982557	-0.4105291977143287	-0.3092042541226134	-0.06750139823039439	0.3389577577116964
-1.0796661643417225	-0.345015499203435	-0.9214189530793037	-0.05932745581160181	-0.7300239145708054	0.8981492610687558	0.30660749608299526	-1.8654406591955575	0.00852364617934831	-0.06712066203225915	-0.23283360602756967	0.5790331266273507	0.8212207208280506	-0.5725620073252646	0.36197951866189115	-1.0024713476316558	-0.7455788305546859	0.37474535768623063	-0.363282185015118	0.11519525419451418	-0.19308378621102615	0.7364945294942715
-0.3604093854548685	0.6207063614623985	0.031609655604475706	-0.027822036104476366	-0.6477145227849708	0.8840783934174252	0.4178262072107467	-1.9301454438128993	0.2087864345461784	0.620911129242687	-0.31396289066823524	0.028304011842081252	0.3840345272009114	-0.4428534703856708	0.3889722109199466	-0.7430598230886005	-0.08778341595745622	0.17481971684181036	-0.4829365772256393	0.3686842503145466	-0.3174657711416697	0.789455000204679
0.20159563865058128	1.0602594621000758	0.7365271290448762	-0.039799880044816265	-1.034760249890436	0.7287572094504181	0.3886236006556776	-2.023331241300078	0.27735976841098453	0.6663498042586811	-0.5196131574399674	-0.44010330897092914	-0.31721094408111605	-0.2832913075408029	0.1676356852427138	-0.6955263217125901	0.030672978722126744	-0.06548080587861375	-0.3645361780134193	0.44131158869587406	-0.15095800457151462	0.7876058760454014
0.5391440915484605	1.033936476038653	1.1838860575668237	0.003861442216795387	-0.9425046757209949	0.8314314753560446	0.5143021363115492	-2.27955687175213	0.14872177677669457	0.10752354386269303	-0.31977253961439184	-0.8123351932667096	-0.5545517798275397	-0.11232476688162439	0.44417199377967276	-0.7036560551229275	-0.3804326323798226	-0.454638402368288	-0.5253741070570218	0.09889433710393584	0.044383645973258806	0.31453328224932237
0.23052233506058561	0.414824812340543	0.6121944880934244	0.11271668211148231	-0.9766513038107907	0.6773065619782924	0.6408264487866404	-2.2528699545602775	0.27603079730963853	-0.5727060178760189	0.06805333371657261	-1.0434631075175362	-0.20093173612217982	0.11716806528925508	0.6680048902727305	-0.3506301956110593	-0.6120361037699962	-0.8188685857034358	-0.3592314467136044	-0.10459683702602797	-0.17126276131967894	-0.07476623173733225
0.23043777302348387	0.057131415697940224	0.6673707712761687	0.051823270351135535	-0.9497195813353765	0.6695581587692864	0.7672400552625123	-2.3472278519075487	0.16667644769260587	-0.7747096702779804	-0.2561490786152834	-0.6653140670209352	0.42861269450063255	-0.35242932686421763	0.43933679067834525	0.17556582175566637	-0.4299733630793465	-0.7395198709974403	-0.32811576079170757	-0.03737725634648888	-0.10236165212966412	-0.11226156971959449
0.08515432165022832	-1.1404364916259615	0.6327662744911693	0.08398733344229503	-1.0197319521063504	0.6633102690516494	0.7852642778822373	-2.390429788197769	0.2941424555040536	-0.7478730027412444	-0.9958332411208556	-0.5655383982103439	0.2681573288313015	-0.023373587885882556	0.19455963687802227	0.2925560554959074	-0.7719448916286051	-0.680597921201228	-0.04318341544918826	-0.7538304553901988	0.6648852691494631	0.19471196623295406
0.0016107703710647459	-2.4786364114912978	1.637795377976825	0.18767724042677414	-1.0072327145709448	0.707781867376942	0.6009307106887541	-2.451738222215554	0.1636679871521993	-0.32352066360344717	-1.5562246878276056	-0.18701436824959192	-0.32042059986214716	0.2945543117480514	0.39140811773743484	-0.22568619922503597	-0.7382259431580517	-0.5060584769279557	0.07865092826497584	-0.9892561229569059	1.349500386284664	0.5116999914412045
-0.05357594976572854	-1.9771326516770626	1.4220801724889642	0.15528449469001798	-0.9779614212280487	1.0684710293847481	0.7372260771707803	-2.594785628484357	0.11759089262304043	-0.7654246549946856	-1.5292070782271667	-0.11923209057076645	-0.4062223687452295	0.21647139646717878	0.548206845603683	-0.7313870574430771	-0.4483483823017981	-0.4568092888179268	-0.09765306507855155	-0.7908866924122728	1.2762974065897321	0.6799084589775073
0.29136698706572306	-0.7640906263724451	1.4178747871860418	0.2702780592847226	-0.9707690569055641	1.044632743280996	0.5544036395912815	-2.6141398402856626	0.15089254248363065	-0.30236262085554033	-0.8899501206085265	-0.32018909376882315	0.05794963237578347	0.6768261511474329	0.42191420968549526	-0.720910473809515	0.15543218821108493	-0.38755758456235295	-0.013132587232792958	-0.7497036105835155	0.5610081179433686	0.6881306321117174
0.46024754499526804	0.061520532002897754	1.2028629452443484	0.3917757334252381	-0.9081517498319547	1.0449626446882196	0.5154684925970796	-2.64187095002918	0.07113956166897434	-0.1774351621653599	-0.35914369946403174	-0.37296210137851965	0.3271374667210131	1.0535562091721544	0.28830521382348884	-0.10891796835060961	0.5246277756805333	-0.28064988077693664	0.03927315406032588	-0.5531890167413978	-0.033957419030247765	0.710848999104494
0.6710925829707052	0.2620147635453761	1.8504624088455084	0.43285547321314666	-0.8892986984212978	1.0616832123678794	0.8206000326395129	-2.607953396469656	0.07265627413667519	0.5339117211424919	0.03156375108058762	-0.8350080292740969	0.9246308161999736	0.4531550629477057	0.09459087526877843	0.25392866547775905	0.709801311841123	0.09891719499714845	0.15072032788541612	-0.7582086245598524	-0.2105798454554196	0.9352415184547119
1.0889283371299583	1.341085075530325	2.1356042626451512	0.634156895198807	-0.8125872515342003	1.1419059323931964	1.0352970974253086	-2.5188390945772747	0.16309516259774667	0.7674239292603243	-0.08365308521800761	-0.9961493753276489	0.9542404683126628	0.49632296244178337	-0.041313796117293126	0.694121457670872	0.2993728611357712	0.11829588499462998	-0.11392047961434827	-1.107840599084589	0.3746655416703543	0.6796277626978521
1.0992751430277967	1.7199589307506145	1.6840181780427836	0.6579632286649235	-0.7980232655522157	1.2115785006374657	1.1356661571332713	-2.496758100794776	0.29359793824947655	0.7558116152630954	0.12332025397685675	-0.5537931439996004	0.9404191635820929	0.5860623426948594	-0.25421451475166157	0.6646476123098628	0.10087503393879922	0.3572364787025534	-0.11237206224641626	-1.0169483842731715	0.20489200295478827	0.49397627037435465
1.2972972306494328	1.6639035890887266	2.423442058385861	0.9115828848977162	-0.7994510356636394	1.134322415715423	0.8983453935090292	-2.486914994466921	0.024391138824789604	0.31330347259264524	0.11872271631573886	0.0798944267919369	0.49415960656283464	0.36124385650383756	-0.30913793825509855	0.8701292954230619	-0.18863555475408503	0.6366606900565196	0.20078921608131184	-0.4250332194760893	-0.2153251869916977	0.29215822910817063
0.5458829270485533	-0.7225279710033786	1.8154128138811358	0.7870060180581328	-0.8572116000514093	1.0407296420552303	0.3018019970500725	-2.395241934429269	-0.0738722952933159	-0.2892121261342198	0.01676817628023285	0.4523759164172363	-0.021793555677134806	0.12450251928081173	-0.6176314569089734	0.7319361184793413	-0.14564550255486824	1.1577908612335246	-0.08948583355707046	0.29759710463446176	-0.7009282461413184	0.3212826822156425
-0.42771975799906725	-3.560392410597267	1.2426881737874598	0.8977179254286789	-1.102404851785437	0.8534035984783133	0.06997710334500526	-2.361031819576225	-0.07878075093162508	-0.6431104761627296	0.024320961007231575	0.3438328931976547	0.07780337380455427	-0.006995343789304115	-0.7110914443341511	0.6526698796185466	0.175509397878264	0.9126665386280325	-0.7711654013291416	0.3974591519676937	-0.6335828136218443	0.14288555351926668
-0.8555075561913589	-3.5678628808848214	-0.015242655656948823	0.8615254482827409	-1.1510672125060621	0.738305697279458	0.05467895781083943	-2.3219010990343762	0.018339973848961397	-0.4845830893460042	0.5714362098412996	0.5127712449351363	-0.48269490276005705	-0.12679967501316605	-0.7790798847192826	0.03680868088926826	0.5755689096749811	0.41642471831973793	-0.8759611607055372	-0.09071186520108206	0.10377212599756558	0.07709070141586802
-0.07904282193427879	-0.27708254735111526	-0.21123628306106348	0.9722545144859429	-1.1730847955138646	0.826515298216405	-0.2229195997420858	-2.3483632532407497	-0.06996898462226751	-0.9522702290212098	0.2943831097100336	0.6094487145501538	-0.9907866096772516	0.20136654910019589	-0.809031530290108	-0.8258471198532066	0.5528503555946721	0.29013375412865733	-0.9582604646771842	-0.46041445683364907	0.7221453097781712	0.05661333058344747
0.9195752337040761	2.869146695119496	0.413737831331827	0.7604553192937951	-1.2557075832334652	0.840980229697401	-0.2970302775297431	-2.346093875497865	-0.06477936124623848	-1.1871792036178925	0.15396266845922263	0.5704841734021272	-1.1161424991353996	0.30253462756859645	-0.8051932929364628	-1.430911885234799	0.5420482231652685	0.5256589910928674	-0.3886283411343867	-0.5758231112146437	0.4484664174113118	0.3222561822879293
1.232748903161954	3.827455815041461	1.3350532893243103	0.6297055294789644	-1.228236002769266	0.9832177173732899	-0.18109562762457487	-2.868664533277206	-0.32480216543960905	-1.0562714676795315	-0.1091059629364723	0.04661708255353972	-0.871255151695025	0.4167201930592854	-0.5105992992996042	-0.9513018765740364	0.4818665444269428	0.759148391219396	0.060230248661830244	-0.0975216892619498	0.27410757676204517	0.6173821768332773
0.9533032914043402	3.18053474626751	1.1631578209159275	0.734308527916674	-1.0910233284771653	0.9765387136728811	-0.255972413379591	-2.9124709944289235	-0.3354135857534442	-0.2860653664694821	-0.3104609421977357	-0.5026339146757574	-0.5187680060044597	0.5810563681597647	-0.11033564972269655	-0.06377945302484457	0.6043285798270629	0.6662277528077652	0.23134399976321673	0.4619511603932676	0.6836748408321554	0.36345367596834643
0.47109864732956963	1.996404710379706	0.4976782817244163	0.7318250885368364	-1.2081252571364165	1.0694657364864537	-0.3932238137145519	-3.0562729981132173	-0.23299662970475554	-0.0699051635744907	0.28220868003678096	-0.5634845266240496	-0.2532978589584461	0.7961401588357542	0.17875518786311623	-0.11425368746317745	0.5768784401564966	0.20378159178148542	0.17498956419304776	0.8131301086751941	0.4022166428569792	0.22456453166730225
0.7856690223127989	2.513866277356154	0.09619896214987617	1.3851235006116365	-1.208520494584535	1.0278404325718218	-0.3562340515404368	-3.034841092666186	-0.1767170755605821	-0.13078035022228768	0.8257787332563699	0.398900937597578	0.09991554345697387	0.6490050905104103	0.03680267972882723	-0.4226262610004184	0.30533857844119205	-0.00734298115454402	0.47160045900071895	0.7347854970237968	0.25409013832799066	-0.0253281848005733
1.8123400459519443	3.333593653477976	0.8241469201541374	1.309025199370974	-1.503695700084143	0.8992019979539153	-0.6363971493259146	-3.1398599211579765	-0.18198128876119957	-0.8851035966202954	0.7981636594713029	1.1958227684257978	0.4034892760092064	0.4632427834229089	-0.5420172514792775	-0.7304766070274769	0.23673014678733187	-0.5138293187700937	0.27161920726924665	0.7245103141456419	0.14720795675767548	0.04962578715782206
2.0886538404114194	3.531036620000818	1.7393154307666334	1.3670788304784844	-1.527695904907393	0.8444816200246282	-0.4532203271653979	-3.163327212607084	-0.17885672311245693	-0.964238965427514	0.43167380105166353	0.9797105000607382	0.2786744837998181	0.142937085910747	-0.35849058513677445	-0.4652231559049641	0.5879416498685753	-0.45232213792932896	0.23539598853640112	0.39776113533187385	-0.32600379310995964	0.2797409202891519
1.275870697223798	0.9109352416210847	1.4379432085417658	1.37325099688282	-1.5470439334078778	1.120714812296857	-0.4662079125547961	-3.2101889703091557	-0.29241157938164086	-0.300959100879711	0.12964458637784873	0.6163435555166881	-0.17530820958310933	-0.131024244206588	0.24277399287661866	-0.27676430879062275	0.7122120442821835	0.06802302157184269	0.18178289649997706	0.014585846696150838	-0.3176884249687331	0.17736439224965284
0.2679297245251342	-0.8582685863807528	0.7174759505685524	1.3156171990405479	-1.5150091439348121	1.0606930025933277	-0.4380994459882257	-3.003353514462193	-0.40961452148635974	0.44359328410784526	0.284593583385494	-0.13045892976849638	-0.5318727439349965	-0.17630039167730055	0.22569850855725032	-0.5689564928191303	0.33482170540314443	0.38169616952572216	0.12655649044206682	0.009229757696006204	0.00911315346473782	-0.13818496383644413
0.21482827525641118	-0.2121054053027428	0.6799458163409262	1.7250149375734067	-1.6970414752616847	1.00864475769574	-0.5144205556044794	-2.962230837182341	-0.6595525967173577	0.4800631983916839	0.26993686956486634	-0.3792880848599577	-0.367847533923239	-0.5038735209420517	0.21499802888516883	-0.7978339203201746	0.07420994307153615	0.2552426101024723	0.04744697669624927	0.3121360602776247	0.16331231609999258	-0.3002082348199625
0.19115111981662383	0.9937559197895592	0.7569821018254227	1.6672258591915055	-1.7568353321249828	1.1075532803475783	-0.4513939185104005	-2.9643164716922192	-0.5759430557145863	-0.08315046987133252	0.17332364902501285	-0.384140058873516	0.19103882226011495	-1.0920118388846174	-0.14771274190821973	-0.6171510280465408	-0.0097737061733838	-0.34415321740594773	-0.35720982542073854	0.5331528101805798	-0.06560033816587264	-0.008004495246750181
0.3820137733877928	1.84605249378831	0.7714792505623655	1.7199362779092702	-1.694325779595024	1.0386298114057098	-0.6583878463097566	-2.940137475664321	-0.5711357251259824	-0.26465688945397364	-0.14782455952496817	-0.5292000653025194	0.40320919387225257	-1.0095769757563637	-0.6852102305118797	-0.3958504422733942	-0.1823338644264048	-0.5736581386447701	-1.2250499093805465	0.14758816631160915	-0.7101264574737591	-0.27397808247649086
-0.09299689854977769	1.1105992587703732	-0.13412467639728365	1.6100437085045214	-1.455947643250157	1.0395169974928389	-0.5776666486873073	-3.0152329148481383	-0.45350872267537484	-0.2788704554959452	-0.18618747863625285	-0.5567876447785033	0.23832866599602393	-0.6244857436916358	-0.5694025150109507	0.5804365622196004	-0.30167197249114847	-0.37298499141143404	-1.3105902497701014	-0.11868824302509529	-1.2510700494423068	-0.9250629295787999
-0.24116416431991716	-0.49599808911919774	-0.12052830372788342	1.5737992621094687	-1.3995202140279215	0.6567064847398051	-0.5341773944172562	-3.0777436345066573	-0.2776165450547079	0.03807471576604793	0.028594701517081347	-0.49011884468629513	-0.18877543378078765	-0.27145431227115613	-0.7065296733483036	1.3668947090133907	-0.5350060454386293	-0.4562019210056961	-0.44579676087162584	-0.5458478045126764	-0.9071665213143645	-1.1940910730106788
