global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	t_comp_cor_00	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_37	aroma_motion_38	aroma_motion_39	aroma_motion_40	aroma_motion_41	aroma_motion_42	aroma_motion_43	aroma_motion_44	aroma_motion_45	aroma_motion_46	aroma_motion_47	aroma_motion_48	aroma_motion_49
0.4225221446789418	-1.8894456870307104	2.7126944978300926	0.1129176598236055	0.8050843520434166	-0.14866633477250682	-0.29083100159357367	0.030471918838359625	-0.08720760354051746	0.4710873819837537	-0.7812770255614423	0.6490620216846792	0.8549590287406272	-0.4651570748346555	-0.9478231675643188	0.4671768966036582	0.006274719244130495	0.13788970135662065	-0.06442450080157888	-0.3039349930251932	-0.34116442162255695	0.5460261830425165	0.6853826866183329	-1.107994838213111	-0.6357225025930443	-0.4671946915747862	0.04361816579108427	0.041140967266064477	0.6037076759658877	-0.4024636380029344	0.899455415901234	0.28699442941916364	0.09679947895778976	1.3786481162571067	-0.051045468720786656	0.040577395802180664	-0.34722192474541885	-0.41283183924525724	0.025338342089860164	1.1334610445470028	-0.6133811556250639	-0.4269722394189761	0.7892315632634561	-0.8298821246441137	1.178634724834915	0.6808181927237034	0.17992037281062476	-0.2496266777856335	-0.09572884278259801	0.21580572125527045	-0.5383935510647737	-0.5299087355001846	0.5812751470137545	0.02232775874454747	0.5743368820746624	0.44708821960496586	0.860092403781497	0.25290792223982955	-0.8825514471548445	-0.15106463870128756	0.11258339555324395	0.415830675976994	-0.09819282390860053	1.0160428063444036	-0.3675702608465997
0.11748255566029783	-1.9380974357293266	1.630277148634372	0.18360729415002752	0.6280641133912015	-0.08188571941696111	-0.2365630213095014	0.021450406015025045	-0.2697781091773144	0.3909457538659227	-1.1113823111755012	0.8016036612897649	-0.07180246065331301	-0.6381023298141133	-0.6675931544544733	0.3960944720690657	0.34829546590897015	0.3514504890364303	-0.1035563358295276	-0.2412087019593979	-0.2976196346622368	0.3929356006560702	0.8750625390613603	-1.0701717450941475	-0.20360029141083674	-0.11878905706066405	0.1858861686627763	0.25623341956210594	0.19088134596022752	-0.7473722008363554	0.4185477258642764	0.30347972454403327	0.24918990334142388	0.6700868481799399	-0.014398709675541965	-0.26931149499355445	-0.32306083646295986	-0.31918820155768696	0.17563711969296483	1.6554336458632797	-0.44736103776033836	0.45940333533756883	0.9518080067470424	-0.4718721123523139	1.4760638860140989	0.44573348483344727	0.1838042982110684	0.0879684822897474	0.16958215057056703	0.8436455799731442	-0.572671596384969	-1.1241586897515432	0.7327981693482837	0.676835734356693	0.6301010334445789	0.5211283422861689	0.6951150157130462	0.7190043763417732	-0.40144747216355975	-0.19010246773874623	-0.5471274664490413	0.39309476665354764	-0.34485210851728243	1.1954867075211568	-0.46061620107152734
0.0024531297040721878	0.05507657477008532	0.6650541673890074	0.21367416093859998	0.545336740109669	0.02576850083961106	-0.16439601574549575	-0.1384207532241982	-0.16302165284226894	-0.18459351554891965	-0.7693243052958711	0.993332727142318	-0.6324520347178855	-0.21186751354190916	-0.13413201897770863	0.3140608732044058	0.2930209887502291	-0.2570386418530788	0.09656728950654964	0.007645649450717627	-0.5869364962410522	0.3615701954844525	0.5786266783920794	-0.5193390195861896	-0.29445181289446515	0.2726645863410323	0.2739998053587801	0.037095918736689895	-0.5527661637159488	-1.0125429087166564	-0.08718979634801613	-0.1275845403953598	0.2525046749911186	-0.019315491179373312	-0.1054941176394907	-0.8542502399809203	-0.42880310675986355	-0.41138704186789177	0.237520550940938	2.1556207148123323	-0.15557388835771718	0.7571312165667373	1.1804105397597777	-0.13973188670816317	0.9171617367914648	0.20604051164616927	0.06380097994294665	0.3996508871217701	0.2235522261116132	0.7532242101843221	-0.3864717448685807	-0.46105225679323414	0.8717406933244176	0.6959621092278201	0.7316993183686422	0.24120884226766345	0.5525209769905698	0.6765267365768344	0.2743546952190119	0.18514636312621974	-0.5658312139293343	0.5847162219952383	-0.11184099046167861	1.072962235118541	-0.8390968528981705
-0.38838884730387346	0.1440998285644599	-0.004436017858462538	0.15676885402860696	0.5887687916135518	-0.293339794268519	-0.040323252820189864	0.3349946246913137	-0.4096716264633192	-0.5221580580202988	-0.8037364423159716	0.47660054301443905	-0.4295009611604186	0.3608044011375223	0.17839132016454567	0.49006837261415914	-0.32071362302740464	-0.5158482639233717	0.28053058292610955	0.4737203442502231	-0.50107376091956	0.027728580256752993	0.3868719206271616	-0.45236076565155803	-0.051020055449696684	1.083667977127483	0.4557530542301889	0.07943046025649923	-0.5516050179102596	-0.9338166750225718	-0.6301698197092942	-0.6870992762506866	0.32919405436594895	-0.26667964459869997	0.5220389842024488	-1.46912882863747	-1.1293442104635951	0.056205236278170506	-0.1802428903842975	1.990203263369288	0.35372538541111864	0.6191597537953701	1.0762244015540272	-0.03456304034608175	0.46072480202363797	-0.14002709891676346	-0.21455768349973284	0.5995023242667133	0.29733826905798494	-0.03510405149407083	-0.17547461635058312	0.21800048908990893	1.3342974190899441	0.7099675510338485	0.27419228137161156	-0.2071543638913242	0.5303455626359393	-0.36679582945551037	0.1422475080243786	0.3490622964803828	-0.12676486553345773	0.5090937404101026	0.4994734937481789	0.1891566948885319	-0.6846857069810693
-0.11158177851050631	0.6265606729659119	0.37240753262976856	0.2929401092407649	0.5962390623532694	0.39978354481799144	-0.1411542312730113	0.5806828665373822	-0.4047308802310007	-0.6890091477448513	-0.7717947786702657	-0.019650931941789112	-0.14817699856107003	0.4037635647600917	-0.21406925502389504	0.5329929802254904	-0.34007894935558275	-0.42147509912995307	0.25870940283803157	0.3122929846887721	0.011522804365323226	-0.011840641957927688	0.9146674178324357	0.04420219808146021	0.10942984284635231	1.2539909536299068	0.2082074975856162	0.2522806040194965	-0.7090472399298514	-0.6482532579119192	-0.2962010626739198	-0.8543268824032084	0.46244658095457947	-0.03602973717643823	1.048983038545517	-0.9558430147349928	-1.5059307035720026	0.03733530759797597	-0.1734916682014965	1.0592105208385516	0.36947589807559905	0.555753542563462	0.38491682857680076	0.4601542848075891	-0.0355736303972391	-0.5580950760641247	-0.9126100552795476	0.564188738235426	0.24153364952319575	-0.5132177705722526	-0.08205656635557398	0.4474350820212876	1.3482886067627144	0.7922685795952316	-0.11273005274279708	-0.09016291595695589	0.04381454464931971	-0.6793981211887988	0.16543588282154673	0.3041761335128566	-0.0624871066838421	0.6489705009893476	1.0079142286846676	-0.08641704254289209	-0.7878300294841353
-0.21650896911531042	-0.5437130245718996	0.2443623950792015	0.2871112921271239	0.5126101109558713	0.475056618800025	-0.15121363298842955	0.4579664833535076	-0.4592024576021687	-0.6477278902737751	-0.7098695269997991	-0.36456498652014185	0.10136624666169584	0.21649033165207193	-0.6469559574735899	-0.18189299541920498	0.30113299343796995	-0.18091923198937124	0.3434050002874933	0.33310738474849894	0.7805950492249224	-0.09613288621205528	1.5063707166204323	0.16919618832007718	0.10977589794548147	1.0070531594354581	0.14182223959333037	0.23233843776744356	-0.8358748502677661	-0.4354905306487248	-0.048531015159487025	-0.32288175850696993	0.29013195403025144	0.32808785869722285	1.2186468599152764	-0.007364979269634389	-1.311328165996462	0.2818672576330178	-0.4297159201548932	0.35564598078020293	0.2798028023600417	0.7998447956619272	0.1380705039186449	0.9296214383699747	-0.13145562304742886	-0.3208567018803732	-1.0475588577873536	0.7072973654548214	0.20585716605836898	-0.2135770083972003	-0.3051256946215981	0.31843427757205506	0.839795376084082	0.4642886088886598	-0.3254186867097141	0.18597758343423243	-0.022851612121363815	-0.4460925098436261	0.12166022382650692	-0.05319379380514215	-0.008877666326870013	0.40290300166014886	1.089418990815581	-0.29677451951234163	-0.455023661851152
-0.23253906195276375	-1.2641452392199186	-0.10956866677013077	0.4106878881188824	0.5341730432832802	0.40171938718465056	-0.13610453235363823	0.39174792817936555	-0.41403816288637013	-0.06246902801003398	-0.49110703091090624	-0.4075082715544581	0.30063725253578677	-0.05567073781776921	-0.8070424941726293	-0.7129606851034639	0.7103242684029507	0.43766701901644384	0.5707262597715113	0.028283650924204408	1.2389197085988706	-0.48687696413543025	1.8428852900522001	0.2924155455048076	0.38319405002659684	0.7617417883671371	0.393908980512821	-0.1330950132776102	-0.6372830140009653	-0.5320086728388019	0.16616438579083392	-0.14342543382078804	0.4185918462502653	0.14349095008612647	1.593039024429596	0.40669809567104714	-1.0163014240745782	0.3156994046849886	-0.22502012146890019	-0.5500511491395927	-0.1585893749658806	0.6604809594722844	0.020229941553377196	1.2461368096978895	-0.21191931456513238	0.40528020115963614	-1.0104845927382633	0.2362967532295216	-0.13066722231096786	0.43078477045738756	-0.40159324065597024	0.2537059825008966	-0.18603543818168772	-0.11104152806565222	-0.3360107456889258	0.2018883770524152	-0.6530402167475238	0.12890220177510492	-0.48378933454157835	-0.5906723742501174	0.2516620826776163	-0.07125041011590828	0.5641389753619661	-0.18098761968394508	0.07363529558145078
-0.3982905625918597	-1.7472638891740437	0.324692571135651	0.5112415961403572	0.4216477121587312	0.23853342407138228	-0.6011904484244888	0.48670347038978956	-0.46164248476846814	0.06718564037565318	0.04879245589507355	0.19926286765142368	0.26812499519740596	-0.4939065977489297	-0.6670315160170142	-0.9506533118365924	0.6166932031221267	0.4069530821659502	0.870302616388787	-0.33266145852368395	0.8318592120396884	-0.7623690008844178	1.2658158564732727	-0.008283468168311686	0.5553174549881005	0.4187327858671924	0.8589673870098131	-0.5232776429337251	-0.06689121711368431	-0.510637675243095	0.11717672916505331	-0.4991045086852517	0.8386388133209334	-0.43546055598457634	1.3431352536299828	0.2941330003104447	-0.254964828708761	0.11051052846265873	-0.3212060817841695	-0.45211914497448275	-0.35669159875705025	0.3736294755223097	0.5225754249724949	1.158556916141895	0.12043848530431507	0.3885387366310057	-1.1152978218036433	-0.414216984976213	-0.4801151928387424	0.65693276447006	-0.7974202872229612	0.3284102244061212	-0.6395050121879324	-0.4785922416587556	-0.1760292762329865	0.06904500452111129	-0.8937612166901828	0.25130378529446007	-0.9257307498867062	-0.27591786257670803	0.23732528206054573	-0.34680868795237396	-0.13397867858957535	-0.02599532687985037	0.22055399518669164
-0.33808591546270433	-0.45126200310346254	0.09766038876427566	0.912239679697844	0.37945878523978827	0.3238825825773952	-0.6326535868012002	0.3948478023763601	-0.05775965717516346	0.22843449377861338	0.0101597397317084	0.2755441653881993	-0.1386597559947194	-0.9225153483866686	-0.5045439355373413	-1.2186176662980577	0.34961891126739275	-0.029218583225639975	0.49979134258371244	-0.28382519259960154	0.5400773351924861	-1.2778998610791281	0.5855263916190686	-0.49996027813468635	1.0041346709121852	-0.07346547657153463	0.441352076699372	-1.1315217895031822	0.6460127267746705	-0.01930456511823013	0.12436887260303059	-0.5977443810652758	0.7840041103323193	-0.38598130484959065	1.0704896704456281	0.12345085008509853	0.7160314952602381	0.05908591777531589	-0.22512200687562667	-0.21958278308224824	-0.02122078148976999	-0.22575480323077068	0.15024201842702417	0.46763708258483905	-0.1991591507516191	-0.157499787028389	-0.7335525537515822	-1.1144290518579134	-0.29062922969032057	0.7397971816676696	-0.9291651142703767	0.5338287611926408	-0.7156055591289072	-0.7652415139526336	-0.16211971961770752	-0.01344219913488456	-0.8708537373644681	0.8813677257113528	-0.9269299907027629	0.32483543769488865	0.20561280867752693	-0.28977425342830826	0.14551366287279568	0.16575909164052574	0.3576146450043404
0.10959389882618169	1.4945525904407229	-1.0060514121797426	1.2380602622721526	0.9992858426547006	0.2798484952436764	-0.7031899408954517	0.42599657863637974	-0.06879652703368233	-0.11689597293744682	-0.13050738073488707	-0.012573376183542906	-0.6990765477001637	-0.9285268658007712	0.30633675668447957	-0.6457167214261409	0.2651098806604877	-0.2321014720999246	0.008681453149997595	0.2625883070189366	0.27776114026346577	-0.7978006326992109	0.42220233593935746	-0.7276120797276898	0.7569569399361366	-0.5233740917258339	0.13123083997397694	-1.4390649735087437	0.29965232155076654	0.3469454191462907	0.40001287908357586	0.08375305022148812	0.43592623751843046	-0.17990422366459963	0.5207064668392141	0.40835539970100443	0.6651683975234236	0.21822590721234097	0.17530394444806177	-0.09000604060882009	0.30304179122495545	-0.4416431852337888	-0.01315383647692167	0.04812153068770097	-0.4153785602849473	-0.704684615667301	-0.402554400119911	-1.105376055114777	-0.2986832996076726	0.17620486455422746	-0.46772698206909025	0.4414944557229602	-0.4661693656704358	-0.6052550005168064	-0.3139891668461666	0.0537116161596914	-0.24460966016272676	0.7619548163504773	-0.9242129402368833	0.5184382293413552	-0.21969330344778662	-0.15427276618364494	0.16846915376387103	0.24927874145144518	0.38695792432450554
0.5317263222299307	2.589321780763464	-1.2729646842769782	1.2643693773173827	0.9777974913127091	0.5008152162100437	-0.7681070343703063	0.38420990324199084	0.002951830951022541	-0.3592997884652872	-0.4345119703202926	-0.7292117702792172	-0.9426377386347866	-1.087174459805108	0.8852404445671832	0.21163403328165314	-0.019115060338491942	-0.39587425286562306	-0.27853972306223873	0.48730846809005135	0.5141744769122314	-0.4106015137579425	0.7297488033738407	-0.5117206510663022	0.3689869604311964	-0.2356248646592368	0.42365795353681435	-1.194968044419675	-0.14695509685244212	0.12090149897132511	0.7737075798280733	0.6031625671471332	0.07426261317904614	-0.20847753712837527	-0.29117160693556116	0.2687345600009287	0.5922560162838342	-0.1700771970637074	0.24698216106134535	0.012890931029103072	0.8936218596497582	-0.5981861072868214	0.1989533444015094	-0.22100849974816644	-0.6393745641348646	-1.1514810341401533	-0.21701516899633685	-0.5115898508716922	-0.21789695000832593	-0.029853017616491742	-0.4112504431177934	0.13736827559342726	0.11906722771741476	-0.2537436945998951	-0.37870691619823177	-0.27989709033560656	0.05197469266204423	0.6023081213029237	-0.8839714943465787	0.8593285344180572	-0.432657738767669	-0.20311931840549818	0.4102642491369477	0.13134034529017533	0.48068956395761714
