global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10
0.6181534975677401	-0.2131499740622943	1.5533046549146836	0.9771654834643844	-0.4844124457402037	0.5020691073680422	0.06259462444963737	-0.06227454002684847	-0.2563007162726861	-0.29967168386032395	-0.46185057478389707	0.13777323312790588	0.13963699742247132	0.19751117476975166	-0.21960389590069254	-0.5561828222339679	-0.5473084735046236	0.1960745001718568	0.6524298906654551	-0.047814921045996994	-0.26146125176601454	-1.261821301982744	-0.06444814743610854	0.20664367317144441	-0.34762263817480554	0.708001895186716	-0.5336312864163446	0.9417855027840012	-0.5292989991794107
0.5302887548740938	0.5043960160435488	0.7991070641430715	1.2338923616939739	-0.41267561980187706	0.7686070911999355	0.03530221132737736	0.047298481820255076	-0.2201558188249489	0.0922099648232269	0.3860515823699727	0.2364301363581313	0.28972489364248694	0.006393874689944994	-0.7672712910134466	-0.2740454716736282	-0.5581743055895414	0.608123028247709	0.6183235905541299	0.3719844793946769	0.4611598264262566	-1.6812136515427847	-0.019317822932790756	0.022504231937423413	-0.3273136699333572	0.9672256519347109	-0.7988189317890193	0.5376484696431268	-1.061013274842222
0.35188083145789417	0.07678214382334853	-0.33366372730586513	1.06065138480024	-0.3707328259187657	0.7230876972566694	-0.18216680284624914	0.10002861507430484	-0.25016447130569364	0.3024718613033877	0.6716612201771099	0.2787531965611136	0.4433196161994738	-0.17529261163509016	-0.8457662679917997	0.01833460004170573	-0.39254907389945615	0.6047273595829369	0.26755219208496883	0.42066375908515774	0.3906095541923052	-1.7596154982071117	0.11548862249252653	-0.4420293753795352	-0.3965149200143341	0.5794920023829213	-1.2479919354162667	-0.005153757259513213	-0.6253981132825791
-0.18395231517613772	-1.2438642971880962	-1.7225247662453333	0.9838575090795372	-0.3907947226447131	0.6702018089852528	-0.2213607964028408	0.0823811386098262	-0.23417256564916566	0.11372431143980226	0.46340666421229365	0.24317223734686844	0.6772343196733692	-0.32446756841054036	-0.5757135640229682	-0.2929288174931584	-0.24580205460688007	1.077789791980072	0.2923734619500478	0.15449239197758513	0.2542735977199519	-1.1512180881653342	0.11722697306586648	-0.32075991782471563	-0.5560334969355063	0.12288622612679419	-1.3085267538515681	-0.38586812474825255	-0.008929314631465332
-0.43054646004451014	-2.087759532167831	-1.9541204056354247	1.06878795747953	-0.2861685215441446	0.7223784307559241	-0.04847926459260332	0.12226228538614088	-0.34731117631480174	0.39891006096443743	-0.038998045397407054	0.2582786065456172	0.12581243342292045	-0.44455978262811074	-0.8524053583523812	-0.6814127271045318	0.1348722359736831	1.324383752480638	-0.24937864138554222	-0.05336856488868388	0.10643363656113031	-0.23629868067481694	-0.5360592533005015	0.14972431798132316	-0.42817716292437774	-0.23629450318821976	-0.7839353986618357	-0.3031122035573022	0.24917033324937346
-0.21671290250016162	-2.0152614632986725	-1.2632817506773726	0.8894635742857295	-0.28680342691727895	0.6375955127449275	0.07448571348701039	-0.05336057702007628	-0.25415204916589845	0.2930618087404945	-0.341869744013998	0.2539503958801471	0.003388868418344458	-0.09446827721482873	-1.030379523275579	-0.5577668107280711	-0.002440211416241674	0.25111713155780596	-0.5369275423806563	0.014355976176188875	-0.47302127941964217	0.5138959991221038	-1.0195066683511496	0.510029552027955	-0.04173679581695717	-0.7398721170841498	0.08333119839994269	0.21959362284923742	-0.013564427315066753
0.4917763839370219	-0.6258027701645603	0.3079768253591644	0.8477755496150965	-0.42839085001457844	0.31333391667796584	0.03264563815778647	-0.1187829578326758	-0.3587812180179275	0.008936838844663612	-0.39117352699213515	0.38122823588618654	-0.3801168481203278	0.21882508517233934	-0.7590401095045022	0.07822749800721417	-0.10168511145332111	-0.5039683725432805	-0.4549898527210577	0.14055006861147484	-1.148809066181232	0.24570649330007432	-1.2658171902093236	0.016864651006024075	0.318678984496234	-1.0598874743276405	0.3803317771751176	0.25821867630123924	-0.14365628609886505
1.2410452313751184	0.3370661259804953	1.1134267403724245	0.8347300694258949	-0.31712026949531197	0.3016308723477176	0.33987749161637426	-0.09226184402695926	-0.4185011712078406	-0.5388048278831998	-0.44833590382366545	0.4854462440562055	-0.006034010535343896	0.40936331806775117	-0.6795380313937107	0.40910437732150695	0.1221977767679607	-0.8696919467430183	-0.09695687918111968	0.08690793007155741	-1.3216177642186087	-0.08160949503813317	-0.9174460068824001	-0.4390129755248521	0.18776191015982988	-0.8708039194111489	0.1268447795639535	0.6035102049258932	0.051495669535834794
1.645616023435856	0.664294149559552	1.6487391182662061	0.961146362164218	-0.15825914661811588	0.36400504997765654	0.335507596776599	-0.28227586154219986	-0.427965755214547	-0.9562420551082755	-0.2935936167550981	0.5462733149569565	0.5831506697437253	0.3374739002564043	-0.8091746595567322	-0.014517834896548664	0.0607468769160364	-0.35599317946042797	-0.2598555885591395	0.1724927179409163	-1.0022649578101235	-0.40130879448203144	-0.5596583296347598	-0.8297714428719314	0.03839460372673471	-0.49186357662921304	-0.06885699929263008	0.3760710673415131	-0.28795525559753815
1.5553591053276696	0.6530416967183197	1.4025825414375912	1.0937122117100038	-0.18700764516140345	0.3454815563157353	0.30322245261530245	-0.11277028726749935	-0.3004310544353366	-0.6025429895877047	-0.03769580775109203	-0.15751892260402636	0.3739357753151322	0.42377830544249434	-0.9503483947398014	-0.15812641585618015	-0.08720091486845147	-0.33830109784549417	-0.48201583300410916	0.18158024991812358	-0.601592919052483	-0.06505940675886597	-0.1898982557235438	-0.6922817720493263	-0.16476168623879214	-0.3403698069558111	-0.2737854171272457	-0.2200769193723295	-0.21750938707468498
1.546817121375679	1.3161895004548463	0.7191285069739196	1.123262249415572	-0.2099547634013492	0.1729734666790026	0.35775105804201435	-0.07903521332626823	-0.443955924885846	-0.6321769658860783	0.3405683637735647	-0.47620844976528315	0.15753612891063337	0.2120698784594358	-0.6123470015180124	-0.613729500806261	-0.5395143786097487	-0.3681673960198223	-0.052927168231123804	-0.08189584143674244	0.10802375692151996	0.0073591056763397805	-0.42825571084060415	-0.25242667973545146	-0.2361626303133765	-0.11152040386758809	0.06469884278258993	-0.6751488769160912	-0.2450719837291598
1.1557819605404689	0.5666951950033807	0.04947442749026884	1.1556545732311112	-0.11843282616076853	0.10245051147086699	0.268125032247766	-0.10782874663792406	-0.3796434283206126	-0.8703594487202463	0.4537025445739724	-0.19173958103374802	0.4996580180933543	-0.3186483902042801	-0.1679533043033089	-0.8393840036550583	-0.4667707908129614	-0.3014537696496641	0.7293349139622574	0.20093414151474878	-0.08871384827482842	-0.09566419136606992	-0.2273677249013914	0.20456930814546812	-0.4517791990720797	-0.35656406815274666	0.14784521518065247	-0.03523434556114213	0.06136556124492529
1.2733669518427244	0.5952532397426562	0.15332403385005475	1.254341483054888	-0.12552548210612324	0.48007135965170467	0.46737973790626974	-0.11355645774395627	-0.32346678044516436	-1.4971520700555152	0.4934383107584866	0.08374615434157387	0.2423601506183079	-0.6310145455555456	0.516577802881136	-0.760744790595205	-0.4023721949786225	-0.2429674285628396	1.008654797151058	0.44677511325346747	-0.1372847327822799	-0.06691391072398721	-0.41424931310159546	0.7479247954602123	-0.8238059031654695	-0.7414733266671513	0.0730420883140813	0.5227798502643789	-0.15339317355962534
1.0548004233184702	0.5475995053963891	-0.35028360610445597	1.2535870579414872	-0.3151567801612345	0.4357752939275979	0.5281876911924087	-0.07255488233096333	-0.34026554304659523	-1.3565103430158956	0.19807436559286123	0.7300587164527628	0.14962621742965995	-0.5265230992674792	0.8111373963514581	-0.377755709827754	0.22483383717312114	-0.0525362050825603	0.19714051657066534	0.4255555799034789	-0.12848766039684376	-0.21534154875098777	-0.38525812944386684	1.0635677613815429	-1.40682388785385	-1.7952229918707385	-0.09202852977121131	0.7975758074007888	-0.435835479092621
1.3468418119132655	0.5041307087671026	0.5945544268396932	1.3435481531377402	-0.35287439405959503	0.49143673096218776	0.603921338490947	-0.06040706585824603	-0.4366239654807527	-0.7831156410577003	0.05441200887201236	0.3348873503809245	0.22906940220549882	-0.5275100814259477	0.7623421911872286	0.3610970003050834	0.5500216506136416	-0.31127471144138735	-0.5315379309031819	0.18167331382843824	-0.3370611654380819	-0.45341387788786147	-0.00010395989487017232	0.9374050258292043	-1.0429426261796746	-1.59364551157277	-0.30721890275576497	0.5734603858850398	-0.13471968673559667
0.9842878075857011	-0.27726115599328677	1.5425255044014132	1.450288474615802	-0.4834274214128875	0.5013878283421339	0.6399584367832768	0.20262331403944436	-0.38938928457224814	-0.48877366403348366	0.03856546232468807	-0.40947203562354706	0.554616107908198	0.0750131282896092	0.17247557627678556	0.7252702871348697	0.8959843132938298	-0.5023990185568215	-0.6690978584798986	0.19702436023011405	-0.3369241335316751	-0.3224191936211643	-0.11710298290850224	0.5748564469805231	-0.1777514658469001	-0.6743264125269862	-0.4595081923722022	-0.3053072863510663	0.22895803693759176
0.5076119103789968	-0.7340748031357263	2.2749638668214565	1.4143207676002822	-0.21440761633738942	0.41035150179670693	0.7011825840441442	0.3090893184448753	-0.38353914823310975	-0.5966841627747499	0.05786753973919312	-0.43048840954956985	0.6511518364392367	0.3794550765212554	-0.46646276029758293	1.0558289550312951	0.5577558439155466	-0.3252798808021023	-0.11435241468485495	0.8668576707486385	0.24323120717566354	-0.37757648613054406	-0.8018941453280759	0.40911132915006937	0.9688233006197768	0.47254259802894705	-0.30615490897633796	-0.7290490173778015	0.43917339940346906
0.8543046503546836	0.5201639372635187	2.1435816785926907	1.1825783226743414	-0.36802880288967754	0.3119281520983267	0.6592145801629266	0.1888323540241379	-0.32256025039613156	-0.8648094933555421	0.6302900995972407	-0.30482957896143975	0.09430323607867704	0.4425421385583627	-1.053293087311063	0.622709657229239	0.24414321478713996	-0.008595283733528816	-0.017566697526395645	0.7415073656350631	0.5315286867714705	-0.24703572872935103	-1.2954437911472476	0.20625670864289328	1.0659874330999053	0.9191962066427039	0.2430691214409942	-1.0101351489558876	-0.26296094660309566
0.9907104348405114	1.4855773829863879	1.5344800576932986	1.1875444150939602	0.0402267452057915	0.1451324679510705	0.7296001464010295	0.38802703205785516	-0.17165194813722806	-0.5601845471363455	1.0690435540915055	0.1518279636268444	-0.42611587640998844	0.5054660768770695	-1.1976740143883549	0.36954595364365356	0.18231943717794702	0.23357976064829336	-0.0289430740652312	0.7069181321854321	0.24210537964774864	-0.3147169991742085	-0.943185121244982	-0.289449048049195	0.23879529471335229	0.45893884833025606	0.7674237610358737	-0.49596464324869527	-0.39848195000288317
0.7138138082849891	3.252834612950227	0.16362297740212384	1.1095603964460397	0.05555350599456163	0.005489989237048271	0.5374641174735237	-0.1433498447553524	-0.20409042893022958	-0.21806964617382124	1.0458145921583653	0.5733386282247755	-0.687536323260518	0.3217560622358843	-0.46105093351813115	0.5310395976738206	0.3527976948375953	0.4111419166090994	-0.38615970102460384	0.453531589232141	-0.24392133790736445	-0.23779290952758955	-0.3918554225726251	-0.7155251909858844	-0.28876261262348496	0.19722910859347104	0.8147323608629531	0.041484045550067405	-0.031162989710553576
-0.27225824718101216	1.5551709474653546	-0.5520535090379066	1.0560686869411275	0.19828838320950526	0.17057695482388704	0.31796389492468186	-0.1553979256539836	-0.298760383123564	-0.7650307817859499	0.23165620559199074	0.6759180981529839	-1.1245195272146364	0.10980329043371245	0.029344601192500534	0.6549550128199336	0.596999636031077	0.35237936893913946	-0.7933148588084574	0.5467530053860705	0.0029190467946225524	0.15358970541196537	0.3963552947562365	-0.3688822308935306	-0.07943771722296385	0.39105263427393544	-0.06386107140356626	0.424257756305007	0.5725064884324723
-0.542490407685076	0.7467202011456352	-1.0924125952071357	1.1071388899744927	0.32001169787253686	0.44143531695004956	0.3053275074964708	-0.19566876178837317	-0.6849975782807354	-1.009109511712301	-0.10052628723717028	0.5918578414440749	-1.523085135355364	0.002713332905916502	0.21074316608885932	0.612251769406038	0.4327598316873157	0.28918405796527247	-0.5822741485494533	0.72220568850088	0.35229315255705224	0.4261181982465678	0.27332200772398374	0.15177619857879807	0.45561944272501104	0.8329106177753017	-0.5194546554632608	0.5425143803646578	0.5977187994746532
-0.12687121688865477	1.4943137507504107	-0.40962948451035996	1.2112651790158593	0.31486790416716043	0.33591520526976987	0.3064814427589585	-0.11510325451233994	-0.7221082822338892	-0.6550966557300042	-0.0441643068134818	0.1358151640992359	-1.5980952602269198	0.3296288492568302	-0.11910923128157197	0.43189495365314395	0.42456567508517745	0.4395135187405949	-0.40765578802601216	0.44534250736441644	0.9904778828617559	0.31627163495710314	-0.23994700298828123	0.8585641822979075	0.5335727006469618	0.18414217587494267	-0.8628380945523375	0.9251175483021943	-0.1383970208723882
-0.3186501741100164	0.987942564927399	-0.5723328473090669	1.345590982008906	0.4378011498277441	0.1155427886618739	0.3507774589891936	-0.08314406839520685	-0.592934001740072	-0.08921938148715594	-0.1505662694812466	-0.19639891387184105	-1.2613999758197842	0.6117255572329418	-0.5924398857050027	-0.13849133003279024	0.428721865109538	0.7699774366621065	-0.05896681105933871	0.5677787576256857	0.7920875696298155	-0.11803703249792863	-0.47031715018593434	0.485477096351284	0.23939593920097552	-0.3594779024620633	-0.6386395682370176	0.9206269659186104	-1.0674360135059966
-0.4818229051714126	-0.669777376567177	0.11673387844184707	1.3819955349753146	0.29336703620185234	-0.028812719501576795	0.3015101701361237	-0.004166169913826373	-0.6733889657033292	0.4890790248187099	0.690611792585895	-0.3955397145939459	-0.24721068973906346	0.5179565945529683	-0.672538664191466	-0.9479996191121486	0.5328154893880402	0.8590621256339137	-0.016507728920819715	0.2569381255962848	0.4277224415613283	0.15501152315305958	0.13184095593201148	-0.22676608778006868	0.02947127165933705	-0.6645645404445224	-0.23127078057195738	0.8651174228119773	-1.4630668659758057
-0.14628210479315393	-1.0097825125776965	0.1918855412405881	1.4841553904075593	0.28512996170933186	0.7078290597180112	0.30396126309304655	0.11316906421288062	-0.6563064404014733	0.8946894390304708	1.1844212705074793	-0.6411467411948008	0.323636390992374	0.352091309384686	-0.45446462244174674	-1.206526549614236	0.455205478152358	0.7599009438641308	-0.22635509471519702	0.28034094124151115	0.6304506379424757	0.18545799748844452	0.5235075167893951	-0.6996692305976496	0.14207395885804516	-0.6459874757868007	-0.019360091004925434	0.24151957711211758	-0.962275930646459
0.27776297125401067	-1.511451844270545	0.40298435745872063	1.282783933808132	0.44941419149247896	0.7295495598869758	0.4656172485515985	0.06187282533643447	-0.6553595942341499	0.8559000348113277	1.6985801184593508	-0.32194887197281197	0.06897138736043652	0.18562866729025224	-0.3073603548696026	-0.8246771855286624	0.2613687496566984	0.7833479045549003	-0.1701873214444497	0.42114086663169226	0.6547153714333586	0.22174662352620456	1.0843284646463405	-0.5063524995078896	0.6351648484261859	-0.3245124894808998	-0.37490269038304597	-0.48122429708331926	-0.5128279046070116
0.08517824346880329	-2.019167611742981	0.48513707672051265	1.3508563392523607	0.3068052689318781	0.8131184261642065	0.45505587257138697	0.11458311027837205	-0.49707364967843104	0.24625328058270674	1.4461895124383584	-0.005934860083402555	-0.5175147917053298	-0.3104650622635319	-0.13054917490301718	-0.5656101548263515	0.26401140852241833	0.5390716734835128	-0.1798324377378235	0.5295143697133918	1.0015808296192563	0.06611871598869902	0.9502161703271719	-0.022268688579096363	0.3997996237058659	-0.24814088581902405	-0.8608499585610357	-1.192291635229827	-0.512217935053611
-0.06506328929175126	-0.501512424866415	-0.4701275454296997	1.4930933819341816	0.40806271440451325	0.734804183957862	0.47884045974960654	-0.47377115191734237	-0.5540463583681736	0.012209564799340314	0.8201265598461682	0.007572656648735688	-0.11642433125879109	-0.29226057485305507	0.3249325889648049	-0.331427002294133	0.4177549318393211	0.12968673287906246	0.17369798295166552	0.7838267948835635	1.216758106372918	-0.3458601910927867	0.803383100459826	0.5443094400609836	-0.11428376077772687	-0.4548487603459628	-1.0684266398737268	-1.1947639202230778	-0.5628892943577531
0.12300008824286351	0.9730000590361857	-0.38806938182443285	1.3261131280080793	0.27127403403341444	0.8018110495248496	0.2049610258527199	-0.4848320322776133	-0.5812005309058453	0.6750442324937144	0.021103005542387338	0.23999722281505603	-0.08540313125215221	0.21946912471680657	0.7905498059983574	-0.09078806840099123	0.19454283509692397	-0.006412768867401866	0.93646789294361	0.9822889244823814	0.8870774427345864	-0.22721289712508053	0.2402168514854713	0.6878386797998783	0.04415885738252959	-0.7462147667926331	-0.4861686544333224	-0.7314628085481913	-0.7058796830899458
0.4983037631066675	2.2212441943500227	0.3986100518355657	1.3120302621961903	0.13977878931009693	0.8499505767558129	0.21443217989239005	-0.5935171235290861	-0.6113093885757968	1.059936804644683	-0.7493054638114189	0.6116119637328641	0.1358022583289108	1.1785058304658533	1.056497602786676	0.23287556531276932	-0.11741099757368932	-0.2144708524830141	0.7267775953047372	0.3756594863847012	0.4918693092160402	-0.23905067877085573	-0.49904973652759993	0.34707230128669536	0.14963956167634254	-0.3702812591531433	0.053381595967589845	-0.2502599978118611	-0.8832221300594266
0.53311554028928	2.2933216452573872	0.938163062589668	1.323245361669002	0.3900919865682265	0.7087104372024305	0.1910024316512229	-0.37060918052570235	-0.6291724126775371	0.8841935811751123	-0.9208899679759581	0.964801366054279	0.018703847845413464	1.1489595780867845	0.9750577115590563	0.4506448082039828	-0.41817549876583654	-0.0231510261849362	0.49534554930326025	-0.10411285883272293	0.15535372056742047	0.06213220810283369	-0.8220695400842948	-0.545687002993827	0.20845771414964728	0.10831754689281946	0.1655407783844534	0.10836706893516371	-0.6556031490616406
0.6938334762870324	2.706111561815736	1.5179910347088306	1.292058117401123	0.3707487990161402	0.7178967143724179	0.2090804965154115	-0.4387360832310301	-0.6521811808539268	0.4924504935604656	-0.5783931430137038	1.051995016562749	0.33988833129487933	0.5727466995950903	0.5660612000040884	0.9079034767187777	-0.35049313418477906	0.5396766558635447	0.5209014882898353	-0.927135349795997	0.3399766084716604	0.6765226079180108	-0.8095743946295463	-1.0058338657256343	0.038337940137650635	0.07313321116719698	-0.1697466766866959	0.16872416988761904	-0.3827916271188538
0.5440477215669701	3.089625131257802	0.8555956133609319	1.3124786114117282	0.3800189759581735	0.5095591993020333	0.11079801510979091	-0.2949585817407084	-0.6274902949347105	-0.22589920622269313	-0.3196508785175936	0.9472523654459749	0.020720349624563993	-0.08042260653692426	0.45414009187129856	0.8284450421542522	-0.019362610743309944	0.591249394143086	0.3516266412578798	-0.8677415582463985	0.12403698371875518	0.7425759344063847	-0.4170613187911008	-0.4259354490895297	-0.18887986275285465	-0.08647799897729147	-0.48292229727855646	0.1581765474513051	-0.20666398509634934
0.17162174529859542	2.444209558182834	0.10437002883208968	1.3744561574758944	0.5620770860451281	0.42893358943401816	0.18242956871749075	-0.33145541668877504	-0.7566405595798811	-0.6864044878614868	-0.520061277137175	0.7655520196830019	-0.09377015276712095	0.04862883941912452	0.3911334022838254	0.7210931201439912	0.3245284747999666	0.7066960424001532	0.7235742209790799	-0.33492065746834987	0.012157293702827645	0.3635618588983805	-0.2086258831583242	0.31305766735498164	-0.40139751989653855	0.07912519582887029	-0.3192791711065313	0.029376701761775082	-0.24341599538772274
-0.5468360175417267	0.4620638988531227	-0.06171303870707312	1.372261984001786	0.2476602139412647	0.40762343781286003	0.16060175575617913	-0.32375993069909714	-1.0019740115063094	-0.3452323511687027	-0.4851638576985841	0.8715633561758366	-0.3035089674290723	0.344702479207116	0.07366208545676829	0.46878498389428247	0.07041869210631603	0.32300560126850736	0.44134774254764203	-0.3348681706956718	-0.548814294057534	-0.0072285009452530465	-0.29268441754879587	0.26762843722197666	-0.1644552297372315	0.026562826687633104	0.18607072797855517	-0.1759667596155483	-0.4388213215567553
-0.5539873526790853	-0.27667996253682436	-0.6909078286329638	1.4783733683907843	0.7406831720438273	0.42533559785016767	0.259059282315333	-0.5552709834133288	-0.9386547023796612	-0.2519953216939169	-0.2166060116011843	0.23485679772553905	-0.5930922375296578	0.2966091488264257	-0.20041354282880983	0.030495022041218817	0.046975907460186844	0.2902688599343122	0.25230069329048743	-0.0016506831127226747	-1.010238225324088	-0.4007039317311705	-0.49457268248330216	-0.18860195570935404	0.25340147990316764	0.14182549495746008	-0.03441066851999193	0.023457747125867626	-0.5234125148115211
