global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	t_comp_cor_00	t_comp_cor_01	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03
-0.7779019309030231	-0.4339829414846708	-1.4387634563192608	-0.3625472033690377	-0.5040796780586051	0.13736979322705248	-0.3915324994575302	0.17666984275980113	-0.019127121872525417	-0.5558138677323862	0.4935275009851138	0.33004834001719147	-0.33864146626163544	0.1946743661773358	0.1083416449379307	0.1793149789300223	-0.09377035639200132	-0.07273894580704042
-0.7417544184957564	-0.41526404061153593	-1.2196725841566074	-0.48197542245556346	-0.014778355782153807	0.00679613190775849	-0.4482741773834377	0.05709730647580562	-0.03124221748161444	-0.7097025762933431	0.5113838641778042	0.5625654788458019	-0.9414385477162149	-0.6408418692902255	0.16613945703338254	0.6189447324677354	0.15176182752176876	0.022553000464486446
-0.33218036706161513	-0.06975535304204877	-0.9072752885703621	-0.44075351749378266	0.036803647796390095	-0.21182835770739053	-0.4793701692291342	-0.027906589302189463	0.08797196008413213	-0.976902963868421	-0.08196327232129318	1.0057569464056522	-1.1648101825406416	-1.2247426491509672	0.45448172706127865	0.29176871531715076	0.19315113593068445	0.13869505410611896
-0.06722095521535362	0.2488969050668934	-1.003140532819997	-0.9605428027521762	0.01717267251324424	-0.3175961080501118	-0.7046967883178007	0.12199889993784484	0.13045383546775083	-0.9398923579740631	-0.5978590885532303	0.719121732489839	-0.6572139666690798	-0.749849975419292	0.45239760820913005	-0.09732041352861118	0.15428094681747412	-0.08716763733607928
-0.19898555407111168	-1.054058164653664	-1.0128800940002893	-0.901372920169373	0.09251194193998802	-0.40517295573554474	-0.5624091187812499	0.17372361596357816	0.1516938769303765	-0.528832397354699	-0.5487172555990667	0.16624911378826915	0.04891176711646239	0.016226394699621352	0.2664101832566928	-0.27952816276498077	0.33993013108406406	-0.15921213216011404
0.21399799156835403	-0.851967487583172	-0.07620238787635147	-1.4640350548693255	-0.18289177048081406	-0.3681492798314554	-0.5377440194733516	0.2891779829184172	0.16735043395378965	-0.1627333896767927	0.33354938283881214	-0.5602729931921446	-0.04595989791638445	0.6595689089173251	-0.1658599624702202	-0.017293788570576226	0.7565657586713823	-0.4557480047544664
0.0020300747579535434	-0.9313528408827334	0.029034305691008275	-1.4895789184034471	-0.2395876576561226	-0.5193638344542871	-0.6423265494300879	0.16187122408626997	-0.04561533647221244	0.32531950010897553	0.3881887596544145	-0.25341140930800565	-0.08632650790687922	0.6015040322476565	-0.5583048285842158	0.07972659625148802	0.5986901536641623	-0.36502460051148433
-0.349928697271907	-1.428219297037065	-0.033160448962435536	-1.4332136574806833	-0.23846064140562442	-0.5573186651682758	-0.5034635023528307	0.013178059641449053	0.06960166422494686	0.31921084236707703	0.16640114916795393	-0.17712607868337854	-0.05842112104860005	0.31346409197262903	-1.208763355283293	-0.22626019240559772	0.22470854646009894	-0.4026329436630164
-0.15857841380766263	-0.03708457323776593	0.6826930036622616	-1.4454161841336477	-0.30877380810602134	-0.532134958440726	-0.6684694995931191	-0.04469133646364051	-0.05356670098922664	0.009552233908620053	0.17648815906635507	0.048371115340629045	-0.2285507747072681	0.10931173983443315	-1.0689331221630733	-0.21558211282084663	0.15327962504738094	-0.3114146638291396
-0.1572374055540033	-0.39750064478557456	1.0362509464394496	-1.4725271577539374	-0.3550000135758617	-0.5550311268291447	-0.6217045058137144	0.13294865358620966	-0.09618943078004441	-0.23900096868663592	0.4035583298454343	0.6496873740467694	-0.10838194643492768	-0.3393708450536832	-0.6865369432681602	-0.34342991058828903	-0.23981717345498807	0.06907987783465376
0.15609279283255026	0.5198905592685692	1.3113404307704772	-1.3855760609698162	-0.34061147127347147	-0.6872552228789949	-0.5172212060285242	0.006765928458571491	-0.22544756763020857	-0.1984490287506979	0.8256507700130576	0.7707839576642637	-0.3079471287585148	-0.6241747546142343	-0.47591757299830584	-0.31606663795305795	-0.10808984433843433	0.15403522555673232
-0.0025079118121585538	0.4631318003164861	0.3751009623213572	-1.416747637206705	-0.25141336141853615	-0.5835393058652684	-0.5273830387226379	-0.03415179718684708	0.10706133926405548	-0.1714276043203393	1.1428453205190576	0.8320270121116785	0.15217011347079623	-0.2904604566022806	-0.16079139854090457	-0.047707174001643864	-0.38467392698211383	0.19868363542301196
0.007737227159180789	0.7829574884609145	-0.23917706539474481	-1.333994394031803	-0.2436552478122332	-0.4637057094049298	-0.8588017748573998	-0.2364675483162457	0.12900793392149745	-0.17797771181520122	1.0496023849167209	0.8756866460594451	0.09717573695900024	0.12233364827255903	0.4466310444251499	0.06209853857165335	-0.7009488022653956	0.23870584787412424
-0.350046778605006	0.08768682135868716	-0.31795956419952576	-1.2797962007180073	-0.38642773134240105	-0.4891667540572231	-0.8161417771202076	-0.19654277867454123	0.21945678400772178	0.0542838721051582	0.47317165687100815	0.28051511705026405	0.04664203169787982	0.001536345908169892	0.8259254211669538	0.05049620177510076	-0.7981540696757852	0.3114147389474053
-0.14031594773440048	-0.8621273497947913	0.555635553480341	-1.2923314628056959	-0.39304570356292723	-0.4029143317895589	-0.6668825256005013	-0.2801746964583397	-0.18696620298074518	-0.2548455836185388	0.4628800263115936	-0.3366189651711281	0.4677131474555391	-0.28121584056702054	1.0668694927315803	-0.5272511965583454	-0.8173795577304132	-0.02668830810128145
0.02911401318472433	-0.9189001646856795	0.18183803286779254	-1.413288225633517	-0.34511684229647477	-0.47924885348242396	-0.8299674585591426	-0.10462068047395712	-0.051558189421633066	-0.24106366167346385	0.6781116401012008	-0.5645051344863097	0.6778025177851073	-0.6299278688043519	0.7329504119921264	-0.5075176341451055	-0.5549347548819618	-0.48791671936960823
0.10183023608162407	-0.07516747609527133	-1.1952707381918213	-1.2898718204165525	-0.40561979644718416	-0.24357825314183945	-0.9234564749106584	0.032602628386091875	0.10175546074352632	-0.16809990527721333	0.11092011601735138	-0.8890318946389139	0.152009642050885	-0.5514506722760965	0.5382879669841877	-0.4741438160490503	0.23296559202000997	-0.22430669029166453
0.35033604085148407	1.2391319932575453	-2.064077969449904	-1.234417123851162	-0.3810932116226373	-0.21868980590248058	-1.089716099903655	0.06720116787185401	0.0180972685091962	-0.3941021557975243	-0.27139755723349546	-1.279415834952044	-0.53036193985861	-0.5883310615308661	0.20119050395642735	-0.2320340650489998	0.3363656140489153	0.1838533779554131
0.4595852942905899	2.9199978356242147	-1.962021062702573	-1.229466874165885	-0.4136955962393841	-0.19198642040082523	-0.9966158193959154	0.02276644366437322	0.0831603157893682	-0.434190605026548	-0.11223704732585293	-0.936833035464715	-0.8755446851784041	-0.7202246822393172	-0.5681782349415958	0.1513963910765981	0.3266457467696654	0.4547352465293109
0.20185494228305756	2.563684904315907	-2.0756029868906536	-1.2647072129243604	-0.699054658902657	-0.3011142312659555	-0.9875645777255644	0.018907822464687335	-0.07112940189002459	-0.23311334890591098	0.550010085612673	-0.6200202492694447	-0.33433833213658115	-0.9984991904467354	-1.0921557976340774	0.3963545375639722	0.2428287146391294	0.9235843723696308
0.5049215611823816	2.9115577223784603	-1.4872374785957148	-1.3686596672740279	-0.7437098622349253	-0.14079739794747015	-1.1162319033587895	-0.1501577789997768	-0.20445900093048416	-0.20993236230308054	0.7422984377911617	-0.005088990310473392	0.40522076778705146	-0.30835017732312753	-1.4284746962201045	0.08066371201685053	0.18229404709287098	1.183543837505685
0.3595967817181943	0.9732006997275408	-1.0160793346069361	-1.2087675851170654	-0.8674549091535644	-0.10621098896986324	-1.1164612957698066	-0.20529680524422342	-0.07350827343134037	-0.08786234182184807	0.1295861814594373	0.19520600243237016	0.7348631501146841	-0.058979338207252964	-1.4182183179020276	-0.4651075459887985	0.6201874573867695	1.1132077576295274
-0.09126585194776411	-2.156086825428149	0.52543427727045	-1.2165490843451348	-0.9446750148564743	-0.007691243682197216	-1.1156944515659062	-0.22822645136100322	0.4290426730109047	-0.07437431280246239	-0.12541871880121888	0.15258927119837792	0.548187505588696	0.07057898967730782	-0.8182948284853787	-0.4579931267976531	0.7461329764853128	0.7688462997976023
-0.0637516150222936	-4.184936614312042	2.1796442030372107	-1.1272823384768962	-0.9881271156203446	0.5441304209267505	-1.1487720201651597	-0.30677540947938525	0.4369999555262167	-0.3750953480176183	0.22980202805531116	-0.18893343855903244	0.22692730452864954	0.1270457587641271	-0.05895830414805505	0.14733148661201187	1.1498084918162887	-0.1775514066763778
0.020075930598325964	-3.928043884287583	2.9108091806246095	-1.0898187505532995	-0.8401050320777647	0.7364637152999607	-0.787281986094784	-0.3398585695024945	0.6900242767199118	0.3049828280424984	0.39605198609370745	-0.7314966845369236	0.09061821379715639	0.32450397636582395	-0.033648117613207205	0.4166571166196709	0.7783501445128748	-0.8570286962542875
-0.05112107071372375	-1.9672342755940306	2.230542693758591	-1.1091904143861981	-0.842606645169199	0.7172371329959891	-0.697310991426152	-0.30986929457711393	0.706681921856912	0.9976818964096771	0.36116405493816556	-1.0618114304250135	0.3849378635657589	0.9248616795802116	0.018366551628777556	0.34486086920152187	1.0249100078078608	-0.8487554843439947
-0.11447625870400951	0.1933848388336793	0.7213865572559008	-1.0308580314408806	-0.8743787919048818	0.8339967360709037	-0.6045822666378693	-0.2775321150769316	0.612013459658331	1.0656398613773108	-0.19279447636760935	-0.8436347349553939	0.6220131431397169	1.0627391210632626	-0.08815731222595377	0.6750824811074307	1.4552922658294423	-0.0534791967972447
-0.006260512526862175	1.5303085233361728	0.11324931480438716	-1.0202269790862992	-0.8076089228684155	0.879389294635886	-0.5796816453110349	-0.24432993882493717	0.6561326722053211	0.5009124783105073	0.10537651164491968	-0.6459388374963344	0.5888706386616707	0.696675644297498	-0.0503970389282992	0.8076209604839221	1.3813724203491111	0.49380972975785736
-0.1045646619891656	0.45683832248955775	-0.23009546362057126	-1.034487995539285	-0.7184038515174479	0.7528957382967358	-0.4014676562285753	-0.2269224980623043	0.6445200599199614	0.5078295082142641	0.08887443858225628	-0.4504072509700176	0.19027986413803286	0.26737866126881465	-0.2269655948388678	0.3245927142073966	1.1341641062343562	0.6408585282954773
0.296854084130607	0.5975443617265466	-0.0015273277061692292	-0.9868558558604209	-0.7043970597411539	0.7580296945502785	-0.544337360404729	-0.4132579586354274	0.6442404386387331	0.6429765834261774	-0.18202487679065849	-0.17128849778774613	-0.1659771958005522	0.251924790396598	-0.4265091777953534	-0.2706306477708623	0.5840925142377625	0.6953054576383472
0.43755379240143505	1.699351173637307	-0.21070033306279246	-0.827317349734557	-0.6650830759743461	0.9908369796179708	-0.6887002468328188	-0.3107156479432191	0.420357368411447	0.27252331445478717	-0.06168557111035467	-0.1701500436870769	-0.20928883657288708	0.38143602154488576	-0.8899647666627503	-0.49424360897091	0.11750265675477525	0.69909522361996
0.16226974538426586	1.0347273233224117	0.13249957299814769	-0.9331363426738843	-0.6084142372189981	1.1496088676767504	-0.6838314958196623	-0.11500908546865429	0.2869160187462986	-0.11826841146644287	0.6008095174033034	0.09195402270670593	-0.14178371722603567	0.3469601333953493	-0.6007254462848253	-0.09568644648495848	0.10604379140764439	0.3917437671249273
-0.396553389904043	-0.056861806678691035	-1.0469603867715211	-0.8911507772056514	-0.6954235993807395	1.0482913566434555	-0.5740596481870965	-0.10412235121447294	0.2565368545863871	0.12142348506533654	0.5322836177692106	0.5381388618704506	-0.4049160465050674	-0.09317196444272056	-0.2613581678084497	0.34682472047373747	-0.1003262496582687	-0.28097410259851313
-0.4891044195825404	-0.21656442602514284	-1.411174866372571	-0.6974191328166587	-0.6620845223125179	1.0476050483684591	-0.7569947190110445	-0.27281961402587585	0.46691168582883547	0.6102705848624053	0.3270928001792326	0.3085072008825961	-0.2544323227589044	-0.08599962605468625	0.008566860826416814	0.44613699518201166	-0.16096109119163896	-0.5297075804347564
-0.15354989377284445	-1.2278066992940424	-0.05817487266793503	-0.7972653290348458	-0.7145853510839457	0.9978209217415203	-0.7512035271246555	-0.2734929749057514	0.5012339451914701	1.1929928935374619	0.1939812500892538	-0.170275248152367	0.18326988246338807	0.451869224794634	0.596800510116301	0.3621570905437137	-0.43879887007494633	-0.6012522005150946
0.6122604428793897	-1.0299312009812052	1.361482954958131	-0.45586481280512653	-0.7201081607525415	1.187800032065541	-0.8145496638091712	-0.44316023041515995	0.48223632895116936	1.0447679095227513	-0.1997071525775581	-0.6259476595906119	0.4746429185203636	0.9633064270518145	1.6563761267202803	0.8549272211927994	-0.3200544273058216	-0.45284511195426513
0.5125224148223306	-1.3116010909157283	1.0479294663436514	-0.19265563566831329	-0.7182798934556044	1.2563190125177521	-0.9536250139067228	-0.4023843881374905	0.6782123513064628	0.22447657766004944	-0.27868418198734085	-0.7966413428194948	0.23449591974310544	0.5171181762467373	1.4995831289380135	0.8535170996137436	-0.5780593397731549	-0.23782317647789053
0.4810344451463489	-0.6657673688497414	-0.1626080775364614	-0.22741771067767938	-0.8480755374458231	1.0708362160266693	-1.1187187839450627	-0.36040691305463685	0.6618468920673707	-0.5565146494817639	-0.3661619884343089	-0.3986219114971536	0.08776266457203485	0.011785661107385735	1.132099032475305	0.7352050508652144	-0.2254600681284743	0.01599113962530403
0.15228950815821016	-0.6855183902713472	-0.655047281685108	-0.4311525505899263	-0.907304878877969	1.2616419427545496	-1.2259238846439828	-0.679988777786358	0.7176606495627981	-0.7796234960551046	-0.48881020200422065	-0.2461599526528659	0.06112462145454151	-0.1844671536324327	0.577383378398822	0.2987040052644591	0.2624649219770965	-0.46295044134502206
0.1320418551692137	-0.3442452358128541	-0.24854132581419902	-0.5288929148020703	-0.90548529006697	1.3639532750637007	-1.1874215789578209	-0.7550220347330187	0.6051454685787394	-0.7182899676497905	-0.7343111664475209	-0.10546648145652811	0.21428166012732675	-0.16825715431447225	0.012176076941997536	-0.09522590091125827	0.5811254508747993	-0.8850965096426562
-0.32710083373514864	-0.4703831769341759	-0.43196852887715953	-0.6592261353709878	-0.8377583556811421	1.455727796053261	-1.2052265504239743	-0.5917899111024089	0.4026391950963156	-0.15918590482179304	-0.6384049081611523	-0.12584495813413318	0.046673726711154814	0.11181481158576928	-0.010829235784576894	-0.03981080153808642	0.7357390376810208	-0.7714024663200225
-0.4882881590740418	-0.8898734607231485	0.20981240937458834	-0.6582441986199677	-0.7210894961841335	1.5159399901403743	-1.2392449488095991	-0.5902154438980081	0.1176387483270302	0.6363742249355674	-0.7253320013453427	0.3689783463058943	-0.04452930176739685	-0.31494970225908764	-0.06883784150741304	-0.09953866480161651	0.38399448446559353	-0.40189202920478573
-0.6289527554626428	-1.0001217811272254	0.02740361539818753	-0.8711358292768052	-0.7800453593425363	1.573389086292068	-1.3295084691790942	-0.6251989505355169	0.08161270077185279	1.1008634293862327	-1.0242131986619012	0.6350648709475044	-0.6215892286198601	-0.376208110669731	-0.3265924406051543	-0.3597671459774697	0.2209677734432435	0.13845012878415686
-0.02387081281485228	1.2204355870193486	-0.20205538460231795	-0.5824976723477282	-0.902692766281461	1.5908377318723357	-1.4110978391525115	-0.5727175942313126	0.2674882773728222	0.6953820264897869	-1.362042259771636	0.8409183907105635	-1.0633989455621662	0.013913559192813892	-0.33438557767855215	-0.20451366986440575	0.5006099107486389	0.20934373339227683
0.6647974743650766	2.447150685929922	0.32033621008019963	-0.37502936937245646	-0.9672807306120812	1.6501849226936833	-1.416941589507494	-0.655537303884987	0.26420802523521875	0.5930166231404832	-0.8926812322921421	1.2663829164536278	-1.289054355271215	0.30365834213862675	-0.14305490765089787	-0.22913515759591005	1.1975092913761072	-0.02973486877636729
0.4668374606150276	1.7625280498928508	0.557379070287941	-0.46239057151373314	-0.968612929659718	1.5738492280949228	-1.4553631083291845	-0.5874156095443935	0.2744809790249611	0.22091217238342797	-0.21648647359291534	0.5195001015533904	-0.9884848341074658	0.5132897731384554	-0.20732898768555835	0.04316480285846586	1.3800076270669457	-0.2693790193487716
-0.5826001997227361	-1.6212237472689235	-0.11796646195960395	-0.4383286860028044	-0.8614895842490171	1.5460186972393695	-1.6368178497069672	-0.5011418289921522	0.2560425336543491	-0.24181947193962405	-0.1273939639421506	-0.10655142089445349	-0.3588336137962154	0.6778255510839498	-0.31304577204682765	-0.15884083257826412	0.6802232981868842	-0.6319077717367837
-1.0872907317405764	-3.542790190667775	-0.250546403081225	-0.7365866126056809	-0.9288400143149292	1.6812731087571329	-1.8094574084585437	-0.37015004887350816	0.39168545245596725	-0.20275390419005915	-0.5456658324972924	-0.35766270902011804	-0.03640563101335556	0.026774180311402915	-0.5660989262670424	-0.004092104660801055	0.008223341506159785	-0.46755397094827356
-1.0392403391189369	-3.802349451672514	0.21512541498108442	-0.8424197878563295	-1.079946449755235	1.5322522930167601	-1.6432871868248358	-0.17677925310143983	0.2874443634070615	-0.21501276201864258	-0.2604884502834769	-0.29682473165051126	-0.1555423891673222	0.06174003159192293	-0.9996088899375075	0.26511107676657975	-0.30834580483449986	-0.36392979392837105
-0.25415531034747435	-1.6597327645642173	1.0245602568907615	-0.9252222982469671	-1.0747089327209638	1.5115513487648642	-1.6743085942558902	-0.12604098418277537	0.04923235591488925	-0.029429137684359147	-0.014282357398696434	-0.8671766983432599	-0.05470464062485672	0.25055868467640013	-0.4783111530764347	0.36929795161554185	0.5461393624154609	-0.09463581557412351
-0.029360348246503805	-1.4110001260505636	0.9334715933117407	-1.0206952076580766	-1.0959545131607966	1.2895080879161487	-1.5956105099667868	-0.11334800741684994	0.034248041406193	0.2246771754950139	0.0024695553342443974	-1.039192774100476	0.15678191458428156	0.19769547650040453	0.259057046674268	-0.038523593406455635	0.7226728974341723	-0.3708046005901842
0.06320610417549677	-0.8222673571251822	0.2259591549498288	-1.023879200645085	-1.1805346824397422	1.3017505510553706	-1.660814651833875	-0.22872845937572361	-0.10953213269639045	0.8009035579958071	0.1267140035470658	-0.6779040928984218	0.11433964798506463	0.3052871713780313	0.47416028297879104	-0.10491132680415188	1.1057028180604154	-0.6086516194422655
0.11823033858329088	0.013569867191469742	-0.5257249943354196	-1.0916293384121987	-1.3409147096011425	0.9043119858149963	-1.6249450997373938	-0.17903044637942747	-0.09156927758825692	0.7487374560629669	0.22406923528145117	-0.022775018767251253	-0.05268865427993197	0.13627868748765237	0.3252138618169702	0.24230251964549274	1.2065807593504978	-0.7846793176213706
0.3190277880994801	0.8162426579040755	-0.7995121568440493	-1.0760903891871296	-1.2471329936614604	0.898847973296339	-1.72363841076262	-0.3508964367228026	-0.16063559549902834	0.5149335261329397	0.682667366391899	0.11552415020238183	-0.22286176059109078	0.38782100510915224	0.30131592247242783	0.20297310585649336	0.8505689399861336	-0.7726286778640549
0.6623680121598838	1.2028561625344953	0.3202152999858362	-1.1031087790376175	-0.875950636196228	0.8652415129216756	-1.5993619553788772	-0.3633324968525699	-0.27784592485584003	0.28500924319276466	0.28965504504818906	0.3979478412616991	0.43131760104069894	0.09006301319936182	0.2104379883442096	0.28869657427574885	0.15191064760554895	-0.19904690377869286
0.04787245072332139	0.7561349004884528	-0.010091228942049127	-1.0036712275750208	-0.8456458332277417	0.690114279859721	-1.9010855737020842	-0.3719736169305339	-0.21839391364870844	0.1115718392698388	-0.2326696069001893	0.7357696040780448	0.8336708005408416	-0.8273478169811499	-0.031859111656037956	0.1056815197574873	-0.13856235338492934	-0.046644539446150476
-0.5609898316215634	-0.8169341823417042	-0.12547084301173217	-1.0590857439089927	-0.619986728012142	0.7856298073537786	-2.266250831346799	-0.14832149453262508	-0.2688558237568637	-0.06617306713464888	-0.8125718234663514	0.3741239868367949	0.671859288329757	-1.468798850284146	0.1894156780658194	0.13395897917017907	-0.40579806654000505	0.11164431163094701
-0.7568699022783217	-1.6048898753631284	-0.22144589080734076	-0.9412761785244159	-0.690994769572863	0.5654638008667956	-2.0490202107894695	-0.1599034572343692	-0.23179914105424132	-0.039497176063952255	-1.0374263783276212	-0.029686462982761667	0.383653412218378	-1.3067066163867809	0.058182941015956	0.01156762189903253	-0.5286955381202082	-0.09452213158075135
-0.6360314380822822	-1.0244537916080567	-0.44361157132500456	-1.0485095933456645	-0.6009229410594686	0.6883464020014556	-1.8678441325111215	-0.12077488226554305	-0.1570511940531112	-0.2911979766783244	-1.2450559448266632	0.10188971114231833	0.09240905655189773	-1.111602342316839	0.09671419597760672	-0.4262888790391153	-0.38317396002564214	-0.31553975371376697
0.07694003661779067	0.6195515056423968	-0.09525938466365946	-1.0697756768066613	-0.626828805871374	0.8022567626993122	-1.8711580011951527	0.23523948857796478	-0.22269279150752	-0.0704219770727786	-1.2244316589812325	0.03442653281516448	0.12811371261635995	-0.4950798512714263	0.24348461892797268	-1.2763601468907446	-0.32603864373853686	-0.2907416712609618
1.0605460831966838	3.030422577751517	0.036182768538393195	-0.9099998694036231	-0.6944383436888911	1.0648018026357466	-1.6555398596920092	0.21189437460969252	-0.22088343281001915	-0.2760389778915714	-1.1114612824419605	0.1798241630475868	0.2979356793626984	-0.20095184308622271	0.1939791272335896	-1.3092726879617134	0.12436937841073771	-0.15554007433253517
1.3295325572151617	3.2136248430820946	0.27277138942235846	-0.6654037258133902	-0.7203946941691506	1.0626679198801596	-1.6206707709445354	0.4556382786115032	-0.1735459337777007	-0.21558742314781085	-1.0575209711120757	-0.1152758825269687	0.51661904725004	-0.025375362991846232	-0.12384589337954938	-0.5142626938693976	0.15466888201434925	-0.15298809197386345
0.9715933912898143	1.4259970519964826	0.6729691629069916	-0.786886011220619	-0.5641335670959925	1.2021678577475796	-1.5871476402811964	0.4461135022603503	-0.19321731088216001	0.07967480289786374	-0.6449290634078243	-0.33599569347143154	0.762889088652187	-0.3116598111699668	-0.25847941596231344	0.1769264593293463	0.1281179468977688	-0.2274345689935532
0.2256586106027065	-0.6535402529505783	-0.5829911080949299	-0.789819572926754	-0.4826497839637963	1.1411559870149572	-1.5318127855759365	0.5581490350105117	-0.4462975474983353	0.574365819704999	-0.5445117790861383	-0.13829619661428566	0.4094696295450553	-0.16802467957884848	0.08932396051045707	0.08275816573795285	-0.4082155210070395	-0.24013341828876908
0.06049480208041033	-2.8344670894724318	-0.23116985659729952	-1.024349416575037	-0.4109126430185597	0.949412071268443	-1.5160708620614283	0.3850892258330571	-0.45714275019998113	0.5286860750617802	-0.6575097476993295	0.3934687174933556	0.22731521797351914	-0.1602840280959627	0.3377816376923982	-0.13199371961508413	-0.8264885236869437	-0.8727993998931504
-0.17066178950030375	-2.550334738313358	-1.0230506015695464	-0.8916048672617739	-0.44879363534017064	1.0374812197702477	-1.6510163280107324	0.6185497684248494	-0.47718227451914796	0.6335348956381494	-0.5655434325139225	0.5046673490794724	0.24985333185027947	-0.08692504005639821	0.23453132601103097	-0.048193711222126796	-0.8951251484872801	-0.8716482334846317
-0.1298406157222814	-2.1439596499558524	-0.6280254574894405	-0.9969190644223342	-0.45586847140813236	1.0197065058598715	-1.648933330779817	0.6755990370086541	-0.5750740258025773	0.46147412058251586	-0.2158357743996574	0.4760346303653641	0.19021743225348503	0.17241336213686914	0.4409318697439304	0.19958602810379614	-0.05147743712993443	-0.6093735323357692
0.10148306094337714	-1.133141345971346	0.30875342992798016	-0.9587185155138093	-0.45627118489615776	1.091613462526563	-1.621661454628256	0.5716725198774072	-0.5457608470589387	0.48383820080352824	0.051179361039744777	0.0991137137054441	0.1896627884489597	0.658069122604419	0.09122287910801186	0.6739436627958817	0.465369033730032	-0.41050911256508854
0.5820498672014822	1.037849967765384	1.1386014756763185	-0.9286276122500331	-0.46237111844084977	1.0931675048427796	-1.4499085287490054	0.24326750067942854	-0.4839654888296483	0.013392372332061883	0.1880718328484772	-0.3899908830140442	-0.04794397625322671	0.6839666637107341	-0.11525836462425784	1.0782707941971794	0.5781157538308745	-0.4722431528051358
0.6144941584825825	1.4971790955871724	1.0731609027074738	-0.9645543364124273	-0.6866768146200838	0.9793406680487865	-1.454497972199996	0.47053363576110613	-0.5367172880598529	-0.20128771981768695	0.23322923843054377	-0.9374048756041964	0.1481485182271056	0.07645569130178166	-0.12806995239510938	0.5201960726327383	0.171705312984236	-0.47301743270896257
