global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_37	aroma_motion_38	aroma_motion_39	aroma_motion_40	aroma_motion_41	aroma_motion_42	aroma_motion_43	aroma_motion_44	aroma_motion_45	aroma_motion_46	aroma_motion_47	aroma_motion_48	aroma_motion_49	aroma_motion_50
-0.08516699656649496	1.6286139632870982	-1.31224832930156	0.3837990911076797	-0.6307397280666448	0.8370940226787731	0.175771347161417	0.24192069684098377	0.1347456125723105	0.5333171766402268	0.2950622120822851	-0.6436585091352355	-0.8173090248385094	-0.6093849910976467	-0.39207784686337144	-0.19523075963317116	-0.1173379627680912	0.3120379168255085	-0.20725125834733416	-0.6009796657399418	1.3946073376796035	-0.22076657967932992	-0.10348615068708326	-0.46913196420024306	-0.9013051750560547	-0.08791879108742044	0.9823149143733223	-0.39406044347093544	0.23932166683067965	-0.25372830738791907	-0.20622346547466225	-1.2901320031320358	-0.46327275683373076	0.6562472492006024	-0.0658502628847581	-0.6578811388557304	-0.5383056571044265	-0.25243912109372535	-0.41646969695454983	1.806245069480119	-0.23083601298229908	-0.2736696166129943	-0.7203456870028675	0.2617926141468288	-0.28519471230757465	-0.6702594078950115	0.8293495831002515	0.004662611920948848	-0.17319514212538953	0.15296958255720955	1.2424184210214813	-0.02659511085276583	-0.7255506585145962	0.3338585514971071	0.6319577366489517	-0.29135011735701133	0.2061209515084455	0.27622637194050015	0.24763911744577122	-0.2023579360492527	0.31055233293331336	-0.8142910149258284	0.2326122371830558	-0.42584700542745635	-0.7203800028289367	0.8143291011433822	-0.11159120450064851
0.30570231819740634	3.2027593000704733	-1.3433934214133632	0.39822853094212424	-0.47606768865373583	0.8416098540369972	0.0382810329680687	0.3251251661564763	0.22239007292800067	0.483847855569572	0.5136172766756613	-0.829504033532688	-0.9856669521107403	-0.34337107607882195	-0.36028660274362084	-0.1889438026947038	0.33779244139174297	-0.17636335609037548	0.28261971210542947	-0.4933265547485144	1.5563951560089153	-0.12737610072270678	0.027504991608912222	0.7400502494298722	-0.0838764147900809	0.40990300067586005	0.7489889902101614	0.1692149172542954	0.0933035135409053	0.040824129376207996	-0.4863640941396448	-0.9337562524938232	-0.5798078771803599	-0.25766866978564473	-0.10868144417422115	-0.29572831886457396	-0.2774889667889129	-0.3852229946955985	-0.42396811232299203	1.2295545672767696	0.4593394849276252	-0.1418500317713871	-0.886071035722967	0.4282408562349159	-0.28325372461923154	-0.7054211578107031	0.7608274812047072	0.02233105150748844	-0.6382945662718117	-0.12727946775633855	0.8151446189098014	-0.3647180782518185	-0.15181592800453456	-0.22739992308335946	0.5710675087476482	0.04470408358865046	0.4525469285881824	0.44735163458407123	0.4236086092361455	-0.10733001676107723	0.08011514385627677	-0.43018292736270813	0.17645879657743732	-0.5240143303456621	-0.6670185081706316	0.3750969403889241	-0.3251794293508281
-0.0551456446938043	1.9758351754283578	-1.5330022870138027	0.43510274678263183	-0.39402631363659424	0.8989261355253655	0.03662555739264812	0.27853870725915697	0.12323159326123294	0.30418980265365886	0.5110923805632105	-0.0654113933077756	-0.9752729266146232	0.1715326878910672	-0.15152367235258798	0.2074862805507056	0.3994130078185727	-0.6974537247389669	0.22159584048786274	-0.33384767250246355	1.0479658074058862	0.20296074511923562	-0.4250103874598805	1.1959164776124076	0.004742322282164537	0.6287540859636069	0.2385417758527429	0.5652486935782459	-0.39473778831820516	0.006296063398503634	-0.7285066262150657	-0.8638767075747384	-0.4570174296241261	-0.6037622598235396	0.046212227636883714	-0.6509137530789595	0.22946323768147353	-0.794354077999799	-0.5362541896712371	0.3784543163564065	1.1754433700160047	-0.7035515145861945	-0.596068644750832	0.5657837174757091	-0.544049902095604	-0.5774304269515872	0.3380415554338791	-0.2423099182181836	-0.6927035096035868	-0.5951151909564563	0.050517704791418934	-0.6959448599831894	0.49491464733184976	-0.1346231873650671	0.3020618189271432	0.35782697228215254	0.4173026868640626	0.7800224681396687	0.43695103189921347	0.5093744078368451	-0.15311216401341238	0.20771994364189428	0.03680169673322141	-0.6903061518310263	-0.6991320267748091	0.19648503370120426	-0.5571753844768034
-0.2828890854638799	0.7178907170095816	-0.5416240062484963	0.42837514566880414	-0.3102932553793683	0.9368404885130468	0.11357795078069777	0.5217369188439642	0.06299162869430391	-0.030121283325976436	0.5700807758395935	0.8299627699164618	-0.8543418788150703	0.22773364033346427	-0.20264780247067923	-0.07307082383975674	0.6898989160074196	-0.7565540504430653	0.25641878231702075	-0.276870295155278	0.543445720681112	0.20703769597659707	-0.8364161276944394	0.6690401888740344	0.15686532451450458	0.5717995878601028	-0.0023165595048084244	0.47632720040571375	-0.7184869549958129	-0.018365619934534352	-0.6208615523155948	-0.5597911645958117	-0.41254621229315436	-0.2437203910718012	-0.03914199953626957	-0.8449021819216512	0.26230898860308427	-0.629433727899983	-0.7680370829281683	-0.22164175180820456	0.9737953508438821	-1.2353515536731101	-0.32940948351564636	0.14413972463959282	-0.5060366392779572	-0.6861718227075151	-0.38374584436261416	-0.5452915976097492	-0.33677009118510975	-0.5919780072493648	-0.055447116345331525	-0.7494847095448709	0.6129410584052928	0.15355087746035423	-0.1923154118734854	0.6878963015994852	0.02168565604257691	0.40076933234871626	0.5806198582728836	0.7561871572045473	-0.5938953884986072	0.36302786456778247	0.12826157011471884	-0.8144741182196535	-0.5075194733267047	0.44500081888099535	-0.7877909031199667
0.6512654773604492	2.2503695868187745	0.23358969660298984	0.26133819983783907	0.1944184801461249	0.8360081158408283	0.13659984989557636	0.5321504679943475	0.21182493578446104	0.07715194664793097	0.43551030996505424	0.8707952183123413	-0.24974209592368388	0.053817637170291734	-0.10720566459281847	-0.24072349258325812	0.4574977975122582	-0.2925242207090928	0.48769414075446393	-0.2799897981113664	0.7721117499439353	-0.26558202954966637	-0.1026933360226006	-0.11636750900569712	0.46365592972981895	0.0017735100524794802	-0.15942323598189678	0.040703557119526494	-0.8183306439628275	-0.002084420119767543	-0.20329848600241918	-0.635711133824231	-0.309680779803792	0.04273888399150866	0.07658614553996518	-0.7701899105847001	0.14114832124059254	-0.32191080854431736	-0.8262093556633242	-0.2540298479185345	0.12149460013540023	-0.6403978732838177	-0.13862248642195596	0.13955106323449673	-0.5464141734198534	-0.7238039524545158	-1.0745835160526895	-0.6001163358327241	-0.0014152569685766708	-0.3017190636697883	0.09968109547248792	-0.6451583839687023	0.4268688295790314	0.7025243350527911	-0.26771384227816664	0.2734146546355715	-0.37812296686427616	0.33716167427235294	0.1670578086512041	0.8501536723501698	-0.33091813792164343	0.4463941775632676	0.21502031505471522	-0.5210866426340506	-0.7381152620852662	0.4620217148546156	-0.4252622679757084
1.0826006080156059	3.1553254700610456	0.8027811358700334	0.2305517367217106	0.223540150200204	0.8733929180981768	-0.09935973929879865	0.37877538551954293	0.37023195846288914	0.5604097997356462	0.4089526892724029	0.44562237465712307	0.2788769318802463	-0.4467916009227114	-0.43709515184893816	-0.3817600774076082	-0.3656153823733595	0.2632772358231042	1.3407793285074876	-0.1164356716082757	0.7959787621595306	-0.6065247465809417	0.7900727597089098	-0.9788653243878573	0.45223458935014677	-0.5055756439906094	0.0791583503532967	-0.1202062941294725	-0.7278520341853021	0.7281280761682138	0.36111331072940944	-0.4142248453495836	-0.8001798673142956	-0.06595989507713984	0.11386174371961236	-0.7946135259449006	-0.10343072231396497	0.27839747635518713	-0.1536237596230606	-0.35927919970636635	-0.33748192068492067	0.02965103968003467	0.3902233753759057	-0.04809694145072388	-0.6635292702170821	-0.3898865712882347	-0.8605694018886753	-0.8368357348128737	-0.11877790252855272	-0.23701976091137877	0.13499285892403723	-0.5797855475655457	0.24976687475957182	0.9114114676302695	-0.29834744475601527	-0.6829177650695187	-0.39774168395898146	0.26808050070969275	0.16784248463301618	0.5059063215565359	-0.29705877915500767	0.20000592783164745	0.6146428163606903	-0.4951624582317958	-0.5697305118365807	0.4547000198467341	0.1419241447202546
1.6035668086926358	4.434364577155383	1.026984749174787	0.23648526320851185	-0.20931333726314338	0.855974547622708	-0.10241670472403966	0.3006298835873896	0.17801636521126735	1.4922219025644372	0.30121610956376077	-0.13706950797859924	0.738049073988709	-0.008330803502260807	-0.16501025005994047	-0.3623349449893695	-0.5312464130478497	0.7147843813903815	1.4562700838559193	-0.1528258063812142	0.5975355223145955	-0.5831399944179477	1.299720499582386	-1.0850332201281419	0.7333025762954047	-0.4882463486357625	0.5113117028609109	0.037377289545154554	-0.1979683952418472	0.8315045803843842	0.9602762667576806	-0.21814546169439716	-0.562988929314055	-0.6081741280051842	-0.32415767165259646	-0.5242269754097076	-0.0035542226670651615	0.508210537573962	0.4140986793839857	0.24875902844018338	-0.4285130146599338	0.19746390582277693	0.6832014906159208	-0.2952792530007406	-1.0776104331080774	-0.12083261382865791	-0.3259318690885983	-0.7928750423125643	-0.05319636370918681	0.20890967702964763	0.38769071707705105	-0.28444059437198566	0.13644327750483456	0.7842279652497913	-0.4808898939703109	-0.7277694128209171	0.2817724904421341	0.6768380368768063	0.5363869869294342	0.20220873100002337	0.013103464408233605	0.09532540287303766	1.015567621942519	-0.517095884749335	-0.05864841843177078	0.44875979747296485	0.2314232373068427
1.710490280508325	3.4224590046791423	1.5938907955278927	0.5859966891489905	-0.07414341493795465	0.5673989027228398	-0.16463940457088683	0.2865826751247714	0.13826845841518115	1.90770751519244	-0.3828471835898436	-0.40775577904317617	0.8880609350651046	0.8004047203637724	0.5493381553422173	-0.5357368874057387	-0.13109556442266	0.6985447899990017	1.1750676048150144	-0.3719709478295084	0.587137251424494	-0.06305962771441032	1.3146677996274547	-0.6453561085807771	0.9661032250819922	-0.3774175405637014	0.9697214507146723	-0.20489011118364853	0.14514617993613527	0.36579082768520277	1.2284906749595126	-0.18116898831420966	-0.05016446756366878	-0.8829070759029183	-0.5297257756027571	-0.5362092454937145	0.07332336745471861	0.6610823926876729	0.405028330337177	0.3075613973697476	0.05726289265075718	-0.18350828833930793	1.414878201493841	-0.6367604321673281	-1.2045242535024603	0.20667442819365933	-0.17302858474316682	-0.5702429919067808	0.030214249700974676	0.413745838202945	0.367615213094938	-0.6468086465261939	0.2428842954992631	0.5056087435137275	-0.45420365247988226	-0.6811627414148159	0.26083822144627744	0.7508170343931142	0.7717529625328989	0.14876607439735173	0.10700456490865207	-0.49025222047346345	0.9551200816366862	-0.8761290173167661	0.3133719785356188	0.6464514503760029	0.375326778689826
1.7378204494518124	0.7634712622753369	2.5849886897785956	0.562645814429242	0.19967777202165596	0.4239335705781033	-0.3919475889846754	0.0912076348381547	0.15387205555654782	1.5088311955139664	-0.8530259440747638	-0.6257847009469842	0.2329239327542091	0.7572943723670498	0.479249437976209	-0.5465296871222425	0.3455575430468894	0.2702142823752373	0.758864569049777	-0.17665240167504379	0.29384229474747886	0.1969152653228852	1.4055995387301627	0.1190863674675544	0.6564181753555419	0.3020703153049468	0.8453029407790434	-0.7306937026584963	0.060573232773683545	0.12702497573782953	1.2125853433088223	-0.22584537069537136	0.3795849273695021	-0.6538495888438417	-0.29148133655036457	-0.32987236146856685	0.41250162688746933	0.2556911386154901	0.03434449625507509	0.30067006130186824	0.1897455520929456	-0.10882722071100444	1.2784173934038556	-0.6278040477954367	-1.1585045041873332	-0.1620972251033385	-0.6101438329716997	-0.20247939613734814	0.16380530771001794	0.337460282107499	0.19458724844250702	-0.6578940796391637	0.120978597184997	0.38874832084047317	-0.6880954965335148	-0.3570400503437104	-0.34351705419661865	0.16441748536569253	0.45542722045600165	0.5254554757002804	0.02408621105387249	-0.17506802154594198	0.8390210967028756	-1.194016622381463	0.3553891214120562	0.4292176055999057	0.03218052233016158
1.5244388120674648	-0.6315749942117188	1.9971725039366317	0.5545385007894966	0.14539240890600738	0.42203689089002583	-0.3702650677234549	0.12474125525958951	0.1801709949601445	1.3253483065503546	-0.7450532525625272	-0.257049739276392	-0.13259914148744292	0.6103094919645347	-0.11674118659243671	-0.7719417399845424	0.09229488956399352	-0.0694613989826791	0.26669712449755617	-0.5480632147563846	0.0905844993024851	0.11335232159120244	1.3285961952132772	0.15808528223383944	0.8819747795125402	0.5083791407288458	0.39569888662986025	-1.223595014117105	-0.41867452061565524	-0.46673537639720086	1.0028566909364192	0.05494360366277448	0.6298214938950875	-0.47980682881665593	-0.014677013120466513	-0.24751874811932487	0.27840691297895376	-0.05116135225335126	0.025782519101184335	-0.025296594662086606	0.527116865602944	-0.08060783701410754	0.7932735226167283	-0.44540026487846196	-0.5783524296068695	0.19888275414507997	-0.7469849026876271	-0.14427139417269072	0.1942014296481957	0.17306574738110098	-0.17339625309540793	-0.6104746721126715	-0.13093017602787302	0.30011514373862713	-0.9111871973602909	-0.03329523363997714	-0.35298167845846806	-0.649948547583308	0.22246072317143228	0.755862829666718	-0.5263158177381752	0.1416161528213888	0.5780196020649427	-0.9360574768057905	0.15623532374251609	0.04058745150528324	0.004177644167229516
