global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	t_comp_cor_00	t_comp_cor_01	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15
0.15455446948584028	1.3467161020091774	-1.5790459818996752	-0.24912366085302884	-0.02073255571376577	0.23440153443116052	-0.4299789964152581	0.03115454316378735	-0.22409770290435488	0.3255672506101581	-0.12589649908803258	0.23166484549308347	-0.599910800390597	1.0315835933705226	-0.48081311131775517	-0.2276833317749667	0.5115552187362875	0.29609480249817394	0.7322446119937367	0.11282042851240615	-0.7042474970785499	0.32418150175681376	0.4231231432049308	0.9639735552630045	-0.21560581628870326	0.4252578465077585	-0.5950974876625738	-0.2380312997218939	1.3134774170247976	0.0906453562474438
-0.13642734858047953	1.0524157409039856	-1.7979586100058014	-0.20246193597600068	0.09041217339635309	0.1799093801434277	-0.3671560149779392	-0.20651680001666614	-0.2011758485168455	0.8972291378713807	0.15146972579953588	0.2037642353299425	-1.0528893699777018	0.5463912987139848	0.047451047907422376	-0.8558898483728973	-0.06569759765269925	-0.22412602829442138	0.506728166336825	-0.11903496567604202	-0.20357206576260312	0.6292388766042257	0.9779195290713977	1.0598060802130127	-0.2742383685838953	0.7387308838552342	-0.5298809390848532	0.18540947714414907	0.606884062105701	0.145827665495772
-0.40489812262375796	-0.026531826668130754	-1.0396815146480365	-0.03258790486703633	0.13102532306677347	0.1370432972374346	-0.3500288875995281	-0.18865276890743193	-0.306474969532943	1.5148289636579253	0.06635551324950215	0.5346917118519241	-0.7732111668388693	-0.12219761595742343	0.8159308005339232	-1.191324716417561	-0.2936563041062575	-0.7990980737009477	0.3741011865217897	-0.2751964667825812	0.07358714211803687	0.41008050315941214	0.7531529571439926	1.3856068042673928	0.22367298260475418	0.8770899038822244	-0.3267981886874368	-0.028614044739161643	0.10347649865179231	-0.13485701394908223
-0.532638509229797	-1.6615792213756684	0.8831192320458212	0.03614968978154669	0.11238691486053275	0.10200058151539973	0.17104538149292714	-0.13264669893597794	-0.16927551863022722	1.469007100209195	-0.03844732561243193	0.3372602699527058	-0.14488992928058606	-0.34615750693139546	1.2590636296402227	-1.0100670045529487	0.12401841897104865	-1.1960743800626803	0.11686117326928847	-0.5376121858831405	0.27022200085157433	0.2270379005352636	0.94838763285005	1.5973143419149587	0.8199549018912725	0.29620250320446506	0.24071667928748183	-0.10748598875226395	-0.37909738663264253	-0.05384199595156974
-0.9071231246664742	-2.949013641753277	1.0104902449818776	-0.11150359813489118	0.18089180119477907	-0.03188482743050186	0.1961791050089005	0.02282270133837147	-0.19513459754815435	0.8329594565935442	-0.11585038241504952	0.11138392166539764	-0.05186713372879268	-0.4830354563645232	1.2198209182889503	-0.5148195924798348	0.045695653832212656	-1.3193878851444227	-0.10756021223157577	-0.44974533583235676	0.7510761282587934	0.16524189837613232	0.7449076439028334	1.8531333485953734	0.7840681997715943	0.3383958815445417	0.8663507429691275	-0.2923314423410168	-0.1624549964900428	-0.024253429025692767
-1.1730011763715473	-3.542009159595395	0.9063744751903657	-0.2574174153509711	0.11737373114544619	-0.028463030008437768	0.0882027209564818	0.03145510747839466	-0.37394525508727117	0.05250229365949211	0.17812259234420663	-0.5678999944417411	-0.3281686362878763	-0.18620919643053738	0.9792153875122284	-0.22020983995340754	0.011582158218892061	-0.34385958664615296	-0.5489973409745014	0.08306168550620013	1.2623711508108615	-0.0213582046093008	0.06830001509223309	1.2515242290054396	0.5154818867778684	0.29805750608962284	0.874170666583423	-0.11435939303557191	-0.04020610954748814	0.3578655030759223
-0.8723116594824603	-2.7354884262958437	1.0740200390565364	-0.2419459439618859	-0.10163313779157007	0.03480932628845887	0.2126514527998511	0.023738380316324723	-0.2613589431744885	-0.48725284736279184	0.5979649012842247	-0.843674309693528	-0.3995749518979021	0.3007385798349511	0.198125354244636	0.18928125511237773	0.08464165794455528	0.4793832847658398	-0.6733833037011386	0.5904917639404107	1.3245197707710723	-0.05459795945565327	-0.6611395025927599	0.5637087414301526	-0.19148920051786633	0.830791822501388	0.7895184876852921	0.0012320785519036122	-0.07042261971482802	0.4691597770949709
-0.2967961678549449	-1.4026223349215574	0.5351920349306456	-0.2224347947233162	-0.00707216792733914	0.03838836853548993	0.16028044856049348	0.004951925166239553	-0.3717141098922898	-0.7330780867675095	0.8410116741207179	-0.7933451438836087	-0.16514312000476894	0.4359726754894556	-0.1631976478247111	0.6641101767652853	0.5006118692464732	0.6152271454653921	-0.10202513011731157	0.6674291361118285	0.7261079897691675	-0.41626509919363053	-1.0757324544812903	0.01654347430397985	-0.2917460347483585	1.0671433762463727	0.4355360028905686	-0.5666728483010824	-0.5205230518003334	0.6772710281183952
0.17180481474324086	-0.5857785527751517	0.8535302489119502	-0.24904410007438751	0.05211820857007316	0.04582608958256124	0.261730305333943	-0.030391692210635743	-0.34216088809083806	-0.21614542573223344	1.134722405961316	-0.6019595424697961	0.21544838694535595	0.6327633457863587	-0.4153353318292283	0.8331575070956511	0.41200800774771174	0.5521622403991066	0.38651149462996287	0.4568065211326529	0.38161192869303584	-0.7821983349214526	-0.8014225109204657	-0.5912376996818437	-0.34216753078688034	0.2231953281462412	-0.022864907585839887	-1.0151653116257466	-0.29458615263621357	0.368919479416289
0.5872185129822971	-0.6342352536310409	0.9505477323608376	-0.1700266189759248	0.030945332416734743	0.016414458260084863	0.08544592730743444	-0.111255937702728	-0.539635972512075	0.6420296889988358	0.8025504256755376	-0.6948322770118825	0.13805017181566	0.5894301799274962	0.20982565768454334	0.2170571504447818	0.25574892161492707	0.24163241660442897	0.3692301974920038	0.27646257108900973	0.7133243320040813	-1.2219526601370108	-0.3643759957648053	-0.6485425140139097	0.36448460237692637	-0.27939734812743233	-0.3802112035292034	-1.2596846055419817	0.059484804417932684	0.5230683544240722
1.047338949257199	-0.09713546854227806	0.5402210659562148	-0.18676072448276487	0.12435139845892931	-0.15394621810422357	-0.03821245762350878	-0.19105969437649323	-0.5495270683608326	0.4320374392575931	0.19581037331471113	-0.6677138197862005	0.03159101004524979	0.8169659210629123	0.8483444510707484	-0.3960780237994302	-0.24839427349514176	-0.20689315270806924	-0.14838671525546226	-0.046528310177139647	0.8259055093107206	-1.3108487809093066	-0.15382366045258408	-0.5005619075794303	0.8048815510956929	-0.21834963275829306	-0.40177562893644364	-0.8293886035704154	0.20904656044373512	0.6298439288742954
1.3199231113905554	-0.5128451142645003	0.7367460761611105	-0.21421939901734016	-0.010393436299267589	-0.22746223997141257	-0.0686933855555998	-0.4407665895780072	-0.5546797870750806	0.23041156002903845	0.21443033877359424	-0.2806038180762604	0.0030608187195057613	0.716149285635777	1.1005566905569328	-0.7581355306044271	-0.8129466206171968	-0.18324209494882499	-0.3682776633078669	-0.2016580292070666	0.459522629191432	-1.1598384326489963	-0.26131702660544703	-0.513152777733259	0.5385536011536988	-0.17616482834514796	-0.1765178031110544	-0.4130272290320143	-0.21745778633829793	0.5563977696618401
1.9394876081678205	0.4916296483621192	1.4414068364798032	-0.30162246790778247	0.11283674405177083	-0.07510005516304039	0.17236558529156476	-0.3905308611591287	-0.5558854981948215	0.413605886039948	0.7527588235404232	0.03721603355760448	-0.19316130524145897	0.34867330652160977	0.9573247413517938	-0.4217143161127889	-0.7885086923496167	-0.006893730418520931	-0.5612101105733314	-0.09709814681875292	-0.21299681411076757	-0.7805313496310881	0.06490352820467	-0.7286327286694603	0.14735336968794027	-0.4693126639136567	-0.09846078935692334	0.5533218165769568	-0.812528950996935	-0.11734762793531883
2.1138137431823623	-0.08848668555617722	2.4757331462765357	-0.31181998660806853	0.015055869870194943	-0.0412636575259072	-0.12832146372047742	-0.3783623410568274	-0.4707187026768532	0.6387197709229104	0.7308590383720895	0.071503848325534	-0.3059984112976871	0.09371464316357725	0.38659848512250927	0.1274557410461865	-0.4807177112590283	0.11190281466892063	-0.5292837118195441	-0.04882317989973075	-0.8865866501390476	-0.7021616785222343	-0.006813416198286774	-0.8879209808183238	-0.0748381734601106	-0.038987529089669126	-0.15686023921404432	0.7267791143738392	-0.8873327392491329	-0.14064635662589758
2.4657957088945457	1.1719302688975142	2.8731935456533226	0.09634264382424629	0.09272866878246569	-0.051841792047824534	-0.1304887126966844	-0.3028581095056653	-0.380202113582503	0.5581406847219843	-0.2062725857159201	-0.29927648901127507	-0.16395247392813458	0.4819222795927416	0.37652534877872973	0.01737054401598516	-0.6037013935830295	0.12736567990518935	-0.45082360745806965	-0.3992523254638652	-1.4478753837964482	-0.5552587914207645	-0.6767434942651079	-0.8695824046698155	0.09404058416357138	0.22061736895609887	0.03923920096555166	0.2331416601626401	-0.49999736486464663	-0.0553848189629112
1.3253959654090401	-0.25957518170502913	1.4339922468884914	0.14006787609099736	0.18520111307746256	-0.060654088498767376	-0.029879293660612552	-0.23042900349764245	-0.5361127861995247	0.24281069884194784	-0.5420480133720545	-0.3618019759342457	-0.41639783865746416	0.2672167791946866	0.6879140775303829	-0.14326488207399593	-0.8554739228110761	-0.40081109381169416	-0.5035264225773244	-0.39882211347126295	-1.5735985905240286	-0.7404949902093995	-0.704494875871333	-0.9574394246190535	0.25621501265231983	0.11326004037445574	-0.10839427771851164	0.5149174062011099	0.10630071755677625	0.21144961319301664
0.5132787977837967	-1.0542565026210338	-0.022799242803278247	-0.05331576807389021	0.18204333511478324	-0.019809193452563323	0.016989332316917682	-0.18025769027362082	-0.5612347362901047	0.5544534465429037	-0.743059827053768	-0.12681510374527097	-0.14739131889933618	0.28846911821405175	1.1520711040739207	-0.12216985868162322	-0.8244683861157864	-0.2041163903401815	-0.002137245034945927	0.10047043673650691	-1.353331784878887	-0.08318104520860226	-0.2757512795846398	-1.0656335866349733	0.6680621372421283	-0.19894884924490255	-0.1974098388338209	0.7659620479748785	0.37517493543209485	0.15946774500816646
0.03143978912872378	-2.779454212154034	-0.9175634821640066	-0.27683456069215145	-0.022381762332051414	0.08612686540383156	0.051733647540327325	-0.027674598578638743	-0.34909740435022235	0.4022332724075046	-0.34812228943272566	0.020461575314025583	0.2774579210407747	-0.29939779973132	1.323500846160376	-0.29592535812905274	-0.33069630159001084	0.32955335429853133	0.07921902934192863	0.15753010025966907	-1.0594474373017746	0.6639217830290809	-0.5227382731360738	-0.6193002055393313	0.47111137460425223	-0.35301510784781387	-0.134225853173779	0.7411207830797472	0.10968975653462391	0.33054046989951985
-0.07550447008572844	-1.9941395467442653	-1.7096492264681562	-0.20570787501204738	-0.22412921469483385	-0.030811704464897963	0.06626807404625973	-0.03738882094276707	-0.6368586007209199	0.6334404682849161	-0.05617577982798518	0.2964021251885512	0.6995968479287483	-0.6962418869806516	0.6801810981497312	-0.6848815444354666	0.21035081251986743	0.6503419652440083	0.024324993924475378	0.10225069853625036	-0.5246362495741841	1.5411937811261085	-0.12953618596245142	-0.1433828687796068	-0.11260607047710142	0.2239403245016155	0.31803913464093214	0.29196487920465714	0.17772794334739428	0.5052332159730551
0.06168030049092316	0.27492659218709503	-1.8922853723347246	-0.38143106404496796	-0.1855823030958908	-0.14152890378788252	0.09290377093700737	0.022937799898872298	-0.7351683250879566	0.6027812409925477	0.27266647060844207	0.03765977414636262	0.8410208835195981	-0.5749567384523562	0.11763790617517483	-0.5983620821584061	0.08786107754639301	0.28229824911414425	0.17070166526131159	0.04303082996062375	0.13243015278760345	1.6387762783688333	0.05213375804592186	0.5082778201234466	-0.2741123190513766	0.9237848416255298	0.3691705388740833	-0.6097301861564078	0.23633979861551915	0.769081663932276
0.42504563618085056	1.6550214123347198	-0.2719210775082558	0.0016217665843124562	-0.16676673290581412	-0.12944880315464805	0.14830264372547072	0.15394085661529566	-0.6255478297523386	0.6943905380567724	0.4601898447259086	0.2836276949560202	0.3652182219746665	-0.16650583242540828	0.24641503847539822	-0.15407857892538773	0.22139081255912912	-0.06319250993245461	0.32155014450675795	0.316723566757418	0.455391452971799	1.1691865270518014	0.37934101300811895	0.48706504313736526	-0.8873461149610865	0.9529928007449275	0.6356892774698699	-0.8642925018568437	0.5290734992183647	0.7073293974263999
0.7291437717656688	1.655459530200435	1.6752555713160064	-0.12285048993347694	-0.08475684999466733	-0.08572415536725986	0.1744103788784288	0.16298215015785117	-0.7534024808306674	0.4391573029906672	0.18132182098389676	0.41339037028026426	0.41501682615292934	-0.05568241367886288	0.3943886360511258	0.2374105634681183	0.11800390012688229	-0.441429704975536	0.21860684886298065	0.27959671964697996	0.11928161499388032	0.7698564995030751	0.6357784843502232	0.7306891910794941	-1.2303291503416562	0.7447903309120852	0.3656190078873684	-0.5415011792289225	0.9271010281892145	0.22185368066544794
0.6496754699798073	0.645601518499938	2.375142844251173	-0.06259230571383798	-0.1397483540629789	-0.06602925351096398	0.2703063309736346	0.2394328480604655	-0.7235798114732379	0.21124418995825744	-0.28757157664350075	0.22361374583638172	0.2060528074709378	-0.1372647593826423	0.13352206594041224	-0.11616275448866625	0.20036899574119274	-0.49601173177887115	0.06323621507060628	0.27835970878736377	-0.23349781153447188	-0.30364571369582416	0.18026938547544555	0.9872754972604644	-1.0073841243640567	0.2584816528581388	0.5818669044137933	-0.24297824693962775	0.7983634409686583	-0.5189263266085884
0.17531091801651566	0.2833676524548083	1.2650668976154331	0.016509641077582918	-0.3638547424851246	-0.1180241653664455	0.3132556642280158	0.33541586229414255	-0.6538847963289025	-0.30934563991542335	-0.4513192774226232	0.013225196356916016	-0.21306199904486117	0.15380519424639835	-0.2026655732224273	-0.8509302454137595	0.2539491956872456	-0.6669643684431865	-0.17083382260124916	-0.018972319314242612	-0.6084075761438306	-0.4773711044636054	0.2930296593187527	1.1834808254669213	-0.37309484893865485	0.14093533026933025	0.833377325706992	-0.11398468023159262	0.5006377978225279	-0.9264213127636505
-0.7459415974035231	-1.3686743470071516	-1.024011127665611	0.17332519510253935	-0.34793024622324165	-0.25703365752508334	0.3418282945322802	0.19747634033881536	-0.6203494968656612	-0.4822786341465569	-0.47002549866242016	0.06437926507775399	-0.7745311582159875	-0.3902017579595897	-0.3414088543208373	-1.019686926163197	0.22524971790152945	-0.559539104206763	-0.4689214134787616	-0.03291416655998053	-0.8063304739702644	-0.6964727717297833	-0.4242113337939616	1.154376877748805	-0.2705108251194024	-0.1332462667019341	0.9357585776063859	-0.2978279178711563	-0.14268247272966125	-0.6124398980198941
-0.44349491514028766	-1.1075409767764164	-0.8958518843305032	0.19185609608323673	-0.3475619859329013	-0.16158755177871192	0.3511766421092607	0.29107311472510294	-0.7471752693128463	-0.04608779901819358	-0.6152074058983417	0.03579827296690368	-0.5167019192343548	-0.7656508632658017	-0.23060824060206986	-0.9729574234792071	0.28274638048968254	-0.09678435842035563	-0.504949384880606	0.10063064807202696	-0.7571841508609639	-0.803641687030861	-0.8297914938076465	0.561832729086977	-0.0883144527306776	0.3864189304095929	0.5978645948896474	-0.4308378973675755	-0.1769218960473594	-0.06770462274219265
-0.008779261403063607	-0.5701643831074462	-0.5285639927968505	0.288116680877207	-0.39517061493774647	-0.12647970615270918	0.08491554299177195	0.014651976935308952	-0.8104579881058678	0.2831194940733458	-0.9664437824723159	0.12572169385852577	-0.5746776578225012	-0.6446726782900568	-0.6512766657153308	-0.4813195448822919	0.4557283663569983	-0.07556139582773373	-0.2612077197735034	0.33998764535286524	-0.5009097634067836	-0.783648318496005	-0.7540440766731801	-0.15074760319146085	0.09660358447665543	0.515278390942857	0.19692349751689056	-0.44308910887353126	0.09531993460589763	0.5212281189854658
0.32292504250949816	0.617284566994876	-0.45176382191156045	0.31500997469244346	-0.3966654162499227	-0.1775145480543221	-0.06428168545675025	0.10310785106524663	-0.7603174951953049	0.046014454545868035	-1.2076915173492921	-0.036115800967979755	-0.3432500060291841	-0.30405396399103884	-0.4391789454231073	-0.22485206599567037	0.3504006179323668	0.2590263842211207	0.39327827890052974	0.6574610036406003	-0.11922437340024471	-0.3344610684384159	-0.3698739452053376	-0.4350084033886538	0.14705191194561837	-0.04124596965289339	0.21374972884162755	0.5215353495628063	-0.018494921934057117	0.38930535670708943
-0.36812177813387287	0.2591278649199119	-1.3013041585744807	0.3279488966382649	-0.33115648203444753	-0.2767629462681511	0.015387306801131234	-0.11026000599066989	-0.8779467165535776	-0.16961105717627606	-0.45999019509674816	-0.18387333058596014	-0.37633008994727446	-0.029088380125696943	-0.6466187682117888	-0.3623334124898081	0.5774469001306559	0.40333938787672174	0.18975558668136586	0.8112846330843532	-0.05904204579703979	0.4346797862462928	0.11351434752995473	-0.12164330272110618	0.4269730950047067	-0.5450244237393432	0.2026225174867965	1.0476933492351763	-0.12252654583440997	0.22367546413258296
-0.6329800979052681	0.2779539908929268	-1.591441568545041	0.48572413947050186	-0.06471990708514591	-0.29414347020005327	0.22077767799390327	-0.0997850545744931	-0.8615675717835982	-0.13652272230713458	0.656227834598712	-0.1563816055517268	-0.063852620860912	0.44172468965078476	-0.4494415693387852	-0.49985860486987455	0.20824349960869606	0.8668149468961542	-0.37336385832294994	1.056885741219506	0.14462005467122646	0.8049698983825331	0.36762700134094656	0.30204635637011545	0.8105941470797243	-1.0049503295294984	0.43264323266366234	0.8401761310598677	-0.34975353837774575	0.25922896881501517
-0.4988220158622545	1.2912024857175075	-1.1431214672064747	0.4110032374867984	-0.13452271520870263	-0.2650650995167131	0.2442397387218285	0.22890943918037415	-0.9306081252453251	-0.2257714597103368	0.9243934528317589	-0.3568030581551315	0.0148403981206191	0.7080786231914875	-0.852561604861789	-0.3461775497406965	-0.10784694027025435	1.0563600794542303	-1.1899824377922181	0.7225611641756442	0.38251810370778616	0.6552078515218716	0.568709010871316	0.29719435228064855	0.5960689797530018	-1.1315075156100234	0.33682729173257087	0.7909367475958118	-0.33676224086767415	0.8323938729642453
-0.36917566335177343	0.4682251109258712	-1.1157306028869693	0.1005557270576174	-0.10546328881105693	-0.3176854602279124	0.22583247150762165	-0.06111445545807048	-1.0819354497393754	-0.768773181190099	0.8678589233568825	-0.7117903287706189	0.30444257279003545	0.9235430104237162	-0.38346726071589143	-0.014279524027604736	-0.24909198895294776	1.1810981397217466	-1.3185208980085812	-0.11669528359020095	0.17761094844232414	0.3575253728003123	0.5127606984722602	0.16256066560621885	0.47094343510174064	-0.5291268856139963	0.22058603819327285	0.4640486544032492	-0.06356841281680024	0.7676499966469351
-0.6344703355649937	0.10333985009828317	-1.8953458676090966	0.06742063150607697	-0.09915261830245323	-0.46257335245459175	-0.028244893534519977	-0.06067606969148073	-1.1389621798361633	-0.773863701952095	0.6234766629583474	-0.9413249659432995	0.02198506864328841	0.6804770806296931	-0.4657217325933865	0.6167763266180006	-0.3368916739985376	0.8534449266271392	-1.0859852420720808	-0.8956736684875348	-0.01950889061082411	-0.10889075024080871	1.1120735766371148	-0.20977472630593866	-0.07802017571971492	-0.23569430134516006	0.12170127578628252	0.11378759516150137	-0.06317448047587107	0.23534803596990164
-0.12435426503064871	0.8002308147312324	-1.6962109938745586	0.044725074311943565	-0.0367528830448033	-0.1055511688314153	-0.10383915355935727	0.06028240677475048	-1.1959493045351528	-0.19475922878498786	0.010767874384153416	-0.013476119493116528	0.23038126703234724	-0.1894198529282661	-0.4238996753324084	1.0791864717162383	-0.7893949634511653	0.7394290585047162	-0.4411044655611525	-0.7875230195313977	0.4250465116387215	-0.4088115722598414	0.973620710998073	-0.5281551270287611	0.4416584533770754	-0.04589780314846753	0.1797987873485239	0.3868995386725585	0.16094171500651774	-0.6366521456080865
0.5568867336893248	1.1009515928243336	-0.33530532153030745	0.03874780318599867	0.05231388149371603	-0.04409103770119923	-0.11581744068026888	0.05135656922168466	-1.1587236779670058	0.21784553954488578	-0.46641209647565873	0.4813228267740326	0.535302124825376	-0.41043608396730136	-0.9424701280737373	0.6558304782631039	-0.9777241018494328	0.6804981751739427	0.024632338870095156	-0.4335034156963566	0.9023619457278063	-0.39627364583306046	0.6923190989204636	-0.028257512688083096	0.7331738212304085	-0.04446712037905889	-0.015277154831740688	0.37295413812180117	0.053032017216469655	-0.9248027034715447
0.8626149284613802	0.8360325762702734	0.3794556764298875	0.1022674183994416	0.18183947339132528	0.01643815857907719	0.0031105503559855224	0.2266572789736657	-1.1314017553460622	0.1899559193943057	-0.6597581392961672	-0.05082386555556335	0.5698826728063664	-0.5795455883477163	-1.3025170660365009	0.6841773696253639	-0.9853909436307974	0.6355181962023707	-0.21210579748889233	0.07389746371186581	1.6865003034948296	0.3659109909124716	0.3054849974791423	0.0720810566604377	0.8289066932940385	-0.0873802916344074	0.018896029104390265	0.16542258227008025	0.25893331510066603	-0.7504866088566077
0.6725351749665003	0.6485130569150188	0.7628109299215831	-0.01003261311220463	0.19496811015156731	0.10218975338933878	-0.0782692174693582	0.773953280498984	-1.0104673285171228	-0.2156107396470378	-0.6679192897854545	-0.5365467807358494	0.7451957488114688	-0.5567493181470056	-1.5783635158991374	0.5799756731439111	-0.9489012796720074	0.18534127401795047	-0.08063857550111019	0.3132943471765818	1.4672836498119635	0.5863027121983952	-0.07137518596435126	-0.07115301572268828	0.03188062653257248	0.294791284582187	0.12072561535187327	-0.09038968348834206	0.12060076233353477	-0.2868173663764696
