global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	t_comp_cor_00	t_comp_cor_01	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17
-1.080868822232866	-2.665936775714317	-0.5283399569573364	-0.12232246124846996	0.10748342968014127	-0.09950991837614245	0.5740418119917055	-0.19745985002395117	-0.07162286881943014	-0.5998415831259454	0.36902118557642494	0.4967491631317426	1.188482531892492	-0.15673573120654732	0.2511618086068303	0.5967930954325965	-1.0109016303631913	0.5914226903167322	-0.4332985015710053	-0.5359205530171232	-0.5481172158534545	-0.16895549592765127	0.1448050412763078	0.38342672673805445	-0.709917311096472	-0.23935790592443568	0.07517582146026563	-0.6551922943785737	0.04262661294341534	0.031392984095004524	0.16486643473545337	0.5594368829513355	-0.02731800351957867	1.174564217533716	0.0983605557607811
-1.1491158091607243	-2.829681488014991	-1.2618098328443248	-0.027072695530363663	0.16606436078047399	-0.028887145571124956	0.8324976089124243	-0.10852653132041531	-0.06804501942156063	-0.19533373848222962	0.09032512497515058	1.2008915622692162	0.9068082791693953	0.29062064789772185	0.5802983511723424	0.9451041558365696	-1.442120186179155	0.6692544166660341	0.3698856362371535	-0.37097342024095453	-0.16479781171614774	-0.010515438187805416	-0.0031165516890121125	-0.34387812795615796	-0.24940867601518882	-0.6394115058927727	-0.029355895666305684	-1.33983806628155	-0.8622632776443798	-0.044532305809460125	-0.12930738275457698	0.7417812623647799	-0.26802519875737096	0.8752463937757452	0.1964109556431447
-0.7815553162070836	-1.1564630091876547	-1.1460942653725514	0.098683660328672	0.06807521723182201	-0.11922005488325578	0.9635163592344016	0.1518349130768121	-0.041136799436570545	0.0653073817079736	0.25945326003455926	0.902407482571278	0.14547825277896187	0.6124756321474083	0.3957227061413926	1.2742606739946276	-1.073391824000865	0.30519230414255333	0.9244161205767935	0.02083289132670953	0.22672694355898335	-0.013001014861847352	0.11660562584962503	-0.999207065672749	-0.18916455750175243	-1.110347915214069	-0.6155397320784688	-0.6621844400098058	-1.080552963177923	-0.12797959406924247	0.1435292766104959	0.593763368025212	0.24628998873365937	0.10228434510956652	0.2732751808014449
-0.430273289379375	-0.6136773612934384	-0.6884555280987732	-0.028063403810196327	-0.0991731450806231	-0.007813593918444689	0.8926431087219259	0.24088458990146247	-0.01617528796020162	0.48375783570893904	-0.5194598893412906	0.320444472605734	-0.5985155336483966	0.3761650206443208	0.574192216148863	1.1995084064784378	-0.47733408129010685	-0.03756093970923916	1.1715568863528911	0.4059463046462599	0.6161754726344125	0.1410293815786087	0.20990486562730962	-1.562916028088995	-0.31503074027446315	-1.1158630077017289	-0.993702744099106	0.10604746381985357	-1.0262238866720095	0.17983418352614058	0.3560212411311213	0.1625793614630732	0.07489275912720461	-0.6292756181580323	0.023166827085780484
-0.17813082140159003	-1.5734911323950238	-0.0003853949672482093	0.1082841795224438	-0.112997035095059	0.023459148118753714	0.9934163164197525	0.18516416657043588	-0.04623078578253663	0.4969146993654913	-0.9144631271690786	-0.22218888518306482	-0.7452009466792741	0.30083622595556364	0.5418836948600634	0.9980409801154306	0.04618880662588248	-0.012219055486893638	1.4655491667401952	0.6061971250544119	0.2840118696919886	0.31067404357541295	0.16480137432405098	-1.278074612914464	-0.41864407105799833	-1.216143865954813	-0.5763287731833432	0.1884042323042121	-0.7910677046030951	0.016422503983033382	0.06054725045984452	-0.569585419830308	-0.17983614015716973	-0.5293591489618114	0.07606748764567578
-0.38623486349188535	-3.258425176363582	0.636144461991031	0.1102172518845802	-0.23650767778855275	-0.03921568041714722	1.1414291559474856	0.2849385212772726	-0.061789998033982926	0.4868695858475332	-0.547954972727505	-0.7514002584261298	-0.6502154538425029	0.25396100073403793	0.5419122736941865	0.7479293440475181	-0.034067294429808444	0.16128353209167937	1.0725572313605927	0.1653116541645361	-0.12742959736489537	0.21450581705419694	-0.2758849951818371	-0.5283751785713788	-0.41124953051814384	-0.8003806196467094	0.568736344760417	0.4122680253736018	-0.4181311467934616	0.0326510486315191	-0.6756550842049636	-0.8264824192213137	-0.26852999220985646	-0.3189656015876533	0.13822942650439426
-0.2021006872947058	-2.7534483185540606	0.950380815004323	0.02282436829218215	-0.4203936314407844	-0.29548981471847696	1.151532616150276	0.3197580429881001	-0.25468306925916506	0.560100577774153	-0.19953208434348554	-1.0240819239013745	-0.10865197809918108	0.15067441818337546	0.9607771890979676	-0.2725729402538283	-0.43217751931911425	0.43061014850835067	0.20883270842115595	-0.4699640761934956	-0.60876844561445	-0.5241022295926077	-0.24859464048905314	0.2875483697942816	-0.48458421005728824	-0.164754559768165	1.0807953995113853	0.38602826541076196	0.19814952819560813	0.17113381529152882	-0.6122177429179344	-0.8740125387796197	0.3314785390953385	-0.14122568784655962	-0.1051820599639465
0.1296337886823795	-0.0992014791630059	0.5413385672790074	0.1554318786640329	-0.4260053654942748	-0.21897276811560057	1.0434375647488618	0.30720653978683177	-0.26756153261169785	0.6273753162526751	-0.29379969498558084	-0.33335081914044096	-0.29331465392861733	-0.18961597565247842	0.902071246640932	-0.6956542216537787	-0.5331626082328131	0.34905882561865964	0.11911633443155341	-0.8221109522233193	-0.8078931125749025	-0.5709564821494829	0.0506440161050747	0.9487994249591286	-0.7916153230336401	-0.0749955752691369	1.260259737899203	0.4684344093453665	0.3482836498391697	0.013049136484792683	0.16161965558332378	-0.9101198275268932	0.49460997473532403	0.24324673000304312	-0.3400254036351227
0.6273896478869266	2.0415255985967296	-0.0719622242275802	0.1478163065264403	-0.35728070621122554	0.19471919595047377	0.8653828738003301	0.5756366107538242	-0.23531027535889176	0.3319310649598719	-0.17408115805252636	0.5293358237213927	-0.5393750886634362	-0.24681760371449915	0.8678714560444917	-1.004247148974415	-0.05581154962971846	-0.07040130841296303	0.04432672790342866	-0.5128872897767551	-0.28286496048926224	-0.5039101328765953	0.731803295794988	1.1445646175189101	-0.6673616489259449	-0.10671812713165788	0.6506044169881384	0.43709294207554444	0.16867001818711808	0.029790355872108196	0.3756827272066039	-1.1121066380542302	0.5211675904868118	0.4545469656112157	-0.567341060279067
1.016229836056536	3.6627872333820113	-0.44633005441456075	0.202293097269093	-0.2576211266591912	0.1670369918957819	0.9943159530980021	0.5116284521566346	-0.47389021896312755	0.3873579634156736	0.40375634340781064	1.1159445431360153	-0.5900727721015684	-0.0759659788974667	-0.0705868065311164	-0.9060464135694517	0.29869166838700373	-0.35578313412645296	0.26903214858966906	-0.4644699440017794	0.27712531913054556	-0.29783351991553103	0.7398831045979212	1.0432936656441676	-0.4849580167306812	-0.20032917497729633	0.033868246623777735	0.47227045223698855	-0.12123134657548451	-0.034547114136457086	0.6150357231560202	-0.9985097537825844	0.66236443945346	0.6823579994162347	-0.5818357794836907
1.324308223794647	3.4791102222510175	0.015206477924813888	0.19516710002432794	-0.03254923028435305	0.22770106895288167	1.09053528687921	0.5346821504989712	-0.525942320184393	0.17334934875808147	0.912816515689975	0.6608417993474722	-0.4951157309851641	0.3148147470448112	-1.1341410636255942	-1.0441012552049902	-0.20312374173518427	-0.33869870523696866	-0.22378376050384224	-0.4877032227383412	0.39133389580994293	0.09506300968270048	0.38296073110834034	0.7053033198007915	-0.17206363806335803	-0.4127122508618129	-0.36691100179955893	0.2568583067701084	-0.5231106755405721	0.005227362426845645	0.9353209162195665	-0.462863306703319	0.3139703614425252	0.7921318304090025	-0.4210416402361706
1.9236829817455783	2.7789941334289208	0.8774906630892062	0.32453319798628505	-0.13216280535038208	0.22324517540797137	1.0375704653909503	0.4698609058579619	-0.6348927379963893	-0.4279373159101885	0.965630660588545	-0.11247051381420071	-0.3515125293422659	0.5715873630112771	-1.4124747030037235	-0.48532083050331204	-0.44094104861581934	-0.6348307829108254	-0.16729471270957003	-0.26277559431956016	0.3028241609173082	-0.14232661823925305	0.1300668910081389	-0.004005465714701672	-0.16459693514111223	0.10239560331154313	-0.5166491174023684	-0.17356919876355098	-0.1329201336696418	-0.0028126155709864804	0.638946834169469	0.0459703580693741	-0.3487516242019513	0.1148786168084586	0.10263397898261127
1.9936635078029423	1.1086007462570426	1.0376072793816742	0.3137855323094184	-0.1421353440374882	0.16609445420229613	0.8715816232218624	0.4862262895772431	-0.7347758362336199	-0.5580947024452142	0.7641346140835985	-0.3753972778550249	-0.32535850631578717	0.246676282746339	-0.6229950904344198	-0.19818181352903755	-0.45717349302491134	-1.105431136352439	0.0735235999139827	-0.07347230841711627	-0.03935878401422747	0.006258632674032185	0.3625662990906418	-0.3012956691532836	-0.3930739180341731	0.1430195634077993	-0.2424052511219329	-0.4318333653843972	0.6311505564864542	0.09602975749945955	-0.23964106902922702	0.5407498130371654	-0.6307534938549143	-0.26461805704408214	0.6601162360553114
1.4791849523842153	-0.358782634829713	0.6289364024417767	0.3231966539676739	-0.08910329786804723	-0.06695589277420139	0.8134911283858534	0.4271142935235478	-0.7762686909326013	-0.4136657410392014	0.5439178984242724	0.21106743199353786	-0.38365364346883196	-0.1789142579335041	0.1273454611574993	-0.17250354009012053	-0.2834253798325441	-1.3393690387563975	0.5612388590835916	-0.07110123200925983	-0.3273222114326131	0.4110963863783735	0.35291260146222164	-0.47565718888159353	-0.22007442235071858	-0.08734139639794086	0.061767264034229115	-0.5102436626569059	0.7808236522279712	0.05759619272595751	-0.8611585322356623	0.46713476584423874	-0.7161359333074361	-0.12755889804697546	0.5047903526872779
1.2235144509558982	-0.4639882414925186	-0.6702231201511535	0.27547002089196715	-0.06736063541791493	-0.08357244147803787	0.46657537552833744	0.18985822278790143	-0.8446832505349	0.08649631056121578	0.1509834456673949	0.4025949532064361	-0.8498277204311765	-0.22273987230986841	0.42169597903816625	-0.5455832225142915	0.2256087202404326	-1.780905606021233	0.811837227460565	-0.22964393623567123	-0.22717535438338826	0.5325746015012183	-0.16148089366099935	-0.3243210084537997	0.04032584695893939	-0.4465422987993455	-0.03542824976975021	-0.4975311756407596	0.6837210167849729	-0.09716621768829907	-1.0268438107646316	-0.1979773948836701	-0.9662210405259071	0.08447541985228528	0.10293196602095983
1.4147723075048364	0.16483869998417294	0.04419654183591648	0.1862660462271002	-0.11612329149877684	-0.20877190235231385	0.6143100732175835	0.3177628023742096	-0.9559147448977443	0.9196554257828341	0.05386343519601366	0.029011969194814812	-0.412038789260229	0.058402888160316226	0.0222346204418825	-0.2955874735495944	0.25481593379299705	-1.4704132927148013	0.15059725941056226	-0.19019323286331596	-0.2292601710503338	0.35575783704869346	-0.8001646234902974	0.11638272605698086	-0.004326511219159557	-0.5489166391107335	-0.09204936466035551	-0.46377869485699386	0.8780597525292692	-0.43717093511031346	-1.023986136712057	-0.6336177155648733	-0.43882007386036576	0.5568956564442551	0.3037062958927011
1.345115690084293	0.5982603742264692	-0.023349956497347973	0.18814521635224987	-0.06247859886412041	-0.15994296901505234	0.5853555480930325	0.3325632633276586	-1.009429397671591	1.3604534607440604	0.17879596963266842	-0.6375927953511994	0.7836816343035143	0.587348928000692	-0.2860927516423491	0.35046496916628966	0.7807342973580702	-0.6905129312460946	-0.27756888351897063	-0.27532216849731367	0.06181596735728974	-0.36514668780678544	-0.966147798131537	0.6585910029297931	-0.055962215264905156	-0.48432351136127144	0.21062949064910022	-0.24126626203630896	1.3730621370744873	-0.9469897998094987	-0.8888728382606792	-0.7464266704109839	-0.3882857190994429	0.337077521483483	0.5382501304207162
0.4015081053566818	-0.8109523426849988	-0.6710077040119872	0.038535210288875604	0.0672499002564571	-0.14904918851967902	0.5751050368328905	0.5567350059539344	-1.1866371864817795	0.47957031121977756	0.13799747228765916	-0.8220604325695129	1.245674018969985	0.6402951683488334	-0.42274148794474553	0.9557964047379526	0.7255146129421653	-0.2058657673997738	-0.5315181963815286	-0.33929025693274456	-0.16129413882261462	-1.1862548631667529	-0.41858118879667916	1.0138298359844529	0.4772608085056197	0.30187677292290704	0.19259877363706135	0.4127667919634921	1.3994360794842677	-1.0534435654125023	-0.269520330106832	-0.2955125458081875	-0.2968427845685735	-0.2614691809833799	0.21606356332580273
-0.7575568005895292	-3.750489575256328	-1.1139884711642616	0.07031836154332588	0.00554345411872309	-0.1525065988790871	0.5339455389795966	0.3522849596540608	-1.0683988559846285	-0.11613252819988315	0.11095814464246068	-0.5441811346559157	0.8334045598509681	0.11696090944659006	-0.24039969450714133	0.7242212550828647	0.5433391693560343	0.1723091758807915	-0.33224859232090037	-0.46535541995952046	-0.808112508019104	-0.6667124486429823	-0.27959183005380356	0.7800667261798135	0.5252141220104646	0.7915222790608691	0.21810498439379883	0.34514831470542834	0.9837662349963158	-1.1451744750988238	0.22563671746319056	-0.006632263367881763	-0.25775624107444745	-0.6861978918355389	0.12583093869989626
-0.9746590807244541	-4.025062939582208	-1.2466999601051216	0.027501840820259187	-0.12300909630544457	-0.15181789186630068	0.5297546687832562	0.3369197516172737	-1.12610712429352	-0.26823666512792566	-0.14575020510635148	0.040039340824070326	0.1480999985226992	-0.24650121787391321	0.24104081984907444	-0.20117979048722862	0.07801530439772904	0.44028825345767736	-0.1697311112340122	-0.4665472768529159	-1.0742463432991822	-0.5571710868214061	0.06304264491002837	0.35512251133046485	0.5323685633044904	0.7613580436508702	0.6298723022183562	-0.10296983193546552	0.1372219871173366	-0.7149571889946617	0.5170124141948074	0.24965989728603794	-0.3613716532288666	-0.9377037243069393	0.10413238820101538
-0.5604394453181303	-1.8869170791294063	-1.3929840134504086	-0.11177364660899411	-0.13715929125510953	-0.2193615712393251	0.5241626585338764	0.28922929133612085	-1.181061745523331	-0.5023609692429423	-0.3172095113863751	0.25376881451484856	-0.3585929138674378	0.025765698725391646	-0.0462578572273307	-0.3904300797990091	-0.09273736492637602	0.434199698030483	0.1745047968650746	-0.4970883388306185	-0.7813036997568561	-0.8494867145709115	-0.13287013302723552	0.11960209741697474	0.19010049767616227	-0.005341338001985036	0.7259002553904599	-0.6583345180410903	-0.3252890987232579	-0.10638182036186004	0.43919688214032676	0.8851438609153836	-0.08502863578435148	-0.4380688094837193	-0.010202101654925024
-0.22740124528601646	0.1348225754109164	-1.2178040550747076	-0.06360805777677453	-0.2209288360179877	-0.04530173530155457	0.5364199668950597	0.2464155430077128	-1.268157802400816	-1.081367218648072	-0.3576272764686386	-0.0765477882564408	-0.8178733172918103	0.024389466350963177	-0.46543028116085977	-0.14978603217188222	0.571471657368892	0.5186483800177384	0.22596371176124283	-0.3210318371242397	-0.5743126852762617	-0.6610426792961004	-0.1067451184265754	0.30527337277631206	0.0937631267097462	-0.7030236470998975	0.7456031855856227	-0.9305318538735775	0.2128697604181627	0.22710912413699835	0.24558056519011076	0.9656066228381313	0.47897499406768923	0.39717384002274536	-0.2853739679598373
-0.3856557059806085	0.38280810998573117	-0.6526312861691501	-0.017343336844509415	-0.3176906226208509	0.1357911136840756	0.46063441087148105	0.14141430641869226	-1.6900765526609705	-1.237704681102309	-0.5385698140029217	-0.30987017122383953	-1.4467643777373462	0.31565622130411464	-0.29596140417600986	0.20312824903196258	0.5038015879186205	0.553147295155515	0.1292408492140232	0.08959707096645056	-0.34476698767237934	0.0917203170298163	0.07320509172716186	0.3286364836167606	0.1372069485553261	-0.9741790690520643	0.25443977733219036	-0.6999724978057092	0.4047837306802111	0.6186162536097503	0.10288364508793461	0.786262787208467	0.3542043343153703	0.5603870417146829	-0.16166517559205776
-0.5356565113184262	-0.2501842366502809	-0.012057877486552918	-0.055634225948832036	-0.3417335602654554	0.1288917451631338	-0.005122416845702027	0.15640794100543431	-1.748259962834912	-0.28019955841585875	-0.4009400901106486	-0.09871913925310297	-0.8673786125420493	0.45817672699203843	-0.46259291650471973	0.5932161690366661	0.3247017763561472	0.48076580193548185	-0.6969239476888186	0.16278494329610907	-0.012797440102261987	0.7747129466338049	0.7086836308268589	1.0236231758113241	0.05226459495650843	-0.7969115713998579	-0.17952525232728858	-0.11325721828816607	0.5888802194964285	0.8336028454139963	-0.04275072114143552	0.6396594209642933	0.08015501482257913	0.013224721661325618	0.10105101601945478
-0.12400795456560165	-0.9689400894371686	1.0600472435695907	0.006356913044226226	-0.3361283246040101	0.33070298241474577	-0.057748711512457064	0.23410999756693807	-1.8299068443603703	0.6333983506924623	-0.6091941149887684	0.4001650878432303	-0.24467799549839195	0.6907873567638045	-0.29818697910542147	0.5055667857864412	-0.10206212513932707	0.12194852903718166	-1.0727057384916596	0.3223224082460423	0.7027343998473995	0.6492568567751553	0.7600268313975235	1.3183750321013343	-0.004725099105111866	-0.1423044935189945	-0.7437530232720583	0.4282344855544088	0.3095202369285187	0.8333456109244372	-0.29474450482584896	0.5815241408451596	-0.4941547905503779	-0.6671278416790869	0.02047672050763424
0.01688543654145886	-1.2165952492274226	0.9974985234590467	-0.06052896373311696	-0.3030674797419514	0.20709486928334497	-0.13445342549500114	0.0366166327787012	-1.8394653053075718	0.6208324364048263	-0.3958447157043301	0.37796798456515684	0.608177163302963	0.4061499864520279	-0.11395892857852226	0.3796599100024254	-0.3960300056139962	-0.2761623245142205	-0.8632993581538351	0.11179865731560276	0.990135470604218	0.13901391509342784	1.1609567589493308	1.3196757754318287	0.4743567049367724	0.4370055003181843	-1.401752777484091	0.4211469909853995	0.34134027598954914	0.4315807503424649	-0.19147912224386843	0.5879255549291806	-0.4876997796276545	-0.5169813121971567	-0.2975670660440002
-0.004588698682698941	-1.0488930176670603	0.6270601920188563	-0.14530853063300594	-0.2951707648128082	0.10118996976001632	-0.14122827260275925	-0.04839290546891335	-1.7523667784024597	0.38185111426345514	-0.2053478581039537	0.19786901472700835	1.0740951541340769	-0.10786675230010928	-0.1699172002423543	0.1642548475934708	-0.1853785444045936	-0.4857520748128434	-0.41320545332645026	-0.055066866922754434	0.869609969002171	0.13347481578274686	1.2947863527049317	0.7600169313350604	0.7426987623367348	0.9639840075532088	-0.7149888478120918	0.4184934512688037	0.7284338958205184	-0.25046419062528735	0.06270858793480938	0.4145663846474435	-0.2622371706328398	-0.2741778412757187	-0.31801860135664445
-0.8416434232743943	-2.484322067479539	0.27073571842232114	-0.3044435445305413	-0.43196093441857897	0.17255119293281368	-0.2854412168067218	-0.2020410460340305	-1.7096216805604343	0.19449509774772994	0.4241850672803456	-0.1400483992801208	0.720527823317148	-0.12957809105950974	-0.06518907413216161	0.3362613342363417	0.07457161089554107	-0.6202712546415067	-0.505984320699888	-0.24867311066493095	1.2359982705869963	0.15559118415609066	1.1607490476704578	0.5983764286214668	0.8991896209841194	0.8888646567631693	0.3312870203187894	0.6375874293042547	0.9490665405394693	-0.9256792849343581	0.6427608140585028	0.3309970677728577	-0.15857002528086134	-0.46263956288576114	-0.20031023973419781
-0.4586184446907307	-1.3492956835950107	1.1388771475667472	-0.3775995623942021	-0.4090960934125271	0.6067084840776389	-0.31563126700867716	-0.1461646017670015	-1.6116052852991958	0.3938978360050632	0.294770786066454	-1.0994253618603198	0.09016021830287121	0.16836458421503853	-0.37715941407641707	0.08343473170244159	0.5837329690095414	-0.583785107811202	-0.5071963510014492	-0.08649463615822035	1.2597054511365722	0.3288159712704714	0.5102757273310119	0.27168439581380643	0.6159151939757115	0.8864488866318211	0.47352351214660493	0.6313556102201437	0.9293966687657459	-1.0221199149552858	1.1655243735602512	0.1718907852041554	-0.16791512845234707	-0.7829308480142132	0.41598794648923876
-0.32862284159915334	-0.4298782097684484	0.7960724293147691	-0.17767586324294513	-0.17555152146973596	0.7537187304253725	-0.5257076633143464	-0.2272165539783368	-1.599499872175175	0.41974583804294596	0.4631164796047283	-1.6447004532480625	-0.01878819779649777	0.2884511055844071	-0.20933911712131564	-0.5616967380163169	1.1353177788251656	-0.41661494995504383	-0.1271461689549671	-0.21263378082659154	0.8084366104916824	0.4740154602153038	-0.20984029138974203	-0.275285321219401	0.2967176542233622	0.6471956836592615	-0.2259804065718663	0.6991338303373836	0.4753269347889995	-0.656772361616745	1.0387124978151554	0.04499095587018434	0.15656565178308182	-0.7970024628711964	0.5684627140555839
