global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	t_comp_cor_00	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12
-0.06304421232847329	-1.3163325407626845	1.361119837205064	0.38637122471802365	-0.3275428023318795	-0.5875385111009047	0.16852131946652082	-0.119360545685858	0.8081575025673414	0.08869023710430197	-0.6021783257611952	0.749152980405701	0.010802307841648855	-0.019168945549436586	0.7251791127125127	-0.8993718771424415	0.3557161546725407	-0.24116484407236344	1.0005424833365884	0.9678120751818861	0.5547697966784577	-0.03631331083963113	-0.44501224082499524	0.10695345590158865	0.8348139901973797	0.01802131449716845	-0.5591780670943006	-0.41218247760800913	-0.1420911667168818	-0.8759825698113478	0.32793495203096357	-0.16120788313249199
-0.027775861615014788	-1.4769947597476907	2.118653476535928	0.41243559231112925	-0.3364287177970835	-0.44677203535943644	0.12522303838912774	-0.1319203033118405	0.8059972896590851	0.28287266696176255	-0.43364094597259284	0.3148249612311685	0.47097453187702887	-0.26911028862554714	0.3876960194008891	-0.6897230715961855	0.4994193198161658	-0.9270669432639175	0.5764299202521318	0.6646493053638078	0.7153984153241153	-0.6370394855772533	-0.8358107465476492	-0.7038946549178838	0.7496213337540194	0.12092845211681742	-0.21591423254623332	-0.1357682479521271	0.016089532195284178	-0.4807304858763875	-0.027839572246429158	-0.30715117642527207
-0.49494393278204024	-1.5324334860119408	0.8065191056684619	0.5660694477018161	-0.47859524338345594	-0.3989155881893459	0.3952241348837498	-0.29653163886925205	0.8048310840094342	0.308525481316417	-0.2511284644342775	-0.5303566366366064	0.4659568009319323	-0.5692157310708962	0.2791419061123329	-0.34978225427167686	0.7425238578070014	-1.7202260006931485	-0.17900843535534586	0.5896107662016364	0.8083200827197566	-0.24432630369863217	-0.29741527075432067	-0.28277708586224676	0.962425854891715	-0.25098236942488605	0.18128723142615552	-0.07418119133496026	-0.14441722029217174	-0.48740637048339897	-0.10629439017591792	-0.668228792053619
-0.46108022862254416	0.8249314388817784	-1.2932498532439471	0.3158793558726048	-0.7426050811890259	-0.5376713364578312	0.35827494147187106	-0.2194265626608753	0.9392711235894753	0.5090473706301256	-0.0496582623431072	-1.085798278455359	0.01921587727962202	-0.1515176695697728	-0.0033337558416228603	-0.428943582952973	0.6586542524182621	-1.5885916191029263	-0.7413188871672128	0.4759413969490272	0.7159996073372726	-0.11366722369189705	0.016881432314979464	0.3491363491781357	1.1558837995666087	-0.47622568229270723	0.4224944878024383	-0.2663076670903998	0.1879073058339544	-0.4697214132330586	-0.16187889683927376	-0.9845942468640596
-0.47096471020076996	2.172586018970327	-2.145539948706529	0.1507925800383128	-0.8456841364269707	-0.7079334021846926	0.4060131093555659	-0.09081794797006801	1.202851027028029	0.7165041802824412	0.027371528280680138	-1.0467166454243084	-0.263628392251577	-0.2721356763926332	-0.22630130499171924	-0.22981533329309284	0.3856295050078362	-0.8804367618094137	-0.3221576048844482	0.4504827907873711	0.6790864519505444	0.1780632347487171	0.5670229710630998	1.0222492652733126	0.7727140054908479	-0.09493802885352463	0.18910881957327247	-0.1437437622177394	0.36448682143648586	-0.23608414534768826	-0.4318299966825889	-0.732979910101061
-0.3672962527734103	2.8391559435992066	-2.468952075738149	-0.007079799065442399	-1.0747082657950993	-0.7808585952267224	0.3760329880175897	0.01691033186809167	1.0734571186022188	0.3693159716817231	0.4781921029826231	-0.5716843998452004	-0.8786384170437901	-0.90224071216269	-0.48738982314321266	-0.1484266284557658	-0.07321233126608047	-0.16670867620879953	0.39560650905402184	0.3652873826174845	0.7143081931420033	-0.9051994648227755	0.4674423264029782	1.244979379622615	0.7422659716078336	0.016530278795324222	0.3103872584508962	0.043745702899805394	0.17696924224138666	0.1755733676737088	-0.5909868510097777	-0.5060196155005149
-0.8230570436040865	1.8649609490228758	-2.941812447808153	-0.1465011054355644	-0.8893403481152702	-0.8435831853680364	0.579745782402269	-0.3112549293879538	1.084152757936476	0.5222024830134498	1.2192610573722145	-0.1531083561339801	-0.8264317817920289	-0.7573907668469055	-0.7552582667050005	0.13913038450832896	-0.5067547673134425	0.426084552290262	0.6256039073302705	0.25811628213887333	0.2552250618513015	-1.463403941139792	0.1428406563327802	0.7619503416802971	0.6608592434984174	-0.30864200437937417	0.4161240291210487	0.2710685352450959	0.5454674257476465	1.139058994213175	-0.23588469169671647	-0.4093575679056272
-1.0189251999401903	-0.5627237872327202	-1.3379442168745288	-0.21969040780289772	-0.6610473456462843	-0.903250247391312	0.5517515695741726	-0.1037335076044445	1.1033905098108383	0.3478589851008941	1.2359034505905873	0.3109200254853055	-0.41139136744551524	-0.6534477830632129	-1.0016681650798378	0.3055067915807335	-0.6809396829587026	0.41877033455286244	0.08032325258065381	0.07336439325844782	0.35879653385880333	-1.6411114788652548	-0.09516372491567086	0.5148382172881124	-0.02312238482824276	-0.8564275123678268	0.13908807051915983	0.13349957991652833	0.8716021307857252	0.6878652185760536	0.13961762432668418	-0.627154479505
-0.8415301936863673	-1.7311288769643665	0.07400443449841744	-0.3815657804305791	-1.0878456642746213	-0.9484111608720295	0.8007703773778976	-0.16726477960002845	0.9217323624971954	-0.05111650595251007	1.2229391655596082	0.5756723477753319	-0.23646681256956562	-0.27143160028716046	-0.7560247761041851	0.68018820591778	-0.760597696556322	0.1986058724995608	-0.8582137598008351	0.16044602081880532	0.5192185667397218	-1.2652481566893254	-0.09548010886495581	0.7470142115553761	-0.3462632816383815	-0.7357921585091365	-0.7161571930298631	-0.2748566828486848	0.7657483604830406	0.005118967481245335	0.5046849793587395	-1.02450313095944
-0.16610235101722762	-1.133038890103958	1.2179025306824067	-0.5528110881252146	-1.0997673830607089	-1.0377636982410567	0.7256372714672039	-0.1236031482305967	0.9267532656088694	-0.28681790449521083	0.6956731690595732	0.8353227714461978	-0.36600962822410216	-0.061249910052671115	-0.2923367579797374	0.28397252785080446	-0.6097391260735181	0.6564357870893528	-0.7418368931922621	-0.32498536890507856	0.15016080712605304	-0.6206998648712648	0.029457908536921252	0.7290892098025917	-0.8625822145277744	-0.09911897817427408	-1.1629481641966573	-0.6673280290842938	0.909091534819539	-0.9614625960186017	0.7534913780501908	-0.910757975210116
-0.3599376499688559	-1.3781397762268721	0.2126901990211975	-0.5016237526161269	-0.9491796397771909	-1.272047491561576	0.4021484178741954	-0.07669993705487768	0.9249230292502876	-0.37934380679791396	0.8945934230437995	0.8490193908054403	-0.7081064302822081	0.2645763749334524	-0.08597196788240893	0.27521538019892716	-1.1088753718205262	1.1223584840788117	-0.6441353150291289	-0.4427873069906011	0.1628810378177079	0.1531344359543168	-0.1311742941493975	0.12835962084618552	-0.5787684323203159	0.684148911196346	-1.1864945794000177	-1.1191727428208307	0.5366005943745306	-0.8703088432331131	1.0221716275983688	-0.41274831761146125
0.027628038140354562	0.02969848482421744	-0.13108074940976597	-0.40827347249315327	-1.1423645334071497	-1.268364684777201	0.42068749175103126	-0.07691682521141582	1.014657887611292	-0.23275416372496324	0.8732910219495165	0.4985688321285688	-0.37959979000110367	-0.17977249284883662	0.09374118088656823	0.3263619778074469	-1.0456204325382525	1.025232829127253	0.24485470668847395	0.08460685356370201	-0.09758872353249844	0.4620526747123519	-0.535836913776268	-0.31226242354311107	-0.40609926158200566	1.1036320578554515	-0.6748107809813169	-1.0495767822197917	0.014229575513925681	-0.5487769035132275	0.8869389041229643	0.23827843193367698
0.5261075794754365	0.5459022671550453	0.4554924832133749	-0.43297463522854074	-1.012182153532768	-1.3387814834286282	0.990961748029907	-0.008669671106424678	0.9472030520064174	0.1036500139128107	0.8346759307895399	-0.14127361063946303	0.17518699545899	-0.6359712411499902	0.42335124630946097	0.29849770418834054	-0.7980784589657378	0.6752437220172235	0.7913375311742216	0.5031208262746721	-0.5439664505053118	0.6657118812582595	-1.2183880268195895	-0.16545679310062414	-0.6115226730092745	0.8852682797875698	-0.28376653812537994	-0.48733803374308005	-0.041846007796168525	-0.13193916675958856	0.2643909934776218	0.4748732722731988
0.7553098820346018	0.8234346905186369	0.9589707765126672	-0.5769837879903705	-1.0383305526716373	-1.5484923837495397	1.0723195314023777	-0.05541705376806612	0.8301035180403694	0.1322092012105674	-0.07058318063676661	0.11058011917745025	0.25117382065475646	-0.8100756584279727	0.5172212905883419	-0.23108351284670106	0.10138403051744484	0.7203050244876615	0.6473554690137153	0.39589193878517986	-0.5593388418046757	0.46591715142996976	-1.4118607162602221	0.1789739644805785	-0.5865740854978893	0.46115874416320446	0.20857197049944223	0.029613213255970435	-0.1596075991704634	0.25494723743826264	-0.3551134724771633	0.13733271181711462
0.4815939400928834	-0.41596339429534773	1.169283925435861	-0.4184200317129518	-1.0488641013845161	-1.5219319043311805	1.1078506215915778	0.05310812295044631	0.8273682416689461	0.06443981867592734	-0.11748524375754636	0.47044776189003784	0.3081338575667779	-0.6105200510347739	0.4713865167911421	-0.7489261714751341	0.759716203710698	0.8457592279514358	0.3578953390431681	-0.07692679183169131	-0.43304211347830596	-0.1497348965620495	-0.8219569662433972	0.3024334452715653	0.03917873455396978	-0.05392524820496718	0.0841768066044118	0.4699027047698642	-0.12208330288527017	-0.20534626973831968	-0.37838924188897227	0.0287392422748395
0.22546388996066666	-0.6957551744698675	1.8021428138389974	-0.7072301368076421	-0.8301053556322576	-1.5773359106245095	1.0696093007002256	0.04121545629902245	0.9095578208902273	-0.012159573337138511	-0.30210320333430674	0.5535555818588683	0.49901481234862083	-0.5353573878167066	0.19499736224951392	-0.6310983420860145	0.5567768898157881	0.3725180985238463	0.33473415220844555	-0.40630419442468346	-0.6518651782561158	-0.6722940312556663	-0.09073994754260081	-0.045753352585223554	0.3791634042703754	-0.15371774552731218	0.05050863946849792	0.5290675683811753	-0.23517950350432063	-0.3497161534399044	-0.4687224866305731	-0.15169335487522453
0.34103366400406165	-0.3717351845608037	2.2623962652051364	-0.7556534696023581	-1.2612914018929673	-1.658171135060593	0.8856359053620739	0.22431462924666126	0.8389270533952318	-0.042600814764993035	-0.21788955264465404	0.07581526679379215	0.48071452109731444	-0.49065783328244134	0.035585820670304004	-0.5635971795993375	0.09030221349302624	-0.7800365238340542	0.35217533205737517	-0.14703610462825556	-0.7823611541394134	-0.6590710855080258	0.9470965392706483	-0.3540385792619728	0.335653865341382	-0.3506241581139108	0.3071207937684464	0.7039818198289347	-0.8976033068020128	-0.6160722844602259	-0.2703542908744796	-0.4786985221689786
0.16732673630845193	-0.4018286610132785	2.1105340581408814	-0.7288780240768126	-0.8181243404474201	-1.5840756205566948	0.8604676321941305	0.2028076280019088	0.8181662943662896	-0.0007357490818548911	-0.7880226331983509	0.19425453580107394	0.24577673783097295	-0.46393753960796236	-0.004675065699463588	-0.4340737033236908	-0.2191015835763892	-1.037815141679691	-0.004777438132012137	0.12178673166094024	-0.9119665177886129	-0.38529370737732055	1.2071710529070494	-0.03586568057510454	0.5555314815445475	-0.6719205708300431	0.674544422413391	0.9024331722994903	-1.2631491481049595	-0.5912876537654675	-0.04461377636522413	-0.714388542190181
-0.10821712736808285	-0.6399886996746258	0.6637367840860645	-0.821774628681222	-0.7827275478510253	-1.6299617369466435	0.7479137561852945	0.0276043343700291	0.6535058237493192	-0.28526313840962797	-1.4353329883422106	0.2873257988952788	-0.24800273209135293	-0.8905420294923462	0.07640268329037121	-0.3442736704807582	-0.2765227178491099	-0.15118290896750036	0.0815358597114701	0.6187719479415658	-0.6273666269602898	-0.4443688435251569	0.9514975418510353	0.4735907216638302	0.6251229288715441	-1.0149464467095584	1.0865002599905516	0.43136155599722464	-0.9980116343245513	-0.24890428878042498	-0.2651527057532394	-0.7774409720919281
0.14955305153220672	0.1813650569631156	0.7590105259351229	-0.8392438377736796	-1.1542785914869782	-1.7160027524966999	0.8722511394764721	-0.07384679713978722	0.49290399614084124	-0.2213215928671624	-1.2408438546569753	0.4023153103726783	-0.3549864767635432	-0.8922673415872585	0.11626058655044381	-0.6329931245214767	-0.3083824136106888	0.46277320301333125	0.38704922160472705	0.44040451385356055	-0.2031557487515432	-0.6822029002259722	0.6497107443511416	0.8370367862207277	0.37432781721063885	-0.7703649056653368	0.8349367945610237	-0.12404440612527384	-0.5413348087842547	0.017264702174723652	-0.6161958499277047	-0.22842212453705424
0.6541991445634263	2.0045429757841506	0.49242505919691365	-0.8120412847580477	-1.0705055066813849	-1.7297342524271375	0.8708205624291764	-0.06067377342862429	0.7044544591323313	0.20585933061594272	-0.3418073395902647	0.11565122443642267	-0.3934301190831153	-0.7959221026361571	-0.658002314649286	-0.47737630423113636	-0.20226054503636431	0.3161370804318462	0.31881970459387693	-0.20097217855455948	-0.12642907123175792	-0.4085074856067826	0.29282373085487384	0.93644581335474	0.3675950774940794	-0.1627983263855326	0.2047440536342983	-0.04430883899436736	-0.05640559713692747	0.30496907662320744	-0.6175589907808674	0.06371946642398586
0.5720537362274085	1.77289167738908	0.6327114116954644	-0.6285211756809486	-1.063634608683295	-1.736666510152959	0.9546301084949953	-0.08154880069040987	0.7501353689790093	0.38505127487496155	0.3016738654492374	0.13786252927793347	-0.07167059908364706	-0.6693253855629924	-1.0343170327370377	-0.20768229700117138	0.19159516850596806	0.03886513380245856	-0.1439164612645117	-0.6300350914684709	0.3742498799292499	-0.07164521608262722	0.2946550978052696	0.28169098374607826	0.22816164785823714	0.44391012646564115	-0.9493598738547465	0.2753363503205836	0.12549253271108665	0.560113011850511	-0.5485125850596314	0.3809151903312695
0.9144891685057619	3.4838013643644627	0.18725978600317195	-0.6902691383683093	-1.0088980456188716	-1.7110673278361783	1.0849549086258448	-0.18736468383263477	0.5829653073716206	0.31604227767007165	0.1936094210441603	0.24173100342141676	-0.09215781659946037	-0.5574199550987451	-1.3723527016870034	-0.09639662170453789	0.426237884663235	-0.1259999806033717	-0.6837801380127912	-0.9256755780254512	0.6586652377915193	0.0034271538473248596	0.31308252884160453	-0.03999743027062999	0.23348047011350082	0.7746889827929613	-1.153111624419959	0.18369832446391562	0.3263057884918766	0.3485541682369557	0.2341834156626923	-0.17492818254185402
0.3243350985091861	1.983307905107595	0.21514190176950473	-0.6007549008062247	-1.0253085243614617	-1.614034817781433	1.2179205305969212	-0.18086537296524183	0.6890073953755701	-0.095918428595808	-0.4576245812658709	0.6163748708637307	-0.4853170829929368	-0.24419126595674193	-1.0572275103971902	0.04119626021465666	-0.17687864411769863	-0.06784605534686244	-0.5764886984951538	-0.6390544854821705	0.3447957797654476	0.0173487710026194	0.17798758636535944	-0.32924757787967046	0.22508426286347238	0.8280394262930932	-0.9179496969667891	-0.23279724545088917	0.3198371481556308	0.45595109832677577	0.6505491190223626	-0.7460338560435069
-0.21026642157717162	-0.8927612880629785	0.37415850547535456	-0.6052317542508281	-1.0717378319058968	-1.4256465426998015	1.2232378650709193	-0.1919758286956409	0.5206696936948247	-0.6798131359401194	-0.5781958732676421	0.434769157181314	-0.31770566322255256	-0.09922280670147733	-0.16096327010527903	-0.12848148522782343	-0.2926022948546809	0.35331992735648854	-0.36757332985987073	-0.5564987901162232	0.36210032375289924	-0.1762699319348154	-0.01792094448228917	-0.36455318131909603	0.16036528145864634	0.7461926339860185	-0.6813735872219445	-0.9253125422021672	0.6552657505344325	1.0514362995687216	0.8089308787304512	-1.1716913833665337
-0.2867024107100167	-1.262509133690703	-0.36394971392066844	-0.7343567464390045	-1.0383697966221566	-1.391737965379017	1.1545763723198457	-0.2417811622158128	0.5654446039203073	-0.75479071144823	0.32787983630451617	0.059095666458609884	-0.3274458407879023	-0.11627052302156654	0.2829096986393648	-0.21647553157367633	-0.39571301376360496	0.6163784324366013	-0.4118550761234968	-0.3827616851353704	0.32088008151251984	0.29292370399631307	-0.11281783104300186	-0.35872034628445165	0.40075462836440373	0.6642092629240925	-0.42565140949398667	-1.201130629583176	0.9936393066624548	1.4846041567920731	0.24967969040805277	-0.7569198995909953
0.21851249172053397	-0.6201897771596481	-0.8433087056646741	-0.7508119136195585	-0.8456628487414274	-1.6583009227362155	1.2975019791753597	-0.267705520984159	0.5410726673166439	-0.3219835329516654	1.1278774343755658	-0.31127829261696627	-0.44236734255505866	-0.9044634142749967	0.25563755765324614	-0.3538395856412635	-0.34064004976380263	0.7256959892375544	-0.4916924807079627	-0.21947358842271325	-0.06067120574793103	0.44296110295066693	-0.3101883165897863	-0.283597874331318	0.6951065287119029	0.7699108025929894	0.40176235990484693	-1.09685269784994	0.5919358921308318	0.8259687248534124	-0.14862330594647405	-0.2945961180113536
0.7239903547817421	1.4702678077587366	-1.3582704162144228	-0.7909470387465711	-0.6568078774800166	-1.59012561378743	1.2953447907278914	-0.15687228127264202	0.5238980473477107	-0.36293889425188514	0.8200763186534011	0.23538561373244182	-1.0272670454125072	-1.3939845850103518	-0.0600319115311948	0.13581113925153213	-0.3725020267883814	0.3422543907569527	-0.5375481392708743	-0.20475324438150327	-0.21112404051159012	0.31064551057604134	-0.6940662446039613	-0.5743407972125715	0.770320969859511	0.61840989334469	1.1205423975713908	-0.14264308329427827	0.006952686188069606	-0.003916161801072917	0.12063761447233737	0.2781187452820114
0.48366064253894087	0.6985172620765556	-1.0404781794301539	-0.7511626600563125	-0.6358506691627145	-1.3056157936772583	1.2872067135930214	-0.19656530030209307	0.6616303341036975	-0.58301345804473	0.35749007001644445	0.6132903269163722	-0.9494167784289063	-1.2675378051593273	-0.035548223610768676	0.9503597230066887	-0.5003752365781164	-0.06130994169727278	-0.5478234627246956	-0.4052704894647046	0.028175849646708002	-0.07934659184998387	-0.5642054397638386	-0.2792583429073578	0.3263533060761933	0.6452568383412974	1.3724535284277362	0.7569092808941397	-0.2331184004819553	0.10060811151933706	0.792943691547873	0.486910158643525
0.03752180165663216	-0.09178531537825074	-0.16521766516381442	-0.9164429344626632	-0.6252803553077272	-1.273267620483738	1.3156751581389001	-0.014520848543371767	0.6224722967302889	-0.6082305615028588	-0.37502494550866994	0.6032720274832533	-0.9772689501903553	-0.7536234598399053	0.013001615627082174	1.5032734097405822	-0.45515265199647237	-0.552280999931206	-0.10903310794090512	-0.647918422056174	0.1077877401391491	0.09855508530091708	-0.540740746877571	0.04832481176614796	-0.3054200707552901	0.41188605088796554	0.6913763225417188	1.0674421202097473	-0.7245514478862366	0.3506817109055444	1.059538895755597	0.49306171245979374
-0.4441776557924112	-0.9782737969261733	0.20250269727446735	-0.9638740606705091	-0.435578781904056	-1.3069921493775145	1.2272843550888322	-0.029773703952204272	0.6544080997004328	-0.15101193993575637	-0.8522956706562791	0.0967570473133823	-0.5017124082631198	-0.098358487260306	0.4155503627750013	1.4818301238428457	-0.3846178622828776	-0.6008472231555094	0.330497458821439	-0.8005652465227528	0.6659858830751458	0.5601311461702158	-0.2960865917281472	0.35234102372921244	-0.6203406766118931	0.5393662148521616	-0.06764707132780734	1.349245731830288	-0.929509844444862	-0.014846132002632373	0.8119014835050015	0.7491021055691505
0.028097874211125473	0.10119566940174063	1.371923632828979	-1.084195523371511	-0.1964176436267357	-1.284161622613596	1.2527585046914422	-0.014211571759447747	0.7722371806598787	0.25401619206830933	-0.6605252423346331	-0.37440950532187084	-0.4227188100165112	0.8609260436169286	0.7287395800007541	0.9466879021341873	-0.48996571337106776	-0.30753353763596875	0.9494306117631679	-0.6581114057032722	0.6313810545423721	0.40948132737654114	-0.23786921410348513	0.23481742947077136	-0.7167253522952408	0.5839934962176221	0.009833727621665048	1.0016974073188967	-0.1642219750267654	-0.42847471439452195	0.48340050145762103	0.7856642714058498
0.36996733073186416	0.9716470836269548	1.6466540649046792	-0.883890684462051	-0.02139501391096643	-1.313682160811223	1.2251807159389403	-0.0007422583054908921	0.6913480525361302	0.6025592268898118	0.11174255598461176	-0.9400456701131032	-0.29517686985552877	0.9733115972855713	0.8843923382920845	0.3153448265589197	-0.6679298447448739	-0.005815741120370661	1.0209855558110674	-0.5555762716530676	0.3271806673677122	0.043354528835749334	-0.02679835389541424	0.5250426469388285	-0.31761117261977284	0.3925236675614766	0.6782541249045246	0.7980747405278753	0.09258596889418158	-0.5909766737341435	0.5880910298192035	0.5206678925824836
0.3463803118595333	2.2262766309089552	0.24973316216218572	-1.0852612935782326	-0.055675004168905036	-1.2832199511119282	1.094775775980083	0.4293713552987692	0.6983128585938932	0.3435311726066609	0.34248018334524466	-1.0437495515121595	0.24747822834410302	0.6898485333042444	0.5520678972015842	0.07300359042269008	-0.9974831152592704	0.1658903536534247	0.5435582371482391	-0.508310853880228	0.4193837025737098	0.15393974574206243	0.42100372385486756	0.754232108712996	0.14804094226437178	0.16388097569047358	0.7182460177828531	0.11752723437427523	0.28528392360016125	-0.3385942527561785	0.3677681237244704	0.3055200201493386
