global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	t_comp_cor_00	t_comp_cor_01	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_37	aroma_motion_38	aroma_motion_39	aroma_motion_40	aroma_motion_41	aroma_motion_42	aroma_motion_43	aroma_motion_44	aroma_motion_45	aroma_motion_46	aroma_motion_47	aroma_motion_48	aroma_motion_49
0.8299628297271684	2.31482735257234	-0.12329114676379566	0.10322917471441678	0.48381937882093823	-0.17935406980752072	-0.1049244404899494	-0.5953837573147488	0.9364473087375894	-0.7267753599614326	0.17953198036303009	0.6689103337755183	-0.07425199579620721	0.009495231321161838	0.7596221067340811	-0.4275937776156772	-0.4741430650975499	-0.6091465647184201	0.5175094796825831	-0.022786406007879643	-0.8430933845410102	0.7210171548852787	0.5254245504471271	-0.4904447806805777	0.44528058402944615	-0.38576689280521737	0.21746891409960717	-0.04442762882220393	-0.2229317409957606	-0.24583303439550735	-0.6904853887950446	-0.6693305805826246	-0.4268345692640264	-0.18416606285729017	0.0021877788105561535	-0.05994658072368623	-0.05623875406693352	-0.5297862347389047	-0.21507216406796287	-0.5626600536381832	0.7341397692805285	-0.22959973865471664	0.3059340092762112	0.40344536326491026	0.5939052862778965	-0.8027854293595772	-0.3184647483074636	-0.4322641912397726	0.501510838758414	0.07123634063088428	-0.43472014224415667	-0.9625093531500247	0.36100689884980397	-0.2405071005336149	0.004279166322630886	-0.014288170332686001	-0.9726349727003047	-0.5668747068032703	0.014620814740188053	0.03372844793695913	-0.6346195100138784	-0.3666143541365794	-0.0890270848704212	-0.0882357459071418	-0.6383466713326306	-0.07361543596437713	0.505027387614392
0.955846827107097	1.5978154373036912	0.4638451994703374	0.11161960323836363	0.5225825380093176	-0.08719715837577022	-0.2420107931867515	-0.587698654635731	0.8972099656781207	-0.4289553297719495	-0.17728430048893787	0.34661947902766554	-0.3048718219164151	-0.03876906254381578	0.46861652145051236	-0.3069399948445473	-0.30721490838340904	-0.36586662063445136	0.33225197235772064	-0.626866493177477	-0.40968650334452766	1.3291582484036943	0.7727455768047037	-0.0776522140155947	0.28246021995699944	-0.5433362453780192	-0.2638043389611266	-0.23383764186525538	-0.5990757998608052	-0.6863821568434725	-0.6403008341426837	-0.7388174460682692	-0.4164608787229365	-0.3241497763070689	0.3474864047032551	-0.042108200490044025	0.08388104235040282	-0.5168207663567991	0.19482612281893535	-0.5688775064784513	0.7573383952950212	-0.11719388227674028	0.41331838018489686	0.44593492379902094	0.34774305022258456	-1.086421005999074	-0.23570755338147814	0.028925820419167424	0.7027721980509057	0.22231074007919757	-0.5318280710469119	-0.5248509321955919	-0.004576357750219586	-0.08354751900925726	0.4518250064239249	0.23064643332434542	-0.5480678575197528	-0.5661685235262391	-0.5334967719823323	0.42999666691769217	-0.5131823846580206	-0.17053812391174467	-0.10837224153191462	-0.029479634460064064	-0.387070607702722	-0.5562029440101064	0.40828948947436644
1.1480552100750394	1.4548480445024357	1.0766546758724351	0.04976904532521419	0.5954480459542175	-0.05419327562004546	-0.26575130182724044	-0.5463305007340091	0.8995760220019778	-0.36473396680823444	-0.26787569466004335	0.027776747317242893	-0.33009427885871784	0.1631871417124843	0.08260516802771688	-0.15655686597852053	-0.08653067514108646	-0.14318013049587738	0.3407751106595061	-1.190363364798486	0.06470518562040567	1.01066289825857	0.6333567822757993	-0.5020229588151751	0.35847038569565126	-0.14741635497022623	-0.2619781446627642	-0.24772110524406163	-0.2309983132981629	-0.28529663506222924	-0.5927563345942243	-0.8850280318208918	0.1164064905098341	-0.36759238580460185	0.9814065209993734	-0.4941840665583931	0.16572905109847527	-0.39870440469203505	0.555275729948705	-0.5659020698600234	0.43388640382009486	-0.07646561388792873	0.21557919405363635	0.1449688671869091	0.17893454515396495	-0.7381501700571504	-0.361625346777765	-0.08973502447739318	0.8015783564709594	-0.1336295878348009	-0.336891710687738	-0.4408662923215388	-0.12951984691484694	0.17148359453031725	0.8290668492761457	0.1805331976464771	-0.062367898165387146	0.05071734518056613	-0.7800452734435479	0.2610965004633465	0.032376676366217126	-0.14184780044392556	-0.14159196935198956	0.11745324781643973	-0.292296488807905	-0.5440707339650116	0.3720156228143512
1.2909329771465627	1.4633687611131854	1.2677180795983258	0.642093494114056	0.5434159113541077	0.04993116057602057	-0.4897547169035966	-0.6966137055842802	0.9972488130905439	-0.4421943787879502	-0.021973506843683623	-0.7553268325479334	-0.6156700453393857	0.38699524573380656	-0.4384321807293667	-0.015477974182889738	-0.14981015746447282	0.15119597625393208	0.5351644114994734	-0.3651791030872153	0.26463740373836764	0.4352328644226591	-0.02857815182481761	-0.6035927108087957	0.39442925693390773	-0.23256363939871494	-0.08381559275917354	-0.4059338623318971	0.05707261939508363	0.0058511540387586655	0.25569586308812464	-0.9350081347002734	-0.6401660180134077	-0.6714266201705613	1.2504776556766883	-0.5349339521349122	0.5007340004887589	-0.13099124759589437	0.9228225906024741	-0.09599037435694543	0.7986087207683986	0.20788054380250856	-0.32156439458647146	-0.04874455167402992	0.24830708513134553	-0.27270663616266644	-0.1591489620085009	-0.24199113064291114	1.0234512445163173	-0.12692573233873025	0.35550309290059046	-0.04919439267339083	-0.06305925238580233	-0.09841093813187297	0.8926392729974908	-0.1347183669490328	0.32039614017450185	0.5986348818507918	-1.0935166954415712	0.018168165404660385	0.17163685056784267	0.197297212022809	-0.6736323478878793	0.21765073998557655	-0.1762942120078394	-0.12699476147340538	0.5716973522620488
1.0473795857303705	1.425855743157826	0.8363588285118013	0.8269208939599483	0.3457422256895562	-0.0710251982423592	-0.3847295242847158	-0.5443309239955624	0.9353020839162802	-0.18591599193737648	0.5091740771193548	-0.8726679107416287	-0.7097888768402005	0.18046818275689902	0.03655560947633452	-0.23041126027352493	-0.5441833806936407	0.13485865993984963	0.5281951073843997	0.12907261147676782	-0.45392413748770194	-0.10177450848450588	-0.5247270454412799	-0.6990023280692527	0.3132480962225124	-0.5508252029522401	0.6346497065827527	0.40271500659008475	0.5624130079568704	0.3287639105324425	0.9261120582337474	-0.6161668904155699	-0.8110411134103771	-0.9264502462188045	1.2029086206931394	-0.7967835952417304	0.728019141947083	0.4761800179932784	0.8385423558741254	0.10250832320923713	0.5227492945848876	0.5623255429593775	-0.8062904106872887	0.030065329569601885	0.38968945849128755	-0.2960475677590279	-0.01321210216904727	-0.275150374484527	0.7452094805824261	-0.2153464704030128	0.9062355564673824	-0.20308896990453484	-0.3314448290059456	-0.31668466807499923	0.3114032122171863	-0.7185816686844385	0.205685713069641	0.6524420941677417	-0.6682343797429674	-0.3971353703978458	0.2521800025855732	0.21657815034644023	-0.5390740985391173	-0.31160655050624986	-0.14845708840749985	0.3824966305918263	0.612884296379335
0.48909383959043917	1.5910416595006263	-0.08055140914856387	0.7574095343441827	0.404477173069585	-0.2655003895553708	-0.1736648205847818	-0.5055235015431374	0.8896218693673492	-0.020227185675954447	0.44637596968008275	-0.36117069763658377	-0.31875573262333484	-0.0623683265481909	0.8763700130203109	-0.42139126844217467	-0.8187455543952411	-0.18079648606385285	0.43608388899783873	0.04177019137570613	-0.6626091504410276	-0.1581583179386024	-0.45359220960726304	-0.1015171158943242	0.11680860392049289	-0.7182475463900275	0.7944143229939368	0.5507430577444341	0.6121278210721187	0.22812487293963746	0.5659248823936073	-0.3442354878686433	-0.6882068180092907	-1.0513360862349932	1.0439949403220465	-0.6378777444655538	0.6527458695798539	0.4944964969975822	0.691717635368177	0.2929621731733745	0.15759706046721397	0.624313795897503	-0.7411719567016237	0.21182428888190938	0.18631868487633313	-0.3537321369676136	0.8411683678023081	-0.395579024583742	0.20737965011744694	-0.01948219373180109	0.6043736404280401	-0.5375321918637889	-0.3868579796659474	-0.7012690434044228	0.016817226060282225	-1.0918838545723566	-0.33750112288678746	0.11236644986161605	-0.2306965400423452	-0.7356107575059976	-0.13974784742487364	0.1251406793141545	-0.3034004201509123	-0.7057392835434426	-0.32744653894430675	0.5393924502397089	0.5259023690507629
0.22866920349854816	0.7687652855214129	-0.10051803844092023	0.8583359897357197	0.5421137620836352	-0.5887484787174982	-0.3245927087591154	-0.421938776844651	0.9821395269768062	0.2218585197016762	0.006655319500962719	-0.1889780734296322	0.2605696422364292	-0.5373244773599626	1.1985999713289914	0.052507297750580564	-1.111846797023471	-0.007057396903154142	0.5518074929340321	-0.10243306074735427	-0.7334919832822948	0.2251508772133575	0.12633377773005	0.04042883940876942	-0.22355453130032654	-0.5088551521893345	0.5977464836705229	0.16637664368738042	0.7967811177934409	0.08198818660344008	-0.3626195403680055	0.06810828148981025	-0.2044084977897825	-0.7245827661141392	0.3311657573164029	-0.3296347210133786	0.228574714822592	0.424321222593707	0.5809230691981592	-0.07385495055797818	0.13851449432858623	0.55127053319352	-0.5703224612296368	0.649889979531374	-0.02723904976499614	-0.6470346577199682	1.0650766250524089	0.2126009587371293	-0.3013160333875297	0.3717925498504332	-0.11523576137303843	-0.4052528375207061	-0.6198718211263138	-1.0120810257501514	0.040195878124711724	-0.5414094179587596	-0.4529483024104127	-0.3316902003137206	-0.057732829855174604	-0.45679238607962475	-0.577675367161989	0.2724871250436388	-0.2197257526655721	-0.661560474026499	-0.050176474570328394	0.027485167451793587	-0.12923534631983943
0.5026094844475395	0.8456030363270257	-0.3559507906091388	0.8215329526212765	0.5510648953164988	-0.4384032920922709	-0.32429080813519906	-0.45053374235486254	1.0660052810767862	0.12938823989268972	-0.023880362969043632	-0.14222632534980562	0.7525751992096017	-0.7855872162598379	1.0063718595137634	0.2243624922198123	-0.6316127058407209	0.46360650879126847	0.17362730126459866	-0.21765520770245095	-1.0170236999448623	0.2788796350271173	0.5639586955781397	0.4657597128010175	-0.3933867949533029	0.14299053985745286	0.09726800367075306	-0.4620089375144224	0.9316305383849426	-0.37682703476052165	-1.550639500237267	-0.1491961675115187	0.725349712821973	-0.22712657496316244	-0.2516316207506938	0.40719771049747217	0.20416662726823348	-0.1128409995075993	0.5069760995632411	-0.3837604281856387	0.07828326066786287	0.3703528450256032	0.08950776397343663	0.3327037406212666	-0.28653250617307857	0.04299851237704991	0.6578837610703517	0.5626121408848178	-0.37761097621331174	0.6126876397719401	-0.23460950371170508	-0.0018179850220856224	-0.6175089944357735	-1.1820060643617925	0.4405374059280801	-0.008988453800318041	-0.6406777840381698	-0.3776713831169941	0.010907554098547564	-0.14399919783704945	-0.9962321520996159	0.5714555028222581	0.05749631371120853	-0.23663406144796806	0.25875791565107936	-0.28165650482180066	-0.5411022050154725
0.6404919405783275	0.23691446148902812	-0.22359660553355487	0.679023308044501	0.5198732424640854	-0.39924574343387365	-0.355816713294994	-0.2139973380129364	1.080013305349111	-0.23970254513601985	0.20622144206779736	-0.09028674305177661	0.7585586284351629	-0.502412218654903	0.7272698975839651	-0.38973172262788836	0.30925104559524574	0.38929648444483633	0.18580984347315593	0.1594474524228897	-1.0623121540848204	0.17765517907099018	0.5932138426043445	0.2315073144793023	0.024236614513127478	0.5333498012445519	0.011298580361964128	-0.9829651078324857	0.7932952022827412	-0.1589067765233079	-1.5497192280746312	0.09574069013596707	1.262230353214387	-0.1700227893844441	-0.6901734904722708	0.7371910419419108	0.9744611179470163	-0.16695154333634818	0.6381563600395862	-0.08858037615297787	-0.17430795162773788	0.03454037704202733	0.46466867976954046	-0.12937054917445762	-0.6966820432719788	0.6421937896166394	-0.29632317541854847	0.49261622482524275	-0.4407987791590199	0.20835991724271896	-0.07829080519956404	0.23324956790304568	-0.5285615234082769	-0.3778031815957627	0.4746426713017171	0.21833937078257293	-0.23148228866541173	-0.27324476441142526	0.30760493960893903	0.07051788865916342	-1.1860966205720027	0.4905600671118661	-0.4154029162915144	-0.06065829177067656	-0.025257619570372897	-0.38105621965742004	-0.6539820374258916
0.8588847819234282	0.29078957466268346	-0.38767915968394584	0.6984816157539725	0.5120430961458591	-0.4162288710008429	-0.3360186077837747	-0.02392411135521058	1.1016072062880098	-0.20187672194934247	0.29745961993976155	-0.2491902421682723	0.5990419736090694	-0.005766935587111277	0.2695357295343432	-1.3596677483685773	0.8102043103249675	0.5566286962637869	0.33260871034905953	0.4221727375029496	-0.5555760081625277	-0.216990269190654	0.4821894134079607	0.009441043131425688	0.25974520662772665	0.28946266506480817	0.04150192540597402	-0.44673931043433673	0.5213024824512761	0.46085227546295804	-1.088096467821144	0.7333532287537854	1.1234372505638845	0.09964946964381027	-0.36029317213637696	0.8141311777075778	1.2957460083471892	-0.2604966187890425	0.9855562146588253	0.43139985562020344	-0.5927430786057489	-0.09405065927564857	0.18796963848253131	-0.853383177914664	-0.701578577740755	0.9726130021477299	-0.6598077806420592	0.6523761092540787	-0.5034667455140043	0.5404338446270561	-0.2007046411207272	-0.009756317856522145	-0.6762765725491886	0.3785869545791556	0.6507033878793966	-0.25239884261701817	-0.3776543433678104	-0.37385428341593446	0.8412521808073148	0.18474507243603058	-0.850818118752082	0.5351277680390292	-0.6630396577828601	-0.049551783571116406	-0.3845323341279162	-0.35213353669815184	-0.3256628075675346
