global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	t_comp_cor_00	t_comp_cor_01	aroma_motion_00	aroma_motion_01
-0.4031563678585246	-1.8424782526862304	-0.6874049773494388	0.967088111998938	-0.16615344874932664	0.06513053048070093	0.40712144478039913	-0.196010425650052	-0.43898910612092046	0.2577234238173313	-0.24955272389777303	0.28032071489673704	-0.05931103886546933	0.04916935995675522	0.14874194798645243	-0.5841404719905465
-0.39339611607486635	-1.921696693939587	0.17198081595053855	1.0577496882363844	0.03860031230336536	0.18876433328257974	0.4804472147103367	-0.2009667084215793	-0.48538447229544024	0.33952105453530523	-0.4912411673596197	-0.6383732125551894	0.1869142951965721	0.05012900701740003	-0.26373554945426275	-0.6795710002568585
-0.051574693012430825	-0.6842976304405396	0.8862843129220132	1.1222091442031275	0.05598845645160581	0.05689206922992057	0.6369814629348073	-0.09529768291727869	-0.4805920457878452	0.51846791700547	-0.4935572009197586	-1.0792333927529156	-0.31869856202790375	-0.404558734736901	-0.4643149118791937	0.07937686129898407
-0.1328120436550417	-0.6108703502113056	1.2918153368045573	1.1086663355960875	0.12122587436440349	0.05268503308471365	0.5274705085371569	-0.059618702503890224	-0.6139162100522172	0.7680946158381312	-0.11788712742971406	-0.9786868850751793	-0.6479034965681545	-0.4051838954310947	-0.5971984787406557	1.0605093227742224
-0.6630428874020133	-2.411439064553192	0.6670521124312127	1.2076217452659161	0.21645090908490908	-0.15311511645433537	0.4950865938936155	0.1883345044895256	-0.676668685116231	0.46946718132547743	0.7554871348389236	-0.5948076666895242	-0.5418209429296112	-0.11661933012796885	-0.31939110587174036	1.2148488008061562
-1.2597961559680797	-3.3669956329650264	-0.8390211894243114	1.268628759513518	0.022915543119214704	-0.23546527732744965	0.47316610607339926	0.15534113129802496	-0.8814699158132698	0.2813121774999137	0.9653730869908188	-0.34468985656941165	-0.45267080549448513	-0.6325938476735227	-0.0718785571422863	0.8611902093218744
-0.5015803512472348	-0.9229900666961383	-1.0036447711696554	1.130614896922818	0.14535229215508771	-0.23740531545423604	0.45190000865143265	0.14396275025968713	-0.8968886924268199	-0.15181588636789736	0.6896379062026196	0.04286866404740162	0.048451534619746044	-0.6663577472515313	0.40647882119081175	0.0030538239611161656
0.23851053495021068	1.9397586088703052	-1.6346593105075204	1.2048706267333789	0.24398677930049195	-0.2362708518062351	0.4830590263419954	0.09799318688505268	-0.9328477369021838	-0.5936774074816326	0.08230415845328193	0.4522128483983528	0.25058666175994593	-0.1841880989575106	0.5225763739936423	-0.5984465506983789
0.2480609728542531	1.7791427358792427	-1.223363281443524	1.1925325841412224	0.2798334304722768	-0.27805573648687903	0.4482713476202116	0.04125505113769217	-0.8725824827718518	-0.5081120994052164	-0.17182287945657782	0.5631674728684102	0.21728361100624274	0.3953928154055539	0.6839553016646356	-1.1654651386213728
-0.5604540628681713	-0.8313440431316593	-1.0322747991955594	1.3060138002309585	0.26634804807404655	-0.5151788849363108	0.6405859833507694	0.04317860261849464	-0.9761290104815744	-0.10533722048353684	0.4538755398109385	0.36491175947431936	-0.07868754383410408	0.2527689434455702	0.7222907031338494	-1.3998066191870588
-1.0435684041467435	-2.2093416271299127	-1.3202599518252351	1.1505330169823003	0.1929626780107634	-0.6032175539775176	0.4845118336182768	0.23287532179102238	-1.0447570702442495	-0.3348057168112595	0.49055545259198813	0.023935561417931694	0.3022563270742768	-0.007580869927065692	0.3591753651116523	-0.9847786090313978
-0.8303123613446589	-1.4506117297787378	-1.4972928451747374	1.0871967571031522	0.7199310008304807	-0.5777153890328018	0.8391237953418609	0.43912424791272686	-1.0984268979622733	-0.40913794310583923	-0.08731747891811796	-0.24682044239790998	0.8954772120021179	-0.22139952380326838	-0.17854588898494989	-0.14143032324185553
0.03696425147335666	1.1528118334513384	-0.46915356242167217	1.2389995127777196	0.6400917533581435	-0.35990387759424425	0.8943643750193497	0.5617033505401604	-0.9981354249411445	-0.5394605352624865	-0.6825521762002967	-0.2853297485972841	1.3454691272495851	-0.19336876706578532	-0.41200638575448373	0.6612755218264824
0.6527064685084975	1.7394793143518035	0.3658457666623437	1.14785549485497	0.7285767050624374	-0.17340939514778744	0.967038211252795	0.3761271022191618	-1.0101437573842698	-0.7306139894492837	-0.9821272050745652	0.06038565953375254	0.96395899788946	0.15464000885156037	-0.2394875981741563	0.4608141356840376
0.6896852360149851	0.8525919789103016	1.0932058322085494	0.9981228327211402	0.6822384795229304	-0.1800986430690301	0.8195764773232115	0.37930759566314876	-1.1757086282054685	-0.3815467563817484	-1.2372738140814517	0.31712873901765215	0.3951866456244854	0.2951094146243187	-0.005994379698532413	0.07916970415065382
-0.1276951133804263	0.589317385097099	0.3632873468017587	0.7753291483942273	0.6922944450836135	-0.08735372421276179	0.5350840159445069	0.43771607680244273	-1.1296081334843873	-0.3506094199209249	-0.8981704825412258	0.24720648712578813	-0.24326666982282102	0.2875989707877977	-0.08489440344206967	-0.21244192721135297
-0.33980796450504613	0.029490858433446066	0.1463036157342446	0.3555091687882013	0.5968084367323653	-0.0858131397174112	0.4760828679513024	0.4367633702661422	-1.0897009992816686	-0.07896627849012924	-0.7891790542195779	-0.2648808220631589	-0.6714212753317038	0.08554310925824489	-0.36722723886640646	-0.327838267408645
-0.6519478490913033	0.09644648197063582	-1.0423594641746434	0.05687029981811109	0.5407742803051471	-0.12186975583943924	0.36458175022126954	0.35055797641140723	-1.3168400881379683	-0.07325610955621079	-0.3983648587330636	0.15997899634123725	-0.8480883966340427	-0.19022269380020818	-0.5767397148300959	-0.7626352997734726
-1.0685604996931668	-1.303836623889222	-1.526066875240964	0.24216547477006395	0.6659074020555186	-0.05707864703378855	0.3167377021723278	-0.05230040901241467	-1.3015617349482953	-0.28359246635909513	-0.3110296783702703	0.31199595592994395	-0.15701042728918563	-0.49056250071848573	-0.8803133470739518	-1.5749585290184487
-1.1515385263636964	-1.7976261315313158	-2.6760840649205657	0.295440900719001	0.6419726995448436	-0.26964526906438424	0.5413015621340616	0.1699184920095363	-1.2502886262487591	-0.05583028063778536	-0.0823538036411255	0.3665564754126742	0.3692631754256427	-0.538776539977579	-1.216014239085596	-1.4361865040181847
-1.3496350921548135	-1.8300430465966926	-2.9563472793378063	0.3816866491513147	0.6262295180047236	-0.3869861640790651	0.5143883677957687	0.3064562205871154	-1.2479277606189578	0.39515629702332367	0.15575249238836883	-0.15410079665656967	0.5049895269711532	-0.6366479693510589	-0.9005648164553797	-0.7181807702876113
-0.6752569386685477	-1.2007602026650743	-1.319749354914883	0.49520679298332926	0.6819983080450482	-0.15420299385053582	0.6969433933026745	0.32967655959186254	-1.0713866554047087	0.10058189452713566	0.03089770272452293	-0.3724124864354384	0.47868244237044993	-0.10210581480868046	0.1582769067204165	-0.25510963372086926
0.2338094376574542	0.2925605068294651	1.3389041662399503	0.43466309219343346	0.6591686182886003	-0.5379737549844115	0.6385993343215673	0.39053888268823705	-0.9708256010779768	-0.6856646279340449	-0.10211974474249182	-0.1937046943109844	0.5181990286719654	-0.07616977712823746	0.773758384114763	-0.10553150407968184
1.2456897908087015	2.158596013189952	2.905681100011049	0.5649156308658648	0.6525978903658622	-0.48583069013845115	0.340878622574169	0.3168992208710538	-0.9477062566507858	-1.0473577453199405	0.020029375743272654	0.4079144463309241	0.3660690076638081	-0.640596556452857	0.4468479603640801	-0.17661515292648222
1.4558086456659793	2.0089292506308856	2.5311425246678394	0.5171286143877091	0.5969664408436246	-0.4948250194950825	0.399219942257321	0.24184639534551522	-0.972055881082537	-0.9563718128629471	-0.05591657099119519	0.4869201385846455	0.27137394999793857	-0.875019332524129	-0.23163769793124778	0.3688793436279063
1.1338430736692595	0.893373512243044	1.584477723486637	0.502031401875905	0.7121054670806758	-0.4797651094448907	0.37044947263540784	0.2933787614638451	-0.9892196498412565	-0.7026785146385814	0.11133167666992955	0.39913846727704466	-0.15987399890304627	-0.7809048441643904	-0.6142065104371084	0.5792710407822486
0.6395881448973274	0.7444911564905412	0.96547918641876	0.5571895084139461	0.8520170668460232	-0.3047313646129703	0.43984213981135595	0.30452565838979007	-0.8800097081479441	-0.49813108431272607	0.275978885676097	0.034638656258774436	-0.0439336997943453	-0.4603825877437511	-0.3296017363282739	0.46950051580143404
0.39486092811346074	1.5815306625292562	0.686555809218635	0.4070562683604924	0.8553303790695473	-0.7688525068704146	0.708349255903634	0.3187231922344571	-0.7292959946767609	0.026917510305295735	0.6901983450515645	-0.26301886104579913	0.16846525799004122	0.10733959991326032	0.0002134949877435588	0.4832899185094284
0.3420501080542176	2.2605953550262865	0.5589539624911821	0.4413212006038314	0.74892271142575	-0.6234172308528843	0.34881476575315157	0.31964694250101516	-0.7680896943582057	0.36805447783548595	0.7743179873615079	-0.37221911470142843	0.2885373868661782	0.2200971545784078	-0.3853689264692794	0.26770471580479976
0.060207884996521195	1.5791535208722614	0.8024516414955252	0.5405830773313808	0.5007453560180501	-0.6293525362554901	0.4074575195076408	0.17779015929174732	-0.9011309568000161	0.5787158679890171	0.5257164166163516	-0.31271039529488875	0.2245954993215271	0.548755898961772	-0.30269911166144936	0.4826315159247826
-0.10013110728606187	0.11173615791293684	0.5947968829910646	0.5796263087220261	0.5386352493225206	-0.5848410042783696	0.39237235738449167	0.1921605983273559	-1.0088188846053199	0.672492599249992	0.08224688998213055	-0.3712488622705351	-0.32735561754027154	0.7086779637612909	0.06371919185761746	0.07414786245817999
-0.5315673010627351	-2.1509661492157095	0.128490393937646	0.2358367384578165	0.5172223360917564	-0.6007292857471852	0.4300082868573937	0.1468630330619345	-1.1077542618838412	0.8694342599017887	-0.07040363911335229	-0.6317472792670967	-0.3449106997716521	0.8772793934076032	0.4275234923365474	-0.4800731110246979
-0.2480779954961673	-2.438922391078746	-0.50587873841067	0.3557947545793133	0.3896943522153471	-0.29073123953699953	0.4153216099243462	0.2248185115127921	-1.0517998225758562	0.9541605397267772	0.16909365692934894	-0.6062520490077673	-0.07978814103451809	0.8402371637134963	0.09827286979158274	-0.7548387049663637
0.08277022615706002	-2.002640002389423	-0.8446248498588715	0.1964389212857116	0.3613784858806501	-0.26668531806248386	0.5521959431010616	0.25304235693244376	-1.1345297256805507	0.640422125957301	0.22796397308699065	-0.7095320954488424	-0.06572214862923945	0.17935467104102482	-0.14791920023329777	-0.3124552582668773
0.35319622952775453	0.31950091189803814	-1.6402638335144974	0.24625733615169626	0.2626097118221141	-0.0754121550367195	0.2912650779506079	0.205380726466572	-1.1794986416989548	-0.04158711581500748	0.3734409225866747	-0.2766774319249669	-0.4002923303488329	-0.3647939537208136	0.09372767815865866	0.18790082181794093
0.37834557066832264	1.3861005128246016	-1.5287926691163498	0.21480686809686592	0.3206185092464519	0.08970034241563002	0.29246663403333467	0.13669883147275297	-1.0678422897560524	-0.42214085661458883	0.5656944567320147	-0.6061258145712239	-0.8124619155068813	-0.306379125469975	0.23761390610306427	0.24648100660007555
0.04220878465408487	0.18751988767688593	-0.1889748056580694	0.24476229914705577	0.5952605247680146	0.37994686824438306	0.3977530965543071	0.09022596844710473	-1.0571982381335512	-0.49102681803018755	0.5528143777788259	-0.7630779688723962	-0.8927871351337346	-0.16328506805435633	0.40929289623812554	0.10272144193698801
-0.11408806541311159	-0.45362962634371523	0.45315450503182425	0.2866986248043128	0.5727892550525386	0.39118459504626224	0.39791586930628603	0.057365417284459694	-1.1485538749632704	-0.0006257357582240673	0.2724333264066915	-0.7565003027524893	-0.889381454118763	-0.4877752724698885	0.42720109147540886	0.35493153868176747
-0.2175779181183726	-0.5122843609047847	0.9538988964531636	0.35574669145496257	0.5923088150419417	0.6464771754254892	0.39768888483137377	0.3343420848007469	-1.0928296653094527	0.1401284349881152	-0.3452156599076769	-0.8240948840838118	-0.5887161368009883	-0.4990784282279001	0.15821193158353544	0.5632482845111475
-0.22672853075744084	0.017657372464003007	0.7437530999374848	0.35968903536286756	0.6801748624619881	0.6633249512693887	0.4345651464384229	0.28515807965376516	-0.7899323166359289	0.22579752141939036	-0.1965256467086661	-0.49063382852957776	-0.5343663245573413	-0.5807171661731503	0.04481563579415308	0.7176334279499156
-0.027266422633588652	0.8216092764065199	0.8228599180112294	0.3146478944171377	0.8831106680028976	0.6900242944355413	0.06712511571232932	0.39426171960786205	-0.8072790053495595	0.365755870934071	0.08899158410627306	0.20834990298085732	-0.6153295099765204	-0.6326701470578603	0.154518202651883	0.477448337513449
0.2700702766067264	0.7048059460906718	1.2232104238312087	0.2992792335583924	0.8506667336036179	0.6821153425566017	0.03179286024039538	0.6785459236414932	-1.0153211391487715	-0.14070696059765572	0.4743626713048517	0.6861270579940995	-0.9069284903139054	-0.6271239119600557	0.5116227380524515	-0.18638979930836735
0.2035178806411151	0.09451290396369517	0.7854703959535324	0.45762865782531015	0.856765852206656	0.8503429901031813	-0.016415876067944674	0.3771908314755679	-1.1215846422991467	-0.7384883749592416	0.5375344208702472	0.472752813956996	-1.0473847463121853	-0.04870552018026569	0.7646578158585549	-0.42397195925172676
-0.27241819914631515	-1.053065866518308	0.279909028271052	0.46134331371665144	1.052104786951816	0.8530673451691886	-0.02051324143967946	0.4080106662013057	-1.545178041670984	-1.3063124974029046	0.349371698035844	0.005245384061441271	-0.6703805771260937	0.20731672958731293	0.4463578358331881	-0.45918313606331856
-0.8270313400027953	-1.2052259185879142	-0.7135217357382783	0.5552746000706508	0.9717782023765743	0.8931906377839749	0.02201001962131395	0.018068445361535068	-1.4730653403766136	-0.9054436331877684	0.27897758147931767	-0.14201060566524132	-0.18433977418714712	0.4290080665771659	0.38880398755927226	-0.36024423680509543
-0.5985104800718958	-0.25616607140276954	-0.7148818711608818	0.6348168825649289	0.9042610600418037	0.9255611616117891	0.2940757655098277	0.1540334401540888	-1.236476044773909	-0.5281427820583826	-0.08533713563949957	-0.03336734148977992	0.23313593706546643	-0.006593182777034769	0.615992807348436	-0.4537881349383979
0.38720697007009836	2.15072058379869	0.23933172790155022	0.6610095484552805	0.9526812642598869	1.1612612082401472	0.2700990805816435	-0.07419263343307272	-1.4477592652943863	0.01828979959788498	-0.4962582781573431	0.09740523381430256	-0.019195854547830266	-0.1272781779914804	0.2036698376412387	-0.40219380270389427
1.391258410622005	3.6513059189546055	0.6504626738169048	0.513973433002808	1.031990960702366	1.153441887719533	0.2943611456656763	-0.1279656584373119	-1.5531559368959313	0.6467516187467528	-0.6330832165795838	-0.5571995096967349	-0.2792486997592163	0.06655807654638699	-0.2577541059172986	0.0007829740132127654
1.2399579371657208	2.6175127563366525	-0.04676744839928876	0.4634181307984594	1.0945649716622796	1.3150119053710623	0.5766126870754751	-0.14244690978242963	-1.366686890826139	0.7547125740338824	-0.7896348021216686	-0.35351352457966834	-0.3946575869890895	0.009428801130993493	-0.806962617975061	0.2837123251414755
0.5414668028698857	0.27500917302703726	-0.45517259328132054	0.45679296650471246	0.9338880967793952	1.4546749360594426	0.669041153225983	-0.2530474104898993	-1.2460795351344895	0.5186065893844075	-1.165044503777143	-0.1727197790352291	-0.26986456601323	-0.45540213347954694	-0.7521930688088119	0.20355673375404248
0.29258356218548554	-1.1239135119527388	0.5959572366751446	0.39862384879513485	0.8757067131938296	1.533319276082814	0.5115619999310266	-0.26925732322704155	-1.2676996915019414	0.17374540743765401	-1.5747405365900289	-0.003270703485866079	-0.35375626801720805	-0.8159099758616116	-0.6797724329017523	-0.18098242027348174
0.1824583027618649	-0.6395142309240833	0.047319004687243836	0.2039002068141987	0.7816368027985344	1.4886706263820622	0.5346110996928195	-0.30799809060792654	-1.2546441194870952	-0.5205530870106443	-2.1179079730997326	-0.1697561270931903	-0.007272260095293092	-1.3230184447916706	-0.45670588577012217	-0.4004154644219817
0.0522248404202937	0.36124710581442304	0.09907945126648829	0.1526245314451491	0.8096161453168188	1.2916959117761952	0.7167531562820495	-0.6853807596790817	-1.3095786000769818	-0.9624218141253382	-1.82415862076063	-0.1929578220307594	0.27547529004933474	-1.1116137889669544	-0.10871298889881942	-0.5242966078277009
-0.4700809546913165	-0.5740889282844314	-0.23515700155758157	0.14808633582251574	0.5829309807511238	1.4591581805418545	1.0725190513736378	-0.783239463825844	-0.6268188750690297	-1.1475661971752265	-1.053058523385457	-0.26989633041997546	0.3250847288381912	-0.9128350587956195	-0.5949788531074123	0.2247190555599288
-0.6562602987835843	-2.1367018437135394	0.8590298136392002	0.02499129704031755	0.6046857674760042	1.8940999502802043	1.041999742634747	-0.9557846581203899	-0.6214542095368679	-1.044810037586244	-0.5801520305298841	-0.342437851353184	0.009270171553364903	-0.4773116422517066	-1.0578693014108123	0.4042510471868656
-0.24074778931561086	-0.991503794614089	1.2963104337202374	0.044699287821080534	0.562255706442746	1.8851365485883183	1.1054529535366635	-0.44857821649803353	-0.625613232854571	-0.3947931983633996	-0.8172268127566383	-0.2987788939095872	0.1539239621525163	-0.4128847955736676	-0.539657447084079	0.39783842095754574
0.1735906188217104	1.148617255885915	-0.19324652420692695	0.2750286876067743	0.5528156860955549	2.0575855844963837	1.1342088504016972	-0.6096306304426472	-0.5612440735143154	-0.08251420934897806	-0.8695824938408148	-0.3401371335480041	0.9461011407386625	-0.21802210983230477	-0.11709948428520349	0.2128873988519277
0.45926665580981835	1.9453279230774612	0.008064759356175344	0.26389715372868566	0.7099901587874955	1.978603759851356	1.1440932040265632	-0.634567497768709	-0.5479277139286071	0.05765264838974758	-0.719196864990427	0.13034611403953147	1.2759310044223162	-0.4741918454677241	0.822803795273616	0.20908444435322668
0.49916476945838606	2.280779584123312	0.07324621184389918	0.3149358311886983	0.6397528922974041	2.0112053656830513	1.127427888820378	-0.4307965806029618	-0.5175255067619687	-0.1985681656473839	-0.12021060463524004	0.25708370912628287	1.2613564761435154	0.007285466088600714	0.9812782003764924	0.22265273558108561
-0.5542640048252649	-0.48978082916505444	-0.08143624682898853	0.4841927463717425	0.6322017092231482	1.7430090729017138	1.0658318922769694	-0.3066188733499528	-0.2830410995709576	-0.057367461274606756	-0.0774812454793981	0.21621152336754051	0.4639624982540528	0.5996204319904282	0.5458432155578166	0.49150063128715604
-1.181329033232182	-3.199159877563856	-0.3312398314166029	0.4191163027931112	0.6090888869106177	1.7424597374356505	0.8716806148912799	-0.39398078675411363	-0.043642267709134236	-0.23042642331739496	-0.2048362855063154	0.08455810320894787	-0.11982578797647409	0.3423118050020937	-0.03565373388250697	0.7289594981737193
-1.3687514504673122	-3.033902683536678	-0.8146953308621399	0.43346097165364217	0.55383328170079	1.7343362798981086	0.8769744481172539	-0.7077368507011579	-0.11801710494687152	-0.15396867504487627	0.12546887313992636	0.311445158978356	-0.16291787771185573	-0.10252184290598677	-0.1472463638461728	0.8431560790132635
-0.7934832328511944	-2.496938436719829	-0.42926357857525466	0.7271325738902004	0.4410036091457554	1.74923761563565	0.94961039196725	-0.8720462475990711	-0.16635703882867506	-0.3351024531372277	0.40945241849273717	0.4570059914278419	-0.06710389752289374	-0.17382120401085258	0.053031257067631545	0.5127129727408499
-0.19653707750027233	-1.1699823991984741	0.0387897320782567	0.7904048234837637	0.5482244148529455	1.7346773291131623	0.7714013849389398	-0.7659395676770498	-0.06550660459460471	-0.18046510105297284	0.27713175288711295	0.6241317352803479	-0.3907291027946027	0.040038887127243454	0.3460337335246039	0.11987407288025653
-0.2316853767608601	-0.3068628477396068	-0.4586669953484274	0.9121575776535342	0.645035284614048	1.4757806804535025	0.7613490463009662	-0.7146438099083224	-0.1279273978840667	-0.23359860549286424	0.6365575877874465	0.20994248561243894	-0.4473326582551391	0.7896626803336184	0.2566345841108681	0.11191703749217596
-0.47932737384346613	-1.8090844109647828	0.43280682102111867	0.509873203419166	0.5283284978920935	1.3698333076228575	0.9605385176231441	-0.7425747019409459	-0.19736526386755798	0.05135245036084723	0.5678491958991337	-0.19366245097022886	-0.8991335221661482	0.9428726382173952	0.232645576342328	0.13032745688297398
-0.3887183358515423	-1.6679341240973127	0.695625633850288	0.44390913468012083	0.625684151886666	1.4397819918423613	1.0740327735391295	-0.7050220705826861	-0.18077391721911978	0.3263001717158288	0.6847218372833388	-0.5185303046036365	-0.6309166297811232	0.9460264079350402	0.5263810049413296	-0.3400172669463959
0.20182065366626725	-1.2046536182509873	1.8107132725786352	0.5462951081138936	0.8784679200129257	1.4054556207851339	1.3046553384197737	-0.5668786689147695	-0.34994205418727675	0.3502677566267478	0.29643116236695294	-0.5073840523066945	-0.6218744000602732	0.9510513809950125	1.395900278013368	-0.2827234411173638
0.5464818660545852	0.3102869656124395	1.2164911069211142	0.5086691964790366	0.940103390269421	1.3470308125359562	1.2884264330199195	-0.4428268195696059	-0.2583607735590503	0.5597353682427333	0.0387128070538605	-0.21010548891194428	-0.22392426288626197	0.8504443429623498	1.763426143991052	-0.1425551936065948
0.22775579727117087	-0.32185438313865616	0.4354226312491627	0.44362259955511013	0.8691847868136457	1.136667721308091	1.2292467356478358	-0.5462539015008139	-0.32131122208832635	0.5334398658021137	-0.022678489282832018	0.3720062452982056	0.019096229633863898	0.16677782401558802	1.4724675423486442	0.42899564981612615
0.3650145699314266	-0.25711946391398594	1.2769731712129226	0.4237105250072279	0.8792385093969153	1.1478219459022732	1.2331563921354056	-0.960204049847001	0.12340153960089906	0.2372758269135115	-0.5107481568477776	0.2508509046075111	0.28406578231210156	-0.1890958952518359	0.5635847216685707	0.555392851652464
-0.08543666780375198	-0.6387302052270428	1.2411996777261827	0.45824483080279726	0.9824068555655905	1.1244326260041904	1.328461278318585	-0.9622746371862736	0.14879450632231586	0.012677689707370505	-0.44650051466930296	0.19309762070831907	0.283137727726272	-0.249460118255039	-0.6941059330708965	0.04443866751925728
-0.08709852525257901	0.6167559760580861	1.1175443987470324	0.3860945709986384	0.8807910492805978	1.1142203761409786	1.3194680359414364	-0.9248159024961738	0.01871623167311512	-0.08515433274566113	-0.5530820648692024	-0.4329051552019995	0.3644274174225279	-0.09626141377390639	-1.2033277319576636	-0.17607702662088726
0.015285409891059212	2.8637803774644754	-0.1709776099202971	0.433244481576731	1.0848792462322596	1.1472746528195457	1.4740679368342446	-0.9815107911789746	-0.115458328671673	0.05202756850242236	-0.610409254803002	-0.2941420294376793	0.23250547213444736	0.2657379341109526	-0.704065428357854	0.3279853837526093
-0.15838938018884688	3.422566223154895	-1.335413043161662	0.2205292308610022	1.039112305661598	0.8295328133273474	1.4306883755621802	-0.7392080757639841	-0.117455125905462	0.32859923669586083	-0.48130499950323313	-0.7712161002585651	0.206323106821093	0.08941248209680101	0.1483291290225983	0.7789854900647819
-0.024324137107742422	2.7179607451363625	-0.8379987239984745	0.17424241225530562	1.165006183193054	0.9044050590630962	1.3847719697512253	-0.7883673689431205	0.21670296021101346	0.5047804013797236	-0.41549797597018473	-0.8636485557277376	0.7729045253125915	0.03640097334096211	0.5609794919098683	0.3374763579728036
0.20096190291982696	1.7320183916289948	-0.3149128482123271	0.1390930023516662	1.188025130856772	0.8774510704329123	1.3612093904496299	-0.9908446270638174	-0.18784805680378328	0.24983345976947288	-0.5330765778910604	-0.6502624285303727	1.2886430110990883	0.4031195361563048	0.5539803284304577	-0.3462970380038592
0.39569236181188566	0.826058860640313	0.8507775438663794	0.05875533339191022	1.0520589011731136	0.6195912593878101	1.3602079188195368	-1.2853526586939201	-0.3082666542640966	0.020346302617202112	-0.2804581739699201	-0.08939650556290696	0.8653912411183369	-0.17500838690455053	1.018051700496393	-0.7838788989556119
0.2723610416969607	0.25263694207715176	1.2436523041530338	-0.028792115697307066	1.0282146915270416	0.4832042508318679	1.4072822152995068	-1.3045066021742335	-0.30026695564846445	0.20399109568060025	-0.4190367261993464	0.3106786787129303	0.13150600804042767	-0.07100737658522906	1.3701690619046105	-0.9638902102740972
-0.28732159142366265	-0.7809237963834207	0.6262061782842817	-0.2602775352497411	1.3934941645652519	0.5983184853870019	0.9871505020664184	-1.3782913347542645	-0.3099748981701289	0.9823976037443104	-0.46773213307462835	0.5726043648770366	-0.2522374293189237	0.06570482639485878	1.147949828256576	-0.4033627101228774
-0.23770067625496927	-1.4117295151488654	1.3784373878715273	-0.2946840463934094	1.408245183841491	0.6361060819440553	0.9739416498243056	-1.3514698332149135	-0.2663643111192847	0.7242979947203319	-0.42769026961830636	0.36464523830597373	-0.48457473322079164	0.7749876869649464	0.83670305651478	0.2154059545429972
