global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15
0.9030132082903358	3.646044189479226	0.18059887997151491	0.4554547348223329	0.22677327049902585	0.09169643461664581	-0.29277514902742363	-0.15163753916034636	0.07328486414514067	-0.9668906598554604	-0.33120850251723233	-0.03912571666764315	0.22500333631516123	0.32265142486712506	0.8053781001948461	-0.36498427869773786	0.12966963550378507	0.7190041679575566	0.4561271976645413	-0.23291100981555143	0.5266856259388213	-0.21733813005000716	-0.6329568038252462	0.1870653043150898	0.5177252635278998	-0.28760038191671944	-0.8313579068753194	-0.6316827868259671	-0.4422150685066349	-0.15245839134842185	-0.29285258421715504	0.36017002945823756	-0.25521068788174084	0.017976632839248823	-0.37626642918892356	-0.6965867466290943	-0.7268958253960798
1.024018140281317	2.082226286169931	0.9119331615641553	0.4597974123811691	0.0758126879208178	0.0236785731908338	-0.3870992826659192	-0.08162130261141687	0.22558361030020174	-0.7174210437595382	-0.32550553252342923	-0.015171998834868987	0.2871118556092645	0.015418510419611266	0.5668031170593378	-0.28463452141670414	-0.33348189730345873	0.5616986594918023	0.5637894284272668	0.14053871995341632	0.4176903119427754	0.18746392521604663	-0.3931732645099738	0.5501187169424987	0.8412952322368608	-0.6643665463714009	-0.47948883640399226	-0.15241536208667994	0.5718224326928655	0.17990926997472878	-0.21325901837700023	0.17109126679629014	-0.5028144750768734	0.37226453355412586	-0.18342593926136308	-0.33236649929813744	-0.6067314715786983
0.8175535050608916	-0.3006002493893596	1.9208191103313457	0.364615391832517	0.06275511781344392	0.06938607119836933	-0.316983193404882	0.10063479604294942	0.195333802761702	-0.6450941071513911	0.011066067954979915	0.3802418666730388	0.1820566652233846	-0.19990740249969718	0.13663106664749194	0.030885193777282667	-0.3269197545393696	0.12873728803108067	0.6878957552617241	-0.03341457779085875	0.01847100832784264	0.4272179182583732	-0.45026963938844544	0.21405921355163288	0.4897194208021657	-0.5993592117202966	-0.40860239150727046	0.10833107292028725	0.8956511022710731	0.38518420932198866	0.0021795214947110822	0.1313274706415884	-0.4351444977903692	0.5532902405208011	-0.15571433213406902	-0.05840521908367205	-0.08750221167848361
0.7114531256398346	-1.5539714070049588	2.384559297068001	0.47572513077689416	0.007273876045121287	-0.06039952458943389	-0.3646554213767154	0.12056849031504649	0.6457288021851713	-0.5726849734213976	0.38255836984173175	0.8577029403920906	-0.01074836327094748	-0.130396446980095	0.25918073930380486	0.13971452525954817	0.4218323518313843	-0.23969398278054088	0.6112378510874558	-0.827343449243022	-0.2982922322133193	0.3509369736524527	-0.93906965929908	-0.32923988740400184	0.3043104216534603	-0.36802437336752464	-0.20159241307858622	0.23357735600220667	0.9464138551795253	0.2725919274763511	-0.06075197414948261	0.11734792262445692	-0.8163597060004519	0.45649235886281586	0.3465645162949263	0.5689905033487105	0.34431777166690564
0.8852781668971003	-1.1847790579108373	2.6763484889438836	0.42035077743124294	-0.06587932853760212	0.08059058555977723	-0.4611968953510706	0.2318662168838267	0.414978259637766	-0.33746663930961457	0.4429031037488803	0.8127565101939348	0.3514226018788331	0.059986618616345196	0.19239324966117627	-0.30677935915879645	0.5131852075528962	-0.487992974874284	0.8332355438246365	-0.6483822082541509	-0.30735110289240275	0.5154452470697062	-1.1621210757102827	-0.851381238543582	0.07071388201114064	-0.1074817430505373	-0.1706368453823868	0.08774196436330325	0.5841774057540321	0.009503821486490892	-0.16322650557556198	-0.1321643529594641	-0.7438792308831319	-0.07732205515869492	0.5389967000620813	0.767555755056988	0.15027161903409797
0.8715673568842183	-0.7650803195909286	2.507754467024101	0.40800747969089424	0.07301365415542221	0.03083877695368588	-0.4179534376441051	-0.018703325591061193	0.28303044555679924	0.06554067267321972	0.27734988052300447	0.035022239838196696	1.0327473424920908	0.273345088380641	0.06663395485524523	-0.34419386246472006	0.29918493365908627	0.03831333540999074	0.9536206841378498	-0.11285606579419172	-0.43617383785435215	1.0313825449895653	-0.7568533925095662	-0.5532665471602128	-0.2995753315289228	-0.23154141023874883	-0.4374404042945828	0.4718853825615686	0.2598599036310804	0.20962834665050134	-0.17375304922713963	0.05923375923173481	-0.7315847540625657	-0.2806599495299994	0.37213058243848834	0.7931693798563701	-0.38172616413779875
0.4595181406761075	-1.003503926705481	1.4541919966941412	0.45351519216296465	0.38153356913922976	0.15619899195457732	-0.5269776764379639	-0.09589429181679508	0.37619418028772206	0.010416414615481756	0.054859798776071216	-0.9412795244591078	1.2548306104960874	0.4190320610764862	0.030452750344951	-0.20548704439097634	0.2584956746075849	0.3708500676839186	1.2633682024175656	0.18720440989244558	-0.8573209645719976	1.1199741529650313	-0.09181395615286221	-0.21630341654352486	-0.32276050095880576	-0.18985521076591316	-0.15767910098461715	0.685019144129702	-0.6138730908377817	0.6929220864788566	-0.3310814833430047	-0.07280370652985656	-0.8250976781895417	-0.23658513483084642	0.15043125596253493	0.4412634305809555	-0.9390662770448566
0.20042677289599367	-0.5808441824622803	0.3383778762900391	0.5111702582940757	0.46798556904968686	0.20585650181081913	-0.5548619380788693	-0.13857852336968685	0.3292831489730752	0.26411741758103724	0.141274197475831	-1.1565161329204152	1.132690818592979	0.218272057372768	0.38988909676450384	-0.09881006445324449	0.15791312628431062	0.5000217383859448	1.264315530590198	0.2977928046477482	-0.8702083129514027	0.8047658501818308	0.5624180213864246	-0.28947549067523004	0.4347470410205615	-0.06643481797493417	0.35558269190652003	0.5867214198816993	-1.2120753275326084	0.7230873022931671	-0.33487561958962786	0.24162146550239652	-0.5740578743431395	-0.43157697818424073	0.41421690258799904	0.039004648208359985	-1.389991842149305
-0.09115949286264571	0.721804832245599	-1.514609330266716	0.6426248180498335	0.4008191347707206	0.12792201454609797	-0.7089237360816685	-0.12385984678869519	0.30495962994072157	0.7188872282449899	0.07373970967116733	-0.7652208898963072	0.9861274858847523	-0.0764172829485842	0.7194076444957967	0.18638834778009442	0.054185139991666804	0.42525480882770456	0.9760708770960088	0.20118337638506562	-0.6167448641888834	0.416993280626946	0.21912659605002058	-0.0910596678630846	1.1824534991798092	0.07636737992474625	0.50840223609355	-0.11436018256602504	-1.0429479260103907	0.034518919651999824	-0.32313696480306103	0.5227701331485684	-0.09962672803803782	-0.17174331327248543	0.8743525901296607	-0.25776432130860794	-1.4050720228879654
0.36000470838513754	0.7746439309019711	-0.5609211473976417	0.6490265660827238	0.40684196319104193	0.43202141698425917	-0.7427690212772293	0.08758489025219462	0.47389093416606776	1.0586672381770328	0.1317180090251087	-0.4693213639132079	0.772569393384038	-0.27849699172190395	0.5737448604344975	0.32455824941343253	-0.15280530661477337	-0.44687991133148924	0.47241485348632895	0.5067263369153462	-0.6753762116831494	0.3591843341701323	0.12844276725407253	0.1230612325823471	1.3440590207918357	0.26941245383763623	0.3457216848872294	-0.5697036752730105	-0.6338501659756824	-1.0399488678364692	-0.21352496388395384	1.089706318772263	0.11381437669428075	-0.13384678749116796	1.1421233453017599	-0.5669148040112023	-0.7995521832182672
0.5521617633126082	-0.28837027909430324	1.293425039698945	0.6427264368857261	0.44002453728477825	0.4396747462749001	-0.7966211545867508	0.0639677210785548	0.6109062871956562	1.3122396239600476	0.07838977420625756	-0.5116129573625691	0.5702134894753075	-0.34566401312725237	-0.2057694297015658	0.4237791026372693	-0.10780287657039793	-1.056839800770957	0.10823785355485291	0.28732143183284364	-0.8662150282117682	0.43756323971537037	0.0628591125211878	0.07579061573345772	0.3728060248999226	0.42198680614610595	0.4853893597814153	-0.4476800331634795	-0.3934706913988315	-1.0404366166866392	0.0496902596639373	1.1279130020420025	-0.11124285649714043	0.16351791554619052	0.6386983299950456	-0.5614683426061741	-0.37725375949643025
0.29494452379184893	-1.6697505242844395	1.9641309387028505	0.7119958984698249	0.3536612340319702	0.36309281098255464	-0.8228722267519671	0.06707507636066991	0.6174547619941466	0.9692884752686294	0.25505324725663164	-0.6066891348748142	-0.13415214484801577	-0.09705359178518203	-0.5236148996261438	0.9735133670497228	0.13725607063897605	-1.433668833385408	-0.15598426421622252	-0.1953016702332182	-0.6169548129174902	0.14067054846314944	0.40849915097691014	0.021037005101463224	-0.05568679932737018	0.54743621274808	0.36168717077179496	-0.010972454185479905	-0.3249603468768171	-0.3086463986211142	0.18991783338690982	0.47402279407589076	-0.15990154588585562	0.4243310399331167	-0.07208750857846581	0.1070651984758976	-0.08119263786715875
1.0725101650497402	-0.5868521670539809	2.116650153924627	0.6581141750297148	0.3647202654257303	0.36747768035042383	-0.9310333069621409	0.087382943686067	0.6628722297103667	0.6096609731312393	0.5500742093877368	-0.4779191495591414	-0.5174964049365415	0.7272463012243545	-0.5808247119989942	0.1411730503459205	0.2676658833875058	-1.5781082478244346	-0.6552541960176447	-0.715223997754248	-0.03549964924790051	0.2439755852742835	0.48881971852818695	-0.3839994293956225	-0.2470189638704943	0.36359787208604316	-0.05161365039094875	0.4394302848565966	0.05253819067433472	0.115855630764475	0.19596080065271163	-0.17078185848252253	-0.15066960994957163	0.3712613708110993	-0.4558250086159898	0.726116928658435	-0.07116175353947517
1.3848984158675632	2.087338451568642	0.22335257373053585	1.0706105022402155	0.30670642801943576	0.31902200798910274	-1.0730418403939286	-0.07423094607996544	0.6361506510857802	-0.06312471401634621	0.46101146734524234	-0.44973526250112295	-0.30558430261258807	1.0357459174666208	-0.35330455680108674	-0.6909113470839194	0.22274432392640747	-0.904422676044361	-0.9311510621293455	-0.9462857367912965	0.6347189588597982	0.5104947490935337	0.1349680320003315	-0.5918886605742164	-0.35490148709775765	0.21497728174837175	-0.25777243357508317	0.6345165822874627	0.4413675880054748	-0.16743134018087044	-0.13972983552934923	-0.10925787047577876	0.18473676650055196	0.18473950773080605	-0.9230945258598691	0.2185979730479141	-0.1345319436333118
1.7962061676400936	2.962897402515928	-0.2420212439849762	1.203442020233923	0.2765626877014037	0.11192468526804977	-0.8196842625551224	0.3144191516500851	0.7449550676316417	-0.27112545666274307	0.07831178083434102	0.30053195499566365	0.16344175818791176	1.02232119783001	-0.16386627192383407	-1.1911682475183916	0.17509589210399393	-0.45707041258377606	-1.2120976361332014	-0.694320001664574	0.8177528126851289	0.6511237838282524	-0.3929228490259385	-0.6745398431500154	-0.6178613427482189	0.1147352218395493	-0.7413788313748236	0.2665772644191824	0.45859857979972607	-0.5923565275798531	-0.3766633000378765	0.0918806593572457	-0.15606574598219772	0.3412465631947585	-1.217663404900261	-0.5170216161017586	0.08643550357793361
1.5925358210714173	2.5651626723564838	-0.4014007731396919	1.1288948882451209	0.20156676644270333	0.4038996243441853	-0.7380691816957137	0.286974393573684	0.7257945679507791	0.12236246028200401	-0.47638604601834617	0.2600893665630592	0.7329255645123892	0.4436594147077798	-0.3994443987125742	-1.0837910876123444	-0.08771513689712149	-0.07227332315717525	-0.8723094799714529	-0.6698126492519434	0.28564550052849397	0.3776321457852611	-0.6253259754317233	-0.4678554559443527	-0.6675119699549446	0.1803741255200464	-1.2909287534174672	-0.17272670095128684	0.15081139921357561	-0.300051467205373	-0.2588239402353548	-0.013622190074841854	-0.06915732486204641	0.6681252890265648	-0.9507263504490512	-1.0454300988838974	0.4092653057876602
1.1335114940334283	0.2989293042126975	0.7519761021127225	1.206762675041716	0.35188933052792115	0.290042512449768	-0.7982128398528676	0.37860419735610223	0.6675179662611481	0.07676777430654101	-1.0835352084674592	0.3417041527042366	1.414078623078483	0.38558126163251605	-0.45185091947576567	-0.6865084160171792	-0.11088470454252485	0.03077793263486572	-0.0687255681643232	-0.7111566362916679	-0.07255169106263355	0.3892879944851128	-0.31604288369858546	-0.2502731118457853	-0.22588050263816986	0.48453119187942	-1.5577042318992098	-0.24028772698825485	-0.47593095245565936	0.39074574077325863	-0.3343034189063094	-0.18293021334262483	-0.2147173501923232	0.7674796439948594	-0.19763523586575915	-0.7816972213794605	0.21999440442037857
0.24637273135581494	-1.855739146980104	1.0357319149355304	1.187147002661131	0.3887110749160754	0.2030227247313116	-0.819047653454132	0.35312808872670715	0.6579573221753349	0.1700932591840767	-1.2795464154642568	0.5513619724750868	1.3329560606845576	0.6658219149954491	-0.7111169175251477	-0.60837309268894	0.31964728449342045	0.18192758094221223	0.5381230257704084	-0.7144026524582948	-0.10971203004272971	-0.11572140219408379	-0.24464333463161314	-0.13562374096770152	-0.15202444879384672	0.6411754544954453	-1.0346252602271238	-0.18215363671591062	-1.078848521917834	0.72436737708651	-0.34385235939321335	-0.7650047708264559	-0.2881839677618191	0.3350934790787427	0.362777415695261	-0.6178222627716689	0.1736813232655009
-0.6189141801483184	-2.869112233117349	0.648869095386908	1.108031690705591	0.3200930100369955	0.25410348945003136	-0.7902684080133214	0.3855582452379349	0.4674422176455952	0.1733188664770284	-1.1994197910698206	0.8534572739104506	0.785672724414785	1.014429379505947	-0.7822546230861188	-0.22563192257397283	0.7449405644071803	0.14108631683836767	0.6580617224115516	-0.8250369724550911	-0.18271702176427185	-0.18698973435752198	-0.4171953482505061	0.10810079019663935	-0.00930351164883416	0.623605597111167	-0.07771093911470084	-0.2927208837231997	-1.726186419979203	0.5120795939507649	-0.40903567055801954	-0.6399959053851266	-0.28417962503869265	-0.014510000506107134	0.029105640416244725	-0.1269696696011979	-0.08111588154735236
-1.0526000892907643	-2.4062251532330676	0.17141498789481985	0.8757368826869606	0.27108819853871036	0.22518434028116086	-0.7469011112636761	0.020214517035770374	0.018002702159849504	0.46163732677647135	-0.7996995466605953	0.883695937651722	-0.1586317360615077	1.199633029232155	-0.728628002885365	0.20053225198380822	0.3977897768216452	0.1688548285831461	0.5016099212504662	-0.4132786307663421	-0.044751288409379246	-0.207425156929014	-0.20511272600417987	-0.23583752084311652	-0.20283167254034765	0.4598722642700875	0.4987005290364789	-0.27210235617826395	-1.4967295659230098	0.3930452345737431	-0.2589659510027101	-0.35466504792209536	-0.5916085495077966	0.06639086145538081	-0.525812684635777	-0.0523004298089633	0.06864347814316923
-0.9845377599216165	-1.6660519496105028	-0.0671698522473001	0.8163345637272744	0.31375584221469166	0.14596009963444462	-0.8219368207505285	-0.029229981624489906	-0.06116879053471967	0.062283564934139043	-0.5966909351371813	0.913645607754416	-0.5732234769871051	0.7854665644563336	-0.240071021330969	-0.1216790223473522	-0.1439308415260924	-0.005104004048844473	-0.03118613974812915	-0.27833683907515167	0.739443966913854	0.08122920682579157	-0.039289821837952446	-0.6871302571453366	-0.5100712347936882	-0.38954732398385705	0.5599588081825004	-0.0012455254406004883	-0.818263417729027	0.023192130813451513	0.20409607256773019	0.20625310741548888	-0.495020597930152	0.4256384831749861	-0.8482464716173346	-0.014636187824848641	0.6302289509010407
-0.7258398416780716	-0.73743377030611	-0.6492288573173146	0.8257809654333415	0.4096860455112777	-0.10509852868152564	-0.811455202070505	0.03412246244014276	-0.21028049207268013	-0.16108263804328143	-0.09238934670816684	0.7533922317882691	-0.24686836113779037	0.061097340314761224	0.4355809128601359	-0.0013459411307968595	-0.05907735679048324	-0.06670545085797383	-0.38061759093266545	-0.20118831839452353	1.262315721166598	0.49740197908067413	0.6788869222714085	-0.7459528106226483	-1.1346909685173172	-0.8095628745745597	0.10242693538579797	-0.2587084924172782	-0.1501468676523178	-0.15537318908946704	0.36407457874167903	0.27192987717906675	-0.3475469313624199	0.2936482474840972	0.09132578771847565	-0.18471041461491322	0.41460606708502523
0.17334000673262653	1.4712623760951788	-0.8561544873370072	0.7750584616068611	0.2953377739242466	-0.09696753269505197	-1.2826157554901172	-0.008772292848408372	-0.21318985274560495	0.2226704394537674	0.5057035514226721	0.6261999618592154	-0.34888385628590274	-0.8064550914154973	0.73981750968112	0.4218003617569715	-0.23233662723604903	0.5481938772480326	-0.7034823966932736	-0.07068959414136566	0.9184990695062718	0.6288326143364976	0.8991579488394457	-0.32411650854540697	-1.1518658763488583	-0.4714710543383626	0.2926277731615162	-0.18797249100102484	-0.15794999713220853	0.1521003605609597	0.61088857117373	0.013078576275485433	0.006038041338040785	-0.4505762780234914	1.0206364231379312	-0.4524342186541273	0.3954243282466207
0.4455162599011075	2.7778519852051105	-1.39806021889492	0.7991520289196276	0.451179349293478	-0.17182315637234746	-1.3769758690810074	-0.2721848036055213	-0.26333027422782346	0.3702405942117189	1.2284207122365447	0.1980537659254253	-0.2753500289513783	-1.278417771191891	0.9475232507216531	1.0644822695738316	-0.35048638596283355	0.8869073461890072	-0.9361872118975032	-0.3879970601721099	0.2753518452388736	-0.1341878813049808	0.7761434495207195	-0.5044647079203107	-0.745523765915517	-0.18187183076756663	0.28053142066859715	-0.5223458007795014	-0.4699466932204585	0.5530146506396085	0.6467376033092586	-0.3950922744489801	-0.18790941702915842	-0.23985986936763506	0.6084979805098996	-0.709684697052335	-0.013122118179080246
0.19449631047340354	1.0918545420751895	-0.9502499895945828	0.9736443080518884	0.45545899807045326	-0.20616489138472371	-1.287446366597474	-0.30704467033280597	-0.3233189979636353	0.19219803646132588	1.0761062290000565	-0.1563067184292921	0.17435730219032786	-0.34349259287935674	0.6321091650798408	0.7702523630636618	-0.42700937888033175	0.7783850136980529	-0.4555263272052937	-0.1651649570778248	-0.4182820332081282	-0.8979568420198778	0.7989107711683694	-0.30218251178315986	0.13393747979764456	0.2172317267447452	0.43972817922324475	-0.34182914031824535	-0.7347025650335505	0.4804393838776333	0.860935134978007	-0.3124880278982883	-0.3906630122619553	-0.388776424765873	0.4237193969644985	-0.6334721553634381	0.13705886131043524
0.08000707784969457	-0.8391290642898634	-0.4785525169363337	0.5584670237921798	0.5561507896090674	-0.22615329614147314	-1.199512966647328	-0.3484847894678273	-0.5485168005272535	0.24212086472787633	0.6412279698894908	-0.7348494510147102	0.69709703644265	0.7657701811089048	0.115403250805435	0.3810342604891251	-0.285004660867529	0.04521154569160206	-0.07537276295046166	0.39345526281448034	-0.3951420182864605	-0.9022996240175396	0.6712930063266722	0.14425561102790108	0.6844559952531071	0.4344398811370044	0.5737577620820784	0.17598221238917033	-1.1621633080980713	0.45972351880829987	0.6188001825731897	-0.35138644537795005	-0.550963527039318	-0.21251020347391308	0.5001214625049896	0.19436659703275	0.03299123610510955
0.06539947448669738	-1.8578398645940184	0.4679371709442622	0.35060823884043724	0.7784817776886386	-0.12984868517048928	-1.637698103964791	-0.16658627221445493	-0.47672035003496344	0.8842137610487091	0.182710711692999	-0.27872627115570137	0.8366965912177398	0.9778179418089646	-0.05631211728982095	-0.14117048430965398	0.07744203030124422	-0.6057193935454409	-0.12846798456376946	0.6441992445937534	-0.13896277031475404	-0.5896976083761828	0.5660076347802961	0.34004357293919946	0.29431677126939326	0.8861011061826175	0.4659774244079825	-0.20111528961779715	-0.9516073092950685	0.5922434133290644	0.3272009131329494	-0.06811324103472757	-0.7956668338022176	-0.0048945512913443	0.07822516011761238	0.5435281768644743	-0.15794215092604613
-0.16669038128686098	-1.4940330536595263	0.2599831044807234	0.7548490775715389	0.6960337636614183	0.29044326887776406	-1.539221506280852	-0.1417453749571191	-0.37859015853248523	0.8931193617148223	-0.043283972430933036	-0.11960019958366755	0.9955806126740222	0.6595528855045519	-0.4813461607765919	-0.3736397436891763	0.3617227415194027	-0.6024705590178139	-0.14981210960772984	0.27536547069410505	0.5404186206699199	-0.3158878149588716	-0.01892340301763136	-0.07983491008797089	-0.23295867180800223	1.3935418673072546	0.6327048196416651	-0.2576257845407979	-0.39869334457514033	0.4172120974060116	0.061720922571265546	0.03360809814926696	-1.079259953687927	0.5022445748880868	-0.2277235583209717	0.5688477532625219	-0.11125165577557093
