global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_37	aroma_motion_38
-0.6383955935380617	-2.5959584836950738	0.06815673512759335	-0.2955941690401072	-0.7421552574175938	0.3671317252328583	0.2978306870802107	0.8917138665515325	0.4425046475977266	0.1693858360544049	-0.8931830001027665	0.3868789322738786	-0.561653833198616	0.9823815636326672	0.46990707757062317	-0.1008859237746823	0.021906880518701884	-0.581662661227918	0.2582677821492209	-0.40814302547249387	-0.4102500639070153	0.17537496241067535	-0.20925857440063395	-0.3076814653388937	-0.26416129437930214	-0.9098924096159392	0.0013481758080458803	-0.053400415818277314	-0.097189676281293	0.2685058096505486	0.14336825221397115	1.2993652362635084	-0.13647863891150605	0.5096873081109248	0.2864267818055622	-0.1575326956608084	-0.7210393953059393	0.8281168023291325	0.6001230139530437	0.17259735326426853	0.3371104355025178	-0.13107470900123244	-1.4480256540846081	0.8660373254031779	-0.5620017951943894	-0.24168764383956642	-0.0900364434103651	0.5786941841459867	-0.14159242996243593	-0.638648477719898	-0.33202370453225744	-0.03972854743460101	-1.2011760531712325	-0.270861002390101	-0.9700087501172404	-0.1929059608803958	0.032358700632845114
-0.6481616882091741	-1.2622240652645331	-0.45460682688303977	-0.303366544648775	-0.7836191391542985	0.42006764300796334	0.41342168934290946	0.8993363209768916	0.3292187000246954	0.5048584147594061	-0.6719409188262653	0.24229394327980208	-0.6604662182259929	0.5272416860127691	0.5415964977635214	0.37312899629114943	-0.4229406509419296	-0.693627821962296	-0.0008940158020355398	-0.7186760474544478	-0.45570842465472944	-0.21237301474800824	-0.12949895807216252	-0.3068463518527028	-0.7568693782548886	-0.6158000983979888	0.13213409948526061	-0.28975265114025195	-0.5743759220348328	0.549856574484046	0.07931662656432642	1.1552374014360307	0.10944898469501632	-0.2550451786744283	0.25081354994910254	0.6235292668881273	-1.1818348865534631	0.34994451316778746	0.8898639901581362	0.5054437878726613	0.5813878912821828	-0.3746842833885304	-0.915534301533738	0.49125059832454104	-0.9788205421615334	0.21534330336382107	0.482428964391847	0.46675696856098897	-0.2838872496019284	-0.23461376188899152	-0.5957700960946074	0.15496791180423314	-1.19728022280576	-0.10703527339759276	-0.6655498977808065	-0.19118227267094962	-0.30280938894205583
-0.5255049161698347	-0.09251632299278773	-1.4069413884445856	-0.34132214943400263	-0.6713123745420836	0.409349508445294	0.2944586206687282	0.8734740070157532	0.08999181744913098	0.8905306188369653	-0.28660953181971033	0.7016809238958979	-0.8985068775053134	0.39826611450048444	1.0004440433879724	0.7353289789643442	-0.3491902026295743	-0.9154906339227312	-0.12406802478125661	-0.06944671542130874	-0.16862652858592064	-0.27529053077103444	-0.22891661956901435	0.052184265896440325	-0.9507845832709326	-0.4403383629152249	0.055923970681931875	-0.055015036240323924	-1.2710743504460245	0.8587265553202427	0.06813536469323007	0.9292669657459537	0.03790774191140568	-1.1067963872428805	0.22808580747139756	1.044933479413258	-1.3576686151980653	-0.1841747452316102	0.9514801764408612	0.5912423201314624	0.4777157185121566	-0.9106803309962975	0.04960033060511542	0.35646207525942686	-0.6851549969830717	-0.13752340135084729	0.8317637457303251	0.7421580595734288	-0.45368185648499104	0.1266104116093825	-0.8523428481680394	0.34508215738230913	-0.761521154389767	-0.21536627363919167	-0.36859908672242464	0.10312341467854913	-0.847117529788675
-0.7895861525908654	-0.5215353820390591	-0.6442124266019196	-0.15694377047026403	-0.6974287284568109	0.37964108333409197	0.3229562160021769	0.9677110637054342	0.13586150225838126	0.5825241779921806	-0.2638655297735453	0.7447292176439512	-0.3938672410990191	0.225395035736169	1.0566337978450038	0.391626723240523	-0.10516559608258001	-0.7097080653052603	0.153871111015848	0.590252913156495	0.3928838767417107	-0.3211646089743996	-0.5799685446821321	0.07197819262348713	-0.04516858714029982	-0.12857101754139125	-0.10340182628189473	0.013310506046557919	-1.432890797001332	1.6031178753247701	0.3273868298660153	0.8791675026125895	-0.24262603110263598	-1.26861442724788	-0.14735730570476657	0.9263636879340769	-1.2123504693280793	-0.7483662346777853	0.8783956578953589	-0.147576230902289	0.11074378299254306	-0.6352554487857865	0.17524007249120963	0.33266124561189464	-0.1673294444667033	-0.33827537224654863	0.7944641769821351	0.9467750873365874	-0.6152635392360539	0.18363572111569249	-0.36133582190853075	0.48345225017665655	0.24343322365878522	0.009522005113299628	-0.4930478491575918	0.8464954685145768	-0.4567935068796003
-1.0200629557391967	-1.6687907415768515	0.20408774537403918	-0.22215624826646735	-0.8238614003687011	0.4344852422639287	0.2971240553566131	0.9609330052990661	-0.13349600631621075	0.6952957934293233	-0.04508598919140618	0.8074589692868562	-0.3472302736923398	0.9240591809580001	1.0400896454011441	-0.11490193100444662	-0.12504848126326568	-0.10106524778166079	0.652236903901882	0.9601092197301961	0.46757475722568276	0.1873496571504124	-0.39510867619945	0.4124819320467601	0.5028493054968018	-0.017801612924590416	0.23177762350305692	0.17933787416330085	-0.9031075937271079	1.711438936541575	0.4159576763312215	1.0041369686294797	-0.6051798745552124	-0.28825411485582664	-0.37514523880281825	0.2301564413930736	-0.6421155693820622	-0.9111108542787839	0.41462081512468785	-0.24164227779507838	0.012318441008850642	0.37664157414560995	-0.40270169735710043	0.6115028144367904	0.7927087536267361	-0.456783484093646	0.5860249570129001	0.7046589436501284	-0.1868428672480246	-0.08558486097239976	-0.19151323593073247	0.4174481012599091	0.7222417647574506	-0.09506362649735081	-0.4076578412224911	0.7590864875862933	0.1391399221932216
-0.3793035484388244	0.16576816672074546	0.4176826803856116	-0.14557224876351876	-0.7000724087735841	0.4345195863768954	0.3608697963729557	0.864356327132284	-0.29208390913272575	0.6983261504925111	-0.4203644439485445	0.4263186156916814	-0.4740650283920849	0.7252565135834782	0.9304099677687108	-0.3601921486656887	0.08584857799736165	0.1726255543357439	0.6513180719004639	0.8534170520249773	0.7140058236732735	0.49013812778728705	0.17742911028706979	0.7083195852787334	0.8485624919463478	0.3697205997095784	0.6388439461237422	-0.367505891539868	-0.21349206260410614	1.306462816524732	-0.029733802686253398	0.7610255026525999	-0.04505933652489333	0.6019162857366899	-0.8007511846355776	-0.5755127242016483	-0.4482800184948098	-0.3923380091332834	-0.16033101091457885	0.44521700120644897	0.22275478566822113	1.0071127165857188	-0.5866176013955477	0.4505436470898246	0.8042538648996489	-0.6423236605719312	0.24546813888265498	0.1734574356774484	-0.21908757452111371	-0.1899593639465949	-0.01258907634935332	0.2924996643528613	1.0352501879521423	-0.3383993595877836	-0.2337631021136628	0.16711437290765718	0.6568192388296404
0.5540814794869369	2.530145338433998	0.2620597358432681	-0.16655615393307627	-0.87404581393664	0.1296946134967777	0.25730597248453285	0.9003685856322968	-0.33255353588579256	0.7891321531292275	-0.5120790221140937	0.4613432986404128	-0.4892910472717151	0.44429404802163547	0.14298436714509344	-0.19838515721922273	0.05073303994954688	0.11915147935572784	0.6897509839008289	0.5866605622991057	0.3041869594724572	0.7849877765716446	0.5983134052139747	0.9119354374987934	0.5222624074012814	0.4568288978545595	0.6058783564048267	-0.3691759599057659	0.10157555883500874	0.7034011238838045	-0.5449073949743491	0.2100034868367302	0.4755555431204232	0.8676339499077027	-0.9042246197791515	-0.3046109513596886	-0.2715686968664517	-0.06741664306993579	-0.480829443200038	1.1593489321906156	0.5280875663460869	0.7144880539955157	-0.2974543132533705	-0.11465418722266736	0.4341107410005263	-0.5463809491101917	-0.16292532016684716	-0.38004129091176525	0.06734042550392141	-0.4414127892398384	-0.4355146236236479	0.613270200078033	0.837980694902221	-0.2075955223912502	0.4884187928970885	-0.07479975212216329	0.7013965238989226
0.8455870639563754	3.260633336408244	-0.4865674587775694	-0.2023971631656778	-0.8751346395002386	0.1485542579500556	0.2506911756309807	0.9618840388899358	-0.014720501248251583	0.5417553899786821	-0.527490642736421	0.07683334914084548	0.18762095645399968	-0.4307355798867358	-0.3228988334497243	-0.27252878198016783	0.11523227115858853	0.11546057125958527	0.07367882735350924	0.14804512676703477	-0.12996830995501812	0.6564195391448335	0.1410914353124599	0.48970705999677516	0.16095743881949082	0.19167404148233744	0.551145787778181	-0.7392483961941468	-0.8978524211778672	0.11429952778493223	-0.7800469270537678	-0.18040646139349734	0.8077182605569939	0.17018616321319327	-0.8313438890961599	-0.14187075490994397	0.5016039859266939	0.1783228656272827	-0.23673306084671175	1.0386212252941658	0.8169559677836706	0.02197007016861211	0.2430697710009024	-0.7202437598738618	0.04050492051211291	-0.36213779224420967	-0.2875970394358968	-0.27458821058313104	0.13804048319796897	-0.7404893296245671	-0.46481979979971755	0.7758738131760456	0.32570138875207905	-0.09377712723282179	1.1572658643232714	-0.1405494288022153	0.49888147928440885
0.9234265025557727	2.9627086390891852	-0.5222297620667815	-0.22516875762379562	-0.805124091490036	0.17766108506772166	0.5469414933011043	0.8430200916527333	0.13655685579167462	0.22626794662390456	-0.8102754872908824	-0.008183570691258866	0.6723153593171488	-1.1415714451213044	-0.37088323639443205	-0.22835597439733066	-0.43433841299546405	0.20927590848946945	-0.2204815633384838	-0.43124201675505697	-0.16832653461827216	0.682975224606756	-0.27486335177314486	-0.511201354997754	0.030393952409797486	-0.1441725910983899	0.3910614257364356	-0.787357857189079	-0.6916402205718072	-0.8176689962672831	-1.037638640075926	-0.3846793747690292	0.9715500595932337	-0.45410264909832215	-0.787683539945482	0.030423910670181527	0.6839778485178979	0.22606954614811944	0.11059699106240896	0.672972319904006	0.6298479925155523	0.11779223205525083	0.630366853355506	-0.7977205018265626	0.10188991852950065	-0.19451408443177964	-0.5401548155943049	0.3740354993701543	-0.009194969914878498	-0.560562137284944	-0.29082212231164917	0.7993233560932707	-0.05599725766059413	-0.015021702326537933	0.5496457523456908	0.053092246871222645	-0.16855922796109787
0.8679117853976503	1.8666852997072088	-0.04088043291742521	-0.30933722144932463	-0.3159882502663577	0.09453898482353212	0.6276599698314475	0.7424765196911148	-0.05436844681712577	0.2735092785178212	-0.3120476662454775	-0.1847833579852387	0.39760667364424795	-1.0587959627956132	-0.8577260453885251	0.19273088714364672	-0.365938162045406	0.1720540753079827	-0.4022123818192123	-1.2975915560776257	0.2484863598367126	0.9919852421073672	-0.07092359404111198	-1.0121685814086547	0.22220593475294512	-0.6919711020518223	0.3461690213440336	-0.2514710405662512	-0.3416635392535726	-1.1527214490273325	-0.1504172375335421	-0.6329998311104595	0.7314509104177609	-0.27169298432975475	-0.46747178943600387	0.04737672879135565	0.2762830016961636	0.00879812339846663	0.5285005180048004	0.08337387490128438	0.2689868637566013	0.6944403828830258	0.7097488764009354	-0.601203685189973	0.3105523153203178	-0.12737133386622135	0.3011563247686496	0.4696816364839914	-0.10395316774101532	-0.4548188631217179	0.28864111527399505	0.27326081039916744	-0.38363143601523597	0.1142838453749303	-0.02833313040064364	-0.05307641782847236	-0.41799163541828843
1.1956094267606723	1.472567835260441	0.58141396544844	-0.19312094812226832	-0.3058412695537108	0.18675974198969061	0.8242985987979076	0.6440887365435213	-0.2944889861716791	0.48659829762313656	-0.015224047739045241	0.05408041508001134	0.4418878056805256	-0.5905644085227173	-1.0729586167893075	0.5607774254176645	-0.04824765683827744	0.23569199533319302	-0.4969946231296963	-1.25362629369448	0.5452766120464678	0.8409112172349438	0.32552780259021485	-0.684171646326919	0.12006173611901096	-0.9532213642313634	0.2810468631841933	0.07979127082144481	-0.2624830810363284	-0.9343728898187958	0.8928322099563322	-1.0010945033769525	-0.20199595315141933	0.3302091048820845	0.01328463393579392	0.15295703828114088	0.17367771213220512	0.264076426364518	0.692390271287422	-0.09105274504193758	-0.3264793766039136	1.139957725523791	0.5472858209402421	-0.27129921895419007	0.2197056502886085	-0.4230890874759523	0.9085377503342849	0.377288265379883	-0.195182627073063	-0.3676174029261225	0.30031683463493397	-0.2355339423734107	-0.7839650056196257	0.5689432011431941	-0.8276085581601962	-0.2283821113631496	-0.5005109301723063
1.6451869473755123	1.7688639695184407	0.6974297260808799	-0.1537624387646559	-0.3112964204712972	0.2364994699049171	0.7141002778880368	0.7650250605875427	-0.4224184219619708	0.5327435824539334	-0.48011605486117415	0.03925990926487168	0.24685297418274996	-0.12592298613205916	-1.0056964508771626	0.6085802916028704	0.05530849763001174	0.2559786298094618	-0.21247824262226334	-0.6219503578125289	0.3944369372006571	0.6525677531512367	0.6213508497524323	-0.2787811992277528	-0.19029410024040783	-0.046814316775856187	-0.21206456463355358	-0.08629355084158613	-0.17452944448097021	-0.6731217290059968	1.326244368470579	-0.9873693660340352	-0.5622852266302542	0.6724664070811676	0.2497581924558939	0.40261754638153013	0.4352640057530811	0.34750599422222933	0.4931770642481307	-0.32041133549843726	-0.8098272109788084	1.109172274463992	0.170492706964623	-0.04216281085201037	0.19809829485449448	-0.5625388467531505	0.8892119698976906	-0.021238837890880605	0.03469178150530563	-0.49773276080882484	0.22963154804199196	-0.213265820254092	-0.7638262885090494	0.4831159708432105	-0.9517879244661629	-0.07576845951372842	0.04437654297501969
1.9479315202597425	1.356646824473252	0.31324980268811997	-0.1449418168217142	-0.35709345559979466	0.2365684197350869	0.7882027195662592	0.7997615049692879	-0.4676877826835065	0.5001726095113863	-0.9102922595291396	0.5764282268414554	0.5199598555143891	0.31822234599575683	-0.737559026348038	0.8575287815635487	0.24375639124161297	0.4238501484109538	-0.618135472133751	0.26342894177734777	-0.528935563171776	0.538214643778417	0.5980591223474313	0.15554398500684388	-0.6448049152144019	0.6710411456000591	-0.5890498717787817	-0.09838819475264166	-0.1766936444569417	-0.4088322287563347	1.0392513457212083	-0.570699785004168	-0.5391538103837095	0.502258630530014	0.1218367339071763	0.5296569097967083	0.48414619100715633	0.3764935914005071	0.004728804143753564	-0.517237529453823	-0.7848571429211367	0.8720858164915992	-0.20059426029848976	-0.26934816794150057	-0.29092927546049163	-0.12652182734859488	1.2240325869805693	-0.30437632539207937	0.053217691223110854	-0.42600119199532926	-0.2244726453846192	-0.24555732967741328	-0.12500294398161726	-0.06432871728480419	-0.77982807050629	0.08293809126944654	0.4942606562558727
2.5379908285964095	2.5565558625361833	0.10234885724191362	-0.18760379415509015	-0.42177180258386315	0.2853148850361933	0.6439115406918491	0.7266455325260212	-0.3874159670670623	0.34407449129348716	-1.2070245927723593	0.9993101088952708	0.6809006435131173	-0.4709561734260573	-0.2680034106796254	0.6812209046452482	0.7285989096518207	0.5313815113959534	-0.3642251522150444	0.011180252405434573	-0.9451890206636205	0.40170466886778783	0.8854654281755866	0.23150354635575113	-0.4809068923815959	0.5262038600344565	-0.35296033594311654	0.1898080717967751	0.37255320092131966	-0.47997025464273135	0.8240777901304271	-0.20568010550540247	-0.297290308997452	0.2741998181448001	0.6128541400744301	0.45535704797538357	0.3366529130003814	0.4930869928425299	0.11140663329399365	-0.8944146466900754	-0.2712664671868133	0.5151134207567007	-0.7777414930027143	-0.13141028341935596	-0.6888516708966677	0.26566580574184046	0.8585298322785453	0.07937635106079616	-0.01659720282156168	-0.05335960758319868	-0.6283854068617027	0.05990379513311069	0.2294112932122933	-0.1747506346909708	-0.6599036070596879	0.40817544492260494	0.34020606347204196
