global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23
-0.8369584943461568	-3.2709346135174915	-0.9366061252672029	-0.4673793820705903	1.273073014617619	-0.947854077923765	-0.21656801912617657	0.2425681418928885	0.6403267061348724	0.6176496228373376	-0.2692950181575252	-0.7086759138222974	-0.23071987287409929	-0.5712458830188227	0.41874566267689745	0.09409711297760924	-0.252699651692701	-0.01756993633126507	0.032679676773472895	1.0888329955157905	-0.07955618191096042	0.7451393271311683	-0.9143210294004793	-0.11446999428517136	0.33398795997745595	0.29512536465487765	1.4237322473575595	0.1729287470584887	-1.0276833636593576	0.11024545423429305	-0.11314023874138224	0.5975783354857033	1.1340982512365736	0.3070450080863287	-0.7872591038213785	0.04042174548926684	-0.14162661664136963	-1.0041751969381318	-0.7419615127970929	-0.04102208288072205	0.10017249654984159	-0.8255867417853897	0.5248782239112665	0.004986291348502761
-0.778912260744482	-3.291248567290711	-0.8705688378680252	-0.4213163098287724	1.2465512370875944	-0.9423218780133255	-0.1656097543089344	0.39109238555332804	0.6924600365373297	0.7727341568305974	-0.3805741677489871	-0.18166957338717823	-0.5240984886683926	0.3495369030622104	0.7333119276011066	0.1483690583180005	-0.7972194981748296	-0.17337500406526948	0.12242669855452583	0.8468917127891027	0.29566545398430505	0.10867623924269867	-0.7030985752645029	-0.08313501844608415	-0.3922464833985884	0.7032288072446995	1.2226988143143096	0.18430953539067696	-1.2600170139253086	-0.05360037230527234	-0.0022726481744172133	0.5098308681311065	0.7335351670566981	-0.13201337117293896	-0.7455731560127259	0.18104959124961312	-0.04911285954065083	-0.8818111225453986	-0.3866893505604138	-0.4797549226783016	-0.20260350946595587	-0.4602191819114606	1.0106477155414781	0.26346631736907095
-0.6198186082019105	-2.6974172685872855	-0.03245890942419988	-0.4567037295600367	1.0720814204624134	-0.9613119531228369	-0.2531116199616874	0.4118201221454641	0.6032393879569584	0.5101268626608831	-0.14108748238015317	0.35200952659144	-0.6319020826504786	0.6086242647674899	0.6331098654973546	0.4233966711416982	-1.2467988374052408	-0.5901480531423051	-0.16309130362480923	0.17049356784865086	0.5393927317816607	-0.3942085732759469	0.18402646868454267	-0.31951816667879235	-1.0442834173237059	1.0806081957144735	1.0439185278007421	-0.14114298673692838	-1.2479737785468301	-0.45360125100347937	-0.049575429121792754	0.6721183746942204	-0.004593667774427047	-0.3698216411419933	-0.4524249136993331	0.16321078587262627	-0.019399827674011362	-0.6173233365597778	-0.17290400026333747	-0.4630526385923085	-0.19178969271697058	-0.23947887256946843	0.5972406809252611	0.39177643936087114
-0.355463946176542	-1.087993484440311	0.46911066872887636	-0.4704168801827936	1.0043426852498618	-0.9516613410927901	-0.4212622360569177	0.45788343228706946	0.6666249341213364	0.026641497706446388	-0.38666597959967813	0.6348474781242213	-0.5655347141666677	0.12280210666160861	0.10293131227129886	0.8947177612399841	-1.2111510309443498	-0.5895009304683545	-0.1305414953460664	-0.1027419203060249	0.6198996222184845	-0.35229901441077105	0.64145565888967	-0.6187062556409558	-1.2623930161770576	0.5183084128957084	0.7684578867220876	-0.025061123696484815	-0.5362256532344244	-0.5535457661641561	-0.020972209119164264	0.6169511931166684	-0.5427376003777662	-0.49387109670195994	-0.39846225328913903	0.6619944477009811	0.19875289550198172	-0.2078262941739617	-0.5052335871103146	-0.4569354129366901	0.06942021572130733	-0.15662816198224255	0.5328234686389818	0.10112667421000981
-0.48798395116540894	-1.0947150423988137	0.9142091740275314	-0.49266740993924446	0.9894340734797747	-0.9400730314261441	-0.5241900802400498	0.3354251982154519	0.7942703715328351	-0.314186578776966	0.29512222838620483	0.38459018764468	0.07948726842829897	-0.16246370498763105	-0.18436792236213512	0.7781927594585536	-0.5930902294456735	0.06797202012113596	0.12193879297772885	0.2485425680896228	0.5894623952776517	0.06073163487017297	0.2738227200028921	-0.7328509884384964	-0.8240727272805349	-0.12010655781892382	0.7901692485327787	0.05785888800851561	-0.021759368576029503	-0.6004789549209169	-0.026955528305304656	0.40420468851066754	-0.22780452565087284	-0.6469422561040967	0.09933974049342169	0.527178344382789	-0.05762130572008694	0.195196006203655	-0.7003586991597384	-0.3831257074389705	-0.06807226278098583	-0.6860628749175571	0.2582950275869034	-0.18856972830491495
-0.4551225471129412	-0.795755159869711	1.2872085226870331	-0.388961230177456	1.0889619838803195	-1.0612818207370063	-0.44816247354042443	0.47574479936484326	0.733897133841246	-0.6596038251874706	0.7800897601315208	-0.044279135074109376	0.4114715401273927	-0.09145238346080163	-0.17649449523854985	0.3256003911100675	-0.13183165600598526	0.43176473011229793	0.3895725391980599	0.28370980590699935	0.9572192904874478	-0.13496756433528725	0.25334057647150743	-0.43486640580566255	-0.411581120537146	-1.0417895952323084	0.6592636336438594	0.10314754594223231	0.422196513289014	-0.3929667425018908	0.5333441778861545	-0.16981911381312473	0.050130371478788266	-0.18590590212558689	0.4253412335930617	0.32660039064810836	-0.41739766733856787	0.33065033377638897	-0.7580834562877635	-0.31483041153203134	0.3105531634346556	-0.8339062265815487	0.17993867078466644	-0.40731999460142887
-0.6306288357181224	-2.073871687448439	1.5141525707028218	-0.28337259541522786	1.3132240475370638	-1.0343737399004633	-0.5164671524012088	0.45218069313036874	0.6348180774158123	-0.6736780117216448	0.5940537603691659	-0.6578831575127637	0.356417855951824	0.30647521547932455	-0.7754651971217962	-0.46937777119403035	0.24322989052000138	0.2667859935681646	0.5156011196483832	0.25343207228575604	0.28085146095116165	-0.10138063551952729	0.23436025743352457	-0.4428451755326735	-0.3486363028338957	-1.1849280071996027	0.7272723999812857	-0.1684590438233468	0.5189532351174988	-0.5689714522968423	0.6752414784331005	0.06734002721600174	-0.08973293709571965	0.6016598198789324	0.40466366746438204	-0.30222601864975224	-0.8077147981166686	0.41650565161565783	-0.6511508030777627	0.0712131383838757	0.8370435415740115	-0.05574045483663508	0.39348406953799137	-0.14882745987497872
-0.9814859265597231	-2.7451590427970936	0.24169896170905386	-0.5423777581610931	1.3163768366099895	-0.827923574542639	-0.606755093799097	0.665641809120705	0.3978618388604266	-0.097237339755151	0.480140180670767	-0.5670090464395563	-0.19391424285796996	0.07307748579574957	-0.7404240985803683	-0.719308182319736	0.41573684839025704	-0.025529690726469326	0.6154519058018513	-0.538044045406663	-0.15894286005057895	-0.09815014083545978	0.42925328081449254	-0.24328686676904843	-0.2823758160443356	-0.7681584457003234	0.8605245811033939	-0.3538152804689034	0.33092420504485903	-0.5779734254564973	1.1409945469547018	0.10126008552319826	0.06263759355110714	0.9443859826880585	0.10389887472616204	-0.6470211201484201	-0.8444124542160808	-0.24470399606602575	-0.4334772144582048	0.14642217322106968	1.1171101652162956	0.6154112743665735	0.10009513932356094	-0.03480927182468901
-0.566200306030974	-2.911909770404029	-0.2950175050576641	-0.4261455669521313	1.1099066234969763	-0.7892133452414403	-0.6282176312542177	0.48872178376642367	0.71546792803096	0.5938119069097554	0.033913426682795775	-0.3830261152004938	0.11211045586119384	-0.7183646767924194	-0.4714267841943576	-0.6125823667456243	0.6274628445703185	0.05605278579723901	0.8552845335997358	-0.9563882088816983	-0.37507461644717116	-0.2367570113694944	0.3608091803212979	-0.6071643359228787	0.010537791163532234	-0.20293422095393227	0.9069320539654967	-0.36268007428433097	0.24671977125675051	-0.435613104683785	0.6699052673001539	-0.2235238257383096	0.6150957745222888	0.7368527378078223	-0.2833215441452277	-0.8147789029345426	-0.9516660939992985	-0.3029488331284077	-0.062336742184060885	-0.02001884722743347	0.9371140936123964	0.6688632626673955	0.09607324816778146	0.012081837890560906
0.1829904044314085	-1.2361993534741926	-0.11013227468342646	-0.41468564147257925	1.201385011007815	-0.8707502621425056	-0.6280704678822742	0.40822171169738597	0.6817913296177114	1.0413194531205099	-0.42769980585170536	-0.3174937445673144	0.2927338567533971	-1.1935866941715703	-0.7151889349792976	-0.27718364317535327	0.38428669861398296	-0.08393023469856047	0.565478072223102	-1.0554585550752509	-0.1142133738861291	-0.5413285761256181	0.06434546947874253	-0.3352883429476144	0.28108144891195663	0.24417452836103148	0.5326249306186942	-0.5693108522511198	0.48619734229271133	0.0415091533287835	-0.12912970704440596	-0.946641461864507	1.0069287803004263	0.7105611236787376	-0.8915946398248663	-0.3659662034207865	-0.42213970778007254	0.03388107712755965	0.4343523657581038	-0.01915176290196655	0.3204652450005618	0.7595784856667512	-0.00978223809834887	0.03981055516649554
1.0761969512325749	1.5768040387492777	0.46950588938638677	-0.5293664472743913	1.3237918900825885	-0.7168966864686934	-0.5991954892880058	0.4216806062242455	0.45442913500477056	0.365099376967609	-0.7263190288453131	0.24409634475584602	0.44815664253297494	-0.6822187904184638	-0.6859613880552032	-0.21686704466517154	0.040890132673507856	-0.010171192924743793	0.5587421581262116	-0.5768638462573424	0.07530399470894628	-0.5747002909970221	-0.04070556218398059	0.5488441554913501	0.2926895159717642	0.08036289266662192	-0.351591467512304	-0.9825198901573353	0.590658564158394	0.15401312126925842	-0.6627132083905003	-1.17441769149576	0.5776412615241762	0.2694708884693971	-0.7870667686452288	-0.05962142639122169	0.09777874598073476	0.3017838571820548	0.5885285276956341	0.04166373132762692	-0.698999715334088	0.5451755410647343	0.20986190280205214	0.23396619563811497
1.210008362809181	2.635200976445615	1.3012594441969856	-0.3685456285735971	1.498181223603332	-0.581303171706181	-0.7283995010469941	0.5004964468145015	0.08908643468977584	-0.1961814562918952	-0.5508994290958397	0.7163065863599227	0.6159423993363818	0.20963854878269975	-0.20633973881127812	0.15240883848150646	0.2562760413899229	0.01606390155657136	0.09027225410644713	-0.1751417709745858	-0.01973223767197784	-0.3714794755951009	-0.547928295825673	1.159207384621689	0.2580573464549396	-0.008322354479821967	-0.6516520107836313	-1.0856347468789824	0.5908475937288201	-0.2793032231477234	-0.6564212393462255	-0.927055281351157	-0.04655330815816288	0.13430798166407276	-0.5272720267636921	0.2530549980360717	0.7723991802329968	0.8850332080171793	0.37692095685609905	0.5979310854586556	-0.9214246979423586	-0.2223232382757222	0.37668660947012034	0.16780052284625685
0.4552824895733071	1.2656718943612222	0.6521375421754926	-0.3211156434819207	1.5155217394780214	-0.8912202590426567	-0.8249517491954717	0.5320415092771218	0.0803700214901098	-0.625599089071256	-0.1610148214072844	0.778021912980079	0.43644653352787455	0.1992790476573587	-0.06687241128552644	0.03819122679696358	-0.22481280341404347	-0.4700539881776476	-0.5097376531258213	-0.5011404289943883	-0.09106419384864652	0.04328774772268375	-0.4472527694416427	1.4140317433370893	0.26718198155071005	-0.3351951369895663	-1.0130424312079531	-0.695793366910245	0.3033156934831883	-0.20090106087006113	-0.2474489685268221	-0.8050946312731349	-0.299714913874929	0.46885607748770747	0.5495227600504277	0.04548312092916985	1.0545795007399588	1.0394601965461403	0.13720874958618795	0.8473699325685793	-0.3156179041075766	-0.7724608062809188	0.621569891771577	0.30560538584698
0.28224665056653403	0.6943285036839046	0.29643981214043147	-0.4737039195295959	1.7324932879942603	-1.2417686889764774	-0.7450431997870763	0.546737441394236	-0.10743545001537938	-0.17755401540095023	0.3202195322170335	0.5249799459845612	0.5089493350168823	0.2552301661541648	-0.13780976077329057	-0.30841397858143355	-0.13535040097228734	-0.7963295940228515	-0.7207488478626667	-0.6579008545009825	0.3373469404094744	-0.04803747781026183	0.4470959780147107	0.898358545798728	0.38763139987545253	-0.26130426514982674	-0.4672800523058735	-0.7507409804348381	0.1280696343401367	-0.2625983106757696	-0.36632146439561153	-0.29079863828383345	-0.2631753737038151	1.0189657087019484	0.8710603936720471	0.15208623182976042	0.40139851033712376	0.9890470497370892	0.2571276404500235	0.45363798446881926	0.3042485917256968	-1.142519505462384	0.6040848269596691	0.1578244658478164
-0.10133931715275186	-0.40685747699677455	-0.04170757494090238	-0.6658278056884142	1.8724010676665808	-1.275969726191765	-0.8298050109134129	0.6665299699601502	-0.16185932714593745	0.043849915094781526	0.011442567035965098	0.10350249826075776	-0.011415196319790311	-0.19538142665485714	-0.36377029672216993	-0.11481596076063719	0.035990710063665686	-0.524132199556174	-0.1691925605182513	-0.5315427012184761	0.4907794073413594	-0.3849859467527391	0.7218130564730022	0.6588451404932029	0.6820210542003832	0.12492063307514462	-0.2999419377074231	-1.0361431811223536	0.3259592263554627	-0.03070899072450527	-0.5663837503587349	0.20736386662867157	-0.2650757097863305	0.6987413684371989	0.5407243324572312	0.17304166655775075	0.16447699894250548	0.2945305547580969	0.1316378943087773	0.14821120659362855	0.4246590746804663	-1.1419149966370188	0.7942422292046593	-0.2067208469290684
-0.31995548305400723	-1.1921309113312635	-0.21957481065313367	-0.6021411652933136	1.7642100401581444	-1.2987696761600385	-0.9344242903977034	0.43402640900011447	-0.07452236936156728	-0.14552864871992113	0.04715211230061931	0.23554176119704762	-0.23079474058447028	-0.4354333436845551	-0.4828604326409892	0.22679376452434616	0.3860460890163713	0.0348835983665742	0.40235427414821323	-0.6862909233757333	0.8275464755756349	-0.9254265506785018	0.6777757377414175	0.28516610789795077	0.6621735586848373	0.36469201538634854	-0.29206214426919846	-1.2064519424434725	-0.0639728201896894	-0.525766822262789	-0.3940637572708875	0.5806781200026845	-0.533877141005257	0.13129227525803855	0.12714654308804008	-0.07757719962865299	0.27146330352203857	0.4192608207899506	0.09567680686010302	-0.1190531146710074	0.6239631108996019	-0.6958681042252984	0.5960293595267637	-0.20157522548748327
0.11990121795748462	0.23221474099936548	-0.23150920296406532	-0.6042224055673628	1.926200128448598	-1.3857036022575104	-1.0731139766600906	0.46962848518492983	0.020807918752945825	-0.15206150310416322	0.2301825816389416	0.002403607197319303	0.6077595405716893	-0.7297961180628476	-0.2298855684776269	0.7539899745290648	0.6624436487745922	0.5566087176606523	0.23605375771354592	-0.12107806270463785	0.6367624144029345	-1.1006012316112657	0.22992015337961272	-0.2630982049302121	-0.25753805404134916	0.04678025617249441	-0.16598806693130042	-0.7965192234384895	-0.10148198220981516	-0.9936413370707565	0.2544549281196311	0.7836705931964705	-0.48082047930881044	-0.6251048062501126	0.09981084232982958	-0.28610220629663036	0.3982353031204607	0.41160688086301417	-0.05595858153018489	-0.28404446586974974	0.8402100787055371	-0.23046252444266666	0.5565518201816948	-0.10345501287307352
0.43864598597294757	2.2277064678010907	-1.2260623005554419	-0.6838410619919594	1.9504434278171776	-1.4185414374347562	-1.1715339406577536	0.5061897013544644	-0.02619397381669452	-0.3584489720891639	0.2678347013373166	0.18104964230117762	1.281923895887928	0.08000779403846905	0.14179482741985935	0.6337084025467883	0.09697878586156049	0.14141571628932167	-0.31663744951977957	0.15282490170271495	0.6813516511192306	-0.6936181265507312	0.061946312032606504	-0.8448562312957042	-0.9407617102092096	-0.2592494003724611	-0.8403931703681273	-0.5460846550191282	0.024263741044383353	-0.8341293104609324	0.637191368971084	0.8816884393017409	-0.6338326457999456	-1.0597462837146496	-0.23348730627889602	-0.16635056668240356	-0.07048327113415209	0.5108759302647862	0.46491723241024147	-0.5277768515446026	0.8267192098900875	0.24276813937891342	0.4765688278554152	-0.12658147417018237
0.2347811459629768	3.238892782026147	-2.1109985315078603	-0.6559943076926048	2.0216091506334735	-1.4019476782380598	-1.204132799559486	0.5628214278724134	-0.0796894313549078	-0.32396966082708295	-0.003913627328991538	0.5954825625519251	1.1369011274180294	0.4152212833503759	0.08496531341893646	0.38527498112360375	-0.50187346560182	-0.684478867483131	-0.2644071996178049	0.3284661830993877	0.2505902281260195	0.17297016406614377	0.2150153751354345	-0.4891457758745758	-1.296825922188573	-0.11576269849335355	-0.7574390854190087	-0.7744960772360044	0.01214015210109784	-0.4272571103485905	0.37395549176417253	0.9114414425815967	-0.7218881155362115	-0.9299030806392775	-0.5329815689862503	-0.6907139876897322	-0.14502358473684793	0.2742561568408305	0.7084762965100235	-0.5890391986747827	0.559320949796218	-0.027133330614518912	0.05235341721379997	-0.17130135629192456
-0.23407254656598273	2.844716642113976	-2.8620085807710676	-0.5705535561482246	2.022775684090045	-1.628073395122906	-1.069166214267762	0.49666689678451176	-0.10372893113629865	-0.3421865102418923	-0.7081890982762536	0.5282149383764729	1.1918299081057775	0.36122304304966	0.18213049726621303	0.1029853917037733	-0.811689723002914	-0.9263941256629024	-0.5807119387998755	0.2685097064807947	-0.33963085205727633	0.8817857060200989	0.7933857120885298	-0.5708790470713829	-0.9580445952944663	0.20857335394535892	-0.41934081509813476	-0.905454083766043	-0.258418663573666	0.06638933884213442	0.13932084067536715	0.8296452705337611	-0.9101521088923658	-0.13945117212880995	-0.4869507265945207	-0.5799958513408233	-0.18884090697677602	0.4114527304999878	0.5290105051959441	-0.23129598207341878	-0.005749667777475366	-0.40789695597718567	0.6148544650248986	-0.301420177450558
-0.5586307165099416	0.7266566492201425	-1.746476104682951	-0.5682290956672641	2.0013669668933596	-1.6541256645134799	-1.0709824874877678	0.7979906168312136	-0.3445663560228365	0.07118532644138134	-1.0479542724047173	0.32250907288834746	1.176836442232977	0.42549767968642577	0.5238128993275544	0.29141624572823044	-0.6674926610737557	-0.9826286641044472	-0.25885357782912555	0.2539669862193952	-0.6943166324864634	1.0385075616173012	0.9068186902114601	-0.6791752564736037	-0.11408441548865614	0.224863709325693	0.23870482899776044	-0.5620608406721551	-0.0038000154140434574	0.14782607174603504	0.12446690551085994	0.5427128562677076	-0.716451793344284	0.4600065986947774	-0.5420880837196305	0.028416610948230243	-0.23195489399063215	0.5480102014020061	0.1808289843388767	0.1300138823191386	-0.6744493565997132	-0.22950915865409324	0.5077740540039837	-0.29126794174550835
